ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Area in Acres,Total Households,Population-Total,Population-In Households,check_var
56,78,59,009,XX,01,*Alokdia,1877,8557,8557,0,00010
56,78,59,050,XX,01,*Banghabari,76,316,316,0,00010
56,78,59,182,XX,01,*Chak Dhubulia,30,126,126,0,00010
56,78,59,196,XX,01,*Char Baishnabi,213,1150,1150,0,00010
56,78,59,237,XX,01,*Char Pailadhusar,79,341,341,0,00010
56,78,59,314,XX,01,*Chhota Thakurkandi,97,410,410,0,00010
56,78,59,365,XX,01,*Dakshin Teota,538,2390,2390,0,00010
56,78,59,415,XX,01,*Dhubulia,309,1516,1516,0,00010
56,78,59,447,XX,01,*Gandhail,87,409,409,0,00010
56,78,59,478,XX,01,*Gopalbari,53,239,239,0,00010
56,78,59,520,XX,01,*Jekutia,101,429,429,0,00010
56,78,59,602,XX,01,*Krishnapur,177,759,759,0,00010
56,78,59,643,XX,01,*Maidinagar,76,367,367,0,00010
56,78,59,707,XX,01,*Narayan Teota,551,2400,2400,0,00010
56,78,59,712,XX,01,*Nehalpur,491,2114,2114,0,00010
56,78,59,739,XX,01,*Paila,619,2612,2612,0,00010
56,78,59,798,XX,01,*Raghunathpur,355,1697,1697,0,00010
56,78,59,803,XX,01,*Raghunathpur (Char),54,270,270,0,00010
56,78,59,853,XX,01,*Samasghar,330,1426,1426,0,00010
56,78,59,871,XX,01,*Saturia,11,54,54,0,00010
56,78,59,876,XX,01,*Shaitghar,708,3021,3021,0,00010
56,78,59,917,XX,01,*Taluk Sadulya,71,303,303,0,00010
56,78,59,944,XX,01,*Tisandi,239,1217,1217,0,00010
56,78,59,994,XX,01,*Teota Baset,356,1499,1499,0,00010
56,78,71,013,XX,01,*Amdala,506,2223,2223,0,00010
56,78,71,045,XX,01,*Banagara,16,76,76,0,00010
56,78,71,123,XX,01,*Bhakla,450,1773,1773,0,00010
56,78,71,127,XX,01,*Bhar Para,55,219,219,0,00010
56,78,71,141,XX,01,*Bil Bharat,20,90,90,0,00010
56,78,71,159,XX,01,*Birajpur,62,259,259,0,00010
56,78,71,205,XX,01,*Char Baruria,132,527,527,0,00010
56,78,71,246,XX,01,*Chari Para,352,1488,1488,0,00010
56,78,71,292,XX,01,*Chhota Kushtia,92,421,421,0,00010
56,78,71,329,XX,01,*Uttarkul,2,9,9,0,00010
56,78,71,333,XX,01,*Dakshin Chaubaria,16,61,61,0,00010
56,78,71,342,XX,01,*Dakshin Khanpur,26,108,108,0,00010
56,78,71,369,XX,01,*Dakshin Ulail,357,1402,1402,0,00010
56,78,71,378,XX,03,*Daschira,476,1747,1747,0,00010
56,78,71,451,XX,01,*Gangdhair,332,1499,1499,0,00010
56,78,71,465,XX,03,*Gobindabari,117,473,473,0,00010
56,78,71,497,XX,01,*Hariharpur,804,3325,3325,0,00010
56,78,71,538,XX,01,*Kakkol,202,930,930,0,00010
56,78,71,556,XX,01,*Kashta Sagra,423,1871,1871,0,00010
56,78,71,579,XX,03,*Khudra Tepra,165,719,719,0,00010
56,78,71,584,XX,01,*Kodalia,199,787,787,0,00010
56,78,71,693,XX,01,*Moktarnagar,65,253,253,0,00010
56,78,71,721,XX,01,*Nilgram,111,410,410,0,00010
56,78,71,775,XX,01,*Puisa,31,118,118,0,00010
56,78,71,826,XX,01,*Rupsa,330,1379,1379,0,00010
56,78,71,890,XX,03,*Shibrampur,582,2263,2263,0,00010
56,78,71,898,XX,01,*Sreenagar,2,10,10,0,00010
56,78,71,931,XX,01,*Tauakhali,130,562,562,0,00010
56,78,71,967,XX,01,*Uttar Khanpur,120,507,507,0,00010
56,78,71,985,XX,01,*Uttar Saljana,78,303,303,0,00010
56,78,83,082,XX,01,*Bara Shibrambari,407,1660,1660,0,00010
56,78,83,086,XX,01,*Baradia,324,1359,1359,0,00010
56,78,83,095,XX,01,*Bardhamankandi,150,710,710,0,00010
56,78,83,104,XX,01,*Basail,81,364,364,0,00010
56,78,83,118,XX,01,*Belta,80,347,347,0,00010
56,78,83,150,XX,01,*Bir Basail,217,933,933,0,00010
56,78,83,173,XX,01,*Brahmankul,156,696,696,0,00010
56,78,83,200,XX,01,*Char Baradia,88,384,384,0,00010
56,78,83,310,XX,01,*Chhota Shibrambari,14,68,68,0,00010
56,78,83,319,XX,01,*Dadrahi,79,366,366,0,00010
56,78,83,324,XX,01,*Dakshinara,112,536,536,0,00010
56,78,83,419,XX,01,*Dhusar,387,1704,1704,0,00010
56,78,83,442,XX,01,*Gaherpur,125,572,572,0,00010
56,78,83,502,XX,01,*Isail,115,531,531,0,00010
56,78,83,552,XX,01,*Kandarpapur,133,558,558,0,00010
56,78,83,561,XX,01,*Katrasin,827,3619,3618,1,00010
56,78,83,570,XX,01,*Khas Karjana,15,72,72,0,00010
56,78,83,593,XX,01,*Kola,334,1346,1346,0,00010
56,78,83,597,XX,01,*Krishnadia,97,429,429,0,00010
56,78,83,638,XX,01,*Magurail,112,447,447,0,00010
56,78,83,652,XX,01,*Mallikpur,70,286,286,0,00010
56,78,83,698,XX,01,*Nadisukha,259,1103,1103,0,00010
56,78,83,716,XX,01,*Nihanda,287,1161,1161,0,00010
56,78,83,734,XX,01,*Paikara,102,504,504,0,00010
56,78,83,753,XX,01,*Par Uthali,44,165,165,0,00010
56,78,83,816,XX,01,*Raninagar (Nayabari),93,400,400,0,00010
56,78,83,867,XX,01,*Shashinara,238,1040,1040,0,00010
56,78,83,908,XX,01,*Suknai,90,436,436,0,00010
56,78,83,940,XX,01,*Tentulia,97,437,437,0,00010
56,78,83,953,XX,01,*Uthali,100,449,449,0,00010
56,78,83,972,XX,01,*Uttar Mahidpur,386,1640,1640,0,00010
56,78,83,981,XX,01,*Uttar Radhakantapur,93,380,380,0,00010
56,82,01,887,XX,02,*Nayadangi,368,1559,1559,0,00010
56,82,02,093,XX,02,*Azimpur (Part),552,2437,2437,0,00010
56,82,03,093,XX,02,*Azimpur (Part),844,3509,3499,10,00010
56,82,04,232,XX,02,*Char Singair Azimpur(Part),202,1011,960,51,00010
56,82,04,572,XX,02,*Kangsa(Part),128,594,594,0,00010
56,82,05,100,XX,02,*Binodpur B-Khanda G.Mahalla,616,2604,2604,0,00010
56,82,06,088,XX,02,*Angaria,1020,4379,4379,0,00010
56,82,07,465,XX,02,*Gobindal Paschim(Part),531,2682,2682,0,00010
56,82,07,466,XX,02,*Gobindal Purba(Part),230,1074,1074,0,00010
56,82,08,098,XX,02,*Bakchar,118,474,474,0,00010
56,82,08,338,XX,02,*Ghona Para,352,1451,1451,0,00010
56,82,08,880,XX,02,*Maidha Singair (Part),381,1773,1773,0,00010
56,82,09,131,XX,02,*Binodpur,365,1684,1684,0,00010
56,82,09,579,XX,02,*Kashimnagar,395,1654,1654,0,00010
56,82,17,042,XX,01,*Baudhya Para,149,685,685,0,00010
56,82,17,050,XX,01,*Baldhara,1262,5804,5804,0,00010
56,82,17,071,XX,01,*Bangala,269,1092,1092,0,00010
56,82,17,085,XX,01,*Bara Banka,393,1607,1607,0,00010
56,82,17,136,XX,01,*Beram (Berandi),25,114,114,0,00010
56,82,17,178,XX,01,*Brahman Para,184,760,760,0,00010
56,82,17,193,XX,01,*Bri-Kaliakair,669,2947,2947,0,00010
56,82,17,336,XX,01,*Chito Kalirakair,7,30,30,0,00010
56,82,17,422,XX,01,*Dharra,199,1000,993,7,00010
56,82,17,472,XX,01,*Gujra,50,247,247,0,00010
56,82,17,586,XX,01,*Kasta,117,548,548,0,00010
56,82,17,629,XX,01,*Khojer Nabagram,149,647,647,0,00010
56,82,17,637,XX,01,*Khola Para,273,1317,1317,0,00010
56,82,17,680,XX,01,*Madhya Mirzapur,171,759,759,0,00010
56,82,17,765,XX,01,*Paril,196,897,897,0,00010
56,82,17,773,XX,01,*Paril Nawadda,1278,5423,5423,0,00010
56,82,17,916,XX,01,*Swalpa Kaliakair,609,2447,2447,0,00010
56,82,17,966,XX,01,*Uttar Jailla,570,2724,2724,0,00010
56,82,17,980,XX,01,*Uttar Mrizapur,11,37,37,0,00010
56,82,19,028,XX,01,*Badda,258,1104,1104,0,00010
56,82,19,114,XX,01,*Boyra,2442,10636,10636,0,00010
56,82,19,128,XX,01,*Beharaghona (Dakshin Goradia),120,520,520,0,00010
56,82,19,157,XX,01,*Bil Betila (Swarpur),95,420,420,0,00010
56,82,19,186,XX,01,*Bri Atkaria,141,749,749,0,00010
56,82,19,293,XX,01,*Charabhanga,310,1407,1407,0,00010
56,82,19,314,XX,01,*Chhota Banka,90,369,369,0,00010
56,82,19,400,XX,01,*Dehankhila,467,2098,2098,0,00010
56,82,19,501,XX,01,*Jamalpur,697,3203,3203,0,00010
56,82,19,866,XX,01,*Sanail,513,2511,2511,0,00010
56,82,19,901,XX,01,*Swalpa Atkaria,268,1336,1336,0,00010
56,82,25,200,XX,01,*Bulla,507,2270,2270,0,00010
56,82,25,214,XX,01,*Chandhar,618,2817,2797,20,00010
56,82,25,229,XX,01,*Char Atipara,808,3531,3531,0,00010
56,82,25,243,XX,01,*Char Chamta,305,1447,1443,4,00010
56,82,25,264,XX,01,*Char Kaliganga,750,3257,3257,0,00010
56,82,25,436,XX,01,*Fatehpur,364,1640,1640,0,00010
56,82,25,665,XX,01,*Madhabpur,1072,4602,4602,0,00010
56,82,25,687,XX,01,*Maniknagar,422,1816,1816,0,00010
56,82,25,722,XX,01,*Nilambhar Patti,215,975,975,0,00010
56,82,25,744,XX,01,*Palpara,1604,7194,7194,0,00010
56,82,25,851,XX,01,*Refaitpur,303,1306,1306,0,00010
56,82,25,887,XX,01,*Solla,18,65,65,0,00010
56,82,25,994,XX,01,*Wisenagar,655,2824,2817,7,00010
56,82,34,093,XX,01,*Bara Charigram,1569,6526,6506,20,00010
56,82,34,300,XX,01,*Charigram,25,104,104,0,00010
56,82,34,350,XX,01,*Dakshin Charigram,105,495,495,0,00010
56,82,34,357,XX,01,*Dakshin Jailla,638,2918,2918,0,00010
56,82,34,386,XX,01,*Dasherhat-1,889,4008,4008,0,00010
56,82,34,672,XX,01,*Madhya Charigram,309,1315,1315,0,00010
56,82,34,808,XX,01,*Purba Charigram,12,48,48,0,00010
56,82,34,959,XX,01,*Uttar Charigram,2,8,8,0,00010
56,82,43,014,XX,01,*Atalia,443,2022,2022,0,00010
56,82,43,150,XX,01,*Bhum Dakshin,373,1691,1691,0,00010
56,82,43,257,XX,01,*Char Jalil,15,143,143,0,00010
56,82,43,379,XX,01,*Dakshin Ulail,454,1875,1875,0,00010
56,82,43,415,XX,01,*Dhalla,905,3989,3989,0,00010
56,82,43,443,XX,01,*Fordnagar(1st Part),1194,5410,5410,0,00010
56,82,43,450,XX,01,*Gajinda,542,2391,2391,0,00010
56,82,43,458,XX,01,*Gandhardia,257,1120,1120,0,00010
56,82,43,558,XX,01,*Kamura,1066,4761,4742,19,00010
56,82,43,608,XX,01,*Khaser Char (1st Part),213,919,919,0,00010
56,82,43,615,XX,01,*Khaser Char (2nd Part),1480,6309,6295,14,00010
56,82,43,694,XX,01,*Medulia,316,1419,1419,0,00010
56,82,43,708,XX,01,*Languli,115,507,507,0,00010
56,82,43,751,XX,01,*Pananopara,3,15,15,0,00010
56,82,43,801,XX,01,*Purba Basta,551,2460,2460,0,00010
56,82,43,937,XX,01,*Tepakhola,8,40,40,0,00010
56,82,43,944,XX,01,*Ulail,275,1132,1132,0,00010
56,82,51,035,XX,01,*Bahadia,414,1750,1750,0,00010
56,82,51,078,XX,01,*Baniara,805,3545,3545,0,00010
56,82,51,107,XX,01,*Bathi,215,856,856,0,00010
56,82,51,143,XX,01,*Bhakum,852,3720,3720,0,00010
56,82,51,236,XX,01,*Char Bhakum,126,572,572,0,00010
56,82,51,250,XX,01,*Char Nayadanga,429,1956,1956,0,00010
56,82,51,251,XX,01,*Durgapur,608,2639,2639,0,00010
56,82,51,408,XX,01,*Deuli Lakshmidia,471,2192,2192,0,00010
56,82,51,515,XX,01,*Joy Mantap,603,2663,2663,0,00010
56,82,51,529,XX,01,*Kahadia,168,644,644,0,00010
56,82,51,551,XX,01,*Kamalnagar,127,631,631,0,00010
56,82,51,622,XX,01,*Kheleshwar,302,1222,1222,0,00010
56,82,51,715,XX,01,*Nazirpur,72,403,403,0,00010
56,82,51,730,XX,01,*Niltek,214,969,969,0,00010
56,82,51,837,XX,01,*Ramnagar,159,677,677,0,00010
56,82,51,844,XX,01,*Roy Dakshin,406,1812,1812,0,00010
56,82,60,007,XX,01,*Alokdia,14,69,69,0,00010
56,82,60,221,XX,01,*Chaprail,132,594,594,0,00010
56,82,60,272,XX,01,*Char Madhu Sonatala(Madhur Ch,312,1327,1327,0,00010
56,82,60,307,XX,01,*Chhota Alinagar,256,1100,1100,0,00010
56,82,60,393,XX,01,*Dautia,97,375,375,0,00010
56,82,60,472,XX,01,*Hatni,715,3002,3002,0,00010
56,82,60,486,XX,01,*Hutair,249,1121,1121,0,00010
56,82,60,508,XX,01,*Jamirta,509,2330,2267,63,00010
56,82,60,536,XX,01,*Kahilatali,172,874,874,0,00010
56,82,60,544,XX,01,*Kalabaga (Bak Char),246,1160,1160,0,00010
56,82,60,594,XX,01,*Khalasur,34,138,138,0,00010
56,82,60,601,XX,01,*Char Khalia,97,451,451,0,00010
56,82,60,701,XX,01,*Munshinagar,83,397,397,0,00010
56,82,60,737,XX,01,*Noadda,947,4191,4191,0,00010
56,82,60,768,XX,01,*Panisail,217,975,967,8,00010
56,82,60,808,XX,01,*Rajnasur (Ramchandrapur),230,924,924,0,00010
56,82,60,830,XX,01,*Ramkantapur,192,844,844,0,00010
56,82,60,894,XX,01,*Sudkhira,722,3305,3305,0,00010
56,82,60,909,XX,01,*Swalpa Jailla,109,586,586,0,00010
56,82,69,322,XX,01,*Chhota Basta,30,116,116,0,00010
56,82,69,329,XX,01,*Chhota Jamsha,28,121,121,0,00010
56,82,69,343,XX,01,*Dakshin Basta,674,3137,3117,20,00010
56,82,69,365,XX,01,*Dakshin Jamsha,1551,6590,6583,7,00010
56,82,69,651,XX,01,*Khudra Jamsha,18,68,68,0,00010
56,82,69,780,XX,01,*Paschim Jamsha,324,1410,1410,0,00010
56,82,69,794,XX,01,*Purba Jamsha,155,672,672,0,00010
56,82,69,873,XX,01,*Sararia,1634,6791,6791,0,00010
56,82,69,952,XX,01,*Uttar Basta (Golai),167,683,683,0,00010
56,82,69,973,XX,01,*Uttar Jamsha,107,520,520,0,00010
56,82,77,057,XX,01,*Baliadangi,119,526,526,0,00010
56,82,77,064,XX,01,*Bandail,578,2642,2642,0,00010
56,82,77,121,XX,01,*Begun Tiari,229,1029,1015,14,00010
56,82,77,493,XX,01,*Ikrabari,94,453,453,0,00010
56,82,77,565,XX,01,*Kanainagar,927,3846,3829,17,00010
56,82,77,568,XX,01,*Kharia,236,1005,1005,0,00010
56,82,77,658,XX,01,*Lakshmipur,819,3845,3831,14,00010
56,82,77,787,XX,01,*Paschim Shahapur,26,124,124,0,00010
56,82,77,816,XX,01,*Purba Sahapur,120,497,497,0,00010
56,82,77,858,XX,01,*Saista,2019,9000,9000,0,00010
56,82,77,923,XX,01,*Shyamnagar,986,4221,4197,24,00010
56,82,86,232,XX,01,*Char Singair C.Azimpur (Part),456,2028,2028,0,00010
56,82,86,465,XX,01,*Gobindal (Part),1630,8179,8162,17,00010
56,82,94,027,XX,01,*Atimaitan,9,24,24,0,00010
56,82,94,100,XX,01,*Barataluk Golara,76,269,269,0,00010
56,82,94,164,XX,01,*Binodpur Barakhanda(Rajendrap,481,2183,2183,0,00010
56,82,94,171,XX,01,*Binodpur Chhota Khanda (Bagha,88,378,378,0,00010
56,82,94,207,XX,01,*Char Dighalia,347,1397,1392,5,00010
56,82,94,247,XX,01,*Duaria(Charduaria),68,270,270,0,00010
56,82,94,279,XX,01,*Char Majlishpur,209,794,794,0,00010
56,82,94,522,XX,01,*Joynagar,416,1853,1853,0,00010
56,82,94,572,XX,01,*Kangsa(Part),595,2607,2606,1,00010
56,82,94,930,XX,01,*Talibpur,233,977,977,0,00010
56,82,94,987,XX,01,*Uttar Singair,821,3490,3490,0,00010
26,02,43,215,XX,02,*Adarsha Chaya Nir,122,575,575,0,00010
26,02,43,217,XX,02,*Akkas Nagar,309,1145,1145,0,00010
26,02,43,265,XX,02,*Baitul Aman(Part-1),5654,24910,24910,0,00010
26,02,43,266,XX,02,*Baitul Aman(Part-2),952,3652,3652,0,00010
26,02,43,283,XX,02,*Chanrima Housing,38,154,154,0,00010
26,02,43,285,XX,02,*Chowdhury Gali Lane,472,1658,1658,0,00010
26,02,43,293,XX,02,*Comfort Housing Society,2110,8850,8850,0,00010
26,02,43,295,XX,02,*Dhaka Housing Society,662,2776,2769,7,00010
26,02,43,298,XX,02,*Dhaka Uddhyan,3541,13395,13391,4,00010
26,02,43,314,XX,02,*Ekota Housing Society,109,423,423,0,00010
26,02,43,326,XX,02,*Golden Street Housing Society,764,3265,3265,0,00010
26,02,43,338,XX,02,*Holly Lane Housing Society,266,1033,1033,0,00010
26,02,43,347,XX,02,*Hosnabad State,180,841,841,0,00010
26,02,43,353,XX,02,*Hossain Housing Society,100,457,457,0,00010
26,02,43,412,XX,02,*Janata Housing Society,263,1163,1157,6,00010
26,02,43,436,XX,02,*Mehedi Bag,1230,4516,4516,0,00010
26,02,43,446,XX,02,*Mofiz Housing And Balumat,506,2058,2058,0,00010
26,02,43,477,XX,02,*Mohan Pur,665,3167,3167,0,00010
26,02,43,485,XX,02,*Monsurabad Housing Society,1705,6120,6120,0,00010
26,02,43,511,XX,02,*Nabinagar Housing,1935,7417,7417,0,00010
26,02,43,513,XX,02,*Naboudhoy Housing Society,4751,20356,20356,0,00010
26,02,43,614,XX,02,*Pisiculture Housing Society,5678,24140,24137,3,00010
26,02,43,626,XX,02,*Probal Housing Society,200,969,969,0,00010
26,02,43,638,XX,02,*Prominent Housing Society,217,1034,1034,0,00010
26,02,43,645,XX,02,*Provati Housing,330,1309,1309,0,00010
26,02,43,646,XX,02,*Balu Mat Malik Samitee,385,1590,1590,0,00010
26,02,43,647,XX,02,*Rafique Housing Society,1604,6874,6874,0,00010
26,02,43,713,XX,02,*Shyamoly Housing Society,3088,12633,12633,0,00010
26,02,43,741,XX,02,*Sunibir Housing Society,2949,11600,11600,0,00010
26,02,43,811,XX,02,*Turag Housing,738,2658,2658,0,00010
26,02,43,898,XX,02,*Unique Housing Society,150,633,633,0,00010
26,02,43,950,XX,02,*Uttar Adabor,4088,15268,15215,53,00010
26,02,46,464,XX,02,*Japan Garden City,1270,5975,5975,0,00010
26,02,46,564,XX,02,*Mohammadi H.Society,2569,11375,11375,0,00010
26,04,13,590,XX,03,*Badda,37155,153569,153224,345,00010
26,04,13,895,XX,03,*Sutibhola Part-2,6535,26985,26985,0,00010
26,04,17,200,XX,02,*Basundhara R/A Prokalpa,4327,21159,21134,25,00010
26,04,17,425,XX,02,*Jagannathpur,3934,17053,17053,0,00010
26,04,17,502,XX,02,*Kuril (UttarMadhya & Dakshin),7407,30174,30155,19,00010
26,04,17,650,XX,02,*Olipara,783,3249,3249,0,00010
26,04,17,675,XX,02,*Joar Shewra Bazar,4602,18334,18334,0,00010
26,04,17,679,XX,02,*Joar Shewra Kha Para,1236,4681,4681,0,00010
26,04,19,124,XX,03,*Bara Beraid,2667,12700,12700,0,00010
26,04,19,288,XX,03,*Chhota Beraid,217,1074,1056,18,00010
26,04,19,562,XX,03,*Nigur Aplaid (Fakirkhali),237,1175,1175,0,00010
26,04,21,315,XX,02,*Dakshin Badda Paschim,6915,26812,26808,4,00010
26,04,21,590,XX,02,*Madhya Badda Paschim,7508,30354,30354,0,00010
26,04,21,685,XX,02,*Madhya Badda Purba,646,3109,3109,0,00010
26,04,21,775,XX,02,*Paschim Merul,1712,7257,7257,0,00010
26,04,21,866,XX,02,*Madhya Badda (Dakshin-Purba),944,3655,3625,30,00010
26,04,21,892,XX,02,*Purba Merul,822,3269,3237,32,00010
26,04,21,925,XX,02,*Uttar Badda (Paschim),4275,17654,17651,3,00010
26,04,21,976,XX,02,*Uttar Badda (Purba),955,4001,4001,0,00010
26,04,57,199,XX,03,*Bhatara,31214,126694,126680,14,00010
26,04,82,870,XX,03,*Satarkul,2338,10127,10122,5,00010
26,04,82,895,XX,03,*Sutibhola (Part-1),3244,13536,13536,0,00010
26,05,63,808,XX,02,*Nazimuddin Road,457,2802,2802,0,00010
26,05,66,075,XX,02,*Babu Bazar (Commity Ganj),13,75,75,0,00010
26,05,66,680,XX,02,*Mitford Road,242,2255,2255,0,00010
26,05,66,870,XX,02,*Nalgola,265,1641,1641,0,00010
26,05,66,899,XX,02,*Rajoni Basu Lane,361,1907,1907,0,00010
26,05,67,035,XX,02,*Abul Hasnat Road (Part),183,1177,1177,0,00010
26,05,67,040,XX,02,*Abul Khairat Road,433,2145,2143,2,00010
26,05,67,084,XX,02,*Armanian Street,258,1468,1468,0,00010
26,05,67,087,XX,02,*Azizullah Road,6,64,64,0,00010
26,05,67,110,XX,02,*A.C.Roy Road,99,515,515,0,00010
26,05,67,112,XX,02,*D.C.Roy Road,157,998,998,0,00010
26,05,67,162,XX,02,*Gulam Mustafa Lane,248,1281,1271,10,00010
26,05,67,175,XX,02,*Begum Bazar (Part),54,330,330,0,00010
26,05,67,253,XX,02,*Kedar Nath Dey Lane,52,320,320,0,00010
26,05,67,269,XX,02,*K.M. Azam Lane,309,1700,1700,0,00010
26,05,67,825,XX,02,*Nurbaksh Lane,363,1672,1672,0,00010
26,05,67,875,XX,02,*Nabalak Mia Lane,120,620,620,0,00010
26,05,67,901,XX,02,*Paddalochan Roy Lane,106,566,566,0,00010
26,05,67,920,XX,02,*Purba Becharam Dewri,467,2386,2386,0,00010
26,05,67,950,XX,02,*S.C.C. Road (Part),104,614,614,0,00010
26,05,68,195,XX,02,*Bagdasha Lane,653,3021,3021,0,00010
26,05,68,207,XX,02,*Dakshin Bangsal Rd.(Makim Bzr,388,1986,1986,0,00010
26,05,68,215,XX,02,*Dakshin K.P. Ghosh Lane,200,1023,1023,0,00010
26,05,68,497,XX,02,*Gobinda Das Lane,203,1086,1086,0,00010
26,05,68,537,XX,02,*Haji A.Rashid Lane,284,1642,1642,0,00010
26,05,68,568,XX,02,*Uttar K.P. Ghosh Lane,880,4211,4209,2,00010
26,05,68,575,XX,02,*Kazimuddin Siddique Lane,131,694,694,0,00010
26,05,68,597,XX,02,*Kashaitali,588,2874,2874,0,00010
26,05,68,950,XX,02,*S.C.C. Road (Part),582,2931,2931,0,00010
26,05,68,960,XX,02,*Samserabad,615,3148,3148,0,00010
26,05,69,035,XX,02,*Abul Hasnat Road (Part),1276,6213,6213,0,00010
26,05,69,106,XX,02,*Agamashi Lane,1778,9301,9301,0,00010
26,05,69,125,XX,02,*Aga Sadeque Lane,2883,15011,14952,59,00010
26,05,69,130,XX,02,*Ali Naki Deuri,565,2661,2661,0,00010
26,05,69,204,XX,02,*Abdul Hadi Lane,973,5476,5476,0,00010
26,05,69,205,XX,02,*B.K.Ganguli Lane(Kayettul,853,4395,4395,0,00010
26,05,69,210,XX,02,*Chankharpool,1055,4761,4761,0,00010
26,05,69,800,XX,02,*Nawab Katara,873,4162,4159,3,00010
26,05,69,875,XX,02,*Sikkatuli Lane,1241,6633,6633,0,00010
26,05,69,885,XX,02,*Uttar Bangshal Road,1394,6676,6676,0,00010
26,05,70,228,XX,02,*Haji Osman Gani Road(Alu Baza),1596,8969,8969,0,00010
26,05,70,285,XX,02,*Kazi A.Hamid Lane,147,951,951,0,00010
26,05,70,295,XX,02,*Kazi Alauddin Road (Part+Part,1137,6968,6968,0,00010
26,05,70,315,XX,02,*Lutfur Rahman Lane,1741,9514,9514,0,00010
26,05,70,755,XX,02,*Nawabpur Road,291,1477,1477,0,00010
26,05,70,781,XX,02,*Nazira Bazar,1212,5768,5748,20,00010
26,05,70,810,XX,02,*Puratan Station Road,30,90,90,0,00010
26,05,70,823,XX,02,*Siddique Bazar,2436,14786,13977,809,00010
26,05,70,838,XX,02,*Takerhat,419,2101,2101,0,00010
26,05,71,045,XX,02,*Bangshal Road,408,2402,2402,0,00010
26,05,71,095,XX,02,*Bhitar Bari Lane,84,339,339,0,00010
26,05,71,133,XX,02,*English Road,100,461,443,18,00010
26,05,71,255,XX,02,*France Road,177,919,919,0,00010
26,05,71,461,XX,02,*Gulak Pal Lane,367,1772,1772,0,00010
26,05,71,533,XX,02,*Haji Abdullah Sarkar Lane,980,4903,4903,0,00010
26,05,71,573,XX,02,*Haji Mainuddin Road,73,389,389,0,00010
26,05,71,675,XX,02,*Malitola Road,1646,7970,7970,0,00010
26,05,71,680,XX,02,*Naya Bazar,95,586,586,0,00010
26,05,71,685,XX,02,*Nawab Yousuf Road,143,1017,1017,0,00010
26,05,71,695,XX,02,*Nawabpur Road,124,536,536,0,00010
26,05,71,746,XX,02,*Puratan Mogultoli,492,2593,2593,0,00010
26,06,01,401,XX,02,*Sector No-1,799,3391,3391,0,00010
26,06,38,348,XX,03,*Dakshinkhan(Part),1243,5514,5475,39,00010
26,06,98,972,XX,02,*Zia International Airport,220,1721,1721,0,00010
26,08,15,125,XX,02,*Baridhara D.O.H.S,2414,10156,10133,23,00010
26,08,15,270,XX,02,*Dewan Para,1156,4786,4786,0,00010
26,08,15,706,XX,02,*Matikata,3194,13689,13689,0,00010
26,08,15,710,XX,02,*Manikdi,7844,34203,34172,31,00010
26,08,15,722,XX,02,*Mohakhali D.O.H.S,1666,7781,7781,0,00010
26,08,98,996,XX,02,*Cantt. Board Authority,3991,22218,22218,0,00010
26,08,98,998,XX,02,*Navy (Dhaka Cantt.),5691,39031,38821,210,00010
26,09,63,102,XX,02,*Amlapara(Buet Teach.Staff Qu.),396,1915,1915,0,00010
26,09,63,120,XX,02,*Bakshi Bazar Lane,286,1410,1410,0,00010
26,09,63,188,XX,02,*Bakshi Bazar Road,129,1224,1224,0,00010
26,09,63,325,XX,02,*Girda Urdu Road,174,812,812,0,00010
26,09,63,331,XX,02,*Hossaini Dalan Road,1404,6406,6406,0,00010
26,09,63,350,XX,02,*Joynag Road,498,2523,2523,0,00010
26,09,63,435,XX,02,*Kamaldaha Road,123,734,734,0,00010
26,09,63,858,XX,02,*Nurfatah Lane,325,1527,1527,0,00010
26,09,63,862,XX,02,*Nawab Garden,217,851,851,0,00010
26,09,63,875,XX,02,*Orphanage Road,323,1993,1993,0,00010
26,09,63,885,XX,02,*Paschim Nazimuddin Road,599,2765,2765,0,00010
26,09,63,910,XX,02,*Tatkhan Lane,327,1610,1610,0,00010
26,09,63,940,XX,02,*Umesh Datta Road,412,1953,1953,0,00010
26,09,64,310,XX,02,*Chak Circular Rd(Chalk Bazar),45,273,233,40,00010
26,09,64,325,XX,02,*Gour Sundar Roy Lane,269,1495,1495,0,00010
26,09,64,466,XX,02,*Haranath Ghosh Road,778,4333,4333,0,00010
26,09,64,468,XX,02,*Haranath Ghosh Lane,88,437,437,0,00010
26,09,64,470,XX,02,*Hyder Box Lane,191,1131,1131,0,00010
26,09,64,585,XX,02,*Khaze Dewan 2nd Lane,535,2733,2733,0,00010
26,09,64,590,XX,02,*Khaze Dalsing Lane,300,1448,1448,0,00010
26,09,64,592,XX,02,*K.B.Rudra Road,479,2701,2701,0,00010
26,09,64,666,XX,02,*Khaze Dewan 1st Lane,1205,5952,5952,0,00010
26,09,64,740,XX,02,*Mohammad Asgar Lane,213,1344,1344,0,00010
26,09,64,863,XX,02,*Nanda Kumar Datta Road,241,1204,1204,0,00010
26,09,64,991,XX,02,*Urdu Road,221,1605,1605,0,00010
26,09,65,460,XX,02,*Haji Rahim Box Lane,468,2197,2197,0,00010
26,09,65,472,XX,02,*Haji Ballu Road,723,3273,3273,0,00010
