ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Number of Households,Type of Structure (%)-Pucka,Type of Structure (%)-Semi-pucka,Type of Structure (%)-Kutcha,Type of Structure (%)-Jhupri,Toilet Facility (%)-Sanitary (water-sealed),Toilet Facility (%)-Sanitary (non water-sealed),Toilet Facility (%)-Non-sanitary,Toilet Facility (%)-None,check_var
68.0,52.0,94.0,XXX,XX,03,  Shukundi Union,225,1.8,18.7,79.6,0.0,21.3,15.6,44.4,18.7,00110
68.0,60.0,XX.0,XXX,XX,03,  Narsingdi Sadar Upazila,8215,5.1,35.5,58.9,0.5,18.0,42.2,33.8,6.1,00110
68.0,60.0,25.0,XXX,XX,03,  Chinishpur Union,110,14.5,24.5,57.3,3.6,48.2,33.6,16.4,1.8,00110
68.0,60.0,47.0,XXX,XX,03,  Kanthalia Union,80,1.3,1.3,97.5,0.0,47.5,22.5,11.3,18.8,00110
68.0,60.0,53.0,XXX,XX,03,  Nuralla Pur U/C Union,6361,5.3,38.8,55.7,0.1,19.5,39.6,35.0,5.9,00110
68.0,60.0,59.0,XXX,XX,03,  Mahishasura Union,1664,4.1,25.1,69.2,1.6,8.7,53.7,31.2,6.5,00110
68.0,63.0,XX.0,XXX,XX,03,  Palash Upazila,3154,10.9,19.1,67.8,2.2,10.0,32.8,52.1,5.1,00110
68.0,63.0,15.0,XXX,XX,03,  Char Sindur Union,1663,8.1,25.0,66.7,0.1,9.7,15.6,69.4,5.3,00110
68.0,63.0,79.0,XXX,XX,03,  Jinardi Union,1491,14.1,12.5,68.9,4.5,10.3,51.9,32.9,4.9,00110
68.0,64.0,XX.0,XXX,XX,03,  Roypura Upazila,2029,2.3,20.4,76.3,1.0,24.8,34.9,29.3,11.0,00110
68.0,64.0,14.0,XXX,XX,03,  Alipura Union,902,1.8,27.6,70.1,0.6,11.4,36.8,40.1,11.6,00110
68.0,64.0,74.0,XXX,XX,03,  Palashtali Union,1127,2.7,14.6,81.4,1.4,35.6,33.4,20.6,10.5,00110
68.0,76.0,XX.0,XXX,XX,03,  Shibpur Upazila,1338,10.5,38.3,51.1,0.1,49.6,34.1,14.6,1.7,00110
68.0,76.0,21.0,XXX,XX,03,  Baghaba Union,179,0.6,22.9,76.0,0.6,20.1,69.8,10.1,0.0,00110
68.0,76.0,73.0,XXX,XX,03,  Masimpur Union,1159,12.0,40.7,47.3,0.0,54.2,28.6,15.3,2.0,00110
33.0,XX.0,XX.0,XXX,XX,03, Gazipur Zila,4602,21.0,44.2,33.0,1.8,33.4,43.5,22.1,1.0,00110
33.0,32.0,XX.0,XXX,XX,03,  Kaliakair Upazila,1592,26.6,45.3,28.1,0.1,7.3,81.0,10.9,0.9,00110
33.0,32.0,66.0,XXX,XX,03,  Mouchak Union,1011,37.6,57.7,4.7,0.0,7.8,88.8,3.4,0.0,00110
33.0,32.0,76.0,XXX,XX,03,  Sreefaltali Union,581,7.4,23.8,68.7,0.2,6.4,67.3,23.9,2.4,00110
33.0,36.0,XX.0,XXX,XX,03,  Kapasia Upazila,3010,18.0,43.6,35.5,2.8,47.2,23.7,28.0,1.1,00110
33.0,36.0,43.0,XXX,XX,03,  Kapasia Union,3010,18.0,43.6,35.5,2.8,47.2,23.7,28.0,1.1,00110
90.0,XX.0,XX.0,XXX,XX,03, Sunamganj Zila,14232,6.1,15.5,76.5,1.9,10.1,27.5,53.8,8.6,00110
90.0,18.0,XX.0,XXX,XX,03,  Bishwambarpur Upazila,576,5.4,20.8,70.7,3.1,5.7,28.8,64.1,1.4,00110
90.0,18.0,77.0,XXX,XX,03,  Palash Union,576,5.4,20.8,70.7,3.1,5.7,28.8,64.1,1.4,00110
90.0,23.0,XX.0,XXX,XX,03,  Chhatak Upazila,1103,4.3,26.4,63.1,6.3,1.0,15.9,72.9,10.2,00110
90.0,23.0,13.0,XXX,XX,03,  Chhatak Union,20,30.0,40.0,30.0,0.0,5.0,20.0,75.0,0.0,00110
90.0,23.0,47.0,XXX,XX,03,  Dakshin Islampur Union,676,2.1,25.0,65.2,7.7,1.3,16.9,74.4,7.4,00110
90.0,23.0,76.0,XXX,XX,03,  Noarai Union,407,6.6,28.0,61.2,4.2,0.2,14.0,70.3,15.5,00110
90.0,27.0,XX.0,XXX,XX,03,  Dakshin Sunamganj Upazila,928,5.1,7.7,86.3,1.0,10.0,23.2,54.7,12.1,00110
90.0,27.0,33.0,XXX,XX,03,  Joykalas Union,928,5.1,7.7,86.3,1.0,10.0,23.2,54.7,12.1,00110
90.0,29.0,XX.0,XXX,XX,03,  Derai Upazila,1442,2.4,12.1,84.3,1.2,1.3,21.8,68.7,8.3,00110
90.0,29.0,28.0,XXX,XX,03,  Derai Sarmangal Union,337,1.5,10.7,87.8,0.0,0.0,30.9,60.5,8.6,00110
90.0,29.0,47.0,XXX,XX,03,  Karimpur Union,1105,2.6,12.6,83.3,1.5,1.7,19.0,71.1,8.1,00110
90.0,32.0,XX.0,XXX,XX,03,  Dharampasha Upazila,2275,4.0,20.0,75.5,0.5,17.4,16.0,61.1,5.5,00110
90.0,32.0,38.0,XXX,XX,03,  Dharmapasha Union,1547,4.8,23.4,71.0,0.8,20.9,22.6,49.1,7.3,00110
90.0,32.0,57.0,XXX,XX,03,  Madhyanagar Union,728,2.5,12.6,84.9,0.0,9.8,1.9,86.5,1.8,00110
90.0,33.0,XX.0,XXX,XX,03,  Dowarabazar Upazila,2839,8.0,12.5,75.9,3.6,11.7,38.2,34.6,15.5,00110
90.0,33.0,27.0,XXX,XX,03,  Dakshin Dowarabazar Union,2839,8.0,12.5,75.9,3.6,11.7,38.2,34.6,15.5,00110
90.0,50.0,XX.0,XXX,XX,03,  Jamalganj Upazila,1823,10.4,23.4,64.8,1.3,14.3,28.3,53.7,3.7,00110
90.0,50.0,67.0,XXX,XX,03,  Jamalganj Union,1435,9.8,22.9,67.0,0.3,16.0,25.4,55.2,3.5,00110
90.0,50.0,81.0,XXX,XX,03,  Sachna Bazar Union,388,12.6,25.3,57.0,5.2,8.0,39.2,48.2,4.6,00110
90.0,86.0,XX.0,XXX,XX,03,  Sulla Upazila,775,11.2,11.6,76.9,0.3,7.9,37.8,48.5,5.8,00110
90.0,86.0,47.0,XXX,XX,03,  Bahara Union,775,11.2,11.6,76.9,0.3,7.9,37.8,48.5,5.8,00110
90.0,89.0,XX.0,XXX,XX,03,  Sunamganj Sadar Upazila,815,9.4,10.2,80.1,0.2,2.8,44.7,38.4,14.1,00110
90.0,89.0,10.0,XXX,XX,03,  Aftabnagar Union,526,14.3,9.9,75.5,0.4,1.3,56.1,23.4,19.2,00110
90.0,89.0,39.0,XXX,XX,03,  Lakshmansree Union,289,0.7,10.7,88.6,0.0,5.5,23.9,65.7,4.8,00110
90.0,92.0,XX.0,XXX,XX,03,  Tahirpur Upazila,1656,2.4,8.6,88.3,0.7,12.4,25.9,57.3,4.3,00110
90.0,92.0,64.0,XXX,XX,03,  Tahirpur Union,1656,2.4,8.6,88.3,0.7,12.4,25.9,57.3,4.3,00110
36.0,XX.0,XX.0,XXX,XX,03, Habiganj Zila,13462,9.9,22.6,65.0,2.5,11.7,47.1,39.0,2.2,00110
36.0,2.0,XX.0,XXX,XX,03,  Ajmiriganj Upazila,301,3.0,8.0,72.4,16.6,19.9,19.3,47.2,13.6,00110
36.0,2.0,13.0,XXX,XX,03,  Ajmiriganj Union,301,3.0,8.0,72.4,16.6,19.9,19.3,47.2,13.6,00110
36.0,5.0,XX.0,XXX,XX,03,  Bahubal Upazila,757,22.1,37.9,38.0,2.0,20.9,56.5,21.8,0.8,00110
36.0,5.0,11.0,XXX,XX,03,  Bahubal Union,757,22.1,37.9,38.0,2.0,20.9,56.5,21.8,0.8,00110
36.0,11.0,XX.0,XXX,XX,03,  Baniachong Upazila,5065,12.5,24.6,60.9,2.0,9.3,47.8,41.9,1.1,00110
36.0,11.0,11.0,XXX,XX,03,  Uttar Purba Baniachang Union,2357,14.7,26.9,56.0,2.4,11.7,56.3,30.7,1.4,00110
36.0,11.0,12.0,XXX,XX,03,  Uttar Paschim Baniyachang Unio,1300,10.3,22.4,66.5,0.8,2.2,58.6,38.7,0.5,00110
36.0,11.0,18.0,XXX,XX,03,  Dakshin Purba Baniyachang Union,356,3.7,38.5,57.9,0.0,15.4,18.5,65.7,0.3,00110
36.0,11.0,25.0,XXX,XX,03,  Dakshin Paschim Baniyachang Union,1052,13.2,17.3,66.1,3.4,10.5,25.2,62.7,1.6,00110
36.0,44.0,XX.0,XXX,XX,03,  Habiganj Sadar Upazila,2532,9.1,31.6,57.0,2.4,19.4,62.2,16.4,2.1,00110
36.0,44.0,22.0,XXX,XX,03,  Gopaya Union,1843,8.7,29.2,58.8,3.3,16.0,60.7,21.0,2.4,00110
36.0,44.0,76.0,XXX,XX,03,  Richi Union,689,10.2,37.9,52.0,0.0,28.7,66.2,3.9,1.2,00110
36.0,68.0,XX.0,XXX,XX,03,  Lakhai Upazila,3266,3.6,8.2,86.6,1.6,1.4,38.2,58.3,2.1,00110
36.0,68.0,13.0,XXX,XX,03,  Bamai Union,1946,4.9,9.5,84.5,1.1,1.2,48.2,49.3,1.3,00110
36.0,68.0,54.0,XXX,XX,03,  Lakhai Union,1320,1.7,6.4,89.6,2.3,1.7,23.6,71.5,3.3,00110
36.0,71.0,XX.0,XXX,XX,03,  Madhabpur Upazila,530,19.2,40.9,39.2,0.6,46.0,21.7,30.4,1.9,00110
36.0,71.0,17.0,XXX,XX,03,  Bagasura Union,530,19.2,40.9,39.2,0.6,46.0,21.7,30.4,1.9,00110
36.0,77.0,XX.0,XXX,XX,03,  Nabiganj Upazila,1011,6.8,20.0,67.9,5.3,10.3,49.1,33.9,6.7,00110
36.0,77.0,14.0,XXX,XX,03,  Bausha Union,285,6.3,24.9,65.6,3.2,2.8,23.2,63.2,10.9,00110
36.0,77.0,65.0,XXX,XX,03,  Kargaon Union,281,16.4,24.9,58.7,0.0,7.1,76.2,16.7,0.0,00110
36.0,77.0,73.0,XXX,XX,03,  Kurshi Union,158,2.5,19.6,76.6,1.3,0.6,53.8,44.3,1.3,00110
36.0,77.0,80.0,XXX,XX,03,  Nabiganj Union,287,0.3,10.5,74.2,15.0,26.1,45.6,16.0,12.2,00110
91.0,XX.0,XX.0,XXX,XX,03, Sylhet Zila,26862,26.3,35.2,36.5,1.9,31.5,41.8,24.7,1.9,00110
91.0,8.0,XX.0,XXX,XX,03,  Balaganj Upazila,1404,45.5,17.0,36.9,0.6,20.6,49.8,26.4,3.3,00110
91.0,8.0,11.0,XXX,XX,03,  Balaganj Union,1404,45.5,17.0,36.9,0.6,20.6,49.8,26.4,3.3,00110
91.0,20.0,XX.0,XXX,XX,03,  Bishwanath Upazila,3738,40.9,34.6,23.9,0.6,43.3,38.1,17.6,1.0,00110
91.0,20.0,21.0,XXX,XX,03,  Bishwanath Union,3738,40.9,34.6,23.9,0.6,43.3,38.1,17.6,1.0,00110
91.0,27.0,XX.0,XXX,XX,03,  Companiganj Upazila,3336,6.3,19.0,73.8,0.9,7.7,61.3,29.9,1.0,00110
91.0,27.0,11.0,XXX,XX,03,  Islampur Paschim Union,3336,6.3,19.0,73.8,0.9,7.7,61.3,29.9,1.0,00110
91.0,31.0,XX.0,XXX,XX,03,  Dakshin Surma Upazila,2989,38.1,46.3,14.8,0.8,36.2,47.2,15.3,1.3,00110
91.0,31.0,36.0,XXX,XX,03,  Baraikandi Union,2413,40.5,45.3,13.5,0.7,41.3,45.6,12.9,0.2,00110
91.0,31.0,45.0,XXX,XX,03,  Kuchai Union,447,34.7,45.6,18.8,0.9,19.5,64.4,13.4,2.7,00110
91.0,31.0,65.0,XXX,XX,03,  Mollargaon Union,129,5.4,66.7,25.6,2.3,0.0,17.8,65.1,17.1,00110
91.0,35.0,XX.0,XXX,XX,03,  Fenchuganj Upazila,3936,14.7,33.3,51.8,0.2,35.1,38.3,23.8,2.7,00110
91.0,35.0,23.0,XXX,XX,03,  Fenchuganj Union,3936,14.7,33.3,51.8,0.2,35.1,38.3,23.8,2.7,00110
91.0,38.0,XX.0,XXX,XX,03,  Golapganj Upazila,786,7.3,55.0,37.8,0.0,25.2,59.0,15.8,0.0,00110
91.0,38.0,43.0,XXX,XX,03,  Fulbari Union,786,7.3,55.0,37.8,0.0,25.2,59.0,15.8,0.0,00110
91.0,41.0,XX.0,XXX,XX,03,  Gowainghat Upazila,986,7.0,20.8,41.9,30.3,6.3,22.5,58.4,12.8,00110
91.0,41.0,42.0,XXX,XX,03,  Paschim Jaflong Union,421,15.2,39.2,36.6,9.0,14.5,37.5,41.1,6.9,00110
91.0,41.0,52.0,XXX,XX,03,  Lengura Union,565,0.9,7.1,45.8,46.2,0.2,11.3,71.3,17.2,00110
91.0,53.0,XX.0,XXX,XX,03,  Jaintiapur Upazila,1456,12.6,41.9,44.5,1.0,33.5,34.5,30.6,1.4,00110
91.0,53.0,63.0,XXX,XX,03,  Nijpat Union,1456,12.6,41.9,44.5,1.0,33.5,34.5,30.6,1.4,00110
91.0,62.0,XX.0,XXX,XX,03,  Sylhet Sadar Upazila,7517,35.2,43.2,20.3,1.4,39.7,36.5,22.3,1.4,00110
91.0,62.0,42.0,XXX,XX,03,  Khadim Para Union,7400,35.7,43.8,19.1,1.4,40.3,37.1,22.4,0.2,00110
91.0,62.0,90.0,XXX,XX,03,  Tuker Bazar Union,117,0.0,2.6,96.6,0.9,0.9,0.9,19.7,78.6,00110
91.0,94.0,XX.0,XXX,XX,03,  Zakiganj Upazila,714,3.5,15.4,80.0,1.1,15.1,29.8,54.9,0.1,00110
91.0,94.0,57.0,XXX,XX,03,  Kholachhara Union,617,3.4,14.6,80.7,1.3,16.5,29.0,54.5,0.0,00110
91.0,94.0,85.0,XXX,XX,03,  Zakiganj Union,97,4.1,20.6,75.3,0.0,6.2,35.1,57.7,1.0,00110
58.0,XX.0,XX.0,XXX,XX,03, Maulvibazar Zila,12063,15.3,30.3,52.6,1.9,22.4,44.9,29.7,3.1,00110
58.0,14.0,XX.0,XXX,XX,03,  Barlekha Upazila,771,17.6,37.9,38.1,6.4,25.0,34.5,34.9,5.6,00110
58.0,14.0,13.0,XXX,XX,03,  Barlekha Union,771,17.6,37.9,38.1,6.4,25.0,34.5,34.9,5.6,00110
58.0,35.0,XX.0,XXX,XX,03,  Juri Upazila,2383,19.3,15.1,65.6,0.0,14.4,60.1,24.3,1.2,00110
58.0,35.0,47.0,XXX,XX,03,  Jaifarnagar Union,2383,19.3,15.1,65.6,0.0,14.4,60.1,24.3,1.2,00110
58.0,56.0,XX.0,XXX,XX,03,  Kamalganj Upazila,2620,2.4,21.2,71.8,4.6,5.5,40.2,50.4,3.9,00110
58.0,56.0,38.0,XXX,XX,03,  Kamalganj Union,2620,2.4,21.2,71.8,4.6,5.5,40.2,50.4,3.9,00110
58.0,65.0,XX.0,XXX,XX,03,  Kulaura Upazila,219,27.4,47.5,25.1,0.0,49.3,40.6,7.8,2.3,00110
58.0,65.0,65.0,XXX,XX,03,  Kulaura Union,219,27.4,47.5,25.1,0.0,49.3,40.6,7.8,2.3,00110
58.0,80.0,XX.0,XXX,XX,03,  Rajnagar Upazila,2623,14.2,30.6,54.4,0.8,25.0,38.0,30.8,6.1,00110
58.0,80.0,63.0,XXX,XX,03,  Rajnagar Union,1658,18.5,28.8,52.4,0.2,32.5,33.5,26.0,8.0,00110
58.0,80.0,73.0,XXX,XX,03,  Tengra Union,965,6.7,33.7,57.7,1.9,12.1,45.7,39.2,3.0,00110
58.0,83.0,XX.0,XXX,XX,03,  Sreemangal Upazila,3447,21.8,44.7,32.6,1.0,36.4,45.7,16.9,1.0,00110
58.0,83.0,85.0,XXX,XX,03,  Sreemangal Union,3447,21.8,44.7,32.6,1.0,36.4,45.7,16.9,1.0,00110
