ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Male,% Male-Never married,% Male-Married,% Male-Widowed,% Male-Divorced/Separated,Total Female,% Female-Never married,% Female-Married,% Female-Widowed,% Female-Divorced/Separated,check_var
82.0,XX.0,XX.0,XXX,XX,01, Rajbari Zila,347155,35.6,63.6,0.6,0.1,360395,22.5,68.0,8.4,1.0,00110
82.0,7.0,XX.0,XXX,XX,01,  Baliakandi Upazila,76914,36.3,63.0,0.6,0.1,77604,23.3,67.3,8.9,0.6,00110
82.0,7.0,17.0,XXX,XX,01,  Baharpur Union,12351,35.5,63.9,0.5,0.0,12290,21.8,68.4,9.2,0.6,00110
82.0,7.0,19.0,XXX,XX,01,  Baliakandi Union,7951,36.5,62.6,0.8,0.0,8028,23.2,67.0,9.3,0.5,00110
82.0,29.0,XX.0,XXX,XX,01,  Goalanda Upazila,29944,34.9,64.5,0.4,0.2,32333,21.8,65.8,7.7,4.7,00110
82.0,29.0,19.0,XXX,XX,01,  Chhota Bhakla Union,4239,36.9,62.8,0.3,0.1,4773,24.7,65.3,9.7,0.4,00110
82.0,29.0,76.0,XXX,XX,01,  Ujan Char Union,7771,35.4,64.1,0.4,0.1,8042,21.8,68.3,9.0,0.9,00110
82.0,47.0,XX.0,XXX,XX,01,  Kalukhali Upazila,58026,36.0,63.2,0.7,0.1,59060,23.0,68.0,8.3,0.7,00110
82.0,47.0,30.0,XXX,XX,01,  Kalikapur Union,5137,35.7,63.7,0.6,0.1,5390,23.2,68.3,7.7,0.8,00110
82.0,47.0,85.0,XXX,XX,01,  Ratandia Union,10101,36.2,62.9,0.7,0.1,10224,22.9,67.8,8.6,0.6,00110
82.0,73.0,XX.0,XXX,XX,01,  Pangsha Upazila,79944,34.9,64.5,0.6,0.1,81271,21.1,70.2,8.2,0.6,00110
82.0,73.0,25.0,XXX,XX,01,  Jashai Union,6082,35.7,63.6,0.5,0.1,6161,20.9,70.6,7.9,0.6,00110
82.0,73.0,75.0,XXX,XX,01,  Babupara Union,5464,35.5,63.6,0.8,0.1,5337,20.7,70.9,8.0,0.5,00110
82.0,76.0,XX.0,XXX,XX,01,  Rajbari Sadar Upazila,102327,35.7,63.5,0.7,0.1,110127,22.9,67.7,8.6,0.8,00110
82.0,76.0,36.0,XXX,XX,01,  Dadshi Union,6408,36.7,62.7,0.6,0.1,7309,24.0,67.8,7.7,0.4,00110
82.0,76.0,51.0,XXX,XX,01,  Mizanpur Union,12452,34.9,64.4,0.5,0.2,13613,23.1,66.3,10.0,0.7,00110
61.0,XX.0,XX.0,XXX,XX,01, Mymensingh Zila,1533526,35.5,63.7,0.7,0.2,1601123,23.4,67.2,8.6,0.8,00110
61.0,13.0,XX.0,XXX,XX,01,  Bhaluka Upazila,143960,33.3,65.8,0.7,0.2,143515,20.8,70.7,7.3,1.2,00110
61.0,13.0,14.0,XXX,XX,01,  Bhaluka Union,6961,33.9,65.1,0.6,0.3,6828,20.4,70.8,7.4,1.4,00110
61.0,13.0,69.0,XXX,XX,01,  Mallikbari Union,8028,32.2,66.6,1.0,0.3,8423,19.9,70.0,8.8,1.3,00110
61.0,16.0,XX.0,XXX,XX,01,  Dhobaura Upazila,64007,36.0,63.0,0.8,0.2,67948,24.1,65.9,9.3,0.6,00110
61.0,16.0,36.0,XXX,XX,01,  Dhobaura Union,9488,36.8,62.1,1.0,0.1,9816,25.2,64.7,9.6,0.6,00110
61.0,20.0,XX.0,XXX,XX,01,  Fulbaria Upazila,144024,34.2,64.8,0.7,0.2,148695,22.4,68.2,8.2,1.1,00110
61.0,20.0,17.0,XXX,XX,01,  Bakta Union,11472,32.3,66.8,0.7,0.3,12058,22.0,69.1,7.9,1.0,00110
61.0,20.0,47.0,XXX,XX,01,  Fulbaria Union,6750,33.5,65.9,0.5,0.1,6969,22.3,68.6,8.4,0.7,00110
61.0,22.0,XX.0,XXX,XX,01,  Gaffargaon Upazila,138755,37.5,61.8,0.6,0.1,150039,23.8,68.2,7.4,0.6,00110
61.0,22.0,82.0,XXX,XX,01,  Saltia Union,5902,38.7,60.7,0.6,0.1,6063,22.9,68.4,8.3,0.4,00110
61.0,23.0,XX.0,XXX,XX,01,  Gauripur Upazila,105489,37.2,62.0,0.6,0.2,110933,24.6,64.6,10.1,0.6,00110
61.0,24.0,XX.0,XXX,XX,01,  Haluaghat Upazila,98636,33.6,65.2,0.9,0.3,104252,22.7,66.6,9.9,0.8,00110
61.0,24.0,61.0,XXX,XX,01,  Haluaghat Union,13416,36.1,62.3,1.2,0.4,13899,24.5,64.3,10.2,1.0,00110
61.0,31.0,XX.0,XXX,XX,01,  Ishwarganj Upazila,118920,36.8,62.4,0.7,0.1,123366,24.8,65.6,9.0,0.6,00110
61.0,31.0,40.0,XXX,XX,01,  Ishwarganj Union,5645,38.9,60.4,0.6,0.1,5599,24.5,66.6,8.4,0.6,00110
61.0,52.0,XX.0,XXX,XX,01,  Mymensingh Sadar Upazila,134556,35.7,63.4,0.7,0.2,139900,23.6,66.8,8.7,0.9,00110
61.0,52.0,33.0,XXX,XX,01,  Char Ishwardia Union,5993,37.8,61.5,0.5,0.2,6004,25.0,65.5,8.4,1.0,00110
61.0,52.0,40.0,XXX,XX,01,  Char Nilakshmia Union,10841,35.7,63.2,0.9,0.2,11040,24.4,65.8,9.2,0.7,00110
61.0,52.0,67.0,XXX,XX,01,  Khagdahar Union,12902,36.8,62.3,0.6,0.2,13242,23.7,66.1,9.1,1.0,00110
61.0,65.0,XX.0,XXX,XX,01,  Muktagachha Upazila,133254,33.4,65.7,0.7,0.3,137881,21.5,68.7,8.8,1.0,00110
61.0,72.0,XX.0,XXX,XX,01,  Nandail Upazila,123441,37.5,61.7,0.7,0.2,130917,24.4,65.5,9.5,0.5,00110
61.0,72.0,13.0,XXX,XX,01,  Achargaon Union,5794,37.6,61.9,0.4,0.1,6095,24.3,68.0,7.6,0.1,00110
61.0,72.0,23.0,XXX,XX,01,  Chandipasha Union,12377,39.2,60.0,0.6,0.2,13204,25.0,64.6,9.6,0.8,00110
61.0,81.0,XX.0,XXX,XX,01,  Phulpur Upazila,200135,35.3,63.9,0.6,0.2,209753,24.1,66.8,8.5,0.6,00110
61.0,94.0,XX.0,XXX,XX,01,  Trishal Upazila,128349,35.9,63.2,0.7,0.2,133924,24.1,67.5,7.7,0.8,00110
61.0,94.0,66.0,XXX,XX,01,  Rampur Union,3653,36.4,62.9,0.5,0.2,3736,24.9,67.4,7.0,0.7,00110
67.0,XX.0,XX.0,XXX,XX,01, Narayanganj Zila,790415,40.0,59.3,0.6,0.1,741250,26.1,66.9,6.3,0.7,00110
67.0,2.0,XX.0,XXX,XX,01,  Araihazar Upazila,133472,40.9,58.3,0.7,0.1,135826,25.9,65.8,7.5,0.8,00110
67.0,2.0,23.0,XXX,XX,01,  Araihazar Union,8151,39.1,59.8,0.9,0.1,8146,28.0,64.7,6.7,0.7,00110
67.0,2.0,87.0,XXX,XX,01,  Satgram Union,11973,42.0,57.1,0.7,0.2,11802,27.9,63.9,7.1,1.1,00110
67.0,4.0,XX.0,XXX,XX,01,  Sonargaon Upazila,146110,40.2,59.1,0.6,0.1,140218,25.6,67.0,6.8,0.6,00110
67.0,6.0,XX.0,XXX,XX,01,  Bandar Upazila,58317,40.0,59.1,0.8,0.1,57350,24.7,67.6,6.9,0.7,00110
67.0,58.0,XX.0,XXX,XX,01,  Narayanganj Sadar Upazila,329074,39.9,59.5,0.4,0.1,293348,27.1,67.1,5.2,0.7,00110
67.0,68.0,XX.0,XXX,XX,01,  Rupganj Upazila,123442,39.3,60.0,0.6,0.2,114508,25.3,67.0,6.7,1.0,00110
67.0,68.0,63.0,XXX,XX,01,  Mura Para Union,3703,37.3,61.7,0.9,0.2,3566,24.3,68.8,5.8,1.0,00110
67.0,68.0,79.0,XXX,XX,01,  Rupganj Union,15397,38.2,61.0,0.7,0.1,14848,22.6,69.7,6.7,1.0,00110
33.0,XX.0,XX.0,XXX,XX,01, Gazipur Zila,991025,36.2,63.2,0.5,0.1,919787,22.5,70.8,5.8,0.8,00110
33.0,30.0,XX.0,XXX,XX,01,  Gazipur Sadar Upazila,509983,36.7,62.9,0.3,0.1,424800,23.3,71.8,4.1,0.8,00110
33.0,32.0,XX.0,XXX,XX,01,  Kaliakair Upazila,129944,32.8,66.5,0.5,0.1,128338,19.7,72.5,6.9,0.9,00110
33.0,32.0,66.0,XXX,XX,01,  Mouchak Union,41985,33.6,65.9,0.4,0.1,38613,22.0,72.5,4.4,1.1,00110
33.0,32.0,76.0,XXX,XX,01,  Sreefaltali Union,7774,34.0,65.4,0.5,0.1,7853,20.1,70.7,8.5,0.7,00110
33.0,34.0,XX.0,XXX,XX,01,  Kaliganj Upazila,85028,40.0,58.9,0.9,0.2,88222,24.4,67.4,7.5,0.7,00110
33.0,36.0,XX.0,XXX,XX,01,  Kapasia Upazila,122189,37.7,61.4,0.7,0.1,134018,23.3,68.1,7.9,0.7,00110
33.0,36.0,43.0,XXX,XX,01,  Kapasia Union,11696,37.0,61.9,0.9,0.2,12548,22.4,68.8,8.1,0.7,00110
33.0,86.0,XX.0,XXX,XX,01,  Sreepur Upazila,143881,33.7,65.4,0.6,0.2,144409,20.8,71.1,7.1,1.0,00110
56.0,XX.0,XX.0,XXX,XX,01, Manikganj Zila,474467,33.9,65.2,0.7,0.2,517946,19.8,69.7,9.8,0.7,00110
56.0,10.0,XX.0,XXX,XX,01,  Daulatpur Upazila,55791,33.9,65.5,0.5,0.1,62294,19.5,70.3,9.8,0.5,00110
56.0,10.0,28.0,XXX,XX,01,  Chak Mirpur Union,6522,33.1,66.2,0.6,0.0,7171,20.2,68.4,10.9,0.5,00110
56.0,22.0,XX.0,XXX,XX,01,  Ghior Upazila,53765,32.9,66.3,0.7,0.1,58457,19.9,69.6,9.9,0.6,00110
56.0,22.0,47.0,XXX,XX,01,  Ghior Union,6901,34.0,65.1,0.8,0.2,7271,21.8,69.2,8.3,0.6,00110
56.0,28.0,XX.0,XXX,XX,01,  Harirampur Upazila,49986,32.7,66.4,0.8,0.1,58045,21.1,68.4,10.0,0.5,00110
56.0,28.0,29.0,XXX,XX,01,  Boyra Union,2812,34.9,63.8,1.1,0.2,3671,23.4,64.5,11.5,0.6,00110
56.0,46.0,XX.0,XXX,XX,01,  Manikganj Sadar Upazila,88490,33.9,65.0,0.9,0.2,100323,20.0,68.9,10.4,0.8,00110
56.0,46.0,87.0,XXX,XX,01,  Nabagram Union,6729,32.7,66.1,1.0,0.2,7691,18.9,68.9,11.5,0.8,00110
56.0,70.0,XX.0,XXX,XX,01,  Saturia Upazila,62591,32.7,66.3,0.8,0.1,67146,18.7,70.4,10.2,0.7,00110
56.0,70.0,19.0,XXX,XX,01,  Baliati Union,4320,32.5,66.4,1.0,0.2,4653,18.5,69.4,10.9,1.2,00110
56.0,70.0,85.0,XXX,XX,01,  Saturia Union,6427,33.8,65.3,0.6,0.2,6620,18.4,71.2,9.8,0.6,00110
56.0,78.0,XX.0,XXX,XX,01,  Shibalaya Upazila,65055,33.4,65.6,0.7,0.2,66896,20.3,69.3,9.8,0.6,00110
56.0,78.0,71.0,XXX,XX,01,  Ulail Union,8092,32.0,66.8,0.9,0.2,8360,17.6,71.7,10.1,0.6,00110
56.0,82.0,XX.0,XXX,XX,01,  Singair Upazila,98789,36.3,62.8,0.7,0.2,104785,19.5,70.7,9.1,0.8,00110
26.0,XX.0,XX.0,XXX,XX,01, Dhaka Zila,1136569,38.8,60.6,0.5,0.1,1056186,23.4,69.5,6.4,0.7,00110
26.0,14.0,XX.0,XXX,XX,01,  Dhamrai Upazila,140376,33.3,65.9,0.7,0.1,141116,19.3,70.6,9.3,0.8,00110
26.0,14.0,35.0,XXX,XX,01,  Dhamrai Union,3648,40.1,59.0,0.7,0.2,3742,21.0,68.0,10.0,1.0,00110
26.0,18.0,XX.0,XXX,XX,01,  Dohar Upazila,67071,43.3,55.9,0.7,0.1,79444,24.3,66.8,8.4,0.6,00110
26.0,38.0,XX.0,XXX,XX,01,  Keraniganj Upazila,336323,42.4,57.0,0.5,0.1,290993,25.4,67.9,6.2,0.5,00110
26.0,62.0,XX.0,XXX,XX,01,  Nawabganj Upazila,108820,40.3,58.7,0.8,0.1,130201,22.3,68.0,9.1,0.6,00110
26.0,62.0,13.0,XXX,XX,01,  Bakshanagar Union,7267,40.5,58.3,1.0,0.1,8531,23.0,64.5,11.6,0.8,00110
26.0,62.0,74.0,XXX,XX,01,  Kalakopa Union,2369,40.7,58.1,1.2,0.0,2910,21.5,68.4,9.7,0.5,00110
26.0,72.0,XX.0,XXX,XX,01,  Savar Upazila,483979,36.8,62.7,0.4,0.1,414432,23.6,71.2,4.4,0.8,00110
86.0,XX.0,XX.0,XXX,XX,01, Shariatpur Zila,358773,41.5,57.7,0.7,0.1,399714,28.8,62.6,8.1,0.5,00110
86.0,14.0,XX.0,XXX,XX,01,  Bhedarganj Upazila,82870,40.1,59.0,0.7,0.1,94310,29.0,62.3,8.2,0.5,00110
86.0,14.0,77.0,XXX,XX,01,  Rambhadrapur Union,6194,43.0,56.2,0.7,0.1,7526,28.6,62.4,8.6,0.4,00110
86.0,25.0,XX.0,XXX,XX,01,  Damudya Upazila,31429,41.0,58.4,0.6,0.1,37075,27.3,64.1,8.1,0.5,00110
86.0,25.0,23.0,XXX,XX,01,  Darul Aman Union,2238,39.9,59.1,0.9,0.0,2772,25.5,65.8,8.4,0.4,00110
86.0,36.0,XX.0,XXX,XX,01,  Gosairhat Upazila,48746,40.0,59.3,0.7,0.1,55052,28.6,63.7,7.2,0.5,00110
86.0,36.0,35.0,XXX,XX,01,  Idilpur Union,8822,41.2,58.2,0.6,0.0,10462,28.9,64.6,6.0,0.5,00110
86.0,65.0,XX.0,XXX,XX,01,  Naria Upazila,73794,43.2,55.9,0.8,0.1,85298,29.0,61.9,8.6,0.5,00110
86.0,69.0,XX.0,XXX,XX,01,  Shariatpur Sadar Upazila,59220,42.0,57.3,0.6,0.1,62486,28.6,62.9,8.1,0.5,00110
86.0,94.0,XX.0,XXX,XX,01,  Zanjira Upazila,62714,42.3,56.9,0.7,0.1,65493,29.8,61.6,8.1,0.5,00110
54.0,XX.0,XX.0,XXX,XX,01, Madaripur Zila,369632,40.5,58.6,0.8,0.1,389644,26.9,65.0,7.7,0.4,00110
54.0,40.0,XX.0,XXX,XX,01,  Kalkini Upazila,83163,40.0,59.2,0.7,0.1,89940,27.2,65.1,7.4,0.3,00110
54.0,54.0,XX.0,XXX,XX,01,  Madaripur Sadar Upazila,105199,41.4,57.8,0.7,0.1,108580,27.3,64.6,7.7,0.4,00110
54.0,80.0,XX.0,XXX,XX,01,  Rajoir Upazila,76476,40.5,58.6,0.8,0.1,80350,26.4,65.3,7.9,0.4,00110
54.0,80.0,95.0,XXX,XX,01,  Rajoir Union,1080,39.9,59.1,1.0,0.0,963,24.0,69.5,6.5,0.0,00110
54.0,87.0,XX.0,XXX,XX,01,  Shib Char Upazila,104794,40.1,58.9,0.8,0.1,110774,26.5,65.1,7.8,0.5,00110
54.0,87.0,18.0,XXX,XX,01,  Bayratala Uttar Union,1834,36.9,61.9,1.0,0.1,2115,24.4,63.5,11.5,0.5,00110
54.0,87.0,42.0,XXX,XX,01,  Ditiyakhanda Union,3674,39.6,59.6,0.5,0.2,4060,25.3,65.8,8.0,0.9,00110
93.0,XX.0,XX.0,XXX,XX,01, Tangail Zila,1141322,33.3,65.9,0.7,0.2,1245215,18.9,70.8,9.4,0.9,00110
93.0,9.0,XX.0,XXX,XX,01,  Basail Upazila,53666,33.8,65.3,0.8,0.2,63141,18.2,71.9,9.1,0.9,00110
93.0,9.0,11.0,XXX,XX,01,  Basail Union,4856,32.4,66.4,1.1,0.2,5672,17.4,72.8,9.0,0.8,00110
93.0,19.0,XX.0,XXX,XX,01,  Bhuapur Upazila,57321,35.0,64.3,0.6,0.1,63795,20.7,69.5,9.2,0.7,00110
93.0,23.0,XX.0,XXX,XX,01,  Delduar Upazila,74543,34.9,64.3,0.7,0.1,80492,19.9,70.2,9.1,0.8,00110
93.0,23.0,23.0,XXX,XX,01,  Delduar Union,6300,33.2,66.1,0.5,0.1,7175,18.8,71.1,9.7,0.5,00110
93.0,25.0,XX.0,XXX,XX,01,  Dhanbari Upazila,53026,30.7,68.2,0.9,0.2,57462,18.6,70.1,10.3,1.0,00110
93.0,28.0,XX.0,XXX,XX,01,  Ghatail Upazila,141975,32.4,66.7,0.7,0.2,154781,18.3,71.1,9.6,1.0,00110
93.0,38.0,XX.0,XXX,XX,01,  Gopalpur Upazila,76507,32.8,66.4,0.6,0.2,81983,19.4,69.8,10.0,0.8,00110
93.0,47.0,XX.0,XXX,XX,01,  Kalihati Upazila,142228,33.8,65.4,0.6,0.2,149264,18.8,71.2,9.2,0.9,00110
93.0,47.0,58.0,XXX,XX,01,  Kok Dahara Union,10082,32.4,66.7,0.6,0.3,10722,18.0,71.4,9.5,1.1,00110
93.0,57.0,XX.0,XXX,XX,01,  Madhupur Upazila,86858,30.6,68.3,0.8,0.3,90562,18.6,71.1,9.1,1.2,00110
93.0,57.0,21.0,XXX,XX,01,  Alokdia Union,9850,31.2,67.8,0.6,0.3,10342,19.2,70.0,9.6,1.2,00110
93.0,66.0,XX.0,XXX,XX,01,  Mirzapur Upazila,140166,34.6,64.6,0.6,0.1,155840,19.6,70.4,9.2,0.8,00110
93.0,66.0,36.0,XXX,XX,01,  Bhaora Union,4901,34.6,64.4,0.7,0.3,5680,20.6,68.4,10.1,0.8,00110
93.0,66.0,39.0,XXX,XX,01,  Bhatgram Union,7989,35.0,64.2,0.7,0.1,8984,18.6,70.7,10.3,0.4,00110
93.0,66.0,67.0,XXX,XX,01,  Latifpur Union,5430,32.0,67.1,0.8,0.1,6436,18.1,71.8,9.1,0.9,00110
93.0,76.0,XX.0,XXX,XX,01,  Nagarpur Upazila,96879,33.6,65.6,0.7,0.1,112334,19.6,69.5,10.2,0.7,00110
93.0,76.0,73.0,XXX,XX,01,  Nagarpur Union,4986,30.6,68.9,0.4,0.1,5802,17.5,70.5,11.0,0.9,00110
93.0,85.0,XX.0,XXX,XX,01,  Sakhipur Upazila,83895,31.4,67.7,0.7,0.2,97402,16.2,73.9,8.9,1.1,00110
93.0,85.0,27.0,XXX,XX,01,  Gazaria Union,10737,31.1,68.3,0.5,0.2,12584,15.4,74.5,9.1,1.0,00110
93.0,85.0,81.0,XXX,XX,01,  Kalia Union,16477,30.8,68.4,0.5,0.2,19027,16.4,74.1,8.3,1.3,00110
93.0,95.0,XX.0,XXX,XX,01,  Tangail Sadar Upazila,134258,34.5,64.8,0.6,0.1,138159,19.5,70.4,9.1,0.9,00110
48.0,XX.0,XX.0,XXX,XX,01, Kishoreganj Zila,827735,39.1,60.1,0.6,0.2,890080,24.8,64.9,9.6,0.8,00110
48.0,2.0,XX.0,XXX,XX,01,  Austagram Upazila,44858,38.3,60.8,0.8,0.2,47148,24.4,65.3,9.5,0.8,00110
48.0,2.0,23.0,XXX,XX,01,  Austagram Union,976,39.9,59.3,0.8,0.0,1105,27.8,59.7,12.1,0.4,00110
48.0,6.0,XX.0,XXX,XX,01,  Bajitpur Upazila,71919,39.5,59.8,0.6,0.1,78485,24.9,64.9,9.6,0.6,00110
48.0,11.0,XX.0,XXX,XX,01,  Bhairab Upazila,57305,42.8,56.5,0.6,0.1,65039,27.5,63.0,8.8,0.8,00110
48.0,27.0,XX.0,XXX,XX,01,  Hossainpur Upazila,55883,38.3,61.0,0.5,0.1,59979,24.5,66.5,8.5,0.6,00110
48.0,33.0,XX.0,XXX,XX,01,  Itna Upazila,49449,39.4,59.9,0.6,0.1,47939,24.4,64.8,10.2,0.6,00110
48.0,33.0,43.0,XXX,XX,01,  Dhanpur Union,4463,38.2,61.2,0.5,0.0,4469,28.8,61.0,10.1,0.2,00110
48.0,33.0,51.0,XXX,XX,01,  Itna Union,1523,38.9,60.5,0.6,0.0,1364,22.7,68.5,8.5,0.3,00110
48.0,42.0,XX.0,XXX,XX,01,  Karimganj Upazila,90158,38.8,60.5,0.6,0.1,96284,25.6,65.0,8.8,0.6,00110
48.0,45.0,XX.0,XXX,XX,01,  Katiadi Upazila,91669,38.1,61.0,0.7,0.2,104373,23.4,64.9,10.9,0.8,00110
48.0,49.0,XX.0,XXX,XX,01,  Kishoreganj Sadar Upazila,108972,38.9,60.2,0.7,0.2,115675,25.4,64.3,9.6,0.8,00110
48.0,54.0,XX.0,XXX,XX,01,  Kuliar Char Upazila,50165,39.0,60.2,0.6,0.2,56600,25.0,65.0,9.3,0.7,00110
48.0,59.0,XX.0,XXX,XX,01,  Mithamain Upazila,37029,39.1,60.2,0.6,0.1,36300,23.7,65.8,9.5,1.0,00110
48.0,59.0,81.0,XXX,XX,01,  Mithamain Union,2436,37.8,61.9,0.3,0.0,2146,23.3,66.2,9.2,1.4,00110
48.0,76.0,XX.0,XXX,XX,01,  Nikli Upazila,40046,36.9,62.2,0.7,0.2,40485,22.3,65.9,10.7,1.2,00110
48.0,76.0,76.0,XXX,XX,01,  Nikli Union,4473,36.2,63.1,0.7,0.1,4579,20.8,67.3,11.1,0.8,00110
48.0,79.0,XX.0,XXX,XX,01,  Pakundia Upazila,78177,39.3,59.7,0.7,0.2,87209,24.3,65.6,9.2,1.0,00110
48.0,92.0,XX.0,XXX,XX,01,  Tarail Upazila,52105,40.1,59.1,0.7,0.1,54564,25.1,63.6,10.8,0.5,00110
48.0,92.0,94.0,XXX,XX,01,  Tarail Sachail Union,5636,40.0,59.3,0.6,0.1,5786,25.4,63.5,10.5,0.6,00110
89.0,XX.0,XX.0,XXX,XX,01, Sherpur Zila,425856,33.0,66.1,0.7,0.2,438907,20.9,69.1,9.1,0.8,00110
89.0,37.0,XX.0,XXX,XX,01,  Jhenaigati Upazila,56575,33.2,66.0,0.6,0.2,58762,21.2,68.3,9.6,0.9,00110
89.0,37.0,25.0,XXX,XX,01,  Jhenaigati Union,9945,31.8,67.3,0.6,0.3,10383,20.1,68.5,10.4,1.1,00110
89.0,67.0,XX.0,XXX,XX,01,  Nakla Upazila,56147,34.2,64.8,0.7,0.3,60063,22.4,67.1,9.7,0.8,00110
89.0,70.0,XX.0,XXX,XX,01,  Nalitabari Upazila,81206,31.4,67.5,0.8,0.3,84578,20.1,69.3,9.7,0.9,00110
89.0,88.0,XX.0,XXX,XX,01,  Sherpur Sadar Upazila,146228,33.9,65.2,0.7,0.3,147141,20.9,69.6,8.6,0.8,00110
89.0,90.0,XX.0,XXX,XX,01,  Sreebardi Upazila,85700,32.1,67.1,0.6,0.2,88363,20.6,70.0,8.6,0.8,00110
68.0,XX.0,XX.0,XXX,XX,01, Narsingdi Zila,633810,40.2,58.9,0.7,0.2,678146,25.5,64.8,8.7,1.0,00110
68.0,7.0,XX.0,XXX,XX,01,  Belabo Upazila,60088,38.4,60.6,0.6,0.3,65178,24.3,65.2,9.5,1.0,00110
68.0,7.0,13.0,XXX,XX,01,  Bajnaba Union,5675,38.7,59.6,1.1,0.5,6391,24.2,63.7,10.4,1.7,00110
68.0,52.0,XX.0,XXX,XX,01,  Manohardi Upazila,90009,37.9,61.2,0.7,0.2,103066,23.8,64.3,10.7,1.1,00110
68.0,52.0,33.0,XXX,XX,01,  Chandanbari Union,4368,38.3,60.6,0.9,0.2,5194,24.0,62.8,12.1,1.1,00110
68.0,52.0,67.0,XXX,XX,01,  Kanchikata Union,8078,38.9,60.2,0.6,0.3,9437,23.5,66.0,9.5,1.0,00110
68.0,52.0,94.0,XXX,XX,01,  Shukundi Union,6444,39.6,59.6,0.6,0.2,7441,25.1,65.2,8.7,1.1,00110
68.0,60.0,XX.0,XXX,XX,01,  Narsingdi Sadar Upazila,176895,41.1,57.9,0.7,0.2,174266,26.3,64.8,7.8,1.2,00110
68.0,60.0,25.0,XXX,XX,01,  Chinishpur Union,18109,43.1,56.0,0.8,0.2,17794,27.9,63.3,7.9,0.9,00110
68.0,60.0,47.0,XXX,XX,01,  Kanthalia Union,14043,40.5,58.5,0.7,0.2,14218,27.1,64.1,7.7,1.1,00110
68.0,60.0,53.0,XXX,XX,01,  Nuralla Pur U/C Union,8408,42.4,56.5,0.9,0.2,7912,26.6,62.9,9.2,1.3,00110
68.0,60.0,59.0,XXX,XX,01,  Mahishasura Union,12204,40.4,58.5,0.9,0.3,11773,28.9,61.7,7.9,1.5,00110
68.0,63.0,XX.0,XXX,XX,01,  Palash Upazila,43270,39.8,59.2,0.8,0.2,44544,26.5,63.3,9.1,1.1,00110
68.0,63.0,15.0,XXX,XX,01,  Char Sindur Union,7138,40.6,58.5,0.7,0.2,7714,27.2,62.1,9.7,1.0,00110
68.0,63.0,79.0,XXX,XX,01,  Jinardi Union,9106,39.4,60.0,0.4,0.2,9736,26.7,63.7,8.8,0.7,00110
68.0,64.0,XX.0,XXX,XX,01,  Roypura Upazila,161930,41.0,58.1,0.8,0.2,181215,25.0,65.6,8.6,0.8,00110
68.0,64.0,14.0,XXX,XX,01,  Alipura Union,4254,42.8,56.2,0.8,0.3,4778,27.2,62.7,9.1,0.9,00110
68.0,64.0,74.0,XXX,XX,01,  Palashtali Union,8878,39.9,58.8,1.1,0.2,10425,25.3,64.5,9.3,0.9,00110
68.0,76.0,XX.0,XXX,XX,01,  Shibpur Upazila,101618,40.6,58.5,0.7,0.2,109877,26.7,64.4,8.0,0.9,00110
68.0,76.0,21.0,XXX,XX,01,  Baghaba Union,10149,41.3,57.9,0.6,0.1,11008,26.2,65.6,7.6,0.6,00110
68.0,76.0,73.0,XXX,XX,01,  Masimpur Union,8296,42.9,55.7,1.1,0.3,9253,28.6,61.4,9.2,0.8,00110
33.0,XX.0,XX.0,XXX,XX,01, Gazipur Zila,991025,36.2,63.2,0.5,0.1,919787,22.5,70.8,5.8,0.8,00110
33.0,30.0,XX.0,XXX,XX,01,  Gazipur Sadar Upazila,509983,36.7,62.9,0.3,0.1,424800,23.3,71.8,4.1,0.8,00110
33.0,32.0,XX.0,XXX,XX,01,  Kaliakair Upazila,129944,32.8,66.5,0.5,0.1,128338,19.7,72.5,6.9,0.9,00110
33.0,32.0,66.0,XXX,XX,01,  Mouchak Union,41985,33.6,65.9,0.4,0.1,38613,22.0,72.5,4.4,1.1,00110
33.0,32.0,76.0,XXX,XX,01,  Sreefaltali Union,7774,34.0,65.4,0.5,0.1,7853,20.1,70.7,8.5,0.7,00110
33.0,34.0,XX.0,XXX,XX,01,  Kaliganj Upazila,85028,40.0,58.9,0.9,0.2,88222,24.4,67.4,7.5,0.7,00110
33.0,36.0,XX.0,XXX,XX,01,  Kapasia Upazila,122189,37.7,61.4,0.7,0.1,134018,23.3,68.1,7.9,0.7,00110
33.0,36.0,43.0,XXX,XX,01,  Kapasia Union,11696,37.0,61.9,0.9,0.2,12548,22.4,68.8,8.1,0.7,00110
33.0,86.0,XX.0,XXX,XX,01,  Sreepur Upazila,143881,33.7,65.4,0.6,0.2,144409,20.8,71.1,7.1,1.0,00110
90.0,XX.0,XX.0,XXX,XX,01, Sunamganj Zila,757289,44.8,54.3,0.8,0.1,772168,30.6,58.7,9.9,0.8,00110
90.0,18.0,XX.0,XXX,XX,01,  Bishwambarpur Upazila,50698,42.0,57.1,0.7,0.1,51773,29.0,60.8,9.5,0.7,00110
90.0,18.0,77.0,XXX,XX,01,  Palash Union,8615,41.5,57.6,0.8,0.2,8984,29.9,59.4,10.1,0.6,00110
90.0,23.0,XX.0,XXX,XX,01,  Chhatak Upazila,118963,50.2,49.0,0.7,0.1,125264,34.5,55.1,9.5,0.9,00110
90.0,23.0,13.0,XXX,XX,01,  Chhatak Union,3759,49.1,49.8,0.7,0.4,4114,33.8,53.7,11.6,0.9,00110
