ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Male,% Male-Never married,% Male-Married,% Male-Widowed,% Male-Divorced/Separated,Total Female,% Female-Never married,% Female-Married,% Female-Widowed,% Female-Divorced/Separated,check_var
29.0,XX.0,XX.0,XXX,XX,XX,Faridpur Zila Total,713950,38.8,60.5,0.7,0.1,750382,24.9,65.7,8.8,0.7,00111
29.0,3.0,XX.0,XXX,XX,XX,Alfadanga Upazila Total,38434,39.8,59.4,0.7,0.1,44024,23.9,65.4,10.1,0.6,00111
29.0,3.0,10.0,XXX,XX,XX,Alfadanga Union Total,6190,39.7,59.7,0.6,0.0,6953,24.5,65.5,9.2,0.7,00111
29.0,3.0,21.0,XXX,XX,XX,Bana Union Total,5881,39.2,59.7,1.0,0.0,6429,24.2,64.3,11.0,0.5,00111
29.0,3.0,31.0,XXX,XX,XX,Buraich Union Total,7940,39.1,60.5,0.4,0.1,8868,23.3,67.3,9.0,0.4,00111
29.0,3.0,42.0,XXX,XX,XX,Gopalpur Union Total,6496,42.5,56.5,0.9,0.1,7866,24.5,64.0,10.9,0.5,00111
29.0,3.0,52.0,XXX,XX,XX,Panchuria Union Total,5554,37.2,61.9,0.6,0.3,6211,22.9,66.1,10.2,0.8,00111
29.0,3.0,84.0,XXX,XX,XX,Tagarbanda Union Total,6373,40.9,58.3,0.7,0.0,7697,23.7,65.0,10.7,0.6,00111
29.0,10.0,XX.0,XXX,XX,XX,Bhanga Upazila Total,93706,40.2,58.9,0.8,0.1,103102,25.2,65.1,9.0,0.7,00111
29.0,10.0,1.0,XXX,XX,XX,Ward No-01 Total,1153,38.9,60.8,0.2,0.2,1241,24.1,64.7,9.7,1.5,00111
29.0,10.0,2.0,XXX,XX,XX,Ward No-02 Total,1676,40.8,57.3,1.6,0.4,1780,26.9,62.7,9.8,0.7,00111
29.0,10.0,3.0,XXX,XX,XX,Ward No-03 Total,1354,42.2,57.5,0.1,0.1,1523,28.7,62.6,8.1,0.7,00111
29.0,10.0,4.0,XXX,XX,XX,Ward No-04 Total,1913,40.0,59.1,0.8,0.1,1932,26.3,65.4,7.6,0.7,00111
29.0,10.0,5.0,XXX,XX,XX,Ward No-05 Total,1828,40.8,57.2,1.4,0.5,1864,24.7,63.7,9.9,1.6,00111
29.0,10.0,6.0,XXX,XX,XX,Ward No-06 Total,1102,38.9,60.2,0.9,0.0,1151,24.5,66.3,8.8,0.4,00111
29.0,10.0,7.0,XXX,XX,XX,Ward No-07 Total,1104,38.9,60.1,0.8,0.1,1186,23.8,65.2,10.8,0.3,00111
29.0,10.0,8.0,XXX,XX,XX,Ward No-08 Total,1200,47.5,52.0,0.4,0.1,990,25.4,67.4,6.9,0.4,00111
29.0,10.0,9.0,XXX,XX,XX,Ward No-09 Total,1622,41.9,57.1,0.5,0.5,1760,26.4,63.9,9.1,0.7,00111
29.0,10.0,13.0,XXX,XX,XX,Algi Union Total,9871,42.9,56.4,0.6,0.1,11141,26.8,64.2,8.4,0.7,00111
29.0,10.0,15.0,XXX,XX,XX,Azimnagar Union Total,6059,39.2,60.2,0.4,0.2,6846,25.0,65.6,8.8,0.5,00111
29.0,10.0,25.0,XXX,XX,XX,Chumordi Union Total,3348,38.7,59.9,1.0,0.4,3921,24.5,63.9,10.5,1.0,00111
29.0,10.0,31.0,XXX,XX,XX,Chandra Union Total,6072,38.3,60.5,1.1,0.1,6809,24.8,64.7,9.8,0.7,00111
29.0,10.0,39.0,XXX,XX,XX,Gharua Union Total,9921,41.3,58.0,0.6,0.1,11139,24.2,65.6,9.6,0.7,00111
29.0,10.0,47.0,XXX,XX,XX,Hamirdi Union Total,6939,40.7,58.6,0.6,0.1,7549,25.3,66.8,7.4,0.5,00111
29.0,10.0,55.0,XXX,XX,XX,Kalamridha Union Total,6259,40.7,58.3,0.8,0.1,7243,25.6,64.9,9.0,0.4,00111
29.0,10.0,63.0,XXX,XX,XX,Kaolibera Union Total,7474,38.4,60.9,0.7,0.1,8551,25.4,64.0,10.0,0.5,00111
29.0,10.0,71.0,XXX,XX,XX,Manikdaha Union Total,7354,39.4,59.7,0.9,0.1,7785,24.1,66.5,8.6,0.8,00111
29.0,10.0,79.0,XXX,XX,XX,Nasirabad Union Total,4890,37.2,61.1,1.6,0.1,5739,24.7,63.9,10.7,0.7,00111
29.0,10.0,87.0,XXX,XX,XX,Nurullaganj Union Total,7140,39.3,59.9,0.7,0.2,7461,24.1,67.9,7.4,0.7,00111
29.0,10.0,94.0,XXX,XX,XX,Tuzarpur Union Total,5427,41.9,57.4,0.6,0.1,5491,26.8,64.2,8.5,0.4,00111
29.0,18.0,XX.0,XXX,XX,XX,Boalmari Upazila Total,95087,38.2,61.0,0.6,0.1,99858,24.5,65.5,9.3,0.7,00111
29.0,18.0,1.0,XXX,XX,XX,Ward No-01 Total,1018,38.9,60.7,0.3,0.1,1045,23.0,69.1,7.4,0.6,00111
29.0,18.0,2.0,XXX,XX,XX,Ward No-02 Total,1066,38.0,61.5,0.5,0.0,1110,27.4,64.5,7.9,0.2,00111
29.0,18.0,3.0,XXX,XX,XX,Ward No-03 Total,1066,35.4,64.4,0.3,0.0,1191,25.9,64.3,9.2,0.5,00111
29.0,18.0,4.0,XXX,XX,XX,Ward No-04 Total,1277,41.3,58.3,0.2,0.2,1195,26.1,67.3,5.4,1.3,00111
29.0,18.0,5.0,XXX,XX,XX,Ward No-05 Total,1409,36.8,62.6,0.4,0.1,1450,23.9,68.1,7.5,0.6,00111
29.0,18.0,6.0,XXX,XX,XX,Ward No-06 Total,943,41.1,58.1,0.6,0.1,918,25.9,65.3,7.5,1.3,00111
29.0,18.0,7.0,XXX,XX,XX,Ward No-07 Total,1180,38.2,61.1,0.6,0.1,1254,23.5,64.4,10.8,1.3,00111
29.0,18.0,8.0,XXX,XX,XX,Ward No-08 Total,1428,42.0,57.1,0.8,0.0,1452,26.4,64.2,9.0,0.3,00111
29.0,18.0,9.0,XXX,XX,XX,Ward No-09 Total,1194,37.6,61.9,0.5,0.0,1283,23.9,67.0,8.8,0.4,00111
29.0,18.0,15.0,XXX,XX,XX,Boalmari Union Total,3419,38.6,60.6,0.6,0.2,3434,22.4,66.7,9.6,1.3,00111
29.0,18.0,20.0,XXX,XX,XX,Chandpur Union Total,5856,35.9,62.9,1.0,0.2,6222,24.0,65.2,9.8,1.0,00111
29.0,18.0,25.0,XXX,XX,XX,Chatul Union Total,7277,37.5,61.7,0.6,0.1,7872,24.7,65.1,9.7,0.5,00111
29.0,18.0,30.0,XXX,XX,XX,Dadpur Union Total,8467,38.8,60.6,0.6,0.1,8901,25.1,64.2,9.5,1.1,00111
29.0,18.0,35.0,XXX,XX,XX,Ghoshpur Union Total,8167,38.9,60.4,0.6,0.1,8322,24.8,64.7,9.9,0.6,00111
29.0,18.0,40.0,XXX,XX,XX,Gunbaha Union Total,7607,38.1,60.9,0.8,0.1,8267,24.5,64.9,9.9,0.7,00111
29.0,18.0,60.0,XXX,XX,XX,Moyna Union Total,9409,38.7,60.5,0.8,0.0,10150,26.0,63.7,9.7,0.6,00111
29.0,18.0,75.0,XXX,XX,XX,Parameshwardi Union Total,7151,36.3,63.2,0.5,0.1,7450,23.5,67.7,8.2,0.6,00111
29.0,18.0,85.0,XXX,XX,XX,Rupapat Union Total,7391,39.1,60.5,0.3,0.1,8085,24.2,65.8,9.3,0.6,00111
29.0,18.0,90.0,XXX,XX,XX,Satair Union Total,10340,37.4,61.8,0.7,0.1,10321,23.5,67.5,8.4,0.6,00111
29.0,18.0,95.0,XXX,XX,XX,Shekhar Union Total,9422,39.5,59.6,0.8,0.1,9936,24.3,65.0,10.2,0.6,00111
29.0,21.0,XX.0,XXX,XX,XX,Char Bhadrasan Upazila Total,22428,35.2,64.0,0.7,0.1,25551,24.2,67.3,7.9,0.6,00111
29.0,21.0,19.0,XXX,XX,XX,Char Bhadrasan Union Total,9098,35.1,64.0,0.8,0.1,10956,24.4,66.4,8.5,0.7,00111
29.0,21.0,38.0,XXX,XX,XX,Char Harirampur Union Total,4766,32.7,66.7,0.5,0.0,4886,21.7,70.6,7.4,0.3,00111
29.0,21.0,57.0,XXX,XX,XX,Char Jhaukanda Union Total,1076,35.5,62.8,1.6,0.1,1049,24.0,67.8,7.5,0.7,00111
29.0,21.0,76.0,XXX,XX,XX,Gazirtek Union Total,7488,36.8,62.4,0.6,0.1,8660,25.5,66.4,7.6,0.5,00111
29.0,47.0,XX.0,XXX,XX,XX,Faridpur Sadar Upazila Total,185283,39.1,60.2,0.6,0.1,185751,25.4,65.7,8.1,0.9,00111
29.0,47.0,1.0,XXX,XX,XX,Ward No-01 Total,6335,38.6,60.7,0.5,0.1,6317,26.0,66.0,7.4,0.6,00111
29.0,47.0,2.0,XXX,XX,XX,Ward No-02 Total,5301,37.2,62.5,0.3,0.0,5278,27.8,63.1,8.4,0.8,00111
29.0,47.0,3.0,XXX,XX,XX,Ward No-03 Total,5845,43.9,55.8,0.2,0.1,5462,28.7,65.2,5.8,0.3,00111
29.0,47.0,4.0,XXX,XX,XX,Ward No-04 Total,7009,48.3,51.4,0.2,0.1,7181,39.1,55.6,4.5,0.8,00111
29.0,47.0,5.0,XXX,XX,XX,Ward No-05 Total,7661,49.0,50.4,0.5,0.0,5627,31.7,60.0,7.5,0.8,00111
29.0,47.0,6.0,XXX,XX,XX,Ward No-06 Total,3945,40.4,58.7,0.8,0.2,4115,26.2,64.0,9.4,0.4,00111
29.0,47.0,7.0,XXX,XX,XX,Ward No-07 Total,4634,41.7,57.2,1.0,0.2,4412,24.8,65.6,8.7,0.9,00111
29.0,47.0,8.0,XXX,XX,XX,Ward No-08 Total,5622,42.0,56.9,1.0,0.2,5783,28.4,62.5,7.9,1.2,00111
29.0,47.0,9.0,XXX,XX,XX,Ward No-09 Total,5036,39.3,59.9,0.7,0.1,5236,29.0,63.2,7.4,0.5,00111
29.0,47.0,13.0,XXX,XX,XX,Aliabad Union Total,13432,42.4,56.7,0.7,0.3,13355,25.5,63.7,9.8,1.0,00111
29.0,47.0,15.0,XXX,XX,XX,Ambikapur Union Total,10802,39.5,59.9,0.5,0.1,10661,25.4,66.3,7.9,0.5,00111
29.0,47.0,23.0,XXX,XX,XX,Char Madhabdia Union Total,10752,38.1,61.2,0.6,0.1,10816,24.4,67.8,7.0,0.8,00111
29.0,47.0,31.0,XXX,XX,XX,Decreerchar Union Total,8422,38.8,60.2,0.8,0.1,8302,24.6,64.4,8.9,2.2,00111
29.0,47.0,39.0,XXX,XX,XX,Greda Union Total,11107,37.5,61.7,0.7,0.2,11702,24.9,65.4,8.7,0.9,00111
29.0,47.0,47.0,XXX,XX,XX,Ishan Gopalpur Union Total,10817,36.1,63.4,0.5,0.0,11455,22.8,68.6,7.8,0.8,00111
29.0,47.0,55.0,XXX,XX,XX,Kaijuri Union Total,16126,36.6,62.7,0.6,0.1,16626,23.2,68.3,7.8,0.8,00111
29.0,47.0,63.0,XXX,XX,XX,Kanaipur Union Total,18926,35.6,63.8,0.6,0.1,19043,23.0,68.7,7.4,0.9,00111
29.0,47.0,71.0,XXX,XX,XX,Krishnanagar Union Total,14425,38.3,60.9,0.7,0.2,14792,22.9,67.4,8.9,0.8,00111
29.0,47.0,79.0,XXX,XX,XX,Majchar Union Total,11411,35.7,63.4,0.8,0.1,11711,22.4,65.8,10.9,0.9,00111
29.0,47.0,87.0,XXX,XX,XX,Uttar Channel Union Total,7675,36.8,62.2,0.8,0.2,7877,24.4,66.2,8.4,1.1,00111
29.0,56.0,XX.0,XXX,XX,XX,Madhukhali Upazila Total,78417,37.1,62.2,0.6,0.1,80426,23.6,66.4,9.3,0.7,00111
29.0,56.0,10.0,XXX,XX,XX,Bagat Union Total,6349,37.3,61.9,0.7,0.1,6524,22.7,67.2,9.3,0.8,00111
29.0,56.0,21.0,XXX,XX,XX,Dumain Union Total,8681,36.2,63.1,0.7,0.0,9111,23.5,66.3,9.7,0.5,00111
29.0,56.0,31.0,XXX,XX,XX,Gajna Union Total,11888,37.9,61.4,0.6,0.1,11841,24.2,65.5,9.7,0.6,00111
29.0,56.0,37.0,XXX,XX,XX,Jahapur Union Total,5071,37.8,61.4,0.6,0.2,5011,22.5,67.6,8.9,1.0,00111
29.0,56.0,42.0,XXX,XX,XX,Kamarkhali Union Total,6988,36.2,63.1,0.6,0.1,7549,23.2,67.3,8.9,0.6,00111
29.0,56.0,52.0,XXX,XX,XX,Madhukhali Union Total,11924,37.3,61.9,0.7,0.2,12366,24.0,65.8,9.5,0.8,00111
29.0,56.0,63.0,XXX,XX,XX,Megchami Union Total,8468,38.2,61.1,0.7,0.1,8419,24.3,65.5,9.7,0.5,00111
29.0,56.0,73.0,XXX,XX,XX,Noapara Union Total,9945,36.9,62.5,0.6,0.1,9885,23.1,67.4,8.7,0.8,00111
29.0,56.0,84.0,XXX,XX,XX,Raipur Union Total,9103,36.4,63.0,0.5,0.1,9720,24.2,66.2,8.9,0.7,00111
29.0,62.0,XX.0,XXX,XX,XX,Nagarkanda Upazila Total,73780,39.9,59.4,0.6,0.1,75696,25.1,65.4,8.8,0.7,00111
29.0,62.0,1.0,XXX,XX,XX,Ward No-01 Total,312,42.9,56.4,0.6,0.0,291,25.1,66.3,8.2,0.3,00111
29.0,62.0,2.0,XXX,XX,XX,Ward No-02 Total,912,48.2,51.3,0.4,0.0,764,30.5,61.3,7.2,1.0,00111
29.0,62.0,3.0,XXX,XX,XX,Ward No-03 Total,727,48.0,51.4,0.4,0.1,593,29.3,63.2,6.6,0.8,00111
29.0,62.0,4.0,XXX,XX,XX,Ward No-04 Total,481,44.1,55.5,0.4,0.0,487,25.1,62.4,12.3,0.2,00111
29.0,62.0,5.0,XXX,XX,XX,Ward No-05 Total,408,37.7,61.8,0.5,0.0,420,25.7,61.2,12.9,0.2,00111
29.0,62.0,6.0,XXX,XX,XX,Ward No-06 Total,337,36.8,61.1,2.1,0.0,412,23.8,62.1,12.1,1.9,00111
29.0,62.0,7.0,XXX,XX,XX,Ward No-07 Total,480,37.9,61.3,0.6,0.2,519,27.4,64.9,7.5,0.2,00111
29.0,62.0,8.0,XXX,XX,XX,Ward No-08 Total,392,44.4,54.3,1.3,0.0,394,27.2,60.2,11.9,0.8,00111
29.0,62.0,9.0,XXX,XX,XX,Ward No-09 Total,604,40.7,58.8,0.5,0.0,624,22.9,64.4,11.5,1.1,00111
29.0,62.0,22.0,XXX,XX,XX,Char Jasordi Union Total,11837,42.3,57.1,0.6,0.0,11496,27.8,64.1,7.4,0.6,00111
29.0,62.0,27.0,XXX,XX,XX,Dangi Union Total,8370,37.2,61.6,1.0,0.2,8817,23.4,65.7,9.8,1.1,00111
29.0,62.0,33.0,XXX,XX,XX,Phulsuti Union Total,3191,41.0,58.7,0.3,0.0,3652,25.3,67.1,6.8,0.8,00111
29.0,62.0,50.0,XXX,XX,XX,Kaichail Union Total,6175,41.6,57.6,0.8,0.0,6560,25.9,64.5,8.9,0.7,00111
29.0,62.0,55.0,XXX,XX,XX,Laskardia Union Total,8679,39.5,59.9,0.6,0.1,9136,25.4,65.5,8.5,0.6,00111
29.0,62.0,67.0,XXX,XX,XX,Kodalia Shohidnagar Union Total,5528,40.1,59.3,0.4,0.1,5725,25.8,64.9,8.8,0.5,00111
29.0,62.0,72.0,XXX,XX,XX,Pura Para Union Total,6016,41.5,57.7,0.8,0.0,5892,26.3,63.5,9.4,0.9,00111
29.0,62.0,83.0,XXX,XX,XX,Ramnagar Union Total,7962,38.9,60.2,0.7,0.1,8077,22.8,66.4,10.2,0.6,00111
29.0,62.0,94.0,XXX,XX,XX,Talma Union Total,11369,37.0,62.6,0.4,0.0,11837,23.0,67.7,8.7,0.6,00111
29.0,84.0,XX.0,XXX,XX,XX,Sadarpur Upazila Total,66212,37.9,61.1,0.9,0.1,73813,25.0,65.3,9.1,0.7,00111
29.0,84.0,15.0,XXX,XX,XX,Akter Char Union Total,7151,36.5,62.2,1.2,0.1,9246,25.1,64.8,9.4,0.7,00111
29.0,84.0,19.0,XXX,XX,XX,Bhashanchar Union Total,9058,36.0,62.5,1.4,0.1,10197,25.1,65.0,9.0,0.9,00111
29.0,84.0,28.0,XXX,XX,XX,Char Bishnupur Union Total,7488,37.6,61.1,1.1,0.1,8881,24.1,65.0,10.1,0.8,00111
29.0,84.0,38.0,XXX,XX,XX,Char Manair Union Total,4869,38.9,60.0,0.9,0.2,5417,26.2,64.8,8.6,0.5,00111
29.0,84.0,47.0,XXX,XX,XX,Char Nasirpur Union Total,3725,38.1,61.3,0.5,0.1,3813,26.2,65.8,7.4,0.6,00111
29.0,84.0,57.0,XXX,XX,XX,Dheukhali Union Total,8926,38.3,61.0,0.7,0.1,10420,25.1,65.6,9.0,0.4,00111
29.0,84.0,66.0,XXX,XX,XX,Krishnapur Union Total,12383,37.9,61.4,0.7,0.0,12904,23.1,66.4,9.9,0.7,00111
29.0,84.0,76.0,XXX,XX,XX,Narikelbaria Union Total,2054,35.9,62.7,0.7,0.7,2118,27.5,66.8,5.1,0.6,00111
29.0,84.0,85.0,XXX,XX,XX,Sadarpur Union Total,10558,40.3,59.0,0.5,0.1,10817,26.1,64.2,8.8,0.9,00111
29.0,90.0,XX.0,XXX,XX,XX,Saltha Upazila Total,60603,38.9,60.6,0.4,0.1,62161,25.6,66.1,7.8,0.5,00111
29.0,90.0,10.0,XXX,XX,XX,Atghar Union Total,8504,38.2,61.4,0.3,0.1,8637,24.0,67.9,7.5,0.6,00111
29.0,90.0,11.0,XXX,XX,XX,Ballabhdi Union Total,6895,39.3,60.3,0.3,0.1,7047,26.3,67.1,6.1,0.5,00111
29.0,90.0,16.0,XXX,XX,XX,Bhawal Union Total,7219,38.7,60.6,0.5,0.1,7629,26.0,64.6,8.8,0.7,00111
29.0,90.0,39.0,XXX,XX,XX,Gatti Union Total,12109,39.0,60.3,0.7,0.0,11995,24.7,66.8,7.9,0.6,00111
29.0,90.0,44.0,XXX,XX,XX,Jadunandi Union Total,6151,38.2,61.5,0.3,0.1,6516,25.5,65.5,8.7,0.3,00111
29.0,90.0,61.0,XXX,XX,XX,Majhardia Union Total,6363,39.5,59.9,0.4,0.1,6545,27.2,64.9,7.6,0.3,00111
29.0,90.0,78.0,XXX,XX,XX,Ramkantapur Union Total,6129,40.6,58.9,0.4,0.0,6124,26.8,65.5,7.2,0.5,00111
29.0,90.0,89.0,XXX,XX,XX,Sonapur Union Total,7233,37.8,61.7,0.4,0.1,7668,25.3,65.9,8.1,0.6,00111
72.0,XX.0,XX.0,XXX,XX,XX,Netrakona Zila Total,791567,39.4,59.8,0.7,0.1,811171,25.1,63.8,10.6,0.5,00111
72.0,4.0,XX.0,XXX,XX,XX,Atpara Upazila Total,51863,39.7,59.3,0.8,0.1,53138,25.2,62.9,11.4,0.5,00111
72.0,4.0,11.0,XXX,XX,XX,Baniajan Union Total,7712,39.0,59.9,1.0,0.1,7948,26.1,62.0,11.5,0.4,00111
72.0,4.0,23.0,XXX,XX,XX,Duaz Union Total,5981,39.4,59.5,0.9,0.2,6195,24.5,63.6,11.3,0.6,00111
72.0,4.0,35.0,XXX,XX,XX,Loneshwar Union Total,7084,39.8,59.4,0.7,0.1,7412,25.2,62.6,11.6,0.7,00111
72.0,4.0,47.0,XXX,XX,XX,Sarmaisa Union Total,8413,40.1,59.3,0.5,0.1,8550,25.5,63.7,10.5,0.3,00111
72.0,4.0,59.0,XXX,XX,XX,Sukhari Union Total,7481,41.9,57.1,0.9,0.1,7407,25.9,60.9,12.8,0.4,00111
72.0,4.0,71.0,XXX,XX,XX,Sonai Union Total,6633,40.7,58.0,1.1,0.2,6785,25.9,61.6,12.0,0.5,00111
72.0,4.0,83.0,XXX,XX,XX,Teligati Union Total,8559,37.7,61.6,0.6,0.0,8841,23.5,65.5,10.6,0.4,00111
72.0,9.0,XX.0,XXX,XX,XX,Barhatta Upazila Total,64436,39.7,59.6,0.7,0.1,65324,25.8,63.4,10.3,0.5,00111
72.0,9.0,11.0,XXX,XX,XX,Asma Union Total,7655,41.2,57.8,0.8,0.1,7582,26.3,62.6,10.5,0.6,00111
72.0,9.0,23.0,XXX,XX,XX,Barhatta Union Total,12392,39.4,60.1,0.4,0.1,12480,25.6,64.6,9.5,0.3,00111
72.0,9.0,35.0,XXX,XX,XX,Baushi Union Total,9035,39.2,60.2,0.5,0.1,9524,25.1,64.1,10.3,0.5,00111
72.0,9.0,47.0,XXX,XX,XX,Chhiram Union Total,6634,39.8,58.9,1.2,0.2,6677,25.0,61.8,12.3,0.9,00111
72.0,9.0,59.0,XXX,XX,XX,Roypur Union Total,8701,40.6,58.7,0.6,0.1,8812,27.3,62.7,9.5,0.5,00111
72.0,9.0,71.0,XXX,XX,XX,Sahata Union Total,10407,38.6,60.6,0.7,0.1,10664,25.6,63.1,10.8,0.5,00111
72.0,9.0,83.0,XXX,XX,XX,Singdha Union Total,9612,39.4,59.7,0.9,0.1,9585,25.7,64.0,9.8,0.4,00111
72.0,18.0,XX.0,XXX,XX,XX,Durgapur Upazila Total,79640,37.4,61.7,0.7,0.2,81956,24.9,65.2,9.3,0.6,00111
72.0,18.0,1.0,XXX,XX,XX,Ward No-01 Total,1014,42.3,57.1,0.6,0.0,1014,29.9,57.1,12.7,0.3,00111
72.0,18.0,2.0,XXX,XX,XX,Ward No-02 Total,1252,41.7,58.1,0.2,0.0,1166,26.4,65.2,8.1,0.3,00111
72.0,18.0,3.0,XXX,XX,XX,Ward No-03 Total,1220,47.9,51.2,0.7,0.2,1087,26.2,59.5,13.5,0.7,00111
72.0,18.0,4.0,XXX,XX,XX,Ward No-04 Total,811,47.2,51.5,1.2,0.0,667,27.0,59.8,12.6,0.6,00111
72.0,18.0,5.0,XXX,XX,XX,Ward No-05 Total,1633,39.0,60.3,0.6,0.1,1643,26.0,63.3,10.2,0.5,00111
72.0,18.0,6.0,XXX,XX,XX,Ward No-06 Total,1046,38.4,60.8,0.6,0.2,987,21.6,66.5,10.7,1.2,00111
72.0,18.0,7.0,XXX,XX,XX,Ward No-07 Total,1069,39.9,58.7,1.3,0.1,1283,37.3,52.9,9.4,0.5,00111
72.0,18.0,8.0,XXX,XX,XX,Ward No-08 Total,924,39.5,60.1,0.4,0.0,966,28.1,60.6,10.8,0.6,00111
72.0,18.0,9.0,XXX,XX,XX,Ward No-09 Total,483,38.1,61.5,0.4,0.0,624,26.6,56.4,16.3,0.6,00111
72.0,18.0,12.0,XXX,XX,XX,Bakaljora Union Total,9639,38.0,61.4,0.5,0.1,9922,24.1,65.7,9.8,0.4,00111
72.0,18.0,17.0,XXX,XX,XX,Birisiri Union Total,6375,34.3,64.6,0.8,0.3,6756,22.8,66.2,10.4,0.6,00111
72.0,18.0,25.0,XXX,XX,XX,Chandigarh Union Total,13362,37.1,62.1,0.7,0.2,13941,23.8,66.0,9.5,0.7,00111
72.0,18.0,51.0,XXX,XX,XX,Durgapur Union Total,8287,37.1,61.6,1.1,0.2,8620,25.4,63.7,10.0,0.8,00111
72.0,18.0,69.0,XXX,XX,XX,Gaokandia Union Total,10551,35.7,63.9,0.4,0.0,10614,24.6,69.6,5.6,0.3,00111
72.0,18.0,77.0,XXX,XX,XX,Kakairgara Union Total,13885,37.6,61.5,0.7,0.2,14327,25.4,65.7,8.5,0.4,00111
72.0,18.0,86.0,XXX,XX,XX,Kullagora Union Total,8089,36.9,61.5,1.2,0.4,8339,24.7,63.4,11.1,0.9,00111
72.0,38.0,XX.0,XXX,XX,XX,Khaliajuri Upazila Total,34972,40.1,58.9,0.9,0.1,33267,25.0,62.1,12.1,0.7,00111
72.0,38.0,13.0,XXX,XX,XX,Chakua Union Total,7961,40.6,58.4,0.9,0.1,7399,24.1,63.8,11.6,0.4,00111
72.0,38.0,27.0,XXX,XX,XX,Gazipur Union Total,4176,40.7,58.3,0.8,0.3,3925,24.0,60.8,13.9,1.2,00111
72.0,38.0,40.0,XXX,XX,XX,Khaliajuri Union Total,5567,39.7,59.1,1.1,0.1,5029,24.8,61.2,12.9,1.2,00111
72.0,38.0,54.0,XXX,XX,XX,Krishnapur Union Total,5248,42.5,56.6,0.7,0.1,5012,27.5,60.4,11.2,0.9,00111
72.0,38.0,67.0,XXX,XX,XX,Mendipur Union Total,8534,37.7,61.5,0.7,0.1,8311,23.3,65.2,11.0,0.5,00111
72.0,38.0,81.0,XXX,XX,XX,Nagar Union Total,3486,41.6,57.3,1.1,0.0,3591,28.9,56.4,14.2,0.5,00111
72.0,40.0,XX.0,XXX,XX,XX,Kalmakanda Upazila Total,94194,39.3,59.9,0.6,0.1,97184,25.4,64.1,10.0,0.5,00111
72.0,40.0,11.0,XXX,XX,XX,Bara Kharpan Union Total,7107,39.9,59.3,0.7,0.0,7208,25.8,62.7,11.3,0.2,00111
72.0,40.0,23.0,XXX,XX,XX,Kailati Union Total,14704,38.7,60.8,0.4,0.1,14770,25.6,65.2,8.8,0.4,00111
72.0,40.0,35.0,XXX,XX,XX,Kalmakanda Union Total,17560,40.7,58.5,0.6,0.1,17495,26.6,62.1,10.7,0.6,00111
72.0,40.0,47.0,XXX,XX,XX,Kharnai Union Total,9186,37.4,61.6,0.8,0.1,9521,23.4,65.8,10.4,0.5,00111
72.0,40.0,59.0,XXX,XX,XX,Lengura Union Total,8104,37.9,60.6,1.2,0.2,8479,27.0,61.4,11.0,0.6,00111
72.0,40.0,71.0,XXX,XX,XX,Nazirpur Union Total,13121,39.0,60.5,0.4,0.2,13802,24.3,66.1,8.9,0.6,00111
72.0,40.0,83.0,XXX,XX,XX,Pogla Union Total,11234,41.6,58.0,0.4,0.0,11616,27.4,61.9,10.4,0.3,00111
72.0,40.0,95.0,XXX,XX,XX,Rangchhati Union Total,13178,38.5,60.4,0.8,0.3,14293,23.3,66.8,9.4,0.5,00111
72.0,47.0,XX.0,XXX,XX,XX,Kendua Upazila Total,105524,39.6,59.6,0.6,0.2,111630,24.0,63.1,12.2,0.6,00111
72.0,47.0,1.0,XXX,XX,XX,Ward No-01 Total,610,38.9,59.2,1.6,0.3,681,28.2,56.1,14.7,1.0,00111
72.0,47.0,2.0,XXX,XX,XX,Ward No-02 Total,943,41.3,57.9,0.6,0.2,955,25.0,64.0,9.5,1.5,00111
72.0,47.0,3.0,XXX,XX,XX,Ward No-03 Total,1127,42.4,56.3,1.2,0.1,1115,23.1,61.2,14.7,1.0,00111
72.0,47.0,4.0,XXX,XX,XX,Ward No-04 Total,992,43.6,56.0,0.2,0.1,947,24.5,65.3,9.1,1.2,00111
72.0,47.0,5.0,XXX,XX,XX,Ward No-05 Total,1427,43.4,55.7,0.8,0.1,1449,25.7,60.6,12.8,0.8,00111
72.0,47.0,6.0,XXX,XX,XX,Ward No-06 Total,447,39.4,59.3,1.3,0.0,439,30.8,61.3,8.0,0.0,00111
72.0,47.0,7.0,XXX,XX,XX,Ward No-07 Total,346,46.0,54.0,0.0,0.0,322,28.0,65.5,6.5,0.0,00111
72.0,47.0,8.0,XXX,XX,XX,Ward No-08 Total,1638,40.8,58.5,0.6,0.1,1755,28.6,64.3,6.8,0.3,00111
72.0,47.0,9.0,XXX,XX,XX,Ward No-09 Total,649,38.5,59.3,1.7,0.5,672,23.7,61.9,12.2,2.2,00111
72.0,47.0,11.0,XXX,XX,XX,Asujia Union Total,6735,38.0,60.9,0.9,0.2,6959,21.2,64.0,14.0,0.8,00111
72.0,47.0,13.0,XXX,XX,XX,Balaishimul Union Total,7865,39.5,59.5,0.8,0.2,8356,24.2,62.2,13.0,0.6,00111
72.0,47.0,20.0,XXX,XX,XX,Chirang Union Total,7380,40.7,58.7,0.5,0.2,7716,23.3,62.4,13.9,0.5,00111
