ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Male,% Male-Never married,% Male-Married,% Male-Widowed,% Male-Divorced/Separated,Total Female,% Female-Never married,% Female-Married,% Female-Widowed,% Female-Divorced/Separated,check_var
93.0,57.0,21.0,XXX,XX,03,  Alokdia Union,3233,30.5,68.9,0.3,0.3,3170,16.5,74.0,8.1,1.4,00110
93.0,66.0,XX.0,XXX,XX,03,  Mirzapur Upazila,2498,35.5,64.1,0.3,0.1,2876,18.7,70.4,10.3,0.6,00110
93.0,66.0,36.0,XXX,XX,03,  Bhaora Union,1622,37.1,62.5,0.4,0.1,1877,20.6,68.1,10.8,0.5,00110
93.0,66.0,39.0,XXX,XX,03,  Bhatgram Union,189,31.7,67.2,0.5,0.5,207,16.9,75.4,7.7,0.0,00110
93.0,66.0,67.0,XXX,XX,03,  Latifpur Union,687,32.9,67.1,0.0,0.0,792,14.6,74.7,9.7,0.9,00110
93.0,76.0,XX.0,XXX,XX,03,  Nagarpur Upazila,5063,35.3,64.0,0.6,0.1,5390,21.0,68.6,9.5,1.0,00110
93.0,76.0,73.0,XXX,XX,03,  Nagarpur Union,5063,35.3,64.0,0.6,0.1,5390,21.0,68.6,9.5,1.0,00110
93.0,85.0,XX.0,XXX,XX,03,  Sakhipur Upazila,5738,31.2,68.0,0.5,0.3,6536,17.8,72.5,8.6,1.1,00110
93.0,85.0,27.0,XXX,XX,03,  Gazaria Union,3084,30.7,68.5,0.6,0.3,3532,17.5,72.7,8.9,0.9,00110
93.0,85.0,81.0,XXX,XX,03,  Kalia Union,2654,31.9,67.4,0.3,0.3,3004,18.0,72.3,8.3,1.4,00110
48.0,XX.0,XX.0,XXX,XX,03, Kishoreganj Zila,29467,39.2,59.9,0.7,0.1,29125,26.0,63.3,10.1,0.6,00110
48.0,2.0,XX.0,XXX,XX,03,  Austagram Upazila,6095,40.8,58.1,0.9,0.2,6508,25.4,62.1,11.7,0.8,00110
48.0,2.0,23.0,XXX,XX,03,  Austagram Union,6095,40.8,58.1,0.9,0.2,6508,25.4,62.1,11.7,0.8,00110
48.0,33.0,XX.0,XXX,XX,03,  Itna Upazila,8314,39.2,60.0,0.7,0.0,7907,26.4,64.4,8.9,0.3,00110
48.0,33.0,43.0,XXX,XX,03,  Dhanpur Union,713,40.0,59.9,0.1,0.0,534,30.7,56.6,12.7,0.0,00110
48.0,33.0,51.0,XXX,XX,03,  Itna Union,7601,39.1,60.1,0.8,0.0,7373,26.1,64.9,8.6,0.4,00110
48.0,59.0,XX.0,XXX,XX,03,  Mithamain Upazila,4902,40.5,58.9,0.6,0.1,4559,29.5,61.4,8.8,0.3,00110
48.0,59.0,81.0,XXX,XX,03,  Mithamain Union,4902,40.5,58.9,0.6,0.1,4559,29.5,61.4,8.8,0.3,00110
48.0,76.0,XX.0,XXX,XX,03,  Nikli Upazila,6799,35.6,63.4,0.9,0.2,6942,22.9,65.3,10.9,0.9,00110
48.0,76.0,76.0,XXX,XX,03,  Nikli Union,6799,35.6,63.4,0.9,0.2,6942,22.9,65.3,10.9,0.9,00110
48.0,92.0,XX.0,XXX,XX,03,  Tarail Upazila,3357,41.8,57.6,0.6,0.1,3209,27.9,61.8,9.7,0.6,00110
48.0,92.0,94.0,XXX,XX,03,  Tarail Sachail Union,3357,41.8,57.6,0.6,0.1,3209,27.9,61.8,9.7,0.6,00110
89.0,XX.0,XX.0,XXX,XX,03, Sherpur Zila,2247,37.2,62.4,0.4,0.0,2190,24.1,68.5,6.6,0.7,00110
89.0,37.0,XX.0,XXX,XX,03,  Jhenaigati Upazila,2247,37.2,62.4,0.4,0.0,2190,24.1,68.5,6.6,0.7,00110
89.0,37.0,25.0,XXX,XX,03,  Jhenaigati Union,2247,37.2,62.4,0.4,0.0,2190,24.1,68.5,6.6,0.7,00110
68.0,XX.0,XX.0,XXX,XX,03, Narsingdi Zila,35598,40.7,58.5,0.6,0.1,35343,25.9,64.6,8.4,1.0,00110
68.0,7.0,XX.0,XXX,XX,03,  Belabo Upazila,7752,38.7,60.6,0.6,0.2,7940,25.4,62.9,10.6,1.1,00110
68.0,7.0,13.0,XXX,XX,03,  Bajnaba Union,461,40.1,58.8,0.9,0.2,446,25.8,62.1,10.3,1.8,00110
68.0,7.0,20.0,XXX,XX,03,  Belabo Union,7291,38.6,60.7,0.5,0.2,7494,25.4,62.9,10.7,1.0,00110
68.0,52.0,XX.0,XXX,XX,03,  Manohardi Upazila,1318,38.5,60.1,1.1,0.3,1580,21.1,63.7,13.5,1.6,00110
68.0,52.0,33.0,XXX,XX,03,  Chandanbari Union,674,39.0,59.5,1.2,0.3,766,21.0,62.9,14.8,1.3,00110
68.0,52.0,67.0,XXX,XX,03,  Kanchikata Union,306,37.6,62.1,0.3,0.0,419,21.7,63.0,13.1,2.1,00110
68.0,52.0,94.0,XXX,XX,03,  Shukundi Union,338,38.2,59.5,1.8,0.6,395,20.8,66.1,11.6,1.5,00110
68.0,60.0,XX.0,XXX,XX,03,  Narsingdi Sadar Upazila,15741,42.8,56.5,0.6,0.1,14032,26.8,65.6,6.6,1.0,00110
68.0,60.0,25.0,XXX,XX,03,  Chinishpur Union,175,37.1,61.7,1.1,0.0,197,28.9,59.4,11.2,0.5,00110
68.0,60.0,47.0,XXX,XX,03,  Kanthalia Union,149,46.3,53.0,0.7,0.0,143,32.9,57.3,9.1,0.7,00110
68.0,60.0,53.0,XXX,XX,03,  Nuralla Pur U/C Union,12350,43.1,56.3,0.5,0.1,10568,26.7,66.1,6.3,0.9,00110
68.0,60.0,59.0,XXX,XX,03,  Mahishasura Union,3067,41.8,57.5,0.7,0.1,3124,27.0,64.6,7.1,1.2,00110
68.0,63.0,XX.0,XXX,XX,03,  Palash Upazila,5312,38.1,61.0,0.7,0.2,5610,25.1,63.5,10.1,1.3,00110
68.0,63.0,15.0,XXX,XX,03,  Char Sindur Union,2754,37.2,61.7,0.9,0.2,2862,25.0,63.1,10.3,1.6,00110
68.0,63.0,79.0,XXX,XX,03,  Jinardi Union,2558,39.1,60.2,0.6,0.1,2748,25.2,63.9,9.8,1.1,00110
68.0,64.0,XX.0,XXX,XX,03,  Roypura Upazila,3215,40.2,59.2,0.4,0.2,3608,25.1,69.2,5.2,0.5,00110
68.0,64.0,14.0,XXX,XX,03,  Alipura Union,1453,41.0,58.4,0.3,0.3,1589,25.4,66.8,7.0,0.8,00110
68.0,64.0,74.0,XXX,XX,03,  Palashtali Union,1762,39.6,59.9,0.5,0.1,2019,24.9,71.1,3.8,0.2,00110
68.0,76.0,XX.0,XXX,XX,03,  Shibpur Upazila,2260,41.1,57.6,1.0,0.3,2573,28.5,61.2,9.4,0.9,00110
68.0,76.0,21.0,XXX,XX,03,  Baghaba Union,319,39.2,59.2,1.3,0.3,372,24.7,65.3,9.4,0.5,00110
68.0,76.0,73.0,XXX,XX,03,  Masimpur Union,1941,41.4,57.3,1.0,0.3,2201,29.2,60.5,9.4,1.0,00110
33.0,XX.0,XX.0,XXX,XX,03, Gazipur Zila,8066,37.6,61.8,0.5,0.1,7430,23.7,69.6,6.3,0.3,00110
33.0,32.0,XX.0,XXX,XX,03,  Kaliakair Upazila,2920,40.9,58.6,0.4,0.1,2306,23.0,69.9,6.7,0.4,00110
33.0,32.0,66.0,XXX,XX,03,  Mouchak Union,1787,42.9,56.7,0.3,0.1,1215,25.2,71.2,3.3,0.3,00110
33.0,32.0,76.0,XXX,XX,03,  Sreefaltali Union,1133,37.8,61.7,0.5,0.0,1091,20.5,68.4,10.5,0.5,00110
33.0,36.0,XX.0,XXX,XX,03,  Kapasia Upazila,5146,35.7,63.7,0.6,0.1,5124,24.0,69.5,6.2,0.3,00110
33.0,36.0,43.0,XXX,XX,03,  Kapasia Union,5146,35.7,63.7,0.6,0.1,5124,24.0,69.5,6.2,0.3,00110
90.0,XX.0,XX.0,XXX,XX,03, Sunamganj Zila,28664,43.8,55.4,0.7,0.1,27626,30.6,58.7,10.0,0.7,00110
90.0,18.0,XX.0,XXX,XX,03,  Bishwambarpur Upazila,1147,44.7,54.9,0.3,0.1,1094,31.9,57.1,10.4,0.5,00110
90.0,18.0,77.0,XXX,XX,03,  Palash Union,1147,44.7,54.9,0.3,0.1,1094,31.9,57.1,10.4,0.5,00110
90.0,23.0,XX.0,XXX,XX,03,  Chhatak Upazila,2153,44.4,54.4,1.0,0.2,2215,31.4,57.6,9.4,1.6,00110
90.0,23.0,13.0,XXX,XX,03,  Chhatak Union,49,59.2,38.8,2.0,0.0,47,46.8,40.4,12.8,0.0,00110
90.0,23.0,47.0,XXX,XX,03,  Dakshin Islampur Union,1297,42.9,56.2,0.7,0.2,1323,28.1,60.8,8.6,2.4,00110
90.0,23.0,76.0,XXX,XX,03,  Noarai Union,807,45.7,52.5,1.4,0.4,845,35.6,53.4,10.5,0.5,00110
90.0,27.0,XX.0,XXX,XX,03,  Dakshin Sunamganj Upazila,1762,45.9,53.2,0.9,0.1,1750,27.9,58.2,12.3,1.6,00110
90.0,27.0,33.0,XXX,XX,03,  Joykalas Union,1762,45.9,53.2,0.9,0.1,1750,27.9,58.2,12.3,1.6,00110
90.0,29.0,XX.0,XXX,XX,03,  Derai Upazila,2911,43.3,55.8,0.9,0.1,2947,30.0,58.7,11.0,0.3,00110
90.0,29.0,28.0,XXX,XX,03,  Derai Sarmangal Union,635,41.1,58.3,0.6,0.0,648,28.2,60.6,11.0,0.2,00110
90.0,29.0,47.0,XXX,XX,03,  Karimpur Union,2276,43.9,55.1,0.9,0.1,2299,30.5,58.1,11.0,0.3,00110
90.0,32.0,XX.0,XXX,XX,03,  Dharampasha Upazila,4587,41.7,57.3,0.9,0.0,4358,28.6,59.7,11.3,0.4,00110
90.0,32.0,38.0,XXX,XX,03,  Dharmapasha Union,2947,40.6,58.6,0.7,0.0,2942,28.1,60.4,11.1,0.3,00110
90.0,32.0,57.0,XXX,XX,03,  Madhyanagar Union,1640,43.7,55.0,1.3,0.1,1416,29.4,58.1,11.7,0.8,00110
90.0,33.0,XX.0,XXX,XX,03,  Dowarabazar Upazila,5160,44.5,54.7,0.7,0.1,5097,29.7,58.3,10.7,1.2,00110
90.0,33.0,27.0,XXX,XX,03,  Dakshin Dowarabazar Union,5160,44.5,54.7,0.7,0.1,5097,29.7,58.3,10.7,1.2,00110
90.0,50.0,XX.0,XXX,XX,03,  Jamalganj Upazila,3975,47.0,52.5,0.4,0.1,3717,32.7,60.9,6.3,0.2,00110
90.0,50.0,67.0,XXX,XX,03,  Jamalganj Union,3023,45.7,53.6,0.5,0.2,2883,32.5,62.2,5.1,0.2,00110
90.0,50.0,81.0,XXX,XX,03,  Sachna Bazar Union,952,50.8,49.1,0.1,0.0,834,33.2,56.2,10.3,0.2,00110
90.0,86.0,XX.0,XXX,XX,03,  Sulla Upazila,1585,45.5,54.3,0.1,0.1,1461,33.1,58.7,7.9,0.2,00110
90.0,86.0,47.0,XXX,XX,03,  Bahara Union,1585,45.5,54.3,0.1,0.1,1461,33.1,58.7,7.9,0.2,00110
90.0,89.0,XX.0,XXX,XX,03,  Sunamganj Sadar Upazila,1666,45.4,52.9,1.3,0.4,1676,33.2,59.0,7.2,0.6,00110
90.0,89.0,10.0,XXX,XX,03,  Aftabnagar Union,1103,47.1,51.6,1.2,0.1,1100,34.7,58.1,6.8,0.4,00110
90.0,89.0,39.0,XXX,XX,03,  Lakshmansree Union,563,42.1,55.4,1.6,0.9,576,30.4,60.8,7.8,1.0,00110
90.0,92.0,XX.0,XXX,XX,03,  Tahirpur Upazila,3718,39.5,60.0,0.5,0.0,3311,30.5,57.2,11.5,0.7,00110
90.0,92.0,64.0,XXX,XX,03,  Tahirpur Union,3718,39.5,60.0,0.5,0.0,3311,30.5,57.2,11.5,0.7,00110
36.0,XX.0,XX.0,XXX,XX,03, Habiganj Zila,24966,44.7,54.6,0.6,0.1,26764,30.7,59.0,9.4,0.9,00110
36.0,2.0,XX.0,XXX,XX,03,  Ajmiriganj Upazila,494,43.7,55.5,0.8,0.0,597,30.5,56.8,12.4,0.3,00110
36.0,2.0,13.0,XXX,XX,03,  Ajmiriganj Union,494,43.7,55.5,0.8,0.0,597,30.5,56.8,12.4,0.3,00110
36.0,5.0,XX.0,XXX,XX,03,  Bahubal Upazila,1473,42.0,56.9,1.2,0.0,1473,28.4,60.8,9.2,1.6,00110
36.0,5.0,11.0,XXX,XX,03,  Bahubal Union,1473,42.0,56.9,1.2,0.0,1473,28.4,60.8,9.2,1.6,00110
36.0,11.0,XX.0,XXX,XX,03,  Baniachong Upazila,9719,47.5,52.1,0.4,0.1,10538,33.1,56.9,9.1,0.9,00110
36.0,11.0,11.0,XXX,XX,03,  Uttar Purba Baniachang Union,4896,49.4,50.2,0.3,0.1,4871,34.3,56.4,8.6,0.6,00110
36.0,11.0,12.0,XXX,XX,03,  Uttar Paschim Baniyachang Unio,2320,46.8,52.4,0.7,0.1,2692,33.4,54.1,10.8,1.7,00110
36.0,11.0,18.0,XXX,XX,03,  Dakshin Purba Baniyachang Union,713,45.4,53.7,0.7,0.1,870,34.1,58.7,6.9,0.2,00110
36.0,11.0,25.0,XXX,XX,03,  Dakshin Paschim Baniyachang Union,1790,43.6,56.2,0.2,0.0,2105,29.6,60.9,8.7,0.8,00110
36.0,44.0,XX.0,XXX,XX,03,  Habiganj Sadar Upazila,4962,46.2,53.0,0.6,0.1,5111,30.4,59.5,8.9,1.2,00110
36.0,44.0,22.0,XXX,XX,03,  Gopaya Union,3592,45.9,53.3,0.7,0.1,3706,30.6,59.5,8.6,1.3,00110
36.0,44.0,76.0,XXX,XX,03,  Richi Union,1370,47.1,52.3,0.4,0.2,1405,29.9,59.3,9.7,1.1,00110
36.0,68.0,XX.0,XXX,XX,03,  Lakhai Upazila,5336,40.2,59.1,0.7,0.0,6011,27.5,61.4,10.6,0.5,00110
36.0,68.0,13.0,XXX,XX,03,  Bamai Union,2995,41.0,58.3,0.7,0.0,3581,28.5,59.8,11.2,0.4,00110
36.0,68.0,54.0,XXX,XX,03,  Lakhai Union,2341,39.2,60.1,0.6,0.0,2430,26.0,63.7,9.6,0.7,00110
36.0,71.0,XX.0,XXX,XX,03,  Madhabpur Upazila,1004,42.4,56.9,0.7,0.0,919,30.4,62.4,6.5,0.8,00110
36.0,71.0,17.0,XXX,XX,03,  Bagasura Union,1004,42.4,56.9,0.7,0.0,919,30.4,62.4,6.5,0.8,00110
36.0,77.0,XX.0,XXX,XX,03,  Nabiganj Upazila,1978,43.0,56.2,0.6,0.2,2115,29.6,59.5,9.9,1.1,00110
36.0,77.0,14.0,XXX,XX,03,  Bausha Union,535,42.2,57.6,0.2,0.0,597,30.7,62.1,6.7,0.5,00110
36.0,77.0,65.0,XXX,XX,03,  Kargaon Union,540,43.7,54.8,1.3,0.2,541,31.2,57.5,9.1,2.2,00110
36.0,77.0,73.0,XXX,XX,03,  Kurshi Union,317,41.6,57.1,0.6,0.6,355,29.6,56.9,13.0,0.6,00110
36.0,77.0,80.0,XXX,XX,03,  Nabiganj Union,586,43.9,55.8,0.3,0.0,622,27.0,60.1,11.9,1.0,00110
91.0,XX.0,XX.0,XXX,XX,03, Sylhet Zila,58052,48.9,50.4,0.6,0.1,55105,34.7,56.2,8.1,1.0,00110
91.0,8.0,XX.0,XXX,XX,03,  Balaganj Upazila,2920,50.0,49.5,0.5,0.1,3015,35.8,54.5,9.4,0.3,00110
91.0,8.0,11.0,XXX,XX,03,  Balaganj Union,2920,50.0,49.5,0.5,0.1,3015,35.8,54.5,9.4,0.3,00110
91.0,20.0,XX.0,XXX,XX,03,  Bishwanath Upazila,8354,50.8,48.5,0.6,0.1,7668,34.7,54.4,9.9,1.0,00110
91.0,20.0,21.0,XXX,XX,03,  Bishwanath Union,8354,50.8,48.5,0.6,0.1,7668,34.7,54.4,9.9,1.0,00110
91.0,27.0,XX.0,XXX,XX,03,  Companiganj Upazila,6754,41.4,58.2,0.3,0.0,5432,26.1,66.8,6.6,0.5,00110
91.0,27.0,11.0,XXX,XX,03,  Islampur Paschim Union,6754,41.4,58.2,0.3,0.0,5432,26.1,66.8,6.6,0.5,00110
91.0,31.0,XX.0,XXX,XX,03,  Dakshin Surma Upazila,6867,53.5,45.9,0.6,0.0,6401,36.0,54.6,8.8,0.6,00110
91.0,31.0,36.0,XXX,XX,03,  Baraikandi Union,5732,54.0,45.4,0.6,0.0,5337,36.6,53.7,9.1,0.6,00110
91.0,31.0,45.0,XXX,XX,03,  Kuchai Union,917,51.7,47.7,0.5,0.1,843,35.0,58.1,6.0,0.8,00110
91.0,31.0,65.0,XXX,XX,03,  Mollargaon Union,218,47.7,51.8,0.5,0.0,221,27.1,61.5,10.4,0.9,00110
91.0,35.0,XX.0,XXX,XX,03,  Fenchuganj Upazila,8108,49.2,49.9,0.8,0.2,8090,33.4,56.3,8.9,1.4,00110
91.0,35.0,23.0,XXX,XX,03,  Fenchuganj Union,8108,49.2,49.9,0.8,0.2,8090,33.4,56.3,8.9,1.4,00110
91.0,38.0,XX.0,XXX,XX,03,  Golapganj Upazila,2022,57.7,41.9,0.4,0.0,1957,40.8,50.0,8.4,0.8,00110
91.0,38.0,43.0,XXX,XX,03,  Fulbari Union,2022,57.7,41.9,0.4,0.0,1957,40.8,50.0,8.4,0.8,00110
91.0,41.0,XX.0,XXX,XX,03,  Gowainghat Upazila,2178,47.2,52.6,0.3,0.0,2087,34.8,57.2,6.2,1.8,00110
91.0,41.0,42.0,XXX,XX,03,  Paschim Jaflong Union,952,49.7,50.1,0.2,0.0,864,35.3,54.6,8.2,1.9,00110
91.0,41.0,52.0,XXX,XX,03,  Lengura Union,1226,45.2,54.5,0.3,0.0,1223,34.4,59.0,4.8,1.8,00110
91.0,53.0,XX.0,XXX,XX,03,  Jaintiapur Upazila,2956,46.9,52.5,0.4,0.3,3072,33.4,56.5,7.9,2.2,00110
91.0,53.0,63.0,XXX,XX,03,  Nijpat Union,2956,46.9,52.5,0.4,0.3,3072,33.4,56.5,7.9,2.2,00110
91.0,62.0,XX.0,XXX,XX,03,  Sylhet Sadar Upazila,16197,48.2,51.1,0.7,0.1,15864,37.3,54.8,7.1,0.8,00110
91.0,62.0,42.0,XXX,XX,03,  Khadim Para Union,15968,48.2,51.1,0.7,0.1,15651,37.4,54.8,7.0,0.7,00110
91.0,62.0,90.0,XXX,XX,03,  Tuker Bazar Union,229,48.0,49.8,1.7,0.4,213,32.9,52.1,13.1,1.9,00110
91.0,94.0,XX.0,XXX,XX,03,  Zakiganj Upazila,1696,51.1,47.9,0.9,0.1,1519,33.0,58.2,6.9,1.9,00110
91.0,94.0,57.0,XXX,XX,03,  Kholachhara Union,1483,50.9,47.9,1.1,0.1,1318,32.7,57.5,7.7,2.1,00110
91.0,94.0,85.0,XXX,XX,03,  Zakiganj Union,213,52.1,47.9,0.0,0.0,201,34.8,62.7,2.0,0.5,00110
58.0,XX.0,XX.0,XXX,XX,03, Maulvibazar Zila,23338,45.4,53.9,0.7,0.1,24267,31.6,59.6,8.1,0.7,00110
58.0,14.0,XX.0,XXX,XX,03,  Barlekha Upazila,1553,48.2,50.9,0.8,0.1,1726,35.4,55.6,7.9,1.1,00110
58.0,14.0,13.0,XXX,XX,03,  Barlekha Union,1553,48.2,50.9,0.8,0.1,1726,35.4,55.6,7.9,1.1,00110
58.0,35.0,XX.0,XXX,XX,03,  Juri Upazila,4693,46.2,53.4,0.4,0.0,4853,31.7,60.5,6.9,0.9,00110
58.0,35.0,47.0,XXX,XX,03,  Jaifarnagar Union,4693,46.2,53.4,0.4,0.0,4853,31.7,60.5,6.9,0.9,00110
58.0,56.0,XX.0,XXX,XX,03,  Kamalganj Upazila,4777,44.4,54.5,1.0,0.1,5150,32.0,57.7,9.8,0.5,00110
58.0,56.0,38.0,XXX,XX,03,  Kamalganj Union,4777,44.4,54.5,1.0,0.1,5150,32.0,57.7,9.8,0.5,00110
58.0,65.0,XX.0,XXX,XX,03,  Kulaura Upazila,507,48.3,50.7,1.0,0.0,527,32.4,55.2,10.4,1.9,00110
58.0,65.0,65.0,XXX,XX,03,  Kulaura Union,507,48.3,50.7,1.0,0.0,527,32.4,55.2,10.4,1.9,00110
58.0,80.0,XX.0,XXX,XX,03,  Rajnagar Upazila,5262,46.6,52.4,0.9,0.2,5469,32.5,59.1,7.6,0.8,00110
58.0,80.0,63.0,XXX,XX,03,  Rajnagar Union,3401,48.4,50.6,0.8,0.2,3566,32.7,58.3,8.1,0.9,00110
58.0,80.0,73.0,XXX,XX,03,  Tengra Union,1861,43.3,55.7,1.0,0.0,1903,32.3,60.5,6.7,0.6,00110
58.0,83.0,XX.0,XXX,XX,03,  Sreemangal Upazila,6546,43.6,55.9,0.4,0.1,6542,29.2,62.3,7.9,0.5,00110
58.0,83.0,85.0,XXX,XX,03,  Sreemangal Union,6546,43.6,55.9,0.4,0.1,6542,29.2,62.3,7.9,0.5,00110
