ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Literate (can write a letter)-Both-Yes,Literate (can write a letter)-Both-No,Literate (can write a letter)-Male-Yes,Literate (can write a letter)-Male-No,Literate (can write a letter)-Female-Yes,Literate (can write a letter)-Female-No,Literacy Rate (%)-Both,Literacy Rate (%)-Male,Literacy Rate (%)-Female,check_var
61.0,22.0,4.0,XXX,XX,XX,Ward No-04 Total,1273,1078,651,588,622,490,54.1,52.5,55.9,00111
61.0,22.0,5.0,XXX,XX,XX,Ward No-05 Total,3353,1098,1667,541,1686,557,75.3,75.5,75.2,00111
61.0,22.0,6.0,XXX,XX,XX,Ward No-06 Total,2443,1815,1226,896,1217,919,57.4,57.8,57.0,00111
61.0,22.0,7.0,XXX,XX,XX,Ward No-07 Total,918,595,459,278,459,317,60.7,62.3,59.1,00111
61.0,22.0,8.0,XXX,XX,XX,Ward No-08 Total,3875,792,2040,331,1835,461,83.0,86.0,79.9,00111
61.0,22.0,9.0,XXX,XX,XX,Ward No-09 Total,2484,880,1187,420,1297,460,73.8,73.9,73.8,00111
61.0,22.0,11.0,XXX,XX,XX,Barabaria Union Total,6973,7920,3249,3770,3724,4150,46.8,46.3,47.3,00111
61.0,22.0,12.0,XXX,XX,XX,Char Algi Union Total,7149,16050,3515,7898,3634,8152,30.8,30.8,30.8,00111
61.0,22.0,18.0,XXX,XX,XX,Datter Bazar Union Total,12323,13383,5752,6560,6571,6823,47.9,46.7,49.1,00111
61.0,22.0,25.0,XXX,XX,XX,Gaffargaon Union Total,15510,8715,7876,4034,7634,4681,64.0,66.1,62.0,00111
61.0,22.0,31.0,XXX,XX,XX,Jessora Union Total,9013,11676,4316,5663,4697,6013,43.6,43.3,43.9,00111
61.0,22.0,37.0,XXX,XX,XX,Langair Union Total,9059,10330,4325,4997,4734,5333,46.7,46.4,47.0,00111
61.0,22.0,44.0,XXX,XX,XX,Mashakhali Union Total,11310,12548,5573,5930,5737,6618,47.4,48.4,46.4,00111
61.0,22.0,50.0,XXX,XX,XX,Nigair Union Total,14546,14753,6999,7382,7547,7371,49.6,48.7,50.6,00111
61.0,22.0,56.0,XXX,XX,XX,Paithal Union Total,10613,9967,5126,4808,5487,5159,51.6,51.6,51.5,00111
61.0,22.0,63.0,XXX,XX,XX,Panchbhag Union Total,9720,13255,4499,6688,5221,6567,42.3,40.2,44.3,00111
61.0,22.0,69.0,XXX,XX,XX,Rasulpur Union Total,7485,11757,3574,5704,3911,6053,38.9,38.5,39.3,00111
61.0,22.0,75.0,XXX,XX,XX,Raona Union Total,10000,11282,4935,5515,5065,5767,47.0,47.2,46.8,00111
61.0,22.0,82.0,XXX,XX,XX,Saltia Union Total,14255,10178,7082,4942,7173,5236,58.3,58.9,57.8,00111
61.0,22.0,88.0,XXX,XX,XX,Tengaba Union Total,12033,12207,5452,5898,6581,6309,49.6,48.0,51.1,00111
61.0,22.0,94.0,XXX,XX,XX,Usthi Union Total,9450,9538,4523,4596,4927,4942,49.8,49.6,49.9,00111
61.0,23.0,XX.0,XXX,XX,XX,Gauripur Upazila Total,115901,149668,59385,71047,56516,78621,43.6,45.5,41.8,00111
61.0,23.0,1.0,XXX,XX,XX,Ward No-01 Total,1213,901,648,421,565,480,57.4,60.6,54.1,00111
61.0,23.0,2.0,XXX,XX,XX,Ward No-02 Total,1109,1115,571,529,538,586,49.9,51.9,47.9,00111
61.0,23.0,3.0,XXX,XX,XX,Ward No-03 Total,1279,189,682,71,597,118,87.1,90.6,83.5,00111
61.0,23.0,4.0,XXX,XX,XX,Ward No-04 Total,1434,1189,787,562,647,627,54.7,58.3,50.8,00111
61.0,23.0,5.0,XXX,XX,XX,Ward No-05 Total,2397,951,1217,403,1180,548,71.6,75.1,68.3,00111
61.0,23.0,6.0,XXX,XX,XX,Ward No-06 Total,1514,885,749,407,765,478,63.1,64.8,61.5,00111
61.0,23.0,7.0,XXX,XX,XX,Ward No-07 Total,1369,981,704,437,665,544,58.3,61.7,55.0,00111
61.0,23.0,8.0,XXX,XX,XX,Ward No-08 Total,1927,455,984,172,943,283,80.9,85.1,76.9,00111
61.0,23.0,9.0,XXX,XX,XX,Ward No-09 Total,1963,1087,1069,556,894,531,64.4,65.8,62.7,00111
61.0,23.0,15.0,XXX,XX,XX,Achintapur Union Total,10293,13209,5173,6224,5120,6985,43.8,45.4,42.3,00111
61.0,23.0,18.0,XXX,XX,XX,Bhangnamari Union Total,8861,11477,4567,5377,4294,6100,43.6,45.9,41.3,00111
61.0,23.0,22.0,XXX,XX,XX,Bokainagar Union Total,10170,16494,5094,8051,5076,8443,38.1,38.8,37.5,00111
61.0,23.0,27.0,XXX,XX,XX,Dowhakhala Union Total,12995,15179,6679,7072,6316,8107,46.1,48.6,43.8,00111
61.0,23.0,31.0,XXX,XX,XX,Gauripur Union Total,8167,13770,4093,6434,4074,7336,37.2,38.9,35.7,00111
61.0,23.0,49.0,XXX,XX,XX,Mailakanda Union Total,10462,13017,5354,6135,5108,6882,44.6,46.6,42.6,00111
61.0,23.0,58.0,XXX,XX,XX,Maoha Union Total,7897,14002,4146,6773,3751,7229,36.1,38.0,34.2,00111
61.0,23.0,72.0,XXX,XX,XX,Ramgopalpur Union Total,15190,15285,7704,7282,7486,8003,49.8,51.4,48.3,00111
61.0,23.0,81.0,XXX,XX,XX,Sahanati Union Total,8605,16933,4604,8112,4001,8821,33.7,36.2,31.2,00111
61.0,23.0,85.0,XXX,XX,XX,Sidhla Union Total,9056,12549,4560,6029,4496,6520,41.9,43.1,40.8,00111
61.0,24.0,XX.0,XXX,XX,XX,Haluaghat Upazila Total,92869,145954,46907,69730,45962,76224,38.9,40.2,37.6,00111
61.0,24.0,17.0,XXX,XX,XX,Amtail Union Total,6672,10425,3384,4869,3288,5556,39.0,41.0,37.2,00111
61.0,24.0,20.0,XXX,XX,XX,Bhubankura Union Total,7178,9963,3626,4665,3552,5298,41.9,43.7,40.1,00111
61.0,24.0,21.0,XXX,XX,XX,Bildora Union Total,5487,11657,2824,5614,2663,6043,32.0,33.5,30.6,00111
61.0,24.0,33.0,XXX,XX,XX,Dhara Union Total,9162,14421,4632,7081,4530,7340,38.9,39.5,38.2,00111
61.0,24.0,40.0,XXX,XX,XX,Dhurail Union Total,6613,13542,3242,6523,3371,7019,32.8,33.2,32.4,00111
61.0,24.0,47.0,XXX,XX,XX,Gazir Bhita Union Total,6302,10686,3162,5065,3140,5621,37.1,38.4,35.8,00111
61.0,24.0,61.0,XXX,XX,XX,Haluaghat Union Total,19945,20719,10111,9946,9834,10773,49.0,50.4,47.7,00111
61.0,24.0,67.0,XXX,XX,XX,Jugli Union Total,7214,12201,3642,5677,3572,6524,37.2,39.1,35.4,00111
61.0,24.0,74.0,XXX,XX,XX,Kaichapur Union Total,5649,9761,2795,4675,2854,5086,36.7,37.4,35.9,00111
61.0,24.0,81.0,XXX,XX,XX,Narail Union Total,5568,12228,2783,6051,2785,6177,31.3,31.5,31.1,00111
61.0,24.0,84.0,XXX,XX,XX,Sakuai Union Total,6299,9070,3225,4266,3074,4804,41.0,43.1,39.0,00111
61.0,24.0,94.0,XXX,XX,XX,Swadeshi Union Total,6780,11281,3481,5298,3299,5983,37.5,39.7,35.5,00111
61.0,31.0,XX.0,XXX,XX,XX,Ishwarganj Upazila Total,124581,179228,63969,86435,60612,92793,41.0,42.5,39.5,00111
61.0,31.0,1.0,XXX,XX,XX,Ward No-01 Total,2414,1034,1247,510,1167,524,70.0,71.0,69.0,00111
61.0,31.0,2.0,XXX,XX,XX,Ward No-02 Total,4434,1377,2580,617,1854,760,76.3,80.7,70.9,00111
61.0,31.0,3.0,XXX,XX,XX,Ward No-03 Total,1151,836,570,412,581,424,57.9,58.0,57.8,00111
61.0,31.0,4.0,XXX,XX,XX,Ward No-04 Total,1269,1310,616,658,653,652,49.2,48.4,50.0,00111
61.0,31.0,5.0,XXX,XX,XX,Ward No-05 Total,904,287,478,142,426,145,75.9,77.1,74.6,00111
61.0,31.0,6.0,XXX,XX,XX,Ward No-06 Total,874,1584,432,769,442,815,35.6,36.0,35.2,00111
61.0,31.0,7.0,XXX,XX,XX,Ward No-07 Total,1039,1258,531,636,508,622,45.2,45.5,45.0,00111
61.0,31.0,8.0,XXX,XX,XX,Ward No-08 Total,642,989,340,484,302,505,39.4,41.3,37.4,00111
61.0,31.0,9.0,XXX,XX,XX,Ward No-09 Total,1179,1396,610,639,569,757,45.8,48.8,42.9,00111
61.0,31.0,11.0,XXX,XX,XX,Atharabari Union Total,14470,15507,7277,7543,7193,7964,48.3,49.1,47.5,00111
61.0,31.0,13.0,XXX,XX,XX,Barahit Union Total,7880,15580,4032,7503,3848,8077,33.6,35.0,32.3,00111
61.0,31.0,40.0,XXX,XX,XX,Ishwarganj Union Total,7353,9838,3779,4899,3574,4939,42.8,43.5,42.0,00111
61.0,31.0,45.0,XXX,XX,XX,Jatia Union Total,9307,15799,4777,7567,4530,8232,37.1,38.7,35.5,00111
61.0,31.0,54.0,XXX,XX,XX,Maijbagh Union Total,11972,19343,6062,9350,5910,9993,38.2,39.3,37.2,00111
61.0,31.0,63.0,XXX,XX,XX,Mogtola Union Total,11551,17396,6201,8522,5350,8874,39.9,42.1,37.6,00111
61.0,31.0,67.0,XXX,XX,XX,Rajibpur Union Total,10874,18207,5691,8665,5183,9542,37.4,39.6,35.2,00111
61.0,31.0,76.0,XXX,XX,XX,Sarisha Union Total,8484,14159,4222,6744,4262,7415,37.5,38.5,36.5,00111
61.0,31.0,85.0,XXX,XX,XX,Sohagi Union Total,8365,14183,4172,6802,4193,7381,37.1,38.0,36.2,00111
61.0,31.0,90.0,XXX,XX,XX,Tarundia Union Total,10176,14606,5153,7002,5023,7604,41.1,42.4,39.8,00111
61.0,31.0,94.0,XXX,XX,XX,Uchakhila Union Total,10243,14539,5199,6971,5044,7568,41.3,42.7,40.0,00111
61.0,52.0,XX.0,XXX,XX,XX,Mymensingh Sadar Upazila Total,336556,313892,176400,151147,160156,162745,51.7,53.9,49.6,00111
61.0,52.0,1.0,XXX,XX,XX,Ward No-01 Total,7459,5652,3932,2650,3527,3002,56.9,59.7,54.0,00111
61.0,52.0,2.0,XXX,XX,XX,Ward No-02 Total,11546,4636,6191,2597,5355,2039,71.4,70.4,72.4,00111
61.0,52.0,3.0,XXX,XX,XX,Ward No-03 Total,9026,1943,4094,793,4932,1150,82.3,83.8,81.1,00111
61.0,52.0,4.0,XXX,XX,XX,Ward No-04 Total,6800,2811,3519,1297,3281,1514,70.8,73.1,68.4,00111
61.0,52.0,5.0,XXX,XX,XX,Ward No-05 Total,9495,2790,5121,1214,4374,1576,77.3,80.8,73.5,00111
61.0,52.0,6.0,XXX,XX,XX,Ward No-06 Total,12155,3183,6744,1363,5411,1820,79.2,83.2,74.8,00111
61.0,52.0,7.0,XXX,XX,XX,Ward No-07 Total,6808,781,3595,277,3213,504,89.7,92.8,86.4,00111
61.0,52.0,8.0,XXX,XX,XX,Ward No-08 Total,7228,1773,4037,736,3191,1037,80.3,84.6,75.5,00111
61.0,52.0,9.0,XXX,XX,XX,Ward No-09 Total,8347,2468,4701,1130,3646,1338,77.2,80.6,73.2,00111
61.0,52.0,10.0,XXX,XX,XX,Ward No-10 Total,8531,1610,4496,618,4035,992,84.1,87.9,80.3,00111
61.0,52.0,11.0,XXX,XX,XX,Ward No-11 Total,5626,1056,2991,442,2635,614,84.2,87.1,81.1,00111
61.0,52.0,12.0,XXX,XX,XX,Ward No-12 Total,7168,2531,3653,1110,3515,1421,73.9,76.7,71.2,00111
61.0,52.0,13.0,XXX,XX,XX,Ward No-13 Total,5278,2409,2555,1082,2723,1327,68.7,70.3,67.2,00111
61.0,52.0,14.0,XXX,XX,XX,Ward No-14 Total,7895,2616,3723,1174,4172,1442,75.1,76.0,74.3,00111
61.0,52.0,15.0,XXX,XX,XX,Ward No-15 Total,6389,2592,3892,1273,2497,1319,71.1,75.4,65.4,00111
61.0,52.0,16.0,XXX,XX,XX,Ward No-16 Total,7127,1690,3670,731,3457,959,80.8,83.4,78.3,00111
61.0,52.0,17.0,XXX,XX,XX,Ward No-17 Total,9696,2711,5331,1172,4365,1539,78.1,82.0,73.9,00111
61.0,52.0,18.0,XXX,XX,XX,Ward No-18 Total,7914,5859,4032,2779,3882,3080,57.5,59.2,55.8,00111
61.0,52.0,19.0,XXX,XX,XX,Ward No-19 Total,10178,5750,5240,2705,4938,3045,63.9,66.0,61.9,00111
61.0,52.0,20.0,XXX,XX,XX,Ward No-20 Total,7139,3508,3926,1599,3213,1909,67.1,71.1,62.7,00111
61.0,52.0,21.0,XXX,XX,XX,Ward No-21 Total,6915,1192,4272,501,2643,691,85.3,89.5,79.3,00111
61.0,52.0,23.0,XXX,XX,XX,Akua Union Total,26558,17306,14365,8801,12193,8505,60.5,62.0,58.9,00111
61.0,52.0,25.0,XXX,XX,XX,Ashtadhar Union Total,7491,13224,3840,6235,3651,6989,36.2,38.1,34.3,00111
61.0,52.0,27.0,XXX,XX,XX,Baira (Kewatkhali) Union Total,11416,10419,6010,4960,5406,5459,52.3,54.8,49.8,00111
61.0,52.0,29.0,XXX,XX,XX,Bhabkhali Union Total,16229,24031,8535,11576,7694,12455,40.3,42.4,38.2,00111
61.0,52.0,31.0,XXX,XX,XX,Borar Char Union Total,6633,16105,3187,8037,3446,8068,29.2,28.4,29.9,00111
61.0,52.0,33.0,XXX,XX,XX,Char Ishwardia Union Total,16392,24670,8640,12090,7752,12580,39.9,41.7,38.1,00111
61.0,52.0,40.0,XXX,XX,XX,Char Nilakshmia Union Total,9831,24805,5194,12203,4637,12602,28.4,29.9,26.9,00111
61.0,52.0,47.0,XXX,XX,XX,Dapunia Union Total,17053,20689,8551,9839,8502,10850,45.2,46.5,43.9,00111
61.0,52.0,54.0,XXX,XX,XX,Ghagra Union Total,14631,26537,7288,12972,7343,13565,35.5,36.0,35.1,00111
61.0,52.0,67.0,XXX,XX,XX,Khagdahar Union Total,14794,22246,7626,10920,7168,11326,39.9,41.1,38.8,00111
61.0,52.0,74.0,XXX,XX,XX,Kushtia Union Total,8268,14555,4038,6994,4230,7561,36.2,36.6,35.9,00111
61.0,52.0,88.0,XXX,XX,XX,Paranganj Union Total,7859,20938,4001,10173,3858,10765,27.3,28.2,26.4,00111
61.0,52.0,94.0,XXX,XX,XX,Sirta Union Total,10681,18806,5410,9104,5271,9702,36.2,37.3,35.2,00111
61.0,65.0,XX.0,XXX,XX,XX,Muktagachha Upazila Total,149902,194695,76716,93610,73186,101085,43.5,45.0,42.0,00111
61.0,65.0,1.0,XXX,XX,XX,Ward No-01 Total,4505,2474,2326,1166,2179,1308,64.6,66.6,62.5,00111
61.0,65.0,2.0,XXX,XX,XX,Ward No-02 Total,3201,2287,1679,1069,1522,1218,58.3,61.1,55.5,00111
61.0,65.0,3.0,XXX,XX,XX,Ward No-03 Total,2386,429,1215,188,1171,241,84.8,86.6,82.9,00111
61.0,65.0,4.0,XXX,XX,XX,Ward No-04 Total,2414,1268,1240,611,1174,657,65.6,67.0,64.1,00111
61.0,65.0,5.0,XXX,XX,XX,Ward No-05 Total,2472,2706,1244,1342,1228,1364,47.7,48.1,47.4,00111
61.0,65.0,6.0,XXX,XX,XX,Ward No-06 Total,3797,2066,1972,1021,1825,1045,64.8,65.9,63.6,00111
61.0,65.0,7.0,XXX,XX,XX,Ward No-07 Total,1770,2602,876,1300,894,1302,40.5,40.3,40.7,00111
61.0,65.0,8.0,XXX,XX,XX,Ward No-08 Total,3574,1259,1929,581,1645,678,73.9,76.9,70.8,00111
61.0,65.0,9.0,XXX,XX,XX,Ward No-09 Total,1409,1810,694,863,715,947,43.8,44.6,43.0,00111
61.0,65.0,16.0,XXX,XX,XX,Baragram Union Total,12762,15966,6749,7542,6013,8424,44.4,47.2,41.6,00111
61.0,65.0,17.0,XXX,XX,XX,Basati Union Total,15006,16553,7569,7983,7437,8570,47.5,48.7,46.5,00111
61.0,65.0,25.0,XXX,XX,XX,Daogaon Union Total,9590,21682,4977,10175,4613,11507,30.7,32.8,28.6,00111
61.0,65.0,34.0,XXX,XX,XX,Dulla Union Total,11606,17984,5920,8666,5686,9318,39.2,40.6,37.9,00111
61.0,65.0,43.0,XXX,XX,XX,Ghoga Union Total,8622,14733,4368,7201,4254,7532,36.9,37.8,36.1,00111
61.0,65.0,51.0,XXX,XX,XX,Kashimpur Union Total,13204,18552,6700,9056,6504,9496,41.6,42.5,40.7,00111
61.0,65.0,60.0,XXX,XX,XX,Kheruajani Union Total,11054,18700,5292,8862,5762,9838,37.2,37.4,36.9,00111
61.0,65.0,69.0,XXX,XX,XX,Kumarghata Union Total,13454,15346,6775,7548,6679,7798,46.7,47.3,46.1,00111
61.0,65.0,77.0,XXX,XX,XX,Mankon Union Total,13916,18805,7062,8985,6854,9820,42.5,44.0,41.1,00111
61.0,65.0,94.0,XXX,XX,XX,Tarati Union Total,15160,19473,8129,9451,7031,10022,43.8,46.2,41.2,00111
61.0,72.0,XX.0,XXX,XX,XX,Nandail Upazila Total,131622,194298,64722,94543,66900,99755,40.4,40.6,40.1,00111
61.0,72.0,1.0,XXX,XX,XX,Ward No-01 Total,1205,1356,616,667,589,689,47.1,48.0,46.1,00111
61.0,72.0,2.0,XXX,XX,XX,Ward No-02 Total,2050,1426,986,686,1064,740,59.0,59.0,59.0,00111
61.0,72.0,3.0,XXX,XX,XX,Ward No-03 Total,662,974,333,489,329,485,40.5,40.5,40.4,00111
61.0,72.0,4.0,XXX,XX,XX,Ward No-04 Total,871,1037,409,512,462,525,45.6,44.4,46.8,00111
61.0,72.0,5.0,XXX,XX,XX,Ward No-05 Total,3080,1242,1651,605,1429,637,71.3,73.2,69.2,00111
61.0,72.0,6.0,XXX,XX,XX,Ward No-06 Total,904,1221,429,602,475,619,42.5,41.6,43.4,00111
61.0,72.0,7.0,XXX,XX,XX,Ward No-07 Total,1828,2269,880,1135,948,1134,44.6,43.7,45.5,00111
61.0,72.0,8.0,XXX,XX,XX,Ward No-08 Total,2052,2155,1048,1025,1004,1130,48.8,50.6,47.0,00111
61.0,72.0,9.0,XXX,XX,XX,Ward No-09 Total,1990,1159,949,565,1041,594,63.2,62.7,63.7,00111
61.0,72.0,13.0,XXX,XX,XX,Achargaon Union Total,9489,12473,4513,6092,4976,6381,43.2,42.6,43.8,00111
61.0,72.0,15.0,XXX,XX,XX,Betagair Union Total,11903,21796,5934,10762,5969,11034,35.3,35.5,35.1,00111
61.0,72.0,23.0,XXX,XX,XX,Chandipasha Union Total,11529,17720,5654,8630,5875,9090,39.4,39.6,39.3,00111
61.0,72.0,31.0,XXX,XX,XX,Gangail Union Total,10064,15745,4832,7733,5232,8012,39.0,38.5,39.5,00111
61.0,72.0,39.0,XXX,XX,XX,Jahangirpur Union Total,10469,18046,5064,8870,5405,9176,36.7,36.3,37.1,00111
61.0,72.0,47.0,XXX,XX,XX,Kharua Union Total,8816,14471,4585,6995,4231,7476,37.9,39.6,36.1,00111
61.0,72.0,55.0,XXX,XX,XX,Moazzempur Union Total,11632,15277,5982,7306,5650,7971,43.2,45.0,41.5,00111
61.0,72.0,63.0,XXX,XX,XX,Musuli Union Total,9861,14584,4590,7004,5271,7580,40.3,39.6,41.0,00111
61.0,72.0,71.0,XXX,XX,XX,Nandail Union Total,7601,12083,3857,5788,3744,6295,38.6,40.0,37.3,00111
61.0,72.0,79.0,XXX,XX,XX,Rajgati Union Total,6972,14103,3367,6828,3605,7275,33.1,33.0,33.1,00111
61.0,72.0,87.0,XXX,XX,XX,Sherpur Union Total,9019,12894,4490,6322,4529,6572,41.2,41.5,40.8,00111
61.0,72.0,94.0,XXX,XX,XX,Singrail Union Total,9625,12267,4553,5927,5072,6340,44.0,43.4,44.4,00111
61.0,81.0,XX.0,XXX,XX,XX,Phulpur Upazila Total,182801,302566,91656,146779,91145,155787,37.7,38.4,36.9,00111
61.0,81.0,1.0,XXX,XX,XX,Ward No-01 Total,1143,1396,567,681,576,715,45.0,45.4,44.6,00111
61.0,81.0,2.0,XXX,XX,XX,Ward No-02 Total,549,758,272,372,277,386,42.0,42.2,41.8,00111
61.0,81.0,3.0,XXX,XX,XX,Ward No-03 Total,492,549,263,248,229,301,47.3,51.5,43.2,00111
61.0,81.0,4.0,XXX,XX,XX,Ward No-04 Total,1603,1043,848,512,755,531,60.6,62.4,58.7,00111
61.0,81.0,5.0,XXX,XX,XX,Ward No-05 Total,1839,681,908,300,931,381,73.0,75.2,71.0,00111
61.0,81.0,6.0,XXX,XX,XX,Ward No-06 Total,735,922,380,444,355,478,44.4,46.1,42.6,00111
61.0,81.0,7.0,XXX,XX,XX,Ward No-07 Total,1906,1277,1006,622,900,655,59.9,61.8,57.9,00111
61.0,81.0,8.0,XXX,XX,XX,Ward No-08 Total,1495,2066,729,1041,766,1025,42.0,41.2,42.8,00111
61.0,81.0,9.0,XXX,XX,XX,Ward No-09 Total,1747,1164,938,563,809,601,60.0,62.5,57.4,00111
61.0,81.0,11.0,XXX,XX,XX,Balia Union Total,8705,11211,4327,5333,4378,5878,43.7,44.8,42.7,00111
61.0,81.0,12.0,XXX,XX,XX,Balikhan Union Total,8014,15870,3922,7775,4092,8095,33.6,33.5,33.6,00111
61.0,81.0,13.0,XXX,XX,XX,Banihala Union Total,7817,13420,4015,6612,3802,6808,36.8,37.8,35.8,00111
61.0,81.0,18.0,XXX,XX,XX,Bhaitkandi Union Total,8415,14053,4297,6771,4118,7282,37.5,38.8,36.1,00111
61.0,81.0,22.0,XXX,XX,XX,Bishka Union Total,11089,18025,5615,8629,5474,9396,38.1,39.4,36.8,00111
61.0,81.0,27.0,XXX,XX,XX,Baola Union Total,7903,13580,3910,6673,3993,6907,36.8,36.9,36.6,00111
61.0,81.0,31.0,XXX,XX,XX,Dhakua Union Total,8460,12943,4378,6273,4082,6670,39.5,41.1,38.0,00111
61.0,81.0,36.0,XXX,XX,XX,Galagaon Union Total,8887,16609,4386,8025,4501,8584,34.9,35.3,34.4,00111
61.0,81.0,40.0,XXX,XX,XX,Kakni Union Total,8090,14634,4161,7104,3929,7530,35.6,36.9,34.3,00111
61.0,81.0,45.0,XXX,XX,XX,Kamargaon Union Total,5980,13239,3014,6302,2966,6937,31.1,32.4,30.0,00111
61.0,81.0,49.0,XXX,XX,XX,Kamaria Union Total,10197,15125,5074,7368,5123,7757,40.3,40.8,39.8,00111
61.0,81.0,54.0,XXX,XX,XX,Payari Union Total,7660,13365,3805,6614,3855,6751,36.4,36.5,36.3,00111
61.0,81.0,58.0,XXX,XX,XX,Phulpur Union Total,5768,13639,2851,6782,2917,6857,29.7,29.6,29.8,00111
61.0,81.0,63.0,XXX,XX,XX,Rahimganj Union Total,7022,18134,3417,8908,3605,9226,27.9,27.7,28.1,00111
61.0,81.0,67.0,XXX,XX,XX,Rambhadrapur Union Total,8920,14867,4364,7219,4556,7648,37.5,37.7,37.3,00111
61.0,81.0,72.0,XXX,XX,XX,Rampur Union Total,8605,12659,4434,6104,4171,6555,40.5,42.1,38.9,00111
61.0,81.0,76.0,XXX,XX,XX,Rupasi Union Total,9898,14927,4861,7283,5037,7644,39.9,40.0,39.7,00111
61.0,81.0,81.0,XXX,XX,XX,Sandhara Union Total,8303,12281,4115,5838,4188,6443,40.3,41.3,39.4,00111
61.0,81.0,90.0,XXX,XX,XX,Singheshwar Union Total,9458,16467,4764,7834,4694,8633,36.5,37.8,35.2,00111
61.0,81.0,94.0,XXX,XX,XX,Tarakanda Union Total,12101,17662,6035,8549,6066,9113,40.7,41.4,40.0,00111
61.0,94.0,XX.0,XXX,XX,XX,Trishal Upazila Total,136940,205217,68910,100047,68030,105170,40.0,40.8,39.3,00111
61.0,94.0,1.0,XXX,XX,XX,Ward No-01 Total,1731,846,918,407,813,439,67.2,69.3,64.9,00111
61.0,94.0,2.0,XXX,XX,XX,Ward No-02 Total,2934,942,1540,433,1394,509,75.7,78.1,73.3,00111
61.0,94.0,3.0,XXX,XX,XX,Ward No-03 Total,1518,2010,772,1008,746,1002,43.0,43.4,42.7,00111
61.0,94.0,4.0,XXX,XX,XX,Ward No-04 Total,2205,575,1250,272,955,303,79.3,82.1,75.9,00111
61.0,94.0,5.0,XXX,XX,XX,Ward No-05 Total,1389,999,702,499,687,500,58.2,58.5,57.9,00111
61.0,94.0,6.0,XXX,XX,XX,Ward No-06 Total,1634,1513,846,733,788,780,51.9,53.6,50.3,00111
61.0,94.0,7.0,XXX,XX,XX,Ward No-07 Total,1281,981,666,473,615,508,56.6,58.5,54.8,00111
61.0,94.0,8.0,XXX,XX,XX,Ward No-08 Total,2537,1772,1297,886,1240,886,58.9,59.4,58.3,00111
61.0,94.0,9.0,XXX,XX,XX,Ward No-09 Total,2482,1670,1329,906,1153,764,59.8,59.5,60.1,00111
61.0,94.0,13.0,XXX,XX,XX,Amirabari Union Total,8234,9701,4320,4739,3914,4962,45.9,47.7,44.1,00111
61.0,94.0,15.0,XXX,XX,XX,Bailar Union Total,12538,17698,6139,8825,6399,8873,41.5,41.0,41.9,00111
61.0,94.0,19.0,XXX,XX,XX,Bali Para Union Total,12578,22993,6312,11181,6266,11812,35.4,36.1,34.7,00111
61.0,94.0,28.0,XXX,XX,XX,Dhanikhola Union Total,14937,21420,7324,10362,7613,11058,41.1,41.4,40.8,00111
61.0,94.0,38.0,XXX,XX,XX,Harirampur Union Total,7378,13355,3676,6550,3702,6805,35.6,35.9,35.2,00111
61.0,94.0,47.0,XXX,XX,XX,Kanihari Union Total,9539,20315,4669,9662,4870,10653,32.0,32.6,31.4,00111
61.0,94.0,57.0,XXX,XX,XX,Kanthal Union Total,10354,13188,5220,6309,5134,6879,44.0,45.3,42.7,00111
61.0,94.0,61.0,XXX,XX,XX,Mathbari Union Total,8085,14952,4035,7214,4050,7738,35.1,35.9,34.4,00111
61.0,94.0,63.0,XXX,XX,XX,Mokshapur Union Total,7874,13207,4108,6332,3766,6875,37.4,39.3,35.4,00111
61.0,94.0,66.0,XXX,XX,XX,Rampur Union Total,10823,14585,5477,7132,5346,7453,42.6,43.4,41.8,00111
61.0,94.0,76.0,XXX,XX,XX,Sakhua Union Total,5297,14802,2590,7295,2707,7507,26.4,26.2,26.5,00111
61.0,94.0,85.0,XXX,XX,XX,Trishal Union Total,11592,17693,5720,8829,5872,8864,39.6,39.3,39.8,00111
67.0,XX.0,XX.0,XXX,XX,XX,Narayanganj Zila Total,1442550,1083745,776632,529133,665918,554612,57.1,59.5,54.6,00111
67.0,2.0,XX.0,XXX,XX,XX,Araihazar Upazila Total,128288,184918,65674,90291,62614,94627,41.0,42.1,39.8,00111
67.0,2.0,23.0,XXX,XX,XX,Araihazar Union Total,10361,11329,5357,5582,5004,5747,47.8,49.0,46.5,00111
67.0,2.0,26.0,XXX,XX,XX,Bishnandi Union Total,8589,21191,4522,10217,4067,10974,28.8,30.7,27.0,00111
67.0,2.0,29.0,XXX,XX,XX,Brahmandi Union Total,21696,19752,10975,9712,10721,10040,52.3,53.1,51.6,00111
67.0,2.0,31.0,XXX,XX,XX,Duptara Union Total,16409,15459,8652,7792,7757,7667,51.5,52.6,50.3,00111
67.0,2.0,39.0,XXX,XX,XX,Fatehpur Union Total,6345,11075,3152,5640,3193,5435,36.4,35.9,37.0,00111
67.0,2.0,47.0,XXX,XX,XX,Haizadi Union Total,8200,13037,3978,6160,4222,6877,38.6,39.2,38.0,00111
67.0,2.0,55.0,XXX,XX,XX,Kala Paharia Union Total,5021,16833,2733,7672,2288,9161,23.0,26.3,20.0,00111
67.0,2.0,63.0,XXX,XX,XX,Khagakanda Union Total,7395,12993,3614,5989,3781,7004,36.3,37.6,35.1,00111
