ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,All ages,Percentage of population in the age group 0-4,Percentage of population in the age group 5-9,Percentage of population in the age group 10-14,Percentage of population in the age group 15-19,Percentage of population in the age group 20-24,Percentage of population in the age group 25-29,Percentage of population in the age group 30-49,Percentage of population in the age group 50-59,Percentage of population in the age group 60-64,Percentage of population in the age group 65+,check_var
48,45.0,XX.0,XXX,XX,01,  Katiadi Upazila,273804,13.1,15.3,12.0,7.4,7.3,7.7,21.7,6.5,3.3,5.7,00110
48,49.0,XX.0,XXX,XX,01,  Kishoreganj Sadar Upazila,310410,12.2,15.4,12.5,7.9,7.8,8.1,21.5,6.2,2.9,5.5,00110
48,54.0,XX.0,XXX,XX,01,  Kuliar Char Upazila,150455,12.8,16.3,12.8,7.6,7.4,7.6,21.1,6.2,2.9,5.5,00110
48,59.0,XX.0,XXX,XX,01,  Mithamain Upazila,109426,15.8,17.2,10.9,7.2,7.6,8.3,20.5,5.4,2.6,4.5,00110
48,59.0,81.0,XXX,XX,01,  Mithamain Union,6609,14.6,16.0,10.8,7.8,7.9,8.9,21.4,5.3,2.6,4.6,00110
48,76.0,XX.0,XXX,XX,01,  Nikli Upazila,114805,13.9,16.0,11.5,6.7,7.5,8.3,21.5,6.0,3.0,5.6,00110
48,76.0,76.0,XXX,XX,01,  Nikli Union,12919,13.8,16.1,11.2,7.0,7.7,8.5,21.7,6.1,3.0,4.9,00110
48,79.0,XX.0,XXX,XX,01,  Pakundia Upazila,221454,11.2,14.1,12.4,8.4,7.8,8.0,22.7,7.0,3.0,5.4,00110
48,92.0,XX.0,XXX,XX,01,  Tarail Upazila,151064,13.2,16.2,12.4,7.2,7.1,7.7,21.0,6.3,3.0,5.8,00110
48,92.0,94.0,XXX,XX,01,  Tarail Sachail Union,16120,12.8,16.4,12.4,7.4,7.5,8.2,20.8,6.1,2.7,5.7,00110
89,XX.0,XX.0,XXX,XX,01, Sherpur Zila,1170219,11.7,14.4,11.7,6.9,7.7,8.7,23.7,6.7,3.1,5.3,00110
89,37.0,XX.0,XXX,XX,01,  Jhenaigati Upazila,154722,11.3,14.1,12.1,6.8,7.5,8.7,24.2,7.0,3.2,5.2,00110
89,37.0,25.0,XXX,XX,01,  Jhenaigati Union,26989,10.9,13.8,11.2,6.5,7.6,9.3,25.1,7.1,3.4,5.1,00110
89,67.0,XX.0,XXX,XX,01,  Nakla Upazila,156599,11.2,14.6,11.9,7.1,7.4,7.9,23.9,7.1,3.3,5.8,00110
89,70.0,XX.0,XXX,XX,01,  Nalitabari Upazila,224219,11.9,14.2,11.3,6.7,8.0,9.0,23.6,6.5,3.0,5.8,00110
89,88.0,XX.0,XXX,XX,01,  Sherpur Sadar Upazila,399200,11.8,14.7,11.8,7.3,8.0,8.8,23.3,6.5,3.0,5.0,00110
89,90.0,XX.0,XXX,XX,01,  Sreebardi Upazila,235479,11.7,14.4,11.6,6.7,7.5,8.7,23.9,7.0,3.3,5.3,00110
68,XX.0,XX.0,XXX,XX,01, Narsingdi Zila,1777299,11.6,14.6,12.5,8.8,8.5,8.3,22.0,6.3,2.9,4.7,00110
68,7.0,XX.0,XXX,XX,01,  Belabo Upazila,169217,11.0,14.9,12.3,8.4,7.9,8.0,22.8,6.4,3.0,5.2,00110
68,7.0,13.0,XXX,XX,01,  Bajnaba Union,15791,10.2,13.4,12.8,9.0,7.3,7.5,23.8,6.8,3.0,6.2,00110
68,52.0,XX.0,XXX,XX,01,  Manohardi Upazila,253690,10.5,13.4,12.1,8.6,7.8,8.0,23.6,7.2,3.3,5.6,00110
68,52.0,33.0,XXX,XX,01,  Chandanbari Union,12493,10.9,12.6,12.4,8.7,8.2,8.0,23.5,7.4,3.0,5.3,00110
68,52.0,67.0,XXX,XX,01,  Kanchikata Union,23079,10.3,13.8,12.8,8.9,7.4,8.0,22.8,6.6,3.5,6.0,00110
68,52.0,94.0,XXX,XX,01,  Shukundi Union,18002,10.0,12.8,12.1,9.4,8.3,8.1,23.4,7.1,3.2,5.6,00110
68,60.0,XX.0,XXX,XX,01,  Narsingdi Sadar Upazila,472814,11.5,14.3,12.4,9.3,9.5,9.0,21.9,5.8,2.6,3.8,00110
68,60.0,25.0,XXX,XX,01,  Chinishpur Union,46377,10.1,12.4,11.8,10.7,10.5,9.9,22.7,5.9,2.3,3.5,00110
68,60.0,47.0,XXX,XX,01,  Kanthalia Union,38014,11.3,14.3,12.9,9.0,10.0,8.5,21.1,6.0,2.8,4.1,00110
68,60.0,53.0,XXX,XX,01,  Nuralla Pur U/C Union,21627,11.4,13.1,11.8,10.1,10.5,9.6,21.4,5.5,2.8,3.7,00110
68,60.0,59.0,XXX,XX,01,  Mahishasura Union,32453,12.0,14.1,12.9,9.0,9.9,9.2,22.0,5.5,2.3,3.1,00110
68,63.0,XX.0,XXX,XX,01,  Palash Upazila,112932,9.6,12.7,11.7,9.3,9.2,9.2,24.3,6.6,2.9,4.5,00110
68,63.0,15.0,XXX,XX,01,  Char Sindur Union,19050,9.9,12.2,11.7,9.9,9.0,8.4,24.5,6.3,3.1,5.1,00110
68,63.0,79.0,XXX,XX,01,  Jinardi Union,23640,8.4,11.9,11.5,8.9,8.7,8.9,26.2,7.5,3.0,5.0,00110
68,64.0,XX.0,XXX,XX,01,  Roypura Upazila,491337,13.6,16.5,12.9,8.0,7.6,7.5,20.0,6.1,2.9,5.0,00110
68,64.0,14.0,XXX,XX,01,  Alipura Union,12520,12.1,15.7,14.4,8.2,7.4,7.5,21.3,6.0,2.6,4.7,00110
68,64.0,74.0,XXX,XX,01,  Palashtali Union,26974,12.4,16.0,13.0,8.2,7.3,7.6,20.4,6.6,3.2,5.4,00110
68,76.0,XX.0,XXX,XX,01,  Shibpur Upazila,277309,10.3,13.4,12.5,9.6,8.8,8.4,22.6,6.5,3.0,4.8,00110
68,76.0,21.0,XXX,XX,01,  Baghaba Union,28090,10.6,14.0,12.7,9.6,8.3,8.2,21.2,6.7,3.1,5.4,00110
68,76.0,73.0,XXX,XX,01,  Masimpur Union,22844,10.1,13.1,13.1,10.7,8.5,7.6,22.1,6.6,3.0,5.2,00110
33,XX.0,XX.0,XXX,XX,01, Gazipur Zila,2366338,8.9,10.4,9.4,9.3,13.0,12.6,25.1,5.5,2.2,3.8,00110
33,30.0,XX.0,XXX,XX,01,  Gazipur Sadar Upazila,1130963,8.3,9.1,7.7,10.1,16.7,15.6,24.5,4.2,1.6,2.3,00110
33,32.0,XX.0,XXX,XX,01,  Kaliakair Upazila,319810,8.9,10.3,9.5,8.2,11.0,11.5,27.1,6.3,2.6,4.6,00110
33,32.0,66.0,XXX,XX,01,  Mouchak Union,99002,8.8,9.7,8.3,9.7,14.6,14.4,25.7,4.4,1.7,2.6,00110
33,32.0,76.0,XXX,XX,01,  Sreefaltali Union,19227,8.9,9.8,9.7,7.7,9.4,10.8,27.8,7.4,3.1,5.6,00110
33,34.0,XX.0,XXX,XX,01,  Kaliganj Upazila,219846,9.4,11.8,11.6,9.1,9.3,8.9,24.4,7.0,3.0,5.6,00110
33,36.0,XX.0,XXX,XX,01,  Kapasia Upazila,329176,9.7,12.5,11.9,8.6,8.3,8.5,24.6,7.2,3.1,5.7,00110
33,36.0,43.0,XXX,XX,01,  Kapasia Union,30923,9.3,12.3,10.9,8.8,8.8,8.8,25.4,7.0,3.0,5.6,00110
33,86.0,XX.0,XXX,XX,01,  Sreepur Upazila,366543,9.8,11.6,10.6,8.3,9.9,10.3,25.6,6.4,2.7,4.7,00110
90,XX.0,XX.0,XXX,XX,01, Sunamganj Zila,2211851,14.7,16.1,12.5,8.3,7.8,7.7,20.1,5.4,2.7,4.7,00110
90,18.0,XX.0,XXX,XX,01,  Bishwambarpur Upazila,153225,15.7,17.5,12.9,7.4,7.3,7.6,19.5,5.0,2.5,4.6,00110
90,18.0,77.0,XXX,XX,01,  Palash Union,25737,14.5,17.1,13.1,7.8,7.2,7.6,19.9,5.1,2.7,5.0,00110
90,23.0,XX.0,XXX,XX,01,  Chhatak Upazila,346964,13.8,15.8,13.4,9.6,8.0,7.5,19.6,5.0,2.7,4.6,00110
90,23.0,13.0,XXX,XX,01,  Chhatak Union,10955,12.7,15.4,13.0,9.4,7.7,7.6,20.4,5.6,2.9,5.2,00110
90,23.0,47.0,XXX,XX,01,  Dakshin Islampur Union,27931,15.7,17.3,13.0,8.2,8.2,7.6,19.8,4.3,2.0,3.9,00110
90,23.0,76.0,XXX,XX,01,  Noarai Union,35611,15.9,17.3,12.8,8.2,7.5,7.6,19.4,4.4,2.9,4.0,00110
90,27.0,XX.0,XXX,XX,01,  Dakshin Sunamganj Upazila,178700,15.0,15.8,12.5,8.6,7.6,7.4,20.2,5.5,2.8,4.7,00110
90,27.0,33.0,XXX,XX,01,  Joykalas Union,31655,15.3,15.9,12.8,8.8,6.9,6.9,20.1,5.9,2.8,4.7,00110
90,29.0,XX.0,XXX,XX,01,  Derai Upazila,207507,15.0,15.0,11.2,8.0,8.0,7.8,21.0,5.8,3.0,5.3,00110
90,29.0,28.0,XXX,XX,01,  Derai Sarmangal Union,13391,15.9,14.6,9.9,7.5,7.2,7.9,22.5,5.9,3.4,5.1,00110
90,29.0,47.0,XXX,XX,01,  Karimpur Union,19998,14.2,14.9,12.1,8.2,8.3,8.0,20.2,5.5,3.1,5.6,00110
90,32.0,XX.0,XXX,XX,01,  Dharampasha Upazila,211399,14.5,16.2,11.6,7.2,7.6,7.9,21.2,5.8,2.9,5.0,00110
90,32.0,38.0,XXX,XX,01,  Dharmapasha Union,22262,13.6,16.9,12.2,7.4,7.4,7.3,21.3,6.0,3.0,5.0,00110
90,32.0,57.0,XXX,XX,01,  Madhyanagar Union,16317,13.1,14.1,10.5,7.5,8.1,9.2,22.8,6.2,2.9,5.6,00110
90,33.0,XX.0,XXX,XX,01,  Dowarabazar Upazila,213666,14.9,17.0,12.9,8.0,7.4,7.7,19.5,5.2,2.7,4.8,00110
90,33.0,27.0,XXX,XX,01,  Dakshin Dowarabazar Union,7916,15.4,17.9,12.4,7.0,7.2,8.3,20.3,4.8,2.6,4.1,00110
90,47.0,XX.0,XXX,XX,01,  Jagannathpur Upazila,218791,12.6,15.1,13.2,9.9,8.5,7.7,20.1,5.5,2.7,4.7,00110
90,50.0,XX.0,XXX,XX,01,  Jamalganj Upazila,157127,15.3,15.9,12.0,8.0,8.0,8.1,20.2,5.3,2.7,4.6,00110
90,50.0,67.0,XXX,XX,01,  Jamalganj Union,43758,14.7,16.4,12.6,8.2,8.1,7.9,20.2,5.1,2.5,4.4,00110
90,50.0,81.0,XXX,XX,01,  Sachna Bazar Union,23762,14.9,15.9,12.7,8.1,8.1,8.2,19.9,5.2,2.7,4.4,00110
90,86.0,XX.0,XXX,XX,01,  Sulla Upazila,109829,14.9,14.5,10.5,7.9,8.0,8.1,21.3,6.3,3.2,5.3,00110
90,86.0,47.0,XXX,XX,01,  Bahara Union,23601,12.8,13.2,10.9,8.4,8.4,8.2,21.9,6.7,3.6,5.9,00110
90,89.0,XX.0,XXX,XX,01,  Sunamganj Sadar Upazila,208893,14.6,17.0,13.2,8.4,7.5,7.3,19.4,5.2,2.7,4.5,00110
90,89.0,10.0,XXX,XX,01,  Aftabnagar Union,17703,14.0,16.4,13.9,9.2,7.4,6.8,19.8,5.3,2.8,4.4,00110
90,89.0,39.0,XXX,XX,01,  Lakshmansree Union,14016,14.6,15.0,12.7,9.4,8.0,7.7,19.9,5.0,2.8,4.9,00110
90,92.0,XX.0,XXX,XX,01,  Tahirpur Upazila,205750,16.8,17.5,12.2,7.0,7.3,7.9,19.9,4.9,2.4,4.2,00110
90,92.0,64.0,XXX,XX,01,  Tahirpur Union,9527,16.2,15.2,11.6,7.9,7.4,8.4,20.9,5.3,2.6,4.4,00110
36,XX.0,XX.0,XXX,XX,01, Habiganj Zila,1844035,13.6,15.6,11.9,8.9,8.1,7.9,20.8,5.7,2.8,4.8,00110
36,2.0,XX.0,XXX,XX,01,  Ajmiriganj Upazila,99365,15.4,16.2,11.3,7.9,7.9,7.8,20.5,5.6,2.8,4.7,00110
36,2.0,13.0,XXX,XX,01,  Ajmiriganj Union,7318,15.0,15.6,10.8,7.7,7.7,8.4,21.3,5.5,3.0,5.1,00110
36,5.0,XX.0,XXX,XX,01,  Bahubal Upazila,193952,13.8,15.8,11.6,9.0,8.2,8.1,20.6,5.6,2.7,4.6,00110
36,5.0,11.0,XXX,XX,01,  Bahubal Union,24964,14.6,16.7,11.8,8.4,8.0,8.1,20.0,5.5,2.8,4.2,00110
36,11.0,XX.0,XXX,XX,01,  Baniachong Upazila,304024,14.9,16.1,11.8,8.5,8.2,7.8,19.9,5.5,2.7,4.7,00110
36,11.0,11.0,XXX,XX,01,  Uttar Purba Baniachang Union,8987,15.2,16.6,12.2,8.6,9.2,7.7,19.3,4.8,2.1,4.4,00110
36,11.0,12.0,XXX,XX,01,  Uttar Paschim Baniyachang Unio,17384,15.5,16.7,12.7,9.0,8.1,7.4,19.4,5.1,2.5,3.7,00110
36,11.0,18.0,XXX,XX,01,  Dakshin Purba Baniyachang Union,24929,15.1,16.7,13.3,8.9,7.6,7.4,18.8,5.2,2.4,4.6,00110
36,11.0,25.0,XXX,XX,01,  Dakshin Paschim Baniyachang Union,18591,13.5,16.8,12.7,9.5,8.2,7.4,19.8,5.0,2.5,4.6,00110
36,26.0,XX.0,XXX,XX,01,  Chunarughat Upazila,282459,12.2,15.1,12.2,9.3,8.1,7.8,22.0,5.9,2.8,4.8,00110
36,44.0,XX.0,XXX,XX,01,  Habiganj Sadar Upazila,222392,13.0,15.5,12.0,9.2,8.1,8.0,20.7,5.7,2.8,5.0,00110
36,44.0,22.0,XXX,XX,01,  Gopaya Union,21313,12.2,14.2,12.3,9.8,8.2,8.7,21.1,5.8,2.9,4.8,00110
36,44.0,76.0,XXX,XX,01,  Richi Union,25048,13.0,16.3,12.8,9.8,8.5,7.9,19.0,5.3,2.6,4.9,00110
36,68.0,XX.0,XXX,XX,01,  Lakhai Upazila,131576,16.1,16.9,11.7,7.7,7.3,7.4,19.9,5.5,2.7,4.7,00110
36,68.0,13.0,XXX,XX,01,  Bamai Union,17666,16.5,17.2,12.1,7.1,7.5,7.1,19.9,5.4,2.8,4.4,00110
36,68.0,54.0,XXX,XX,01,  Lakhai Union,19130,15.5,16.3,11.2,7.9,7.1,7.8,20.9,5.8,2.7,4.7,00110
36,71.0,XX.0,XXX,XX,01,  Madhabpur Upazila,294601,13.1,15.3,11.8,8.8,8.1,8.1,21.1,5.8,2.7,5.1,00110
36,71.0,17.0,XXX,XX,01,  Bagasura Union,25559,14.1,15.4,11.6,8.1,8.3,8.5,20.7,5.0,2.6,5.5,00110
36,77.0,XX.0,XXX,XX,01,  Nabiganj Upazila,315666,12.7,15.2,12.3,9.5,8.1,7.8,20.8,5.8,3.0,4.9,00110
36,77.0,14.0,XXX,XX,01,  Bausha Union,28044,13.2,16.0,12.1,9.1,7.9,7.4,20.8,5.5,3.0,5.0,00110
36,77.0,65.0,XXX,XX,01,  Kargaon Union,28013,13.3,14.8,11.6,9.4,8.2,8.1,20.4,5.9,3.4,5.0,00110
36,77.0,73.0,XXX,XX,01,  Kurshi Union,25713,11.9,14.4,12.7,9.9,8.6,8.2,20.9,5.8,2.8,4.7,00110
36,77.0,80.0,XXX,XX,01,  Nabiganj Union,18160,13.5,15.5,12.1,8.3,8.3,7.7,22.4,5.4,2.6,4.2,00110
91,XX.0,XX.0,XXX,XX,01, Sylhet Zila,2680639,12.8,15.0,13.1,10.6,8.6,7.8,20.1,5.2,2.5,4.3,00110
91,8.0,XX.0,XXX,XX,01,  Balaganj Upazila,312416,11.7,14.0,12.9,11.1,8.9,8.1,20.3,5.4,2.7,4.8,00110
91,8.0,11.0,XXX,XX,01,  Balaganj Union,19694,11.7,13.8,13.4,11.9,9.0,7.7,20.0,5.2,2.9,4.4,00110
91,17.0,XX.0,XXX,XX,01,  Beani Bazar Upazila,211586,11.4,13.7,12.9,11.4,9.1,7.6,20.7,5.9,2.6,4.8,00110
91,20.0,XX.0,XXX,XX,01,  Bishwanath Upazila,211514,11.7,14.3,13.3,11.4,8.9,7.6,19.7,5.3,2.7,5.1,00110
91,20.0,21.0,XXX,XX,01,  Bishwanath Union,17954,10.7,13.1,12.4,11.8,9.7,8.0,20.5,5.7,2.7,5.4,00110
91,27.0,XX.0,XXX,XX,01,  Companiganj Upazila,155994,16.8,17.9,13.1,8.2,7.4,7.6,18.9,4.5,2.1,3.6,00110
91,27.0,11.0,XXX,XX,01,  Islampur Paschim Union,34440,15.9,17.5,13.5,8.4,7.4,7.8,20.3,4.3,2.1,3.0,00110
91,31.0,XX.0,XXX,XX,01,  Dakshin Surma Upazila,236324,11.1,13.0,12.8,11.9,9.7,8.5,20.6,5.5,2.5,4.5,00110
91,31.0,36.0,XXX,XX,01,  Baraikandi Union,8228,11.2,11.7,10.6,11.8,10.9,10.9,23.1,4.6,2.2,3.0,00110
91,31.0,45.0,XXX,XX,01,  Kuchai Union,16873,10.3,12.3,12.4,12.3,11.3,9.0,20.7,5.8,2.3,3.7,00110
91,31.0,65.0,XXX,XX,01,  Mollargaon Union,27651,11.0,12.7,12.6,11.6,9.9,9.0,20.9,5.6,2.4,4.3,00110
91,35.0,XX.0,XXX,XX,01,  Fenchuganj Upazila,82900,11.9,14.1,13.0,10.7,8.7,8.2,21.1,5.6,2.5,4.4,00110
91,35.0,23.0,XXX,XX,01,  Fenchuganj Union,21020,12.6,14.7,13.7,10.7,8.3,7.6,19.9,5.2,2.4,4.9,00110
91,38.0,XX.0,XXX,XX,01,  Golapganj Upazila,278692,11.3,14.0,13.0,11.7,9.1,7.7,20.3,5.6,2.6,4.7,00110
91,38.0,43.0,XXX,XX,01,  Fulbari Union,22863,10.6,12.8,12.8,12.0,9.5,8.0,21.3,5.7,2.6,4.7,00110
91,41.0,XX.0,XXX,XX,01,  Gowainghat Upazila,281443,15.1,17.4,13.4,8.9,7.5,7.8,19.4,4.7,2.2,3.6,00110
91,41.0,42.0,XXX,XX,01,  Paschim Jaflong Union,41364,15.3,18.1,13.7,9.3,7.4,7.7,18.6,4.4,2.0,3.5,00110
91,41.0,52.0,XXX,XX,01,  Lengura Union,34328,17.1,18.0,12.7,8.1,7.1,7.4,19.3,4.9,2.1,3.3,00110
91,53.0,XX.0,XXX,XX,01,  Jaintiapur Upazila,153857,14.5,16.7,13.4,9.6,7.9,7.4,19.4,5.0,2.3,3.9,00110
91,53.0,63.0,XXX,XX,01,  Nijpat Union,20609,15.3,16.8,13.6,8.6,7.9,7.5,19.3,4.9,2.1,4.0,00110
91,59.0,XX.0,XXX,XX,01,  Kanaighat Upazila,236891,13.9,16.7,13.5,9.5,7.7,7.4,19.9,5.2,2.5,3.9,00110
91,62.0,XX.0,XXX,XX,01,  Sylhet Sadar Upazila,302691,12.5,14.3,13.1,10.9,9.8,8.6,20.3,4.7,2.2,3.6,00110
91,62.0,42.0,XXX,XX,01,  Khadim Para Union,48087,11.3,13.3,12.7,11.4,10.4,9.5,21.3,4.8,2.0,3.2,00110
91,62.0,90.0,XXX,XX,01,  Tuker Bazar Union,53264,10.6,12.9,12.5,11.6,12.0,9.5,21.4,4.8,1.9,2.9,00110
91,94.0,XX.0,XXX,XX,01,  Zakiganj Upazila,216331,12.7,15.2,13.2,10.7,8.2,7.3,20.2,5.6,2.7,4.2,00110
91,94.0,57.0,XXX,XX,01,  Kholachhara Union,16889,13.7,16.1,12.9,9.8,8.1,7.3,19.9,5.5,2.7,4.0,00110
91,94.0,85.0,XXX,XX,01,  Zakiganj Union,14061,11.8,14.6,13.0,12.1,8.2,7.9,19.9,5.8,2.9,3.9,00110
58,XX.0,XX.0,XXX,XX,01, Maulvibazar Zila,1710983,11.5,14.0,12.4,10.0,8.5,8.2,22.2,5.9,2.7,4.6,00110
58,14.0,XX.0,XXX,XX,01,  Barlekha Upazila,230948,12.6,14.8,12.9,10.6,8.6,7.7,20.6,5.4,2.5,4.4,00110
58,14.0,13.0,XXX,XX,01,  Barlekha Union,21928,13.1,15.0,13.7,10.4,8.3,7.8,20.0,5.4,2.4,3.9,00110
58,35.0,XX.0,XXX,XX,01,  Juri Upazila,135667,12.2,14.3,12.6,10.4,8.2,8.1,21.9,5.6,2.4,4.3,00110
58,35.0,47.0,XXX,XX,01,  Jaifarnagar Union,26182,12.9,15.7,13.0,10.6,7.9,7.8,20.1,5.1,2.4,4.5,00110
58,56.0,XX.0,XXX,XX,01,  Kamalganj Upazila,228933,10.6,13.7,12.4,9.8,8.2,8.0,22.9,6.4,2.9,5.0,00110
58,56.0,38.0,XXX,XX,01,  Kamalganj Union,7986,13.1,14.7,12.2,9.3,8.1,8.5,21.5,5.8,2.6,4.2,00110
58,65.0,XX.0,XXX,XX,01,  Kulaura Upazila,332704,11.9,14.3,12.8,10.1,8.5,8.1,21.6,5.7,2.6,4.4,00110
58,65.0,65.0,XXX,XX,01,  Kulaura Union,15698,11.6,13.6,12.8,10.5,8.8,7.9,22.7,6.1,2.4,3.8,00110
58,74.0,XX.0,XXX,XX,01,  Maulvibazar Sadar Upazila,285931,11.2,13.4,12.2,10.3,8.8,8.5,22.0,5.9,2.9,4.9,00110
58,80.0,XX.0,XXX,XX,01,  Rajnagar Upazila,218532,11.8,14.4,12.3,9.8,8.2,8.1,21.9,5.9,2.7,4.9,00110
58,80.0,63.0,XXX,XX,01,  Rajnagar Union,19093,10.7,12.2,12.1,10.9,9.0,8.4,22.2,6.5,2.8,5.1,00110
58,80.0,73.0,XXX,XX,01,  Tengra Union,24122,11.4,14.0,11.6,9.3,8.0,8.4,23.7,6.1,2.7,4.9,00110
58,83.0,XX.0,XXX,XX,01,  Sreemangal Upazila,278268,10.7,13.1,11.8,9.4,8.6,8.6,24.4,6.2,2.7,4.5,00110
58,83.0,85.0,XXX,XX,01,  Sreemangal Union,38352,9.5,11.9,11.5,9.6,9.2,9.5,25.3,6.6,2.6,4.4,00110
