ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,General Households,Percentage of Households comprising-1 person,Percentage of Households comprising-2 persons,Percentage of Households comprising-3 persons,Percentage of Households comprising-4 persons,Percentage of Households comprising-5 persons,Percentage of Households comprising-6 persons,Percentage of Households comprising-7 persons,Percentage of Households comprising-8+ persons,Average size of Household,check_var
47,XX.0,XX.0,XXX,XX,03, Khulna Zila,19091,3.8,10.1,21.7,26.6,18.3,9.6,4.5,5.3,4.2,00110
47,12.0,XX.0,XXX,XX,03,  Batiaghata Upazila,1902,4.0,11.5,25.8,27.5,15.8,8.4,3.1,3.9,4.0,00110
47,12.0,35.0,XXX,XX,03,  Batiaghata Union,1902,4.0,11.5,25.8,27.5,15.8,8.4,3.1,3.9,4.0,00110
47,30.0,XX.0,XXX,XX,03,  Dumuria Upazila,4472,3.1,9.4,21.5,28.1,18.8,8.9,4.8,5.4,4.3,00110
47,30.0,27.0,XXX,XX,03,  Dumuria Union,4472,3.1,9.4,21.5,28.1,18.8,8.9,4.8,5.4,4.3,00110
47,53.0,XX.0,XXX,XX,03,  Koyra Upazila,2671,3.6,11.3,21.6,24.0,17.3,10.2,5.6,6.5,4.3,00110
47,53.0,55.0,XXX,XX,03,  Koyra Union,2671,3.6,11.3,21.6,24.0,17.3,10.2,5.6,6.5,4.3,00110
47,69.0,XX.0,XXX,XX,03,  Phultala Upazila,7370,4.8,9.8,22.0,27.1,17.9,9.5,3.7,5.2,4.2,00110
47,69.0,38.0,XXX,XX,03,  Damodar Union,6625,4.6,9.8,21.9,27.1,17.7,9.7,3.8,5.3,4.2,00110
47,69.0,76.0,XXX,XX,03,  Phultala Union,745,6.6,9.7,23.2,26.6,19.6,7.8,2.4,4.2,4.0,00110
47,94.0,XX.0,XXX,XX,03,  Terokhada Upazila,2676,2.6,9.8,18.6,25.0,21.4,11.3,6.1,5.3,4.4,00110
47,94.0,27.0,XXX,XX,03,  Barasat Union,1130,1.8,9.6,19.4,25.7,21.1,11.2,5.8,5.7,4.4,00110
47,94.0,81.0,XXX,XX,03,  Terokhada Union,1546,3.2,9.9,18.0,24.5,21.6,11.4,6.3,5.1,4.4,00110
18,XX.0,XX.0,XXX,XX,03, Chuadanga Zila,31395,2.6,11.2,23.0,29.8,18.2,8.4,3.6,3.3,4.1,00110
18,7.0,XX.0,XXX,XX,03,  Alamdanga Upazila,11267,2.2,11.5,23.2,30.3,17.9,8.2,3.5,3.3,4.1,00110
18,7.0,15.0,XXX,XX,03,  Baradi Union,276,1.1,14.5,23.9,28.3,18.8,7.2,4.0,2.2,4.0,00110
18,7.0,23.0,XXX,XX,03,  Bhangabaria Union,903,2.1,11.2,21.6,30.7,15.7,8.9,3.4,6.4,4.3,00110
18,7.0,27.0,XXX,XX,03,  Chithla Union,913,2.1,12.4,22.7,30.6,17.9,8.1,3.6,2.7,4.0,00110
18,7.0,47.0,XXX,XX,03,  Hardi Union,3040,3.4,12.2,21.9,29.0,18.6,8.7,3.3,3.1,4.1,00110
18,7.0,55.0,XXX,XX,03,  Jamjami Union,1430,1.0,10.3,25.6,34.1,17.0,6.9,2.7,2.3,4.0,00110
18,7.0,63.0,XXX,XX,03,  Jehala Union,2464,1.6,10.6,22.4,30.0,17.2,9.1,4.7,4.4,4.2,00110
18,7.0,79.0,XXX,XX,03,  Khaskara Union,224,2.2,9.8,23.7,31.7,18.8,9.4,3.1,1.3,4.0,00110
18,7.0,87.0,XXX,XX,03,  Kumari Union,2017,2.1,11.6,25.2,29.5,19.0,7.1,3.0,2.4,4.0,00110
18,23.0,XX.0,XXX,XX,03,  Chuadanga Sadar Upazila,10412,3.4,11.3,22.1,29.3,18.2,8.5,3.9,3.4,4.1,00110
18,23.0,11.0,XXX,XX,03,  Alokdia Union,6230,3.1,10.7,21.1,30.3,18.5,8.4,4.2,3.7,4.2,00110
18,23.0,47.0,XXX,XX,03,  Kutubpur Union,500,4.2,14.8,22.2,26.6,19.4,7.4,2.8,2.6,3.9,00110
18,23.0,59.0,XXX,XX,03,  Mominpur Union,1510,3.4,12.0,25.2,27.7,17.1,8.6,3.2,2.8,4.0,00110
18,23.0,71.0,XXX,XX,03,  Shankar Chandra Union,1267,3.9,10.6,23.6,27.5,17.6,9.6,4.1,3.1,4.1,00110
18,23.0,83.0,XXX,XX,03,  Titudaha Union,905,4.2,12.7,21.4,29.4,17.6,8.5,3.4,2.8,4.0,00110
18,31.0,XX.0,XXX,XX,03,  Damurhuda Upazila,6611,2.3,10.8,23.4,29.5,18.8,8.4,3.4,3.4,4.1,00110
18,31.0,11.0,XXX,XX,03,  Damurhuda Union,3414,2.2,10.6,23.8,29.1,18.8,8.0,3.5,4.0,4.1,00110
18,31.0,35.0,XXX,XX,03,  Howli Union,3197,2.5,11.0,23.0,29.9,18.8,8.8,3.2,2.9,4.1,00110
18,55.0,XX.0,XXX,XX,03,  Jiban Nagar Upazila,3105,2.5,11.0,24.0,30.0,18.1,8.5,3.7,2.3,4.0,00110
18,55.0,38.0,XXX,XX,03,  Banka Union,1371,1.8,10.9,25.6,30.3,16.7,9.0,3.5,2.1,4.0,00110
18,55.0,76.0,XXX,XX,03,  Uthali Union,1734,3.1,11.1,22.8,29.7,19.1,8.1,3.8,2.4,4.0,00110
65,XX.0,XX.0,XXX,XX,03, Narail Zila,5478,3.0,9.0,17.4,24.2,20.1,12.8,6.0,7.5,4.6,00110
65,28.0,XX.0,XXX,XX,03,  Kalia Upazila,3427,2.7,8.8,16.3,22.1,20.8,14.2,6.8,8.4,4.7,00110
65,28.0,14.0,XXX,XX,03,  Boranal Eliasabad Union,530,3.0,12.3,20.6,22.1,21.1,11.9,4.7,4.3,4.2,00110
65,28.0,71.0,XXX,XX,03,  Mauli Union,113,4.4,10.6,8.0,18.6,19.5,22.1,5.3,11.5,4.9,00110
65,28.0,87.0,XXX,XX,03,  Peruli Union,1444,2.5,7.4,15.2,21.1,21.9,14.1,7.8,10.0,4.8,00110
65,28.0,95.0,XXX,XX,03,  Salamabad Union,1340,2.5,8.7,16.4,23.4,19.7,14.5,6.7,8.0,4.7,00110
65,76.0,XX.0,XXX,XX,03,  Narail Sadar Upazila,2051,3.6,9.4,19.4,27.7,18.8,10.6,4.5,6.1,4.4,00110
65,76.0,61.0,XXX,XX,03,  Mulia Union,2051,3.6,9.4,19.4,27.7,18.8,10.6,4.5,6.1,4.4,00110
44,XX.0,XX.0,XXX,XX,03, Jhenaidah Zila,2216,3.2,12.5,22.8,28.1,17.8,9.4,3.3,2.8,4.0,00110
44,14.0,XX.0,XXX,XX,03,  Harinakundu Upazila,1539,2.9,12.7,22.5,28.2,17.7,10.2,3.1,2.9,4.1,00110
44,14.0,31.0,XXX,XX,03,  Daulatpur Union,1539,2.9,12.7,22.5,28.2,17.7,10.2,3.1,2.9,4.1,00110
44,19.0,XX.0,XXX,XX,03,  Jhenaidah Sadar Upazila,677,4.0,12.3,23.5,27.9,18.0,7.7,3.8,2.8,4.0,00110
44,19.0,73.0,XXX,XX,03,  Paglakanai Union,677,4.0,12.3,23.5,27.9,18.0,7.7,3.8,2.8,4.0,00110
41,XX.0,XX.0,XXX,XX,03, Jessore Zila,13746,3.8,11.8,23.9,28.1,16.7,8.1,3.8,3.9,4.1,00110
41,23.0,XX.0,XXX,XX,03,  Jhikargachha Upazila,2181,2.8,11.5,25.2,30.6,17.1,7.6,2.9,2.3,4.0,00110
41,23.0,25.0,XXX,XX,03,  Bankra Union,605,3.3,13.4,26.1,29.4,17.2,6.1,2.5,2.0,3.8,00110
41,23.0,35.0,XXX,XX,03,  Gadkhali Union,821,2.8,11.1,23.5,30.1,17.3,9.5,3.3,2.4,4.1,00110
41,23.0,47.0,XXX,XX,03,  Jhikargachha Union,407,1.5,11.1,29.0,33.2,17.0,4.9,1.7,1.7,3.9,00110
41,23.0,71.0,XXX,XX,03,  Panisara Union,348,3.7,9.8,23.0,31.0,16.7,8.6,4.0,3.2,4.1,00110
41,38.0,XX.0,XXX,XX,03,  Keshabpur Upazila,1880,2.8,10.7,25.8,29.3,17.7,7.7,3.6,2.4,4.0,00110
41,38.0,28.0,XXX,XX,03,  Keshabpur Union,1431,2.9,9.6,25.5,28.6,18.9,8.2,3.9,2.4,4.1,00110
41,38.0,38.0,XXX,XX,03,  Majidpur Union,449,2.7,14.3,26.7,31.6,13.8,6.0,2.7,2.2,3.8,00110
41,47.0,XX.0,XXX,XX,03,  Jessore Sadar Upazila,8478,4.2,12.2,23.0,27.3,16.3,8.2,4.2,4.6,4.1,00110
41,47.0,23.0,XXX,XX,03,  Chanchra Union,2190,1.6,8.5,21.7,27.3,19.0,10.2,5.0,6.7,4.4,00110
41,47.0,41.0,XXX,XX,03,  Fathehpur Union,2320,5.4,13.8,24.0,26.6,15.2,7.2,4.6,3.4,3.9,00110
41,90.0,XX.0,XXX,XX,03,  Sharsha Upazila,1207,3.6,11.3,24.7,26.8,17.4,9.7,2.6,3.9,4.1,00110
41,90.0,86.0,XXX,XX,03,  Sharsha Union,1207,3.6,11.3,24.7,26.8,17.4,9.7,2.6,3.9,4.1,00110
01,XX.0,XX.0,XXX,XX,03, Bagerhat Zila,19921,4.5,11.3,21.4,25.9,17.9,9.7,4.5,4.8,4.2,00110
01,14.0,XX.0,XXX,XX,03,  Chitalmari Upazila,331,6.6,10.3,25.4,30.8,14.8,7.6,3.0,1.5,3.8,00110
01,14.0,31.0,XXX,XX,03,  Chitalmari Union,331,6.6,10.3,25.4,30.8,14.8,7.6,3.0,1.5,3.8,00110
01,34.0,XX.0,XXX,XX,03,  Fakirhat Upazila,6452,4.5,11.0,22.5,27.5,17.6,9.0,3.5,4.4,4.1,00110
01,34.0,10.0,XXX,XX,03,  Bahirdia Mansa Union,2458,4.7,10.1,21.1,28.6,18.0,9.8,3.7,4.1,4.2,00110
01,34.0,31.0,XXX,XX,03,  Fakirhat Union,1817,4.8,12.4,25.0,26.2,15.7,7.9,3.7,4.3,4.0,00110
01,34.0,52.0,XXX,XX,03,  Mulghar Union,1152,4.0,11.0,22.0,28.0,17.7,9.3,3.0,4.9,4.2,00110
01,34.0,63.0,XXX,XX,03,  Naldha Maubhog Union,1025,3.8,10.4,22.2,26.3,19.9,9.1,3.6,4.6,4.2,00110
01,38.0,XX.0,XXX,XX,03,  Kachua Upazila,2290,4.9,10.9,21.7,27.3,18.1,9.3,4.1,3.7,4.1,00110
01,38.0,57.0,XXX,XX,03,  Kachua Union,2290,4.9,10.9,21.7,27.3,18.1,9.3,4.1,3.7,4.1,00110
01,56.0,XX.0,XXX,XX,03,  Mollahat Upazila,2642,2.7,9.3,16.0,23.8,20.7,12.2,6.4,8.8,4.7,00110
01,56.0,95.0,XXX,XX,03,  Udaypur Union,2642,2.7,9.3,16.0,23.8,20.7,12.2,6.4,8.8,4.7,00110
01,60.0,XX.0,XXX,XX,03,  Morrelganj Upazila,1413,3.8,16.5,23.4,25.3,17.9,9.3,2.6,1.1,3.8,00110
01,60.0,23.0,XXX,XX,03,  Baraikhali Union,1413,3.8,16.5,23.4,25.3,17.9,9.3,2.6,1.1,3.8,00110
01,73.0,XX.0,XXX,XX,03,  Rampal Upazila,408,9.3,14.5,20.1,27.5,13.0,7.4,4.4,3.9,3.9,00110
01,73.0,83.0,XXX,XX,03,  Rampal Union,408,9.3,14.5,20.1,27.5,13.0,7.4,4.4,3.9,3.9,00110
01,77.0,XX.0,XXX,XX,03,  Sarankhola Upazila,6385,4.8,11.3,21.9,24.5,17.5,9.8,5.3,4.9,4.2,00110
01,77.0,38.0,XXX,XX,03,  Khontakata Union,2778,5.7,11.3,21.6,23.8,17.8,9.5,5.4,4.9,4.2,00110
01,77.0,57.0,XXX,XX,03,  Royenda Union,3607,4.2,11.3,22.1,25.1,17.3,10.0,5.2,4.9,4.2,00110
55,XX.0,XX.0,XXX,XX,03, Magura Zila,4979,2.5,9.9,20.8,27.7,18.3,10.0,4.9,5.8,4.3,00110
55,66.0,XX.0,XXX,XX,03,  Mohammadpur Upazila,2226,2.2,9.3,20.2,25.5,19.6,11.5,5.8,5.9,4.4,00110
55,66.0,52.0,XXX,XX,03,  Mohammadpur Union,2226,2.2,9.3,20.2,25.5,19.6,11.5,5.8,5.9,4.4,00110
55,85.0,XX.0,XXX,XX,03,  Shalikha Upazila,1642,3.3,11.3,22.4,28.1,16.6,8.4,3.7,6.2,4.2,00110
55,85.0,11.0,XXX,XX,03,  Arpara Union,1562,3.4,10.7,22.2,28.1,16.8,8.5,3.9,6.5,4.3,00110
55,85.0,59.0,XXX,XX,03,  Shalikha Union,80,2.5,22.5,27.5,28.8,11.3,7.5,0.0,0.0,3.5,00110
55,95.0,XX.0,XXX,XX,03,  Sreepur Upazila,1111,1.9,9.1,19.5,31.6,18.2,9.4,5.0,5.3,4.3,00110
55,95.0,84.0,XXX,XX,03,  Sreepur Union,1111,1.9,9.1,19.5,31.6,18.2,9.4,5.0,5.3,4.3,00110
50,XX.0,XX.0,XXX,XX,03, Kushtia Zila,12149,3.2,12.4,24.7,29.6,16.9,7.4,2.9,2.8,4.0,00110
50,15.0,XX.0,XXX,XX,03,  Bheramara Upazila,2085,2.2,10.9,23.3,30.2,17.4,8.9,3.7,3.4,4.1,00110
50,15.0,27.0,XXX,XX,03,  Bahir Char Union,1079,2.1,11.2,20.9,27.9,20.0,10.6,3.8,3.4,4.2,00110
50,15.0,40.0,XXX,XX,03,  Chandgram Union,1006,2.3,10.5,25.8,32.7,14.6,7.2,3.6,3.3,4.0,00110
50,39.0,XX.0,XXX,XX,03,  Daulatpur Upazila,4983,4.5,13.3,24.8,29.5,16.3,6.5,2.6,2.6,3.8,00110
50,39.0,33.0,XXX,XX,03,  Daulatpur Union,1955,4.8,13.0,26.8,29.9,14.9,5.8,2.7,2.1,3.8,00110
50,39.0,61.0,XXX,XX,03,  Mathurapur Union,3028,4.3,13.4,23.5,29.2,17.2,6.9,2.6,2.9,3.9,00110
50,63.0,XX.0,XXX,XX,03,  Khoksa Upazila,1183,4.8,12.9,24.3,27.7,17.6,7.3,3.2,2.2,3.9,00110
50,63.0,71.0,XXX,XX,03,  Samaspur Union,1183,4.8,12.9,24.3,27.7,17.6,7.3,3.2,2.2,3.9,00110
50,79.0,XX.0,XXX,XX,03,  Kushtia Sadar Upazila,1357,2.4,12.9,26.1,28.8,16.8,6.6,2.6,3.8,4.0,00110
50,79.0,50.0,XXX,XX,03,  Battail Union,1357,2.4,12.9,26.1,28.8,16.8,6.6,2.6,3.8,4.0,00110
50,94.0,XX.0,XXX,XX,03,  Mirpur Upazila,2541,1.4,11.2,25.3,30.9,17.3,8.3,3.0,2.6,4.0,00110
50,94.0,14.0,XXX,XX,03,  Amla Union,1108,3.0,13.0,27.8,30.7,13.7,6.9,2.3,2.6,3.9,00110
50,94.0,80.0,XXX,XX,03,  Poradaha Union,1433,0.2,9.8,23.4,31.0,20.1,9.4,3.5,2.6,4.2,00110
57,XX.0,XX.0,XXX,XX,03, Meherpur Zila,3639,4.4,12.8,23.8,28.2,16.8,7.8,3.2,3.1,3.9,00110
57,47.0,XX.0,XXX,XX,03,  Gangni Upazila,1163,2.8,11.3,24.8,29.1,16.5,8.1,3.9,3.6,4.1,00110
57,47.0,10.0,XXX,XX,03,  Bamandi Union,599,2.2,9.5,25.2,28.0,17.5,8.5,4.8,4.2,4.2,00110
57,47.0,69.0,XXX,XX,03,  Roypur Union,564,3.4,13.3,24.3,30.1,15.4,7.6,2.8,3.0,4.0,00110
57,60.0,XX.0,XXX,XX,03,  Mujib Nagar Upazila,2476,5.2,13.5,23.3,27.8,16.9,7.6,2.9,2.8,3.9,00110
57,60.0,28.0,XXX,XX,03,  Bagoan Union,2476,5.2,13.5,23.3,27.8,16.9,7.6,2.9,2.8,3.9,00110
87,XX.0,XX.0,XXX,XX,03, Satkhira Zila,13290,3.8,10.6,21.9,27.6,17.6,9.2,4.5,4.8,4.2,00110
87,4.0,XX.0,XXX,XX,03,  Assasuni Upazila,2012,2.2,10.4,20.7,29.2,19.5,10.1,4.0,3.9,4.2,00110
87,4.0,17.0,XXX,XX,03,  Assasuni Union,2012,2.2,10.4,20.7,29.2,19.5,10.1,4.0,3.9,4.2,00110
87,25.0,XX.0,XXX,XX,03,  Debhata Upazila,700,4.1,12.4,24.1,29.6,17.0,7.7,2.7,2.3,3.9,00110
87,25.0,15.0,XXX,XX,03,  Debhata Union,700,4.1,12.4,24.1,29.6,17.0,7.7,2.7,2.3,3.9,00110
87,43.0,XX.0,XXX,XX,03,  Kalaroa Upazila,505,3.2,11.3,24.8,28.1,17.4,9.7,2.6,3.0,4.0,00110
87,43.0,31.0,XXX,XX,03,  Helatala Union,505,3.2,11.3,24.8,28.1,17.4,9.7,2.6,3.0,4.0,00110
87,47.0,XX.0,XXX,XX,03,  Kaliganj Upazila,3846,3.4,9.8,21.7,26.8,17.7,9.8,5.2,5.5,4.3,00110
87,47.0,13.0,XXX,XX,03,  Bhara Simla Union,1047,3.5,11.0,24.4,26.2,18.5,7.8,4.1,4.5,4.1,00110
87,47.0,55.0,XXX,XX,03,  Kushlia Union,1578,4.1,8.4,20.4,26.8,18.8,10.5,5.3,5.6,4.4,00110
87,47.0,63.0,XXX,XX,03,  Mathureshpur Union,796,3.4,10.1,19.5,27.1,16.1,11.1,6.0,6.8,4.4,00110
87,47.0,94.0,XXX,XX,03,  Tarali Union,425,0.0,11.8,24.0,28.0,15.1,9.9,5.9,5.4,4.3,00110
87,86.0,XX.0,XXX,XX,03,  Shyamnagar Upazila,3872,4.6,10.0,19.9,26.9,17.6,9.9,5.3,5.8,4.3,00110
87,86.0,94.0,XXX,XX,03,  Shyamnagar Union,3872,4.6,10.0,19.9,26.9,17.6,9.9,5.3,5.8,4.3,00110
87,90.0,XX.0,XXX,XX,03,  Tala Upazila,2355,4.5,12.2,25.5,27.9,16.1,6.6,3.3,4.0,4.0,00110
87,90.0,87.0,XXX,XX,03,  Tala Union,2355,4.5,12.2,25.5,27.9,16.1,6.6,3.3,4.0,4.0,00110
42,XX.0,XX.0,XXX,XX,03, Jhalokati Zila,6348,3.9,12.7,20.8,25.0,17.7,9.9,5.1,4.9,4.2,00110
42,40.0,XX.0,XXX,XX,03,  Jhalokati Sadar Upazila,182,2.7,10.4,15.9,19.2,20.3,11.0,9.9,10.4,4.8,00110
42,40.0,85.0,XXX,XX,03,  Ponabalia Union,182,2.7,10.4,15.9,19.2,20.3,11.0,9.9,10.4,4.8,00110
42,43.0,XX.0,XXX,XX,03,  Kanthalia Upazila,2588,5.5,15.3,22.9,25.6,16.7,7.5,3.6,3.0,3.9,00110
