ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 7+ and not attending school-Both,Population aged 7+ and not attending school-Male,Population aged 7+ and not attending school-Female,Employment Status-Employed-Male,Employment Status-Employed-Female,Employment Status-Looking for work-Male,Employment Status-Looking for work-Female,Employment Status-Household work-Male,Employment Status-Household work-Female,Employment Status-Do not work-Male,Employment Status-Do not work-Female,check_var
65,76,13,XXX,XX,XX,  Banshgram Union Total,4480,2010,2470,1638,28,5,3,15,1891.0,352,548,00111
65,76,20,XXX,XX,XX,  Bhadrabila Union Total,5121,2329,2792,1900,59,4,1,14,2241.0,411,491,00111
65,76,27,XXX,XX,XX,  Bichhali Union Total,5296,2238,3058,1840,92,18,6,30,2321.0,350,639,00111
65,76,33,XXX,XX,XX,  Chandibarpur Union Total,4469,1978,2491,1646,61,9,5,18,1958.0,305,467,00111
65,76,40,XXX,XX,XX,  Habakhali Union Total,5330,2450,2880,2071,43,7,2,10,2356.0,362,479,00111
65,76,47,XXX,XX,XX,  Kalora Union Total,5431,2359,3072,2041,78,10,14,55,2505.0,253,475,00111
65,76,54,XXX,XX,XX,  Maij Para Union Total,5910,2663,3247,2191,56,6,2,24,2507.0,442,682,00111
65,76,61,XXX,XX,XX,Mulia Union Total,2042,722,1320,630,39,1,0,4,1093.0,87,188,00111
65,76,74,XXX,XX,XX,  Sahabad Union Total,2601,1086,1515,923,59,4,2,19,1154.0,140,300,00111
65,76,81,XXX,XX,XX,  Shaikhati Union Total,4925,2217,2708,1938,60,6,1,28,2262.0,245,385,00111
65,76,88,XXX,XX,XX,  Singasolpur Union Total,4334,1893,2441,1586,77,6,1,27,2012.0,274,351,00111
65,76,94,XXX,XX,XX,  Tularampur Union Total,4021,1656,2365,1413,41,4,4,21,1908.0,218,412,00111
44,14,01,XXX,XX,XX,  Ward No-01 Total,1058,545,513,462,4,0,0,1,412.0,82,97,00111
44,14,02,XXX,XX,XX,  Ward No-02 Total,500,252,248,220,0,0,0,0,206.0,32,42,00111
44,14,03,XXX,XX,XX,  Ward No-03 Total,588,290,298,260,21,0,0,4,219.0,26,58,00111
44,14,04,XXX,XX,XX,  Ward No-04 Total,715,320,395,270,41,2,0,2,283.0,46,71,00111
44,14,05,XXX,XX,XX,  Ward No-05 Total,866,401,465,373,3,0,0,1,424.0,27,38,00111
44,14,06,XXX,XX,XX,  Ward No-06 Total,832,378,454,293,14,0,1,6,329.0,79,110,00111
44,14,07,XXX,XX,XX,  Ward No-07 Total,776,338,438,287,16,0,0,2,354.0,49,68,00111
44,14,08,XXX,XX,XX,  Ward No-08 Total,1002,496,506,433,55,0,2,2,396.0,61,53,00111
44,14,09,XXX,XX,XX,  Ward No-09 Total,1093,536,557,471,32,3,2,4,435.0,58,88,00111
44,14,10,XXX,XX,XX,  Bhayna Union Total,9676,4874,4802,4477,105,16,4,27,4101.0,354,592,00111
44,14,21,XXX,XX,XX,  Chandpur Union Total,9845,4830,5015,4426,44,9,3,23,4426.0,372,542,00111
44,14,31,XXX,XX,XX,Daulatpur Union Total,9392,4544,4848,4039,76,13,7,70,4367.0,422,398,00111
44,14,42,XXX,XX,XX,  Phalsi Union Total,4747,2276,2471,2035,26,3,5,20,2147.0,218,293,00111
44,14,52,XXX,XX,XX,  Joradaha Union Total,5859,2872,2987,2584,57,12,5,24,2538.0,252,387,00111
44,14,63,XXX,XX,XX,  Kapashati Union Total,8439,4099,4340,3684,116,5,7,24,3714.0,386,503,00111
44,14,73,XXX,XX,XX,  Raghunathpur Union Total,9834,4774,5060,4436,86,6,7,45,4640.0,287,327,00111
44,14,84,XXX,XX,XX,  Taherhuda Union Total,7995,3917,4078,3571,81,11,17,21,3585.0,314,395,00111
44,19,01,XXX,XX,XX,  Ward No-01 Total,2997,1325,1672,1094,58,7,7,13,1272.0,211,335,00111
44,19,02,XXX,XX,XX,  Ward No-02 Total,2012,840,1172,648,154,8,11,11,779.0,173,228,00111
44,19,03,XXX,XX,XX,  Ward No-03 Total,1881,794,1087,662,66,10,7,9,826.0,113,188,00111
44,19,04,XXX,XX,XX,  Ward No-04 Total,2328,955,1373,785,141,5,1,6,960.0,159,271,00111
44,19,05,XXX,XX,XX,  Ward No-05 Total,1614,617,997,486,164,6,0,12,651.0,113,182,00111
44,19,06,XXX,XX,XX,  Ward No-06 Total,1689,759,930,470,136,7,4,11,526.0,271,264,00111
44,19,07,XXX,XX,XX,  Ward No-07 Total,3460,1685,1775,1479,120,6,3,8,1368.0,192,284,00111
44,19,08,XXX,XX,XX,  Ward No-08 Total,2279,1000,1279,807,99,3,2,8,879.0,182,299,00111
44,19,09,XXX,XX,XX,  Ward No-09 Total,2373,1078,1295,896,75,3,0,5,1014.0,174,206,00111
44,19,11,XXX,XX,XX,  Dogachhi Union Total,3920,1759,2161,1507,37,2,0,17,1847.0,233,277,00111
44,19,13,XXX,XX,XX,  Fursandi Union Total,6114,2703,3411,2387,73,2,1,20,2914.0,294,423,00111
44,19,15,XXX,XX,XX,  Ganna Union Total,10115,4622,5493,4162,85,20,11,26,4654.0,414,743,00111
44,19,21,XXX,XX,XX,  Ghorshal Union Total,5962,2618,3344,2314,25,7,1,27,2959.0,270,359,00111
44,19,26,XXX,XX,XX,  Halidhani Union Total,6527,2994,3533,2589,92,7,5,16,2948.0,382,488,00111
44,19,31,XXX,XX,XX,  Harishankarpur Union Total,5967,2721,3246,2387,47,11,1,20,2775.0,303,423,00111
44,19,42,XXX,XX,XX,  Kalicharanpur Union Total,4865,2180,2685,1883,193,10,6,11,2083.0,276,403,00111
44,19,47,XXX,XX,XX,  Kumrabaria Union Total,6871,3203,3668,2888,91,5,2,14,3158.0,296,417,00111
44,19,52,XXX,XX,XX,  Madhuhati Union Total,9920,4636,5284,4169,79,9,11,21,4677.0,437,517,00111
44,19,58,XXX,XX,XX,  Moharajpur Union Total,7574,3308,4266,2881,155,11,5,30,3417.0,386,689,00111
44,19,63,XXX,XX,XX,  Naldanga Union Total,7076,3026,4050,2683,41,6,2,13,3483.0,324,524,00111
44,19,68,XXX,XX,XX,  Padmakar Union Total,5002,2289,2713,1915,184,5,3,64,2038.0,305,488,00111
44,19,73,XXX,XX,XX,Paglakanai Union Total,5629,2626,3003,2199,219,13,8,15,2135.0,399,641,00111
44,19,79,XXX,XX,XX,  Porahati Union Total,8526,4031,4495,3555,251,10,5,117,3665.0,349,574,00111
44,19,84,XXX,XX,XX,  Saganna Union Total,7145,3205,3940,2794,166,6,7,24,3252.0,381,515,00111
44,19,89,XXX,XX,XX,  Sadhuhati Union Total,7618,3538,4080,3132,120,8,2,26,3442.0,372,516,00111
44,19,94,XXX,XX,XX,  Surat Union Total,4354,1984,2370,1738,37,7,2,16,2018.0,223,313,00111
44,33,01,XXX,XX,XX,  Ward No-01 Total,693,304,389,252,27,1,0,3,262.0,48,100,00111
44,33,02,XXX,XX,XX,  Ward No-02 Total,1128,480,648,380,23,1,4,5,457.0,94,164,00111
44,33,03,XXX,XX,XX,  Ward No-03 Total,1064,454,610,381,58,0,1,3,424.0,70,127,00111
44,33,04,XXX,XX,XX,  Ward No-04 Total,586,234,352,188,30,0,1,2,218.0,44,103,00111
44,33,05,XXX,XX,XX,  Ward No-05 Total,1023,391,632,338,77,0,0,1,420.0,52,135,00111
44,33,06,XXX,XX,XX,  Ward No-06 Total,314,115,199,70,7,1,0,0,142.0,44,50,00111
44,33,07,XXX,XX,XX,  Ward No-07 Total,1065,452,613,352,93,1,1,5,352.0,94,167,00111
44,33,08,XXX,XX,XX,  Ward No-08 Total,1083,469,614,383,20,1,0,10,463.0,75,131,00111
44,33,09,XXX,XX,XX,  Ward No-09 Total,1132,504,628,436,112,0,0,3,400.0,65,116,00111
44,33,10,XXX,XX,XX,  Bara Bazar Union Total,8413,3713,4700,3187,90,8,2,31,3898.0,487,710,00111
44,33,20,XXX,XX,XX,  Jamal Union Total,5402,2430,2972,2154,61,5,0,8,2545.0,263,366,00111
44,33,33,XXX,XX,XX,  Sundarpur Durgapur Union Total,5170,2273,2897,1978,144,3,7,10,2357.0,282,389,00111
44,33,40,XXX,XX,XX,  Kashtabhanga Union Total,5299,2514,2785,2178,30,2,6,18,2336.0,316,413,00111
44,33,47,XXX,XX,XX,  Kola Union Total,6821,2953,3868,2615,54,11,5,16,3319.0,311,490,00111
44,33,54,XXX,XX,XX,  Maliat Union Total,5084,2177,2907,1911,80,2,1,13,2395.0,251,431,00111
44,33,61,XXX,XX,XX,  Niamatpur Union Total,6207,2805,3402,2485,156,5,3,14,2750.0,301,493,00111
44,33,74,XXX,XX,XX,  Roygram Union Total,5575,2390,3185,2071,119,0,1,18,2504.0,301,561,00111
44,33,81,XXX,XX,XX,  Rakhalgachhi Union Total,6424,3000,3424,2660,62,7,8,31,2927.0,302,427,00111
44,33,88,XXX,XX,XX,  Simla Rokonpur Union Total,3737,1666,2071,1403,99,4,1,6,1566.0,253,405,00111
44,33,94,XXX,XX,XX,  Trilochanpur Union Total,6302,2919,3383,2619,54,5,2,20,2836.0,275,491,00111
44,42,01,XXX,XX,XX,  Ward No-01 Total,1064,494,570,447,33,1,1,3,451.0,43,85,00111
44,42,02,XXX,XX,XX,  Ward No-02 Total,797,316,481,275,51,0,0,2,316.0,39,114,00111
44,42,03,XXX,XX,XX,  Ward No-03 Total,423,169,254,133,30,2,1,1,152.0,33,71,00111
44,42,04,XXX,XX,XX,  Ward No-04 Total,798,342,456,286,33,1,1,1,343.0,54,79,00111
44,42,05,XXX,XX,XX,  Ward No-05 Total,1024,460,564,386,29,4,0,9,433.0,61,102,00111
44,42,06,XXX,XX,XX,  Ward No-06 Total,497,212,285,191,6,0,0,1,205.0,20,74,00111
44,42,07,XXX,XX,XX,  Ward No-07 Total,899,363,536,314,50,0,0,2,401.0,47,85,00111
44,42,08,XXX,XX,XX,  Ward No-08 Total,909,400,509,355,8,0,0,5,434.0,40,67,00111
44,42,09,XXX,XX,XX,  Ward No-09 Total,972,453,519,414,14,0,0,3,420.0,36,85,00111
44,42,13,XXX,XX,XX,  Baluhar Union Total,5600,2580,3020,2275,78,5,5,30,2526.0,270,411,00111
44,42,27,XXX,XX,XX,  Dora Union Total,7627,3543,4084,3200,69,5,6,21,3447.0,317,562,00111
44,42,40,XXX,XX,XX,  Elangi Union Total,5083,2305,2778,2042,31,4,5,15,2288.0,244,454,00111
44,42,67,XXX,XX,XX,  Kushna Union Total,9261,4286,4975,3823,144,11,1,62,4313.0,390,517,00111
44,42,81,XXX,XX,XX,  Sabdalpur Union Total,6258,2993,3265,2607,86,7,3,17,2690.0,362,486,00111
44,71,01,XXX,XX,XX,  Ward No-01 Total,815,384,431,317,9,1,0,1,327.0,65,95,00111
44,71,02,XXX,XX,XX,  Ward No-02 Total,446,191,255,166,13,1,0,3,189.0,21,53,00111
44,71,03,XXX,XX,XX,  Ward No-03 Total,875,394,481,330,45,1,0,4,333.0,59,103,00111
44,71,04,XXX,XX,XX,  Ward No-04 Total,886,423,463,354,16,0,3,2,325.0,67,119,00111
44,71,05,XXX,XX,XX,  Ward No-05 Total,531,227,304,186,23,0,1,2,187.0,39,93,00111
44,71,06,XXX,XX,XX,  Ward No-06 Total,367,130,237,104,15,0,0,1,147.0,25,75,00111
44,71,07,XXX,XX,XX,  Ward No-07 Total,951,461,490,415,25,0,0,1,401.0,45,64,00111
44,71,08,XXX,XX,XX,  Ward No-08 Total,1369,657,712,590,20,1,1,0,604.0,66,87,00111
44,71,09,XXX,XX,XX,  Ward No-09 Total,707,311,396,271,7,2,1,0,316.0,38,72,00111
44,71,10,XXX,XX,XX,  Azampur Union Total,7141,3302,3839,2831,195,3,7,25,2980.0,443,657,00111
44,71,11,XXX,XX,XX,  Banshbaria Union Total,9634,4646,4988,4097,76,20,7,27,4324.0,502,581,00111
44,71,17,XXX,XX,XX,  Fatehpur Union Total,6774,3161,3613,2793,67,7,3,19,3012.0,342,531,00111
44,71,23,XXX,XX,XX,  Jadabpur Union Total,8846,4175,4671,3652,48,9,5,27,3984.0,487,634,00111
44,71,29,XXX,XX,XX,  Kazirber Union Total,11502,5578,5924,4725,110,12,9,40,4915.0,801,890,00111
44,71,35,XXX,XX,XX,  Manderbari Union Total,8954,4263,4691,3687,80,30,10,26,3877.0,520,724,00111
44,71,53,XXX,XX,XX,  Natima Union Total,8474,3930,4544,3462,175,11,4,22,3724.0,435,641,00111
44,71,59,XXX,XX,XX,  Nepa Union Total,9973,4968,5005,4088,142,11,6,66,3948.0,803,909,00111
44,71,65,XXX,XX,XX,  Pantha Para Union Total,5425,2497,2928,2177,33,1,5,18,2436.0,301,454,00111
44,71,77,XXX,XX,XX,  Shyamkur Union Total,8010,3812,4198,3221,284,10,8,26,3172.0,555,734,00111
44,71,83,XXX,XX,XX,  S.B.K Union Total,4486,1966,2520,1735,62,5,3,10,2016.0,216,439,00111
44,71,89,XXX,XX,XX,  Swaruppur Union Total,8046,3957,4089,3356,103,13,5,15,3344.0,573,637,00111
44,80,01,XXX,XX,XX,  Ward No-01 Total,1328,672,656,550,5,2,0,5,531.0,115,120,00111
44,80,02,XXX,XX,XX,  Ward No-02 Total,946,449,497,388,14,1,1,6,398.0,54,84,00111
44,80,03,XXX,XX,XX,  Ward No-03 Total,1293,620,673,489,7,1,6,4,485.0,126,175,00111
44,80,04,XXX,XX,XX,  Ward No-04 Total,1771,824,947,697,41,3,3,4,734.0,120,169,00111
44,80,05,XXX,XX,XX,  Ward No-05 Total,1511,710,801,594,27,6,1,7,621.0,103,152,00111
44,80,06,XXX,XX,XX,  Ward No-06 Total,1496,722,774,635,10,2,1,3,716.0,82,47,00111
44,80,07,XXX,XX,XX,  Ward No-07 Total,1413,674,739,580,89,0,1,1,541.0,93,108,00111
44,80,08,XXX,XX,XX,  Ward No-08 Total,557,220,337,165,32,0,0,1,217.0,54,88,00111
44,80,09,XXX,XX,XX,  Ward No-09 Total,1667,779,888,629,48,1,1,7,711.0,142,128,00111
44,80,10,XXX,XX,XX,  Abaipur Union Total,6954,3211,3743,2823,142,7,9,23,3111.0,358,481,00111
44,80,12,XXX,XX,XX,  Bagura Union Total,6548,3033,3515,2694,35,4,2,14,2985.0,321,493,00111
44,80,18,XXX,XX,XX,  Dhalhara Chandra Union Total,9213,4178,5035,3753,76,8,7,23,4299.0,394,653,00111
44,80,25,XXX,XX,XX,  Dignagar Union Total,6331,2906,3425,2597,58,6,2,26,2848.0,277,517,00111
44,80,31,XXX,XX,XX,  Dudhsar Union Total,8452,3846,4606,3425,237,7,7,71,3809.0,343,553,00111
44,80,37,XXX,XX,XX,  Manoharpur Union Total,5405,2533,2872,2105,53,16,12,36,2332.0,376,475,00111
44,80,44,XXX,XX,XX,  Fulhari Union Total,8050,3743,4307,3396,143,14,12,24,3610.0,309,542,00111
44,80,50,XXX,XX,XX,  Hakimpur Union Total,9209,4342,4867,3865,53,13,12,24,4213.0,440,589,00111
44,80,56,XXX,XX,XX,  Kancherkol Union Total,8064,3839,4225,3282,76,12,9,45,3507.0,500,633,00111
44,80,63,XXX,XX,XX,  Mirzapur Union Total,11429,5307,6122,4779,100,22,23,51,5258.0,455,741,00111
44,80,69,XXX,XX,XX,  Nityanandapur Union Total,9481,4582,4899,4088,114,14,22,37,4142.0,443,621,00111
44,80,75,XXX,XX,XX,  Sarutia Union Total,9895,4583,5312,4196,81,16,7,35,4769.0,336,455,00111
44,80,88,XXX,XX,XX,  Tribeni Union Total,7040,3263,3777,2883,191,15,5,17,3036.0,348,545,00111
44,80,94,XXX,XX,XX,  Umedpur Union Total,8400,3801,4599,3328,97,11,14,20,3858.0,442,630,00111
41,04,01,XXX,XX,XX,  Ward No-01 Total,1627,689,938,576,234,1,2,8,545.0,104,157,00111
41,04,02,XXX,XX,XX,  Ward No-02 Total,1633,654,979,513,333,4,2,7,420.0,130,224,00111
41,04,03,XXX,XX,XX,  Ward No-03 Total,2241,1049,1192,815,107,4,0,6,780.0,224,305,00111
41,04,04,XXX,XX,XX,  Ward No-04 Total,2250,960,1290,737,307,20,10,9,740.0,194,233,00111
41,04,05,XXX,XX,XX,  Ward No-05 Total,2843,1189,1654,931,339,2,3,2,944.0,254,368,00111
41,04,06,XXX,XX,XX,  Ward No-06 Total,2299,952,1347,696,345,3,4,8,720.0,245,278,00111
41,04,07,XXX,XX,XX,  Ward No-07 Total,1622,709,913,555,191,1,2,12,497.0,141,223,00111
41,04,08,XXX,XX,XX,  Ward No-08 Total,1212,512,700,436,52,1,0,3,530.0,72,118,00111
41,04,09,XXX,XX,XX,  Ward No-09 Total,530,222,308,176,37,3,0,0,222.0,43,49,00111
41,04,10,XXX,XX,XX,  Baghutia Union Total,5094,2180,2914,1803,147,8,10,9,2159.0,360,598,00111
41,04,21,XXX,XX,XX,  Prambag Union Total,4412,1910,2502,1601,192,2,0,12,1816.0,295,494,00111
41,04,27,XXX,XX,XX,  Sundoli Union Total,2544,925,1619,743,44,1,2,1,1248.0,180,325,00111
41,04,42,XXX,XX,XX,  Payra Union Total,4016,1589,2427,1339,114,2,5,20,1942.0,228,366,00111
41,04,52,XXX,XX,XX,  Chalishia Union Total,3869,1566,2303,1298,189,3,3,13,1726.0,252,385,00111
41,04,63,XXX,XX,XX,  Siddhipasha Union Total,5777,2550,3227,2088,177,10,2,11,2313.0,441,735,00111
41,04,73,XXX,XX,XX,  Sreedharpur Union Total,7246,3210,4036,2572,338,3,4,18,2825.0,617,869,00111
41,04,84,XXX,XX,XX,  Subha Para Union Total,5988,2686,3302,2279,148,5,6,9,2471.0,393,677,00111
41,09,01,XXX,XX,XX,  Ward No-01 Total,119,60,59,51,1,0,0,0,47.0,9,11,00111
41,09,02,XXX,XX,XX,  Ward No-02 Total,171,84,87,55,11,0,0,1,42.0,28,34,00111
41,09,03,XXX,XX,XX,  Ward No-03 Total,142,52,90,45,4,0,1,0,60.0,7,25,00111
41,09,04,XXX,XX,XX,  Ward No-04 Total,168,63,105,47,1,0,1,1,75.0,15,28,00111
41,09,05,XXX,XX,XX,  Ward No-05 Total,206,98,108,52,0,1,0,1,93.0,44,15,00111
41,09,06,XXX,XX,XX,  Ward No-06 Total,207,95,112,76,1,0,0,1,95.0,18,16,00111
41,09,07,XXX,XX,XX,  Ward No-07 Total,177,63,114,55,5,0,0,0,93.0,8,16,00111
41,09,08,XXX,XX,XX,  Ward No-08 Total,218,104,114,71,2,0,0,10,92.0,23,20,00111
41,09,09,XXX,XX,XX,  Ward No-09 Total,252,130,122,116,1,0,1,1,100.0,13,20,00111
41,09,15,XXX,XX,XX,  Basuari Union Total,6190,2790,3400,2328,149,10,5,24,2536.0,428,710,00111
41,09,19,XXX,XX,XX,  Bandabilla Union Total,7002,3024,3978,2558,266,5,7,12,2956.0,449,749,00111
41,09,28,XXX,XX,XX,  Darajhat Union Total,4813,2071,2742,1699,62,3,5,14,2124.0,355,551,00111
41,09,38,XXX,XX,XX,  Dhalgram Union Total,4218,1939,2279,1564,25,2,2,16,1878.0,357,374,00111
41,09,47,XXX,XX,XX,  Dohakula Union Total,6055,2709,3346,2273,83,5,10,12,2591.0,419,662,00111
41,09,57,XXX,XX,XX,  Jamdia Union Total,6133,2811,3322,2208,137,12,4,169,2519.0,422,662,00111
41,09,66,XXX,XX,XX,  Jaharpur Union Total,5577,2500,3077,2196,120,4,2,10,2533.0,290,422,00111
41,09,76,XXX,XX,XX,  Narikelbaria Union Total,6634,3016,3618,2582,142,5,2,32,2893.0,397,581,00111
41,09,85,XXX,XX,XX,  Roypur Union Total,6852,3162,3690,2617,33,8,5,29,2952.0,508,700,00111
41,11,01,XXX,XX,XX,  Ward No-01 Total,361,171,190,154,5,0,1,3,168.0,14,16,00111
41,11,02,XXX,XX,XX,  Ward No-02 Total,680,295,385,238,8,1,0,0,288.0,56,89,00111
41,11,03,XXX,XX,XX,  Ward No-03 Total,797,359,438,320,14,1,2,0,356.0,38,66,00111
41,11,04,XXX,XX,XX,  Ward No-04 Total,528,227,301,184,49,0,0,0,186.0,43,66,00111
41,11,05,XXX,XX,XX,  Ward No-05 Total,451,194,257,152,3,0,0,0,177.0,42,77,00111
41,11,06,XXX,XX,XX,  Ward No-06 Total,487,192,295,143,16,1,0,0,196.0,48,83,00111
41,11,07,XXX,XX,XX,  Ward No-07 Total,280,119,161,87,18,0,0,0,95.0,32,48,00111
41,11,08,XXX,XX,XX,  Ward No-08 Total,408,169,239,141,12,3,0,2,171.0,23,56,00111
41,11,09,XXX,XX,XX,  Ward No-09 Total,297,131,166,106,0,0,2,0,134.0,25,30,00111
41,11,14,XXX,XX,XX,  Chaugachha Union Total,3647,1688,1959,1474,77,0,2,7,1551.0,207,329,00111
41,11,17,XXX,XX,XX,  Dhuliani Union Total,3398,1541,1857,1383,91,7,2,10,1442.0,141,322,00111
41,11,25,XXX,XX,XX,  Hakimpur Union Total,5598,2640,2958,2415,79,3,0,7,2505.0,215,374,00111
41,11,34,XXX,XX,XX,  Jagadishpur Union Total,4118,1850,2268,1631,14,0,6,12,1886.0,207,362,00111
41,11,43,XXX,XX,XX,  Swarupdaha Union Total,7550,3398,4152,2943,124,1,6,15,3373.0,439,649,00111
41,11,51,XXX,XX,XX,  Narayanpur Union Total,6871,3131,3740,2779,70,6,5,15,3001.0,331,664,00111
41,11,60,XXX,XX,XX,  Pashapole Union Total,4972,2133,2839,1893,32,2,5,20,2453.0,218,349,00111
41,11,69,XXX,XX,XX,  Patibila Union Total,3246,1496,1750,1354,44,4,1,10,1496.0,128,209,00111
41,11,77,XXX,XX,XX,  Phulsara Union Total,5846,2617,3229,2295,62,5,4,19,2757.0,298,406,00111
41,11,86,XXX,XX,XX,  Singhajhuli Union Total,3371,1507,1864,1300,26,4,2,8,1453.0,195,383,00111
41,11,94,XXX,XX,XX,  Sukpukhuria Union Total,8425,3927,4498,3480,100,3,6,19,3627.0,425,765,00111
41,23,01,XXX,XX,XX,  Ward No-01 Total,892,350,542,303,25,3,2,0,378.0,44,137,00111
41,23,02,XXX,XX,XX,  Ward No-02 Total,222,82,140,72,30,0,0,0,75.0,10,35,00111
41,23,03,XXX,XX,XX,  Ward No-03 Total,642,261,381,185,27,1,0,8,238.0,67,116,00111
41,23,04,XXX,XX,XX,  Ward No-04 Total,640,247,393,204,57,2,0,7,262.0,34,74,00111
41,23,05,XXX,XX,XX,  Ward No-05 Total,672,286,386,243,18,0,1,3,303.0,40,64,00111
41,23,06,XXX,XX,XX,  Ward No-06 Total,1104,490,614,416,95,7,4,0,432.0,67,83,00111
41,23,07,XXX,XX,XX,  Ward No-07 Total,806,354,452,290,40,1,0,0,332.0,63,80,00111
41,23,08,XXX,XX,XX,  Ward No-08 Total,369,136,233,100,25,0,2,3,131.0,33,75,00111
41,23,09,XXX,XX,XX,  Ward No-09 Total,796,333,463,283,118,0,1,2,256.0,48,88,00111
41,23,25,XXX,XX,XX,Bankra Union Total,5235,2154,3081,1850,39,8,5,20,2541.0,276,496,00111
41,23,29,XXX,XX,XX,  Ganganandapur Union Total,7103,3181,3922,2911,58,11,14,21,3379.0,238,471,00111
41,23,35,XXX,XX,XX,Gadkhali Union Total,6763,2961,3802,2587,168,5,8,17,2932.0,352,694,00111
41,23,41,XXX,XX,XX,  Hajirbagh Union Total,5615,2479,3136,2136,139,4,4,24,2404.0,315,589,00111
41,23,47,XXX,XX,XX,Jhikargachha Union Total,5859,2601,3258,2269,118,14,12,21,2556.0,297,572,00111
41,23,53,XXX,XX,XX,  Magura Union Total,6847,3021,3826,2748,42,8,4,12,3327.0,253,453,00111
41,23,59,XXX,XX,XX,  Nabharan Union Total,8378,3662,4716,3034,290,13,4,131,3662.0,484,760,00111
41,23,65,XXX,XX,XX,  Nibaskhola Union Total,5645,2483,3162,2135,54,5,4,23,2532.0,320,572,00111
41,23,71,XXX,XX,XX,Panisara Union Total,5244,2258,2986,1897,57,4,1,127,2516.0,230,412,00111
41,23,83,XXX,XX,XX,  Shankarpur Union Total,6796,3000,3796,2646,52,4,6,24,3092.0,326,646,00111
41,23,89,XXX,XX,XX,  Shimulia Union Total,4783,2050,2733,1835,36,5,1,6,2362.0,204,334,00111
41,38,01,XXX,XX,XX,  Ward No-01 Total,310,118,192,90,18,1,0,1,138.0,26,36,00111
41,38,02,XXX,XX,XX,  Ward No-02 Total,1307,561,746,473,49,3,0,25,599.0,60,98,00111
41,38,03,XXX,XX,XX,  Ward No-03 Total,655,275,380,236,35,2,0,1,293.0,36,52,00111
41,38,04,XXX,XX,XX,  Ward No-04 Total,487,171,316,113,45,0,0,1,186.0,57,85,00111
41,38,05,XXX,XX,XX,  Ward No-05 Total,305,107,198,89,9,0,0,2,149.0,16,40,00111
41,38,06,XXX,XX,XX,  Ward No-06 Total,353,141,212,115,5,0,0,1,173.0,25,34,00111
41,38,07,XXX,XX,XX,  Ward No-07 Total,1059,463,596,386,51,3,1,1,419.0,73,125,00111
41,38,08,XXX,XX,XX,  Ward No-08 Total,476,185,291,158,19,0,0,2,218.0,25,54,00111
41,38,09,XXX,XX,XX,  Ward No-09 Total,438,179,259,153,29,0,1,0,201.0,26,28,00111
41,38,17,XXX,XX,XX,  Bidyanandakati Union Total,8374,3554,4820,3100,166,18,12,73,3987.0,363,655,00111
41,38,19,XXX,XX,XX,  Gaurighona Union Total,5336,2308,3028,1953,128,3,8,15,2258.0,337,634,00111
41,38,28,XXX,XX,XX,Keshabpur Union Total,3850,1502,2348,1261,123,3,8,10,1734.0,228,483,00111
41,38,38,XXX,XX,XX,Majidpur Union Total,6484,2743,3741,2353,142,16,11,16,2954.0,358,634,00111
41,38,47,XXX,XX,XX,  Mangalkot Union Total,5021,1998,3023,1685,200,4,3,18,2276.0,291,544,00111
41,38,57,XXX,XX,XX,  Panjia Union Total,6383,2626,3757,2269,145,6,8,22,3011.0,329,593,00111
41,38,66,XXX,XX,XX,  Sagardari Union Total,8646,3652,4994,3159,102,16,4,24,4059.0,453,829,00111
41,38,76,XXX,XX,XX,  Sufalakati Union Total,3921,1506,2415,1301,115,2,6,14,1887.0,189,407,00111
41,38,85,XXX,XX,XX,  Trimohini Union Total,8462,3577,4885,3045,213,7,10,23,3786.0,502,876,00111
41,47,01,XXX,XX,XX,  Ward No-01 Total,4308,1947,2361,1457,403,8,0,11,1328.0,471,630,00111
41,47,02,XXX,XX,XX,  Ward No-02 Total,2215,934,1281,623,478,3,1,5,537.0,303,265,00111
41,47,03,XXX,XX,XX,  Ward No-03 Total,2899,1320,1579,950,350,4,5,10,944.0,356,280,00111
41,47,04,XXX,XX,XX,  Ward No-04 Total,2106,765,1341,628,194,1,2,1,797.0,135,348,00111
41,47,05,XXX,XX,XX,  Ward No-05 Total,4364,1821,2543,1375,375,9,6,15,1541.0,422,621,00111
41,47,06,XXX,XX,XX,  Ward No-06 Total,2369,946,1423,805,304,5,5,4,840.0,132,274,00111
41,47,07,XXX,XX,XX,  Ward No-07 Total,5649,2547,3102,1971,555,8,10,18,1862.0,550,675,00111
41,47,08,XXX,XX,XX,  Ward No-08 Total,1643,634,1009,468,160,0,0,8,576.0,158,273,00111
41,47,09,XXX,XX,XX,  Ward No-09 Total,3592,1666,1926,1323,224,5,0,12,1246.0,326,456,00111
41,47,10,XXX,XX,XX,  Arabpur Union Total,7881,3368,4513,2785,392,8,6,31,3153.0,544,962,00111
41,47,11,XXX,XX,XX,  Basundia Union Total,7383,3342,4041,2617,231,24,4,23,2846.0,678,960,00111
41,47,23,XXX,XX,XX,Chanchra Union Total,10082,4558,5524,3892,377,9,9,48,3960.0,609,1178,00111
41,47,29,XXX,XX,XX,  Churamankati Union Total,8226,3610,4616,3108,180,14,2,26,3571.0,462,863,00111
41,47,35,XXX,XX,XX,  Diara Union Total,7967,3537,4430,2987,128,9,8,34,3461.0,507,833,00111
