ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Population,Type of disability (%)-All,Type of disability (%)-Speech,Type of disability (%)-Vision,Type of disability (%)-Hearing,Type of disability (%)-Physical,Type of disability (%)-Mental,Type of disability (%)-Autism,check_var
90.0,23.0,13.0,XXX,XX,XX,Chhatak Union Total,11088,1.3,0.3,0.2,0.2,0.3,0.2,0.1,00111
90.0,23.0,14.0,XXX,XX,XX,Charmohalla Union Total,23531,1.7,0.2,0.5,0.2,0.7,0.2,0.1,00111
90.0,23.0,38.0,XXX,XX,XX,Dular Bazar Union Total,32669,1.6,0.2,0.5,0.1,0.4,0.2,0.1,00111
90.0,23.0,42.0,XXX,XX,XX,Dakshin Khurma Union Total,23526,1.8,0.3,0.4,0.1,0.6,0.2,0.2,00111
90.0,23.0,47.0,XXX,XX,XX,Dakshin Islampur Union Total,31760,1.4,0.1,0.3,0.2,0.6,0.1,0.0,00111
90.0,23.0,52.0,XXX,XX,XX,Jawar Bazar Union Total,34372,2.1,0.3,0.5,0.2,0.7,0.2,0.2,00111
90.0,23.0,57.0,XXX,XX,XX,Kalaruka Union Total,33238,0.8,0.2,0.1,0.0,0.3,0.1,0.1,00111
90.0,23.0,76.0,XXX,XX,XX,Noarai Union Total,37963,1.4,0.2,0.3,0.2,0.5,0.1,0.0,00111
90.0,23.0,85.0,XXX,XX,XX,Saidergaon Union Total,26113,1.4,0.2,0.3,0.1,0.6,0.2,0.1,00111
90.0,23.0,90.0,XXX,XX,XX,Saila Afzalabad Union Total,28994,1.0,0.2,0.2,0.1,0.3,0.2,0.1,00111
90.0,23.0,92.0,XXX,XX,XX,Sing Chapair Union Total,23123,1.9,0.3,0.4,0.2,0.7,0.3,0.1,00111
90.0,23.0,94.0,XXX,XX,XX,Uttar Surma Union Total,17414,2.4,0.3,0.4,0.2,1.3,0.2,0.1,00111
90.0,27.0,XX.0,XXX,XX,XX,Dakshin Sunamganj Upazila Total,183881,1.6,0.2,0.4,0.1,0.6,0.2,0.1,00111
90.0,27.0,11.0,XXX,XX,XX,Durgapasha Union Total,23984,2.4,0.3,0.6,0.2,1.0,0.2,0.1,00111
90.0,27.0,33.0,XXX,XX,XX,Joykalas Union Total,36836,1.3,0.2,0.4,0.1,0.4,0.1,0.1,00111
90.0,27.0,61.0,XXX,XX,XX,Patharia Union Total,23559,1.2,0.2,0.2,0.1,0.5,0.1,0.1,00111
90.0,27.0,78.0,XXX,XX,XX,Shimulbak Union Total,29147,1.7,0.2,0.5,0.1,0.5,0.2,0.1,00111
90.0,27.0,89.0,XXX,XX,XX,Paschim Birgaon Union Total,15314,2.0,0.2,0.4,0.2,0.9,0.2,0.1,00111
90.0,27.0,90.0,XXX,XX,XX,Paschim Pagla Union Total,18308,1.2,0.2,0.3,0.1,0.3,0.1,0.1,00111
90.0,27.0,92.0,XXX,XX,XX,Purba Birgoan Union Total,15485,2.0,0.2,0.7,0.2,0.6,0.2,0.1,00111
90.0,27.0,94.0,XXX,XX,XX,Purba Pagla Union Total,21248,1.5,0.1,0.4,0.2,0.5,0.2,0.1,00111
90.0,29.0,XX.0,XXX,XX,XX,Derai Upazila Total,243690,1.8,0.2,0.5,0.2,0.6,0.2,0.1,00111
90.0,29.0,1.0,XXX,XX,XX,Ward No-01 Total,3459,1.6,0.3,0.2,0.3,0.5,0.2,0.1,00111
90.0,29.0,2.0,XXX,XX,XX,Ward No-02 Total,2734,2.0,0.2,0.3,0.0,1.4,0.1,0.0,00111
90.0,29.0,3.0,XXX,XX,XX,Ward No-03 Total,1838,0.9,0.2,0.1,0.1,0.5,0.1,0.1,00111
90.0,29.0,4.0,XXX,XX,XX,Ward No-04 Total,2841,5.0,0.1,0.8,0.4,3.2,0.3,0.1,00111
90.0,29.0,5.0,XXX,XX,XX,Ward No-05 Total,2490,1.1,0.2,0.6,0.0,0.2,0.1,0.0,00111
90.0,29.0,6.0,XXX,XX,XX,Ward No-06 Total,2919,0.7,0.1,0.1,0.0,0.2,0.2,0.0,00111
90.0,29.0,7.0,XXX,XX,XX,Ward No-07 Total,3102,1.1,0.1,0.3,0.0,0.5,0.2,0.0,00111
90.0,29.0,8.0,XXX,XX,XX,Ward No-08 Total,4495,1.4,0.3,0.4,0.1,0.4,0.2,0.1,00111
90.0,29.0,9.0,XXX,XX,XX,Ward No-09 Total,4279,1.2,0.1,0.2,0.0,0.6,0.1,0.2,00111
90.0,29.0,17.0,XXX,XX,XX,Bhati Para Union Total,19865,1.6,0.4,0.4,0.1,0.5,0.1,0.1,00111
90.0,29.0,19.0,XXX,XX,XX,Charnar Char Union Total,26364,2.0,0.2,0.9,0.3,0.5,0.1,0.0,00111
90.0,29.0,28.0,XXX,XX,XX,Derai Sarmangal Union Total,15160,1.0,0.2,0.1,0.2,0.3,0.1,0.1,00111
90.0,29.0,38.0,XXX,XX,XX,Jagaddal Union Total,29641,2.8,0.2,0.9,0.3,1.0,0.3,0.2,00111
90.0,29.0,47.0,XXX,XX,XX,Karimpur Union Total,26255,1.2,0.2,0.4,0.1,0.4,0.1,0.1,00111
90.0,29.0,57.0,XXX,XX,XX,Kulanj Union Total,29101,2.0,0.2,0.6,0.2,0.7,0.2,0.1,00111
90.0,29.0,66.0,XXX,XX,XX,Rafinagar Union Total,24018,1.6,0.1,0.4,0.2,0.6,0.1,0.1,00111
90.0,29.0,76.0,XXX,XX,XX,Rajanagar Union Total,24476,2.1,0.2,0.6,0.2,0.6,0.2,0.1,00111
90.0,29.0,85.0,XXX,XX,XX,Taral Union Total,20653,1.6,0.3,0.5,0.2,0.4,0.2,0.2,00111
90.0,32.0,XX.0,XXX,XX,XX,Dharampasha Upazila Total,223202,1.3,0.2,0.3,0.1,0.5,0.2,0.1,00111
90.0,32.0,21.0,XXX,XX,XX,Dakshin Sukhairrajapur Union Total,9563,1.1,0.2,0.3,0.1,0.4,0.1,0.0,00111
90.0,32.0,23.0,XXX,XX,XX,Chamardani Union Total,22894,0.9,0.2,0.2,0.1,0.3,0.1,0.1,00111
90.0,32.0,35.0,XXX,XX,XX,Dakshin Bongshikunda Union Total,28689,1.1,0.2,0.2,0.1,0.3,0.1,0.0,00111
90.0,32.0,38.0,XXX,XX,XX,Dharmapasha Union Total,30120,1.2,0.2,0.2,0.1,0.5,0.1,0.1,00111
90.0,32.0,47.0,XXX,XX,XX,Joysree Union Total,20525,1.3,0.2,0.3,0.2,0.4,0.1,0.1,00111
90.0,32.0,57.0,XXX,XX,XX,Madhyanagar Union Total,20262,0.9,0.2,0.1,0.0,0.3,0.2,0.1,00111
90.0,32.0,66.0,XXX,XX,XX,Paikurati Union Total,29098,1.7,0.2,0.3,0.2,0.8,0.2,0.1,00111
90.0,32.0,76.0,XXX,XX,XX,Selborash Union Total,23730,1.7,0.3,0.3,0.2,0.5,0.3,0.2,00111
90.0,32.0,85.0,XXX,XX,XX,Uttar Sukhair Rajapur Union Total,17421,1.9,0.2,0.4,0.3,0.7,0.2,0.1,00111
90.0,32.0,90.0,XXX,XX,XX,Uttar Bangshikunda Union Total,20900,1.5,0.3,0.3,0.2,0.4,0.2,0.0,00111
90.0,33.0,XX.0,XXX,XX,XX,Dowarabazar Upazila Total,228460,1.3,0.2,0.3,0.1,0.4,0.1,0.1,00111
90.0,33.0,21.0,XXX,XX,XX,Bougla Bazar Union Total,16464,1.6,0.2,0.5,0.2,0.4,0.1,0.1,00111
90.0,33.0,27.0,XXX,XX,XX,Dakshin Dowarabazar Union Total,22710,1.8,0.2,0.5,0.2,0.6,0.2,0.2,00111
90.0,33.0,32.0,XXX,XX,XX,Duhalia Union Total,25865,1.7,0.3,0.6,0.1,0.5,0.1,0.1,00111
90.0,33.0,61.0,XXX,XX,XX,Lakshmipur Union Total,24002,1.3,0.2,0.3,0.1,0.5,0.2,0.1,00111
90.0,33.0,67.0,XXX,XX,XX,Mannargaon Union Total,28040,1.2,0.2,0.3,0.2,0.4,0.1,0.1,00111
90.0,33.0,78.0,XXX,XX,XX,Pandergaon Union Total,25658,1.1,0.1,0.3,0.1,0.4,0.1,0.1,00111
90.0,33.0,81.0,XXX,XX,XX,Surma Union Total,19216,1.2,0.1,0.2,0.1,0.5,0.1,0.1,00111
90.0,33.0,86.0,XXX,XX,XX,Bangla Bazar Union Total,35984,0.9,0.2,0.2,0.1,0.3,0.1,0.0,00111
90.0,33.0,92.0,XXX,XX,XX,Narsing Pur Union Total,30521,1.2,0.2,0.2,0.1,0.4,0.1,0.2,00111
90.0,47.0,XX.0,XXX,XX,XX,Jagannathpur Upazila Total,259490,1.8,0.2,0.4,0.2,0.6,0.2,0.1,00111
90.0,47.0,1.0,XXX,XX,XX,Ward No-01 Total,3662,1.2,0.3,0.3,0.3,0.2,0.1,0.0,00111
90.0,47.0,2.0,XXX,XX,XX,Ward No-02 Total,2665,1.5,0.1,0.1,0.3,0.3,0.5,0.2,00111
90.0,47.0,3.0,XXX,XX,XX,Ward No-03 Total,5422,1.2,0.2,0.2,0.1,0.5,0.3,0.1,00111
90.0,47.0,4.0,XXX,XX,XX,Ward No-04 Total,6858,1.8,0.3,0.3,0.1,0.5,0.5,0.1,00111
90.0,47.0,5.0,XXX,XX,XX,Ward No-05 Total,4393,1.4,0.3,0.1,0.0,0.6,0.1,0.1,00111
90.0,47.0,6.0,XXX,XX,XX,Ward No-06 Total,4505,1.0,0.0,0.2,0.0,0.4,0.2,0.1,00111
90.0,47.0,7.0,XXX,XX,XX,Ward No-07 Total,6705,0.9,0.2,0.1,0.1,0.3,0.1,0.1,00111
90.0,47.0,8.0,XXX,XX,XX,Ward No-08 Total,2704,4.2,0.4,2.1,0.4,0.9,0.2,0.2,00111
90.0,47.0,9.0,XXX,XX,XX,Ward No-09 Total,3785,2.7,0.1,1.2,0.5,0.5,0.3,0.0,00111
90.0,47.0,17.0,XXX,XX,XX,Asharkandi Union Total,27740,1.8,0.2,0.5,0.2,0.7,0.2,0.1,00111
90.0,47.0,19.0,XXX,XX,XX,Haldipur Union Total,26057,2.9,0.3,0.9,0.4,0.9,0.3,0.1,00111
90.0,47.0,38.0,XXX,XX,XX,Kalkalia Union Total,31953,1.7,0.2,0.5,0.2,0.6,0.2,0.1,00111
90.0,47.0,47.0,XXX,XX,XX,Mirpur Union Total,21364,1.3,0.3,0.2,0.1,0.4,0.2,0.1,00111
90.0,47.0,57.0,XXX,XX,XX,Pailgaon Union Total,30117,1.4,0.2,0.2,0.2,0.5,0.3,0.1,00111
90.0,47.0,66.0,XXX,XX,XX,Patali Union Total,21383,1.7,0.2,0.3,0.1,0.7,0.2,0.1,00111
90.0,47.0,76.0,XXX,XX,XX,Raniganj Union Total,36295,1.8,0.2,0.4,0.2,0.7,0.2,0.1,00111
90.0,47.0,85.0,XXX,XX,XX,Syed Pur Union Total,23882,2.1,0.4,0.3,0.2,0.7,0.3,0.2,00111
90.0,50.0,XX.0,XXX,XX,XX,Jamalganj Upazila Total,167260,2.0,0.3,0.5,0.3,0.7,0.2,0.1,00111
90.0,50.0,13.0,XXX,XX,XX,Beheli Union Total,19320,1.8,0.3,0.4,0.2,0.5,0.2,0.2,00111
90.0,50.0,27.0,XXX,XX,XX,Vimkhali Union Total,32847,2.1,0.4,0.5,0.3,0.7,0.1,0.0,00111
90.0,50.0,54.0,XXX,XX,XX,Fenarbak Union Total,37440,2.3,0.2,0.7,0.4,0.7,0.2,0.1,00111
90.0,50.0,67.0,XXX,XX,XX,Jamalganj Union Total,51604,1.9,0.3,0.4,0.2,0.7,0.1,0.1,00111
90.0,50.0,81.0,XXX,XX,XX,Sachna Bazar Union Total,26049,2.1,0.3,0.5,0.2,0.8,0.2,0.1,00111
90.0,86.0,XX.0,XXX,XX,XX,Sulla Upazila Total,113743,1.7,0.2,0.5,0.2,0.5,0.1,0.1,00111
90.0,86.0,23.0,XXX,XX,XX,Atgaon Union Total,31466,2.6,0.3,0.9,0.3,0.9,0.2,0.1,00111
90.0,86.0,47.0,XXX,XX,XX,Bahara Union Total,27515,1.6,0.2,0.5,0.2,0.5,0.1,0.1,00111
90.0,86.0,71.0,XXX,XX,XX,Habibpur Union Total,29534,1.1,0.2,0.3,0.1,0.3,0.1,0.1,00111
90.0,86.0,95.0,XXX,XX,XX,Sulla Union Total,25228,1.3,0.2,0.4,0.1,0.4,0.1,0.1,00111
90.0,89.0,XX.0,XXX,XX,XX,Sunamganj Sadar Upazila Total,279019,1.4,0.2,0.4,0.2,0.5,0.2,0.1,00111
90.0,89.0,1.0,XXX,XX,XX,Ward No-01 Total,10581,0.7,0.0,0.1,0.1,0.2,0.2,0.1,00111
90.0,89.0,2.0,XXX,XX,XX,Ward No-02 Total,4086,0.9,0.2,0.0,0.0,0.2,0.3,0.1,00111
90.0,89.0,3.0,XXX,XX,XX,Ward No-03 Total,7115,1.4,0.3,0.4,0.2,0.4,0.2,0.0,00111
90.0,89.0,4.0,XXX,XX,XX,Ward No-04 Total,7526,0.6,0.1,0.1,0.0,0.3,0.1,0.1,00111
90.0,89.0,5.0,XXX,XX,XX,Ward No-05 Total,8822,0.4,0.0,0.0,0.0,0.1,0.1,0.1,00111
90.0,89.0,6.0,XXX,XX,XX,Ward No-06 Total,5654,1.1,0.3,0.2,0.1,0.3,0.2,0.0,00111
90.0,89.0,7.0,XXX,XX,XX,Ward No-07 Total,5808,0.8,0.3,0.1,0.1,0.2,0.2,0.1,00111
90.0,89.0,8.0,XXX,XX,XX,Ward No-08 Total,8051,0.7,0.1,0.1,0.0,0.3,0.1,0.0,00111
90.0,89.0,9.0,XXX,XX,XX,Ward No-09 Total,7689,2.4,0.2,0.9,0.1,0.9,0.2,0.1,00111
90.0,89.0,10.0,XXX,XX,XX,Aftabnagar Union Total,20836,2.4,0.2,0.9,0.1,0.9,0.1,0.1,00111
90.0,89.0,27.0,XXX,XX,XX,Gourararang Union Total,37496,1.2,0.1,0.4,0.2,0.4,0.1,0.1,00111
90.0,89.0,33.0,XXX,XX,XX,Jahangirnagar Union Total,27395,1.4,0.1,0.4,0.2,0.4,0.2,0.1,00111
90.0,89.0,36.0,XXX,XX,XX,Katair Union Total,16766,1.5,0.2,0.4,0.2,0.4,0.2,0.1,00111
90.0,89.0,39.0,XXX,XX,XX,Lakshmansree Union Total,15677,1.1,0.1,0.3,0.1,0.3,0.1,0.2,00111
90.0,89.0,50.0,XXX,XX,XX,Mohanpur Union Total,17360,1.7,0.2,0.5,0.3,0.5,0.1,0.2,00111
90.0,89.0,55.0,XXX,XX,XX,Mollah Para Union Total,21996,1.6,0.3,0.3,0.2,0.6,0.2,0.1,00111
90.0,89.0,72.0,XXX,XX,XX,Rangar Char Union Total,24650,1.7,0.2,0.4,0.2,0.6,0.2,0.1,00111
90.0,89.0,77.0,XXX,XX,XX,Surma Union Total,31511,1.7,0.2,0.3,0.2,0.7,0.2,0.1,00111
90.0,92.0,XX.0,XXX,XX,XX,Tahirpur Upazila Total,215200,1.3,0.2,0.3,0.1,0.4,0.2,0.1,00111
90.0,92.0,10.0,XXX,XX,XX,Balijuri Union Total,19338,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00111
90.0,92.0,33.0,XXX,XX,XX,Dakshin Sreepur Union Total,20738,2.8,0.3,0.6,0.2,1.3,0.3,0.1,00111
90.0,92.0,43.0,XXX,XX,XX,Dakshin Baradal Union Total,22172,1.1,0.1,0.3,0.2,0.4,0.1,0.0,00111
90.0,92.0,64.0,XXX,XX,XX,Tahirpur Union Total,18977,1.2,0.2,0.3,0.1,0.3,0.2,0.1,00111
90.0,92.0,71.0,XXX,XX,XX,Uttar Badaghat Union Total,46865,1.1,0.2,0.3,0.2,0.3,0.1,0.1,00111
90.0,92.0,82.0,XXX,XX,XX,Baradal Union Total,37049,1.1,0.2,0.3,0.2,0.3,0.1,0.1,00111
90.0,92.0,92.0,XXX,XX,XX,Uttar Sreepur Union Total,50061,1.1,0.2,0.2,0.1,0.3,0.1,0.1,00111
36.0,XX.0,XX.0,XXX,XX,XX,Habiganj Zila Total,2089001,1.5,0.2,0.3,0.2,0.5,0.2,0.1,00111
36.0,2.0,XX.0,XXX,XX,XX,Ajmiriganj Upazila Total,114265,1.5,0.2,0.3,0.2,0.5,0.1,0.1,00111
36.0,2.0,1.0,XXX,XX,XX,Ward No-01 Total,1610,2.3,0.2,0.7,0.2,0.6,0.2,0.4,00111
36.0,2.0,2.0,XXX,XX,XX,Ward No-02 Total,1424,1.9,0.1,0.0,0.6,0.7,0.1,0.4,00111
36.0,2.0,3.0,XXX,XX,XX,Ward No-03 Total,1143,2.4,0.5,0.3,0.6,0.7,0.2,0.0,00111
36.0,2.0,4.0,XXX,XX,XX,Ward No-04 Total,1133,1.6,0.1,0.0,0.2,0.6,0.7,0.0,00111
36.0,2.0,5.0,XXX,XX,XX,Ward No-05 Total,1509,1.7,0.1,0.3,0.2,0.6,0.3,0.3,00111
36.0,2.0,6.0,XXX,XX,XX,Ward No-06 Total,1412,0.7,0.1,0.2,0.0,0.3,0.1,0.0,00111
36.0,2.0,7.0,XXX,XX,XX,Ward No-07 Total,1900,1.9,0.3,0.3,0.3,1.0,0.1,0.0,00111
36.0,2.0,8.0,XXX,XX,XX,Ward No-08 Total,1437,0.8,0.1,0.1,0.1,0.2,0.2,0.1,00111
36.0,2.0,9.0,XXX,XX,XX,Ward No-09 Total,1785,2.3,0.3,0.3,0.3,1.1,0.2,0.1,00111
36.0,2.0,13.0,XXX,XX,XX,Ajmiriganj Union Total,8865,2.1,0.2,0.6,0.4,0.6,0.1,0.1,00111
36.0,2.0,27.0,XXX,XX,XX,Badalpur Union Total,22340,1.1,0.1,0.2,0.2,0.4,0.1,0.1,00111
36.0,2.0,54.0,XXX,XX,XX,Jalsuka Union Total,16181,1.3,0.2,0.2,0.2,0.5,0.1,0.0,00111
36.0,2.0,67.0,XXX,XX,XX,Kakailseo Union Total,29047,1.7,0.2,0.5,0.2,0.6,0.1,0.1,00111
36.0,2.0,81.0,XXX,XX,XX,Shibpasha Union Total,24479,1.5,0.2,0.3,0.3,0.4,0.2,0.1,00111
36.0,5.0,XX.0,XXX,XX,XX,Bahubal Upazila Total,197997,1.5,0.2,0.3,0.2,0.5,0.2,0.1,00111
36.0,5.0,11.0,XXX,XX,XX,Bahubal Union Total,29009,1.2,0.3,0.1,0.2,0.3,0.1,0.1,00111
36.0,5.0,23.0,XXX,XX,XX,Bhadeshwar Union Total,34149,1.3,0.2,0.3,0.1,0.4,0.2,0.0,00111
36.0,5.0,35.0,XXX,XX,XX,Lamatashi Union Total,22777,2.1,0.2,0.5,0.3,0.7,0.2,0.1,00111
36.0,5.0,47.0,XXX,XX,XX,Mirpur Union Total,25906,1.2,0.2,0.3,0.1,0.4,0.2,0.0,00111
36.0,5.0,59.0,XXX,XX,XX,Putijuri Union Total,26776,1.8,0.3,0.3,0.1,0.8,0.2,0.1,00111
36.0,5.0,71.0,XXX,XX,XX,Satkapan Union Total,33355,1.4,0.3,0.4,0.2,0.3,0.1,0.1,00111
36.0,5.0,83.0,XXX,XX,XX,Snanghat Union Total,26025,1.5,0.2,0.3,0.1,0.7,0.1,0.1,00111
36.0,11.0,XX.0,XXX,XX,XX,Baniachong Upazila Total,332530,1.6,0.2,0.4,0.2,0.6,0.2,0.1,00111
36.0,11.0,11.0,XXX,XX,XX,Uttar Purba Baniachang Union Total,22190,1.3,0.2,0.2,0.1,0.6,0.2,0.1,00111
36.0,11.0,12.0,XXX,XX,XX,Uttar Paschim Baniyachang Unio Total,24546,1.2,0.2,0.2,0.2,0.4,0.2,0.1,00111
36.0,11.0,18.0,XXX,XX,XX,Dakshin Purba Baniyachang Union Total,27197,1.8,0.2,0.4,0.2,0.6,0.3,0.1,00111
36.0,11.0,25.0,XXX,XX,XX,Dakshin Paschim Baniyachang Union Total,24464,1.9,0.2,0.2,0.1,0.9,0.2,0.2,00111
36.0,11.0,31.0,XXX,XX,XX,Baraiuri Union Total,19592,2.4,0.2,0.6,0.3,1.1,0.2,0.1,00111
36.0,11.0,37.0,XXX,XX,XX,Daulatpur Union Total,30204,1.1,0.2,0.3,0.1,0.3,0.2,0.1,00111
36.0,11.0,44.0,XXX,XX,XX,Kagapasha Union Total,25800,1.9,0.2,0.5,0.3,0.6,0.1,0.1,00111
36.0,11.0,50.0,XXX,XX,XX,Khagaura Union Total,24391,1.4,0.2,0.3,0.2,0.4,0.1,0.1,00111
36.0,11.0,56.0,XXX,XX,XX,Makrampur Union Total,24410,2.4,0.3,0.4,0.3,1.0,0.2,0.2,00111
36.0,11.0,63.0,XXX,XX,XX,Mandari Union Total,18778,1.5,0.2,0.4,0.2,0.5,0.1,0.1,00111
36.0,11.0,69.0,XXX,XX,XX,Muradpur Union Total,14236,1.9,0.2,0.5,0.3,0.7,0.2,0.0,00111
36.0,11.0,75.0,XXX,XX,XX,Pailarkandi Union Total,17754,1.5,0.2,0.4,0.2,0.5,0.2,0.1,00111
36.0,11.0,82.0,XXX,XX,XX,Pukhra Union Total,24972,1.2,0.1,0.3,0.2,0.4,0.2,0.0,00111
36.0,11.0,88.0,XXX,XX,XX,Sujatpur Union Total,18467,2.0,0.1,0.8,0.1,0.4,0.4,0.2,00111
36.0,11.0,94.0,XXX,XX,XX,Subidpur Union Total,15529,0.9,0.2,0.2,0.1,0.2,0.1,0.0,00111
36.0,26.0,XX.0,XXX,XX,XX,Chunarughat Upazila Total,302110,1.4,0.2,0.3,0.1,0.5,0.1,0.1,00111
36.0,26.0,1.0,XXX,XX,XX,Ward No-01 Total,3210,1.2,0.2,0.2,0.1,0.5,0.1,0.0,00111
36.0,26.0,2.0,XXX,XX,XX,Ward No-02 Total,2995,0.7,0.1,0.0,0.1,0.2,0.2,0.1,00111
36.0,26.0,3.0,XXX,XX,XX,Ward No-03 Total,1689,0.7,0.1,0.3,0.0,0.2,0.0,0.0,00111
36.0,26.0,4.0,XXX,XX,XX,Ward No-04 Total,2656,2.1,0.2,0.8,0.2,0.7,0.1,0.1,00111
36.0,26.0,5.0,XXX,XX,XX,Ward No-05 Total,984,0.1,0.1,0.0,0.0,0.0,0.0,0.0,00111
36.0,26.0,6.0,XXX,XX,XX,Ward No-06 Total,2354,0.8,0.1,0.0,0.0,0.3,0.1,0.2,00111
36.0,26.0,7.0,XXX,XX,XX,Ward No-07 Total,1612,0.3,0.0,0.1,0.0,0.2,0.1,0.0,00111
36.0,26.0,8.0,XXX,XX,XX,Ward No-08 Total,1481,0.9,0.0,0.4,0.1,0.4,0.0,0.0,00111
36.0,26.0,9.0,XXX,XX,XX,Ward No-09 Total,2670,2.7,0.3,0.8,0.5,1.0,0.0,0.1,00111
36.0,26.0,13.0,XXX,XX,XX,Ahmadabad Union Total,30053,1.7,0.3,0.4,0.2,0.6,0.2,0.0,00111
36.0,26.0,19.0,XXX,XX,XX,Chunarughat Union Total,22394,1.2,0.2,0.3,0.0,0.5,0.1,0.1,00111
36.0,26.0,28.0,XXX,XX,XX,Deorgachh Union Total,29141,1.7,0.2,0.4,0.1,0.6,0.2,0.1,00111
36.0,26.0,38.0,XXX,XX,XX,Gazipur Union Total,35167,1.4,0.2,0.3,0.2,0.5,0.2,0.1,00111
36.0,26.0,47.0,XXX,XX,XX,Mirahi Union Total,28858,0.9,0.2,0.1,0.1,0.3,0.1,0.0,00111
36.0,26.0,57.0,XXX,XX,XX,Paik Para Union Total,28660,2.0,0.2,0.6,0.3,0.6,0.2,0.1,00111
36.0,26.0,66.0,XXX,XX,XX,Ranigaon Union Total,31914,1.2,0.2,0.2,0.2,0.5,0.1,0.1,00111
36.0,26.0,76.0,XXX,XX,XX,Sankhola Union Total,29911,1.1,0.2,0.2,0.1,0.3,0.1,0.1,00111
36.0,26.0,85.0,XXX,XX,XX,Shatiajuri Union Total,21104,1.3,0.2,0.4,0.1,0.4,0.1,0.0,00111
36.0,26.0,95.0,XXX,XX,XX,Ubahata Union Total,25257,1.3,0.1,0.2,0.1,0.6,0.2,0.1,00111
36.0,44.0,XX.0,XXX,XX,XX,Habiganj Sadar Upazila Total,329093,1.3,0.2,0.3,0.1,0.4,0.2,0.1,00111
36.0,44.0,1.0,XXX,XX,XX,Ward No-01 Total,8655,1.0,0.1,0.2,0.1,0.4,0.1,0.2,00111
36.0,44.0,2.0,XXX,XX,XX,Ward No-02 Total,6773,0.9,0.1,0.1,0.1,0.3,0.1,0.1,00111
36.0,44.0,3.0,XXX,XX,XX,Ward No-03 Total,6961,0.9,0.1,0.3,0.1,0.2,0.2,0.1,00111
36.0,44.0,4.0,XXX,XX,XX,Ward No-04 Total,7131,0.5,0.1,0.0,0.1,0.2,0.1,0.1,00111
36.0,44.0,5.0,XXX,XX,XX,Ward No-05 Total,4700,0.6,0.0,0.1,0.0,0.3,0.1,0.0,00111
36.0,44.0,6.0,XXX,XX,XX,Ward No-06 Total,9634,2.9,0.6,0.6,0.5,0.7,0.4,0.2,00111
36.0,44.0,7.0,XXX,XX,XX,Ward No-07 Total,6781,1.2,0.1,0.1,0.5,0.2,0.1,0.1,00111
36.0,44.0,8.0,XXX,XX,XX,Ward No-08 Total,8247,0.8,0.1,0.1,0.0,0.3,0.2,0.1,00111
36.0,44.0,9.0,XXX,XX,XX,Ward No-09 Total,10630,0.9,0.1,0.1,0.1,0.3,0.1,0.0,00111
36.0,44.0,11.0,XXX,XX,XX,Ward No-01 (Shayestagang) Total,2357,1.4,0.0,0.3,0.0,0.3,0.4,0.3,00111
36.0,44.0,12.0,XXX,XX,XX,Ward No-02 Total,3504,2.1,0.2,0.5,0.1,0.7,0.5,0.1,00111
36.0,44.0,13.0,XXX,XX,XX,Ward No-03 Total,2662,1.0,0.1,0.1,0.2,0.3,0.1,0.2,00111
36.0,44.0,14.0,XXX,XX,XX,Ward No-04 Total,2469,0.7,0.0,0.1,0.0,0.3,0.3,0.1,00111
36.0,44.0,15.0,XXX,XX,XX,Ward No-05 Total,2284,1.4,0.4,0.3,0.1,0.4,0.1,0.0,00111
36.0,44.0,16.0,XXX,XX,XX,Ward No-06 Total,2168,0.6,0.2,0.2,0.0,0.1,0.0,0.0,00111
36.0,44.0,17.0,XXX,XX,XX,Ward No-07 Total,2511,0.8,0.2,0.1,0.0,0.4,0.0,0.1,00111
36.0,44.0,18.0,XXX,XX,XX,Ward No-08 Total,3064,0.8,0.1,0.0,0.1,0.2,0.1,0.3,00111
36.0,44.0,19.0,XXX,XX,XX,Ward No-09 Total,2295,0.7,0.0,0.1,0.0,0.5,0.0,0.0,00111
36.0,44.0,22.0,XXX,XX,XX,Gopaya Union Total,31415,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00111
36.0,44.0,24.0,XXX,XX,XX,Laskarpur Union Total,23147,1.2,0.3,0.2,0.1,0.4,0.1,0.1,00111
36.0,44.0,28.0,XXX,XX,XX,Lukhra Union Total,24576,1.1,0.1,0.2,0.1,0.4,0.1,0.1,00111
36.0,44.0,38.0,XXX,XX,XX,Nizampur Union Total,21921,1.9,0.2,0.4,0.1,0.7,0.3,0.2,00111
36.0,44.0,47.0,XXX,XX,XX,Nurpur Union Total,28619,1.5,0.2,0.3,0.2,0.5,0.1,0.2,00111
36.0,44.0,57.0,XXX,XX,XX,Poil Union Total,22643,1.4,0.2,0.3,0.2,0.4,0.2,0.1,00111
36.0,44.0,66.0,XXX,XX,XX,Raziura Union Total,22745,1.1,0.3,0.2,0.1,0.4,0.1,0.1,00111
36.0,44.0,76.0,XXX,XX,XX,Richi Union Total,28821,1.6,0.2,0.4,0.2,0.6,0.2,0.1,00111
36.0,44.0,85.0,XXX,XX,XX,Saistaganj Union Total,13465,1.5,0.3,0.3,0.2,0.5,0.1,0.1,00111
36.0,44.0,95.0,XXX,XX,XX,Tegharia Union Total,18915,1.2,0.2,0.3,0.1,0.5,0.1,0.1,00111
