ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Number of Households,Source of Drinking Water (%)-Tap,Source of Drinking Water (%)-Tube-Well,Source of Drinking Water (%)-Other,Electricity Connection (%),Housing Tenancy (%)-Owned,Housing Tenancy (%)-Rented,Housing Tenancy (%)-Rent free,check_var
36.0,2.0,XX.0,XXX,XX,03,  Ajmiriganj Upazila,301,0.0,73.4,26.6,61.1,88.0,0.3,11.6,00110
36.0,2.0,13.0,XXX,XX,03,  Ajmiriganj Union,301,0.0,73.4,26.6,61.1,88.0,0.3,11.6,00110
36.0,5.0,XX.0,XXX,XX,03,  Bahubal Upazila,757,2.0,95.4,2.6,76.0,69.7,28.1,2.1,00110
36.0,5.0,11.0,XXX,XX,03,  Bahubal Union,757,2.0,95.4,2.6,76.0,69.7,28.1,2.1,00110
36.0,11.0,XX.0,XXX,XX,03,  Baniachong Upazila,5065,0.1,93.4,6.5,82.8,92.9,2.9,4.2,00110
36.0,11.0,11.0,XXX,XX,03,  Uttar Purba Baniachang Union,2357,0.2,97.9,2.0,92.8,91.1,5.7,3.2,00110
36.0,11.0,12.0,XXX,XX,03,  Uttar Paschim Baniyachang Unio,1300,0.2,95.2,4.6,76.3,94.9,0.5,4.6,00110
36.0,11.0,18.0,XXX,XX,03,  Dakshin Purba Baniyachang Union,356,0.0,100.0,0.0,90.4,96.6,0.3,3.1,00110
36.0,11.0,25.0,XXX,XX,03,  Dakshin Paschim Baniyachang Union,1052,0.0,78.7,21.3,65.9,93.2,0.3,6.6,00110
36.0,44.0,XX.0,XXX,XX,03,  Habiganj Sadar Upazila,2532,1.9,97.4,0.8,85.5,84.7,13.2,2.1,00110
36.0,44.0,22.0,XXX,XX,03,  Gopaya Union,1843,1.0,98.3,0.7,81.9,87.3,10.8,1.9,00110
36.0,44.0,76.0,XXX,XX,03,  Richi Union,689,4.4,94.8,0.9,95.2,77.8,19.6,2.6,00110
36.0,68.0,XX.0,XXX,XX,03,  Lakhai Upazila,3266,0.7,93.7,5.6,59.2,91.0,6.8,2.2,00110
36.0,68.0,13.0,XXX,XX,03,  Bamai Union,1946,1.1,95.7,3.2,85.8,93.2,5.8,1.1,00110
36.0,68.0,54.0,XXX,XX,03,  Lakhai Union,1320,0.2,90.7,9.2,19.9,87.7,8.4,3.9,00110
36.0,71.0,XX.0,XXX,XX,03,  Madhabpur Upazila,530,28.3,71.5,0.2,76.0,50.2,45.1,4.7,00110
36.0,71.0,17.0,XXX,XX,03,  Bagasura Union,530,28.3,71.5,0.2,76.0,50.2,45.1,4.7,00110
36.0,77.0,XX.0,XXX,XX,03,  Nabiganj Upazila,1011,0.5,73.7,25.8,55.1,90.8,0.8,8.4,00110
36.0,77.0,14.0,XXX,XX,03,  Bausha Union,285,1.4,52.6,46.0,75.4,89.8,0.0,10.2,00110
36.0,77.0,65.0,XXX,XX,03,  Kargaon Union,281,0.0,80.1,19.9,39.9,86.8,1.8,11.4,00110
36.0,77.0,73.0,XXX,XX,03,  Kurshi Union,158,0.0,97.5,2.5,51.3,91.8,1.9,6.3,00110
36.0,77.0,80.0,XXX,XX,03,  Nabiganj Union,287,0.3,75.3,24.4,51.9,95.1,0.0,4.9,00110
91.0,XX.0,XX.0,XXX,XX,03, Sylhet Zila,26862,16.3,77.3,6.4,81.3,62.3,34.0,3.7,00110
91.0,8.0,XX.0,XXX,XX,03,  Balaganj Upazila,1404,2.5,88.7,8.8,70.8,60.1,37.1,2.8,00110
91.0,8.0,11.0,XXX,XX,03,  Balaganj Union,1404,2.5,88.7,8.8,70.8,60.1,37.1,2.8,00110
91.0,20.0,XX.0,XXX,XX,03,  Bishwanath Upazila,3738,12.5,86.8,0.7,85.7,41.0,55.7,3.2,00110
91.0,20.0,21.0,XXX,XX,03,  Bishwanath Union,3738,12.5,86.8,0.7,85.7,41.0,55.7,3.2,00110
91.0,27.0,XX.0,XXX,XX,03,  Companiganj Upazila,3336,1.8,94.0,4.2,74.4,55.8,40.9,3.3,00110
91.0,27.0,11.0,XXX,XX,03,  Islampur Paschim Union,3336,1.8,94.0,4.2,74.4,55.8,40.9,3.3,00110
91.0,31.0,XX.0,XXX,XX,03,  Dakshin Surma Upazila,2989,16.2,79.9,3.9,91.5,67.9,30.8,1.3,00110
91.0,31.0,36.0,XXX,XX,03,  Baraikandi Union,2413,19.0,78.9,2.1,93.5,68.7,30.3,1.0,00110
91.0,31.0,45.0,XXX,XX,03,  Kuchai Union,447,5.6,90.2,4.3,83.4,74.9,21.7,3.4,00110
91.0,31.0,65.0,XXX,XX,03,  Mollargaon Union,129,0.0,63.6,36.4,82.2,28.7,71.3,0.0,00110
91.0,35.0,XX.0,XXX,XX,03,  Fenchuganj Upazila,3936,13.1,82.3,4.6,81.5,71.3,24.1,4.5,00110
91.0,35.0,23.0,XXX,XX,03,  Fenchuganj Union,3936,13.1,82.3,4.6,81.5,71.3,24.1,4.5,00110
91.0,38.0,XX.0,XXX,XX,03,  Golapganj Upazila,786,5.7,94.3,0.0,87.4,95.0,4.8,0.1,00110
91.0,38.0,43.0,XXX,XX,03,  Fulbari Union,786,5.7,94.3,0.0,87.4,95.0,4.8,0.1,00110
91.0,41.0,XX.0,XXX,XX,03,  Gowainghat Upazila,986,0.3,28.3,71.4,31.2,86.0,13.5,0.5,00110
91.0,41.0,42.0,XXX,XX,03,  Paschim Jaflong Union,421,0.7,44.4,54.9,69.4,69.4,29.9,0.7,00110
91.0,41.0,52.0,XXX,XX,03,  Lengura Union,565,0.0,16.3,83.7,2.8,98.4,1.2,0.4,00110
91.0,53.0,XX.0,XXX,XX,03,  Jaintiapur Upazila,1456,2.5,76.0,21.4,77.8,80.1,15.7,4.2,00110
91.0,53.0,63.0,XXX,XX,03,  Nijpat Union,1456,2.5,76.0,21.4,77.8,80.1,15.7,4.2,00110
91.0,62.0,XX.0,XXX,XX,03,  Sylhet Sadar Upazila,7517,36.5,63.2,0.4,92.6,55.6,38.5,5.9,00110
91.0,62.0,42.0,XXX,XX,03,  Khadim Para Union,7400,37.0,62.6,0.4,92.9,54.9,39.1,6.0,00110
91.0,62.0,90.0,XXX,XX,03,  Tuker Bazar Union,117,4.3,95.7,0.0,75.2,97.4,0.0,2.6,00110
91.0,94.0,XX.0,XXX,XX,03,  Zakiganj Upazila,714,0.1,87.1,12.7,19.5,99.3,0.3,0.4,00110
91.0,94.0,57.0,XXX,XX,03,  Kholachhara Union,617,0.2,94.7,5.2,22.5,99.5,0.3,0.2,00110
91.0,94.0,85.0,XXX,XX,03,  Zakiganj Union,97,0.0,39.2,60.8,0.0,97.9,0.0,2.1,00110
58.0,XX.0,XX.0,XXX,XX,03, Maulvibazar Zila,12063,5.2,85.7,9.2,64.1,76.0,19.8,4.2,00110
58.0,14.0,XX.0,XXX,XX,03,  Barlekha Upazila,771,0.9,77.0,22.0,45.4,87.5,9.9,2.6,00110
58.0,14.0,13.0,XXX,XX,03,  Barlekha Union,771,0.9,77.0,22.0,45.4,87.5,9.9,2.6,00110
58.0,35.0,XX.0,XXX,XX,03,  Juri Upazila,2383,5.6,90.5,3.9,79.6,77.4,18.3,4.3,00110
58.0,35.0,47.0,XXX,XX,03,  Jaifarnagar Union,2383,5.6,90.5,3.9,79.6,77.4,18.3,4.3,00110
58.0,56.0,XX.0,XXX,XX,03,  Kamalganj Upazila,2620,0.2,88.6,11.2,43.8,96.8,0.8,2.5,00110
58.0,56.0,38.0,XXX,XX,03,  Kamalganj Union,2620,0.2,88.6,11.2,43.8,96.8,0.8,2.5,00110
58.0,65.0,XX.0,XXX,XX,03,  Kulaura Upazila,219,25.6,72.6,1.8,78.1,60.7,33.8,5.5,00110
58.0,65.0,65.0,XXX,XX,03,  Kulaura Union,219,25.6,72.6,1.8,78.1,60.7,33.8,5.5,00110
58.0,80.0,XX.0,XXX,XX,03,  Rajnagar Upazila,2623,3.4,81.1,15.6,52.3,80.4,11.7,7.8,00110
58.0,80.0,63.0,XXX,XX,03,  Rajnagar Union,1658,3.4,80.3,16.3,53.9,84.6,10.4,4.9,00110
58.0,80.0,73.0,XXX,XX,03,  Tengra Union,965,3.3,82.5,14.2,49.5,73.3,14.0,12.7,00110
58.0,83.0,XX.0,XXX,XX,03,  Sreemangal Upazila,3447,9.7,86.4,3.9,81.1,54.1,42.8,3.0,00110
58.0,83.0,85.0,XXX,XX,03,  Sreemangal Union,3447,9.7,86.4,3.9,81.1,54.1,42.8,3.0,00110
