ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Number of Households,Source of Drinking Water (%)-Tap,Source of Drinking Water (%)-Tube-Well,Source of Drinking Water (%)-Other,Electricity Connection (%),Housing Tenancy (%)-Owned,Housing Tenancy (%)-Rented,Housing Tenancy (%)-Rent free,check_var
76.0,83.0,57.0,XXX,XX,XX,  Raninagar Union Total,4086,0.1,97.5,2.5,56.1,97.7,0.2,2.0,00111
76.0,83.0,66.0,XXX,XX,XX,  Sagarkandi Union Total,7503,0.1,94.2,5.7,46.5,97.6,0.2,2.2,00111
76.0,83.0,76.0,XXX,XX,XX,  Satbaria Union Total,6163,0.3,98.9,0.8,58.2,95.4,0.8,3.8,00111
76.0,83.0,85.0,XXX,XX,XX,  Bhayna  (Sujanagar) Union Total,4239,0.1,98.5,1.3,49.5,98.2,0.0,1.7,00111
76.0,83.0,95.0,XXX,XX,XX,  Tantibanda Union Total,4707,0.1,95.7,4.2,60.7,95.9,0.2,3.8,00111
70.0,XX.0,XX.0,XXX,XX,XX,Chapai Nawabganj Zila Total,357246,8.3,88.2,3.5,48.6,89.6,2.7,7.7,00111
70.0,18.0,XX.0,XXX,XX,XX,Bholahat Upazila Total,24453,3.3,89.6,7.1,43.5,89.7,1.3,9.0,00111
70.0,18.0,18.0,XXX,XX,XX,Bholahat Union Total,6679,1.3,93.0,5.6,52.2,88.8,3.0,8.2,00111
70.0,18.0,37.0,XXX,XX,XX,  Daldali Union Total,7188,4.5,88.7,6.7,41.2,91.0,0.3,8.7,00111
70.0,18.0,56.0,XXX,XX,XX,  Gohalbari Union Total,6466,3.5,83.7,12.7,44.1,87.9,1.1,10.9,00111
70.0,18.0,75.0,XXX,XX,XX,  Jambaria Union Total,4120,3.8,94.6,1.6,32.5,91.6,0.9,7.6,00111
70.0,37.0,XX.0,XXX,XX,XX,Gomastapur Upazila Total,62839,6.9,90.6,2.6,42.4,84.9,1.3,13.8,00111
70.0,37.0,1.0,XXX,XX,XX,  Ward No-01 Total,798,14.5,85.5,0.0,76.8,89.6,7.8,2.6,00111
70.0,37.0,2.0,XXX,XX,XX,  Ward No-02 Total,574,0.9,98.8,0.3,61.7,93.9,4.4,1.7,00111
70.0,37.0,3.0,XXX,XX,XX,  Ward No-03 Total,802,12.0,88.0,0.0,91.0,85.9,11.5,2.6,00111
70.0,37.0,4.0,XXX,XX,XX,  Ward No-04 Total,668,4.3,95.7,0.0,71.3,95.7,3.7,0.6,00111
70.0,37.0,5.0,XXX,XX,XX,  Ward No-05 Total,984,23.2,76.8,0.0,84.5,53.3,24.6,22.2,00111
70.0,37.0,6.0,XXX,XX,XX,  Ward No-06 Total,1311,15.0,80.8,4.3,65.5,52.9,7.8,39.3,00111
70.0,37.0,7.0,XXX,XX,XX,  Ward No-07 Total,802,2.7,97.1,0.1,64.1,82.7,3.6,13.7,00111
70.0,37.0,8.0,XXX,XX,XX,  Ward No-08 Total,629,1.6,98.4,0.0,43.1,98.4,1.0,0.6,00111
70.0,37.0,9.0,XXX,XX,XX,  Ward No-09 Total,989,29.5,70.4,0.1,43.6,95.4,0.3,4.2,00111
70.0,37.0,10.0,XXX,XX,XX,  Alinagar Union Total,3595,2.2,95.9,1.9,39.7,94.2,0.3,5.5,00111
70.0,37.0,21.0,XXX,XX,XX,  Bhangabaria Union Total,6182,1.0,95.3,3.7,27.0,98.8,0.2,1.0,00111
70.0,37.0,31.0,XXX,XX,XX,  Boalia Union Total,6416,0.2,99.4,0.4,42.8,88.2,0.1,11.7,00111
70.0,37.0,42.0,XXX,XX,XX,Chowdala Union Total,8350,0.7,96.5,2.8,41.7,81.8,0.4,17.8,00111
70.0,37.0,52.0,XXX,XX,XX,Gomastapur Union Total,9321,14.7,84.2,1.1,31.7,88.0,1.1,10.9,00111
70.0,37.0,63.0,XXX,XX,XX,  Parbatipur Union Total,8325,16.4,74.1,9.6,45.5,86.7,0.3,13.0,00111
70.0,37.0,73.0,XXX,XX,XX,  Radhanagar Union Total,8764,3.0,96.1,0.9,44.9,83.3,0.2,16.5,00111
70.0,37.0,84.0,XXX,XX,XX,  Rohanpur Union Total,4329,2.6,97.0,0.3,35.4,61.0,0.2,38.9,00111
70.0,56.0,XX.0,XXX,XX,XX,Nachole Upazila Total,32887,21.5,75.6,2.9,46.7,93.5,1.2,5.4,00111
70.0,56.0,1.0,XXX,XX,XX,  Ward No-01 Total,293,0.7,99.3,0.0,41.6,79.5,0.0,20.5,00111
70.0,56.0,2.0,XXX,XX,XX,  Ward No-02 Total,218,0.0,100.0,0.0,44.0,63.3,0.9,35.8,00111
70.0,56.0,3.0,XXX,XX,XX,  Ward No-03 Total,382,24.1,69.6,6.3,64.9,90.8,4.7,4.5,00111
70.0,56.0,4.0,XXX,XX,XX,  Ward No-04 Total,146,0.0,100.0,0.0,36.3,97.9,0.0,2.1,00111
70.0,56.0,5.0,XXX,XX,XX,  Ward No-05 Total,471,0.0,99.8,0.2,59.7,92.6,1.3,6.2,00111
70.0,56.0,6.0,XXX,XX,XX,  Ward No-06 Total,376,16.5,65.2,18.4,68.1,87.8,4.5,7.7,00111
70.0,56.0,7.0,XXX,XX,XX,  Ward No-07 Total,1146,51.5,40.1,8.5,81.1,81.4,15.3,3.3,00111
70.0,56.0,8.0,XXX,XX,XX,  Ward No-08 Total,481,35.6,61.7,2.7,76.7,90.4,8.9,0.6,00111
70.0,56.0,9.0,XXX,XX,XX,  Ward No-09 Total,245,6.5,92.7,0.8,41.2,84.5,2.0,13.5,00111
70.0,56.0,19.0,XXX,XX,XX,  Fatehpur Union Total,7554,11.2,88.4,0.5,36.2,96.3,0.5,3.3,00111
70.0,56.0,38.0,XXX,XX,XX,  Kasba Union Total,7292,19.6,74.6,5.8,42.6,98.3,0.4,1.3,00111
70.0,56.0,57.0,XXX,XX,XX,  Nachole Union Total,7854,25.2,73.6,1.2,47.1,90.7,0.4,9.0,00111
70.0,56.0,76.0,XXX,XX,XX,  Nizampur Union Total,6429,29.4,67.6,3.1,52.2,92.9,0.4,6.7,00111
70.0,66.0,XX.0,XXX,XX,XX,Chapai Nawabganj Sadar Upazila Total,112251,14.7,81.6,3.7,56.0,88.6,4.4,7.0,00111
70.0,66.0,1.0,XXX,XX,XX,  Ward No-01 Total,3577,24.3,70.8,4.9,75.7,83.9,12.7,3.4,00111
70.0,66.0,2.0,XXX,XX,XX,  Ward No-02 Total,2472,70.1,26.8,3.0,97.7,63.1,34.6,2.3,00111
70.0,66.0,3.0,XXX,XX,XX,  Ward No-03 Total,3877,16.2,80.4,3.5,80.3,77.6,20.3,2.1,00111
70.0,66.0,4.0,XXX,XX,XX,  Ward No-04 Total,2298,31.4,62.3,6.4,68.2,97.7,1.3,1.0,00111
70.0,66.0,5.0,XXX,XX,XX,  Ward No-05 Total,2665,28.1,66.7,5.2,78.8,92.3,3.5,4.2,00111
70.0,66.0,6.0,XXX,XX,XX,  Ward No-06 Total,2910,20.7,77.5,1.8,88.2,85.2,8.0,6.8,00111
70.0,66.0,7.0,XXX,XX,XX,  Ward No-07 Total,1456,3.3,85.1,11.6,80.9,92.3,0.8,6.9,00111
70.0,66.0,8.0,XXX,XX,XX,  Ward No-08 Total,1666,31.0,65.2,3.8,92.4,91.9,2.2,5.9,00111
70.0,66.0,9.0,XXX,XX,XX,  Ward No-09 Total,2048,13.4,85.1,1.5,88.3,83.6,2.3,14.0,00111
70.0,66.0,10.0,XXX,XX,XX,  Ward No-10 Total,2485,8.9,88.1,2.9,87.8,83.6,2.3,14.1,00111
70.0,66.0,11.0,XXX,XX,XX,  Ward No-11 Total,2331,1.8,97.8,0.4,76.8,81.9,0.3,17.8,00111
70.0,66.0,12.0,XXX,XX,XX,  Ward No-12 Total,1721,0.4,97.9,1.7,57.1,79.4,0.0,20.6,00111
70.0,66.0,13.0,XXX,XX,XX,  Ward No-13 Total,3344,26.4,71.5,2.1,82.7,84.0,9.7,6.3,00111
70.0,66.0,14.0,XXX,XX,XX,  Ward No-14 Total,3312,31.1,64.8,4.1,86.1,77.8,8.7,13.5,00111
70.0,66.0,15.0,XXX,XX,XX,  Ward No-15 Total,2961,86.4,11.9,1.8,92.7,71.3,24.3,4.4,00111
70.0,66.0,17.0,XXX,XX,XX,  Alatuli Union Total,2971,0.0,94.7,5.3,5.5,88.6,8.4,3.0,00111
70.0,66.0,18.0,XXX,XX,XX,  Balidanga Union Total,8612,11.9,84.2,3.9,52.8,97.5,0.7,1.9,00111
70.0,66.0,19.0,XXX,XX,XX,  Baragharia Union Total,5370,5.8,91.7,2.5,70.8,95.8,2.6,1.7,00111
70.0,66.0,20.0,XXX,XX,XX,  Char Anupnagar Union Total,2649,15.7,74.8,9.6,23.7,97.2,0.1,2.8,00111
70.0,66.0,22.0,XXX,XX,XX,  Char Bagdanga Union Total,3830,0.0,96.1,3.9,36.2,95.1,0.2,4.8,00111
70.0,66.0,27.0,XXX,XX,XX,  Debinagar Union Total,5344,0.0,93.4,6.6,38.0,84.3,0.1,15.6,00111
70.0,66.0,33.0,XXX,XX,XX,  Gobratala Union Total,6580,1.4,96.6,2.0,38.8,89.0,0.6,10.3,00111
70.0,66.0,39.0,XXX,XX,XX,  Islampur Union Total,5340,0.1,97.8,2.1,36.8,76.5,0.2,23.3,00111
70.0,66.0,44.0,XXX,XX,XX,  Jhilim Union Total,5750,65.0,33.7,1.3,40.9,92.2,3.7,4.1,00111
70.0,66.0,55.0,XXX,XX,XX,  Maharajpur Union Total,6037,0.2,96.4,3.4,56.7,92.8,0.8,6.3,00111
70.0,66.0,67.0,XXX,XX,XX,  Narayanpur Union Total,3049,0.0,98.7,1.3,14.5,98.7,0.0,1.3,00111
70.0,66.0,83.0,XXX,XX,XX,  Ranihati Union Total,7169,0.0,90.1,9.8,54.6,96.3,2.7,1.0,00111
70.0,66.0,89.0,XXX,XX,XX,  Shahjahanpur Union Total,3999,0.0,98.6,1.4,27.5,87.2,0.3,12.5,00111
70.0,66.0,94.0,XXX,XX,XX,  Sundarpur Union Total,6428,0.2,98.1,1.8,35.0,95.3,0.3,4.4,00111
70.0,88.0,XX.0,XXX,XX,XX,Shibganj Upazila Total,124816,0.8,95.9,3.3,46.6,91.8,2.4,5.7,00111
70.0,88.0,1.0,XXX,XX,XX,  Ward No-01 Total,839,0.8,95.9,3.2,54.0,96.4,0.2,3.3,00111
70.0,88.0,2.0,XXX,XX,XX,  Ward No-02 Total,1005,7.8,89.1,3.2,71.6,83.3,16.4,0.3,00111
70.0,88.0,3.0,XXX,XX,XX,  Ward No-03 Total,1128,0.0,89.9,10.1,50.5,97.8,1.8,0.4,00111
70.0,88.0,4.0,XXX,XX,XX,  Ward No-04 Total,945,13.3,83.3,3.4,88.8,78.8,19.8,1.4,00111
70.0,88.0,5.0,XXX,XX,XX,  Ward No-05 Total,1401,3.9,95.3,0.9,84.4,83.7,13.6,2.7,00111
70.0,88.0,6.0,XXX,XX,XX,  Ward No-06 Total,1052,1.4,97.6,1.0,56.3,94.6,2.1,3.3,00111
70.0,88.0,7.0,XXX,XX,XX,  Ward No-07 Total,1007,0.0,99.4,0.6,61.2,97.9,1.1,1.0,00111
70.0,88.0,8.0,XXX,XX,XX,  Ward No-08 Total,746,1.7,89.9,8.3,39.5,98.8,0.1,1.1,00111
70.0,88.0,9.0,XXX,XX,XX,  Ward No-09 Total,882,17.1,66.7,16.2,50.0,98.4,0.1,1.5,00111
70.0,88.0,10.0,XXX,XX,XX,  Binodpur Union Total,8290,0.1,99.6,0.3,48.8,88.7,0.3,11.0,00111
70.0,88.0,11.0,XXX,XX,XX,  Chak Kirti Union Total,8378,0.9,91.0,8.0,45.0,95.0,0.4,4.6,00111
70.0,88.0,17.0,XXX,XX,XX,  Daipukuria Union Total,9045,2.4,96.2,1.4,42.9,98.4,0.2,1.4,00111
70.0,88.0,23.0,XXX,XX,XX,  Dhainagar Union Total,9100,0.5,94.7,4.8,36.3,99.0,0.2,0.8,00111
70.0,88.0,29.0,XXX,XX,XX,  Durlabhpur Union Total,11141,0.1,96.2,3.7,44.0,98.2,0.6,1.2,00111
70.0,88.0,35.0,XXX,XX,XX,  Ghorapakhia Union Total,3757,0.1,99.0,1.0,35.2,91.2,7.9,0.9,00111
70.0,88.0,41.0,XXX,XX,XX,Kansat Union Total,9053,0.3,94.6,5.1,55.4,94.6,2.2,3.2,00111
70.0,88.0,47.0,XXX,XX,XX,  Mobarakpur Union Total,7061,0.3,96.6,3.1,46.7,98.3,0.4,1.3,00111
70.0,88.0,53.0,XXX,XX,XX,  Manakosa Union Total,9813,0.0,98.7,1.3,50.9,81.2,0.5,18.3,00111
70.0,88.0,59.0,XXX,XX,XX,  Naya Naobhanga Union Total,9568,0.7,95.7,3.6,48.0,96.6,1.2,2.2,00111
70.0,88.0,65.0,XXX,XX,XX,  Panka Union Total,4722,0.0,98.1,1.9,14.0,67.8,20.6,11.6,00111
70.0,88.0,71.0,XXX,XX,XX,  Satrujitpur Union Total,4762,0.5,97.9,1.6,53.0,81.6,5.3,13.1,00111
70.0,88.0,77.0,XXX,XX,XX,  Shahbajpur Union Total,10843,0.1,94.2,5.7,51.0,90.8,0.4,8.8,00111
70.0,88.0,89.0,XXX,XX,XX,  Shyampur Union Total,8243,0.1,99.1,0.9,55.0,89.9,0.1,9.9,00111
70.0,88.0,95.0,XXX,XX,XX,  Uzirpur Union Total,2035,0.0,99.6,0.4,6.4,84.7,14.5,0.8,00111
69.0,XX.0,XX.0,XXX,XX,XX,Natore Zila Total,422921,2.1,93.6,4.3,48.8,93.7,2.8,3.4,00111
69.0,9.0,XX.0,XXX,XX,XX,Bagatipara Upazila Total,33308,0.5,96.6,2.9,52.2,95.7,2.2,2.1,00111
69.0,9.0,1.0,XXX,XX,XX,  Ward No-01 Total,268,0.0,100.0,0.0,57.1,99.3,0.0,0.7,00111
69.0,9.0,2.0,XXX,XX,XX,  Ward No-02 Total,245,0.0,94.3,5.7,49.0,98.8,0.0,1.2,00111
69.0,9.0,3.0,XXX,XX,XX,  Ward No-03 Total,228,0.0,100.0,0.0,53.1,98.2,0.0,1.8,00111
69.0,9.0,4.0,XXX,XX,XX,  Ward No-04 Total,319,0.6,88.7,10.7,72.7,97.2,1.9,0.9,00111
69.0,9.0,5.0,XXX,XX,XX,  Ward No-05 Total,257,1.9,94.9,3.1,62.6,90.3,9.3,0.4,00111
69.0,9.0,6.0,XXX,XX,XX,  Ward No-06 Total,269,0.4,99.6,0.0,71.7,87.7,7.4,4.8,00111
69.0,9.0,7.0,XXX,XX,XX,  Ward No-07 Total,360,0.0,100.0,0.0,81.9,95.8,3.9,0.3,00111
69.0,9.0,8.0,XXX,XX,XX,  Ward No-08 Total,382,0.3,99.5,0.3,82.5,87.4,11.5,1.0,00111
69.0,9.0,9.0,XXX,XX,XX,  Ward No-09 Total,212,0.0,100.0,0.0,57.5,97.6,0.0,2.4,00111
69.0,9.0,19.0,XXX,XX,XX,  Bagatipara Union Total,4797,0.6,99.0,0.4,55.4,95.9,1.2,2.9,00111
69.0,9.0,38.0,XXX,XX,XX,  Dayarampur Union Total,7525,0.1,97.8,2.1,57.3,91.8,6.8,1.4,00111
69.0,9.0,42.0,XXX,XX,XX,  Fhaguradiar Union Total,4059,0.3,95.5,4.2,39.3,98.1,0.0,1.8,00111
69.0,9.0,57.0,XXX,XX,XX,  Panka Union Total,7047,0.2,96.0,3.7,47.9,95.8,0.2,4.0,00111
69.0,9.0,76.0,XXX,XX,XX,  Jamnagar Union Total,7340,1.1,94.9,4.1,50.8,98.7,0.3,1.0,00111
69.0,15.0,XX.0,XXX,XX,XX,Baraigram Upazila Total,70009,0.9,93.9,5.2,43.7,93.8,1.8,4.5,00111
69.0,15.0,1.0,XXX,XX,XX,  Ward No-01 Total,719,0.4,98.9,0.7,66.2,95.5,2.5,1.9,00111
69.0,15.0,2.0,XXX,XX,XX,  Ward No-02 Total,862,14.2,84.9,0.9,90.1,76.2,21.0,2.8,00111
69.0,15.0,3.0,XXX,XX,XX,  Ward No-03 Total,558,17.9,81.4,0.7,86.0,67.2,30.8,2.0,00111
69.0,15.0,4.0,XXX,XX,XX,  Ward No-04 Total,294,0.0,78.6,21.4,56.8,98.3,0.3,1.4,00111
69.0,15.0,5.0,XXX,XX,XX,  Ward No-05 Total,331,0.3,99.7,0.0,69.8,98.2,0.0,1.8,00111
69.0,15.0,6.0,XXX,XX,XX,  Ward No-06 Total,582,1.2,98.6,0.2,77.3,79.9,17.9,2.2,00111
69.0,15.0,7.0,XXX,XX,XX,  Ward No-07 Total,751,0.3,94.9,4.8,71.6,96.4,2.9,0.7,00111
69.0,15.0,8.0,XXX,XX,XX,  Ward No-08 Total,722,0.6,98.9,0.6,83.2,91.8,7.5,0.7,00111
69.0,15.0,9.0,XXX,XX,XX,  Ward No-09 Total,716,7.7,89.1,3.2,82.1,66.5,20.7,12.8,00111
69.0,15.0,11.0,XXX,XX,XX,  Ward No-01 Total,509,0.8,68.4,30.8,35.8,96.1,2.2,1.8,00111
69.0,15.0,12.0,XXX,XX,XX,  Ward No-02 Total,539,2.0,97.6,0.4,47.3,81.6,5.2,13.2,00111
69.0,15.0,13.0,XXX,XX,XX,  Ward No-03 Total,495,0.2,92.1,7.7,18.8,95.6,0.2,4.2,00111
69.0,15.0,14.0,XXX,XX,XX,  Ward No-04 Total,372,0.8,73.4,25.8,39.0,94.6,0.0,5.4,00111
69.0,15.0,15.0,XXX,XX,XX,  Ward No-05 Total,444,5.2,86.5,8.3,47.1,92.8,5.0,2.3,00111
69.0,15.0,16.0,XXX,XX,XX,  Ward No-06 Total,567,0.2,87.7,12.2,47.4,98.4,0.2,1.4,00111
69.0,15.0,17.0,XXX,XX,XX,  Ward No-07 Total,404,0.7,99.3,0.0,67.1,86.4,4.0,9.7,00111
69.0,15.0,18.0,XXX,XX,XX,  Ward No-08 Total,699,4.6,95.4,0.0,69.1,83.0,15.2,1.9,00111
69.0,15.0,19.0,XXX,XX,XX,  Ward No-09 Total,439,1.8,95.9,2.3,44.6,97.0,2.5,0.5,00111
69.0,15.0,21.0,XXX,XX,XX,  Baraigram Union Total,9918,0.4,96.1,3.5,32.5,87.8,0.1,12.0,00111
69.0,15.0,23.0,XXX,XX,XX,  Chandi Union Total,5438,0.1,91.6,8.3,41.6,98.5,0.2,1.3,00111
69.0,15.0,35.0,XXX,XX,XX,  Gopalpur Union Total,6324,1.4,94.2,4.3,41.3,94.4,1.1,4.6,00111
69.0,15.0,47.0,XXX,XX,XX,  Joari Union Total,10116,0.5,92.3,7.2,48.7,95.5,0.9,3.6,00111
69.0,15.0,59.0,XXX,XX,XX,  Jonail Union Total,8444,0.3,93.9,5.9,32.2,97.7,0.9,1.4,00111
69.0,15.0,71.0,XXX,XX,XX,  Majgaon Union Total,9498,0.2,96.8,2.9,50.6,94.9,0.1,4.9,00111
69.0,15.0,83.0,XXX,XX,XX,  Nagar Union Total,10268,0.5,94.8,4.7,35.4,96.9,0.7,2.4,00111
69.0,41.0,XX.0,XXX,XX,XX,Gurudaspur Upazila Total,54847,1.3,94.2,4.4,49.5,95.9,1.7,2.5,00111
69.0,41.0,1.0,XXX,XX,XX,  Ward No-01 Total,1143,2.4,94.5,3.1,76.8,87.6,10.6,1.8,00111
69.0,41.0,2.0,XXX,XX,XX,  Ward No-02 Total,715,7.8,92.2,0.0,84.9,86.6,12.3,1.1,00111
69.0,41.0,3.0,XXX,XX,XX,  Ward No-03 Total,1052,11.8,88.2,0.0,81.1,81.7,14.6,3.7,00111
69.0,41.0,4.0,XXX,XX,XX,  Ward No-04 Total,1083,3.5,95.1,1.4,70.7,90.0,4.8,5.2,00111
69.0,41.0,5.0,XXX,XX,XX,  Ward No-05 Total,809,6.1,93.4,0.5,92.3,75.8,17.7,6.6,00111
69.0,41.0,6.0,XXX,XX,XX,  Ward No-06 Total,627,10.2,88.0,1.8,90.6,83.3,14.2,2.6,00111
69.0,41.0,7.0,XXX,XX,XX,  Ward No-07 Total,1063,4.6,94.6,0.8,82.5,89.7,9.0,1.3,00111
69.0,41.0,8.0,XXX,XX,XX,  Ward No-08 Total,952,2.2,97.7,0.1,75.5,93.5,3.2,3.4,00111
69.0,41.0,9.0,XXX,XX,XX,  Ward No-09 Total,766,0.5,97.7,1.8,58.2,95.4,0.3,4.3,00111
69.0,41.0,13.0,XXX,XX,XX,  Biaghat Union Total,5984,0.3,98.8,0.9,48.6,98.4,0.1,1.4,00111
69.0,41.0,27.0,XXX,XX,XX,  Chapila Union Total,8976,0.4,96.8,2.8,34.3,97.2,0.1,2.7,00111
69.0,41.0,40.0,XXX,XX,XX,  Dharabarisha Union Total,8116,0.7,90.9,8.5,47.5,97.5,0.1,2.4,00111
69.0,41.0,60.0,XXX,XX,XX,  Khubjipur Union Total,4499,0.4,93.0,6.6,64.6,98.5,0.5,1.0,00111
69.0,41.0,67.0,XXX,XX,XX,  Moshinda Union Total,8684,0.2,95.4,4.4,40.6,96.5,0.5,3.0,00111
69.0,41.0,81.0,XXX,XX,XX,  Nazirpur Union Total,10378,1.4,92.1,6.5,42.3,97.2,0.5,2.4,00111
69.0,44.0,XX.0,XXX,XX,XX,Lalpur Upazila Total,66353,0.8,96.4,2.8,48.7,96.0,1.8,2.1,00111
69.0,44.0,1.0,XXX,XX,XX,  Ward No-01 Total,580,7.8,91.6,0.7,90.3,70.3,23.1,6.6,00111
69.0,44.0,2.0,XXX,XX,XX,  Ward No-02 Total,535,1.1,98.7,0.2,61.3,99.1,0.6,0.4,00111
69.0,44.0,3.0,XXX,XX,XX,  Ward No-03 Total,607,0.3,94.9,4.8,54.7,98.7,1.0,0.3,00111
69.0,44.0,4.0,XXX,XX,XX,  Ward No-04 Total,654,0.2,99.1,0.8,53.1,99.1,0.0,0.9,00111
69.0,44.0,5.0,XXX,XX,XX,  Ward No-05 Total,722,0.3,99.7,0.0,53.6,99.7,0.1,0.1,00111
69.0,44.0,6.0,XXX,XX,XX,  Ward No-06 Total,543,0.2,98.9,0.9,75.3,81.8,10.3,7.9,00111
69.0,44.0,7.0,XXX,XX,XX,  Ward No-07 Total,480,41.3,58.1,0.6,85.8,29.4,62.9,7.7,00111
69.0,44.0,8.0,XXX,XX,XX,  Ward No-08 Total,714,6.0,92.2,1.8,57.0,81.1,12.5,6.4,00111
69.0,44.0,9.0,XXX,XX,XX,  Ward No-09 Total,445,0.2,97.8,2.0,68.3,87.4,8.5,4.0,00111
69.0,44.0,17.0,XXX,XX,XX,  Arbab Union Total,7092,0.1,98.6,1.2,33.8,97.2,0.1,2.7,00111
69.0,44.0,19.0,XXX,XX,XX,  Bilmaria Union Total,4695,0.2,96.2,3.6,42.8,98.4,0.3,1.3,00111
69.0,44.0,28.0,XXX,XX,XX,  Changdhupail Union Total,7772,0.3,97.3,2.4,54.8,97.4,0.6,2.0,00111
69.0,44.0,38.0,XXX,XX,XX,  Duaria Union Total,5915,0.3,98.3,1.4,42.8,97.5,0.3,2.2,00111
69.0,44.0,47.0,XXX,XX,XX,  Durduria Union Total,6876,0.1,98.5,1.4,41.7,98.8,0.2,1.0,00111
69.0,44.0,57.0,XXX,XX,XX,  Arjunpur Boromhati Union Total,3092,0.2,96.8,3.0,35.6,98.4,0.1,1.6,00111
69.0,44.0,66.0,XXX,XX,XX,  Ishwardi Union Total,6273,0.4,96.7,2.9,60.3,97.9,1.6,0.5,00111
69.0,44.0,76.0,XXX,XX,XX,  Kadam Chilan Union Total,4597,0.3,93.8,5.9,48.4,96.9,0.3,2.8,00111
69.0,44.0,85.0,XXX,XX,XX,  Lalpur Union Total,7477,0.8,93.7,5.6,53.5,95.0,2.2,2.8,00111
69.0,44.0,95.0,XXX,XX,XX,  Walia Union Total,7284,0.6,96.2,3.2,50.8,94.3,2.9,2.8,00111
69.0,63.0,XX.0,XXX,XX,XX,Natore Sadar Upazila Total,109767,4.4,91.8,3.8,55.8,88.9,5.9,5.2,00111
69.0,63.0,1.0,XXX,XX,XX,  Ward No-01 Total,2046,21.2,73.1,5.8,84.6,71.7,21.3,7.0,00111
69.0,63.0,2.0,XXX,XX,XX,  Ward No-02 Total,2156,39.4,56.4,4.2,93.2,61.6,32.3,6.1,00111
69.0,63.0,3.0,XXX,XX,XX,  Ward No-03 Total,2638,17.4,80.3,2.3,92.5,65.0,32.4,2.6,00111
69.0,63.0,4.0,XXX,XX,XX,  Ward No-04 Total,1830,10.0,89.3,0.7,97.2,60.4,37.4,2.2,00111
69.0,63.0,5.0,XXX,XX,XX,  Ward No-05 Total,2053,10.4,87.2,2.4,94.0,69.1,27.6,3.3,00111
69.0,63.0,6.0,XXX,XX,XX,  Ward No-06 Total,1809,12.5,87.1,0.3,96.2,62.5,30.4,7.1,00111
69.0,63.0,7.0,XXX,XX,XX,  Ward No-07 Total,1787,14.8,84.4,0.7,92.5,65.4,30.2,4.5,00111
69.0,63.0,8.0,XXX,XX,XX,  Ward No-08 Total,2068,14.1,84.2,1.7,89.4,69.6,26.2,4.2,00111
69.0,63.0,9.0,XXX,XX,XX,  Ward No-09 Total,2142,17.9,79.4,2.7,81.7,63.4,26.8,9.8,00111
69.0,63.0,11.0,XXX,XX,XX,  Ward No-01 Total,402,2.5,89.8,7.7,46.3,92.0,8.0,0.0,00111
69.0,63.0,12.0,XXX,XX,XX,  Ward No-02 Total,71,1.4,62.0,36.6,59.2,100.0,0.0,0.0,00111
69.0,63.0,13.0,XXX,XX,XX,  Ward No-03 Total,241,12.0,88.0,0.0,90.9,84.2,14.5,1.2,00111
69.0,63.0,14.0,XXX,XX,XX,  Ward No-04 Total,359,4.2,95.5,0.3,61.8,88.0,0.8,11.1,00111
69.0,63.0,15.0,XXX,XX,XX,  Ward No-05 Total,575,2.6,94.1,3.3,51.8,99.1,0.2,0.7,00111
69.0,63.0,16.0,XXX,XX,XX,  Ward No-06 Total,358,0.3,99.7,0.0,76.0,94.1,5.9,0.0,00111
69.0,63.0,17.0,XXX,XX,XX,  Ward No-07 Total,241,10.4,88.4,1.2,74.7,85.1,2.9,12.0,00111
69.0,63.0,18.0,XXX,XX,XX,  Ward No-08 Total,187,2.1,73.8,24.1,62.0,98.9,0.0,1.1,00111
69.0,63.0,19.0,XXX,XX,XX,  Ward No-09 Total,218,0.9,94.0,5.0,77.5,97.7,0.0,2.3,00111
69.0,63.0,20.0,XXX,XX,XX,  Bara Harishpur Union Total,9106,2.2,94.6,3.2,39.6,86.7,2.4,10.9,00111
69.0,63.0,23.0,XXX,XX,XX,  Bipra Belgharia Union Total,7956,6.3,90.8,2.9,54.4,91.1,0.9,8.0,00111
69.0,63.0,26.0,XXX,XX,XX,  Brahmapur Union Total,5467,1.5,88.8,9.7,60.0,98.6,0.0,1.4,00111
69.0,63.0,29.0,XXX,XX,XX,  Chhatni Union Total,8884,0.4,94.1,5.5,40.6,92.9,0.7,6.5,00111
69.0,63.0,36.0,XXX,XX,XX,  Dighapatia Union Total,8701,0.9,97.7,1.4,53.7,94.2,1.0,4.9,00111
69.0,63.0,43.0,XXX,XX,XX,  Halsa Union Total,6539,0.4,94.5,5.2,23.3,92.2,0.6,7.2,00111
69.0,63.0,51.0,XXX,XX,XX,  Kafuria Union Total,8253,1.3,96.5,2.2,54.9,97.7,0.7,1.7,00111
69.0,63.0,58.0,XXX,XX,XX,  Khajuria Union Total,4984,2.2,85.2,12.7,60.4,96.6,0.2,3.3,00111
69.0,63.0,65.0,XXX,XX,XX,  Lakshmipur Kholaba Union Total,7248,0.5,95.2,4.3,29.7,89.9,0.8,9.3,00111
69.0,63.0,73.0,XXX,XX,XX,  Madhnagar Union Total,5181,1.1,97.3,1.6,55.0,97.5,0.7,1.8,00111
