ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Number of Households,Type of Structure (%)-Pucka,Type of Structure (%)-Semi-pucka,Type of Structure (%)-Kutcha,Type of Structure (%)-Jhupri,Toilet Facility (%)-Sanitary (water-sealed),Toilet Facility (%)-Sanitary (non water-sealed),Toilet Facility (%)-Non-sanitary,Toilet Facility (%)-None,check_var
18.0,31.0,23.0,XXX,XX,XX,  Perkrishnapur Madna Union Total,6066,16.1,16.3,66.3,1.3,5.9,19.0,69.4,5.8,00111
18.0,31.0,35.0,XXX,XX,XX,Howli Union Total,9799,16.8,34.0,46.6,2.6,15.9,44.5,33.6,5.9,00111
18.0,31.0,47.0,XXX,XX,XX,  Juranpur Union Total,9076,30.6,27.2,39.1,3.0,10.9,21.7,62.2,5.2,00111
18.0,31.0,59.0,XXX,XX,XX,  Kapasadanga Union Total,10783,19.4,22.6,55.0,3.0,16.9,58.1,14.3,10.7,00111
18.0,31.0,71.0,XXX,XX,XX,  Kuralgachhi Union Total,7325,15.2,19.1,63.3,2.3,11.6,42.6,38.2,7.6,00111
18.0,31.0,83.0,XXX,XX,XX,  Natipota Union Total,8817,20.6,20.3,52.5,6.5,6.9,20.7,62.2,10.2,00111
18.0,55.0,XX.0,XXX,XX,XX,Jiban Nagar Upazila Total,44104,17.0,26.8,48.3,7.9,20.0,27.6,45.6,6.8,00111
18.0,55.0,XX.0,XXX,XX,XX,  Jiban Nagar Paurashava,6646,25.5,41.4,30.2,2.9,29.9,28.9,38.6,2.6,00111
18.0,55.0,1.0,XXX,XX,XX,  Ward No-01 Total,327,20.2,35.5,44.3,0.0,26.3,57.5,8.3,8.0,00111
18.0,55.0,2.0,XXX,XX,XX,  Ward No-02 Total,680,25.3,50.9,17.5,6.3,33.1,32.9,26.9,7.1,00111
18.0,55.0,3.0,XXX,XX,XX,  Ward No-03 Total,776,18.3,34.3,43.6,3.9,7.1,36.1,53.9,3.0,00111
18.0,55.0,4.0,XXX,XX,XX,  Ward No-04 Total,726,26.4,45.3,28.0,0.3,44.1,19.0,36.1,0.8,00111
18.0,55.0,5.0,XXX,XX,XX,  Ward No-05 Total,743,3.5,32.0,60.6,3.9,9.8,16.6,69.4,4.2,00111
18.0,55.0,6.0,XXX,XX,XX,  Ward No-06 Total,729,49.7,33.2,16.6,0.5,66.4,13.7,19.8,0.1,00111
18.0,55.0,7.0,XXX,XX,XX,  Ward No-07 Total,666,44.7,45.9,8.6,0.8,54.4,28.4,17.1,0.2,00111
18.0,55.0,8.0,XXX,XX,XX,  Ward No-08 Total,1153,29.7,39.6,27.6,3.1,17.4,39.6,40.9,2.0,00111
18.0,55.0,9.0,XXX,XX,XX,  Ward No-09 Total,846,11.1,53.2,30.3,5.4,21.5,25.9,50.6,2.0,00111
18.0,55.0,19.0,XXX,XX,XX,  Andulbaria Union Total,6660,15.0,29.2,48.4,7.4,20.0,21.3,52.3,6.4,00111
18.0,55.0,38.0,XXX,XX,XX,Banka Union Total,11763,19.0,20.9,57.9,2.2,24.1,25.9,43.4,6.5,00111
18.0,55.0,57.0,XXX,XX,XX,  Simanta Union Total,7199,11.3,28.0,47.2,13.4,18.0,31.0,42.1,8.9,00111
18.0,55.0,76.0,XXX,XX,XX,Uthali Union Total,11836,14.8,22.5,49.5,13.2,11.7,29.9,50.0,8.5,00111
65.0,XX.0,XX.0,XXX,XX,XX,Narail Zila Total,162299,6.4,24.3,68.3,1.0,29.9,41.2,26.1,2.9,00111
65.0,28.0,XX.0,XXX,XX,XX,Kalia Upazila Total,48498,4.2,23.7,71.4,0.7,25.9,42.1,30.1,1.9,00111
65.0,28.0,XX.0,XXX,XX,XX,  Kalia Paurashava,4481,10.7,33.9,54.5,0.8,20.4,47.0,31.0,1.5,00111
65.0,28.0,1.0,XXX,XX,XX,  Ward No-01 Total,492,7.5,39.8,52.6,0.0,17.3,35.6,45.7,1.4,00111
65.0,28.0,2.0,XXX,XX,XX,  Ward No-02 Total,736,25.4,32.1,42.4,0.1,25.8,53.3,20.8,0.1,00111
65.0,28.0,3.0,XXX,XX,XX,  Ward No-03 Total,514,8.9,39.5,50.8,0.8,28.2,39.3,29.2,3.3,00111
65.0,28.0,4.0,XXX,XX,XX,  Ward No-04 Total,435,17.9,36.3,44.1,1.6,15.6,58.6,22.3,3.4,00111
65.0,28.0,5.0,XXX,XX,XX,  Ward No-05 Total,434,11.3,31.3,56.2,1.2,3.5,31.1,64.5,0.9,00111
65.0,28.0,6.0,XXX,XX,XX,  Ward No-06 Total,424,1.9,21.7,76.4,0.0,20.5,51.4,28.1,0.0,00111
65.0,28.0,7.0,XXX,XX,XX,  Ward No-07 Total,416,7.5,24.5,65.1,2.9,15.1,55.8,27.2,1.9,00111
65.0,28.0,8.0,XXX,XX,XX,  Ward No-08 Total,519,6.6,29.9,63.2,0.4,27.6,46.2,24.5,1.7,00111
65.0,28.0,9.0,XXX,XX,XX,  Ward No-09 Total,511,2.2,47.0,49.5,1.4,23.5,50.1,24.9,1.6,00111
65.0,28.0,13.0,XXX,XX,XX,  Babra Hachla Union Total,2503,4.5,20.3,74.4,0.9,25.6,49.7,23.3,1.4,00111
65.0,28.0,14.0,XXX,XX,XX,Boranal Eliasabad Union Total,1482,2.8,7.6,88.9,0.8,45.9,27.6,25.0,1.6,00111
65.0,28.0,15.0,XXX,XX,XX,  Bauisena Union Total,4214,1.9,16.8,80.8,0.5,15.5,37.7,45.8,1.0,00111
65.0,28.0,23.0,XXX,XX,XX,  Hamidpur Union Total,3308,4.4,23.2,72.3,0.0,46.9,39.3,13.4,0.4,00111
65.0,28.0,31.0,XXX,XX,XX,  Chanchari Union Total,3237,7.0,23.8,69.1,0.0,28.2,49.4,20.7,1.7,00111
65.0,28.0,39.0,XXX,XX,XX,  Joynagar Union Total,3144,3.0,11.4,84.9,0.7,25.3,60.1,13.2,1.4,00111
65.0,28.0,47.0,XXX,XX,XX,  Kalabaria Union Total,3560,3.3,15.4,80.4,0.8,8.0,53.7,36.3,2.0,00111
65.0,28.0,63.0,XXX,XX,XX,  Khasial Union Total,3201,5.9,24.1,69.3,0.8,40.2,45.5,12.2,2.2,00111
65.0,28.0,71.0,XXX,XX,XX,Mauli Union Total,3656,1.4,17.4,79.4,1.9,36.0,34.4,28.2,1.5,00111
65.0,28.0,79.0,XXX,XX,XX,  Pahardanga Union Total,2705,1.6,16.2,81.4,0.9,13.2,26.1,59.8,1.0,00111
65.0,28.0,87.0,XXX,XX,XX,Peruli Union Total,5993,2.5,37.4,59.5,0.6,20.2,39.7,36.2,3.9,00111
65.0,28.0,94.0,XXX,XX,XX,  Purulia Union Total,4407,4.2,36.3,58.7,0.8,19.2,31.1,46.9,2.7,00111
65.0,28.0,95.0,XXX,XX,XX,Salamabad Union Total,2607,4.4,20.8,74.5,0.3,41.8,46.5,9.7,2.1,00111
65.0,52.0,XX.0,XXX,XX,XX,Lohagara Upazila Total,51154,5.1,24.3,69.1,1.5,37.0,48.6,12.5,1.9,00111
65.0,52.0,XX.0,XXX,XX,XX,  Lohagara Paurashava,5905,22.0,41.5,35.2,1.3,26.7,62.2,10.8,0.3,00111
65.0,52.0,1.0,XXX,XX,XX,  Ward No-01 Total,572,3.7,33.6,61.9,0.9,14.7,81.6,3.1,0.5,00111
65.0,52.0,2.0,XXX,XX,XX,  Ward No-02 Total,763,8.1,42.2,49.4,0.3,32.2,67.4,0.3,0.1,00111
65.0,52.0,3.0,XXX,XX,XX,  Ward No-03 Total,590,34.4,56.1,9.3,0.2,25.1,69.5,5.4,0.0,00111
65.0,52.0,4.0,XXX,XX,XX,  Ward No-04 Total,847,38.7,37.1,24.0,0.2,18.4,65.8,15.7,0.1,00111
65.0,52.0,5.0,XXX,XX,XX,  Ward No-05 Total,585,9.2,56.6,30.4,3.8,38.5,45.1,16.1,0.3,00111
65.0,52.0,6.0,XXX,XX,XX,  Ward No-06 Total,659,23.4,40.2,35.5,0.9,37.8,38.7,23.5,0.0,00111
65.0,52.0,7.0,XXX,XX,XX,  Ward No-07 Total,746,46.9,36.5,15.3,1.3,33.5,62.9,3.6,0.0,00111
65.0,52.0,8.0,XXX,XX,XX,  Ward No-08 Total,684,13.6,32.9,49.3,4.2,22.5,54.8,21.5,1.2,00111
65.0,52.0,9.0,XXX,XX,XX,  Ward No-09 Total,459,7.6,43.6,48.8,0.0,14.2,78.9,6.5,0.4,00111
65.0,52.0,15.0,XXX,XX,XX,  Dighalia Union Total,5023,2.9,21.0,75.5,0.6,48.9,40.8,8.0,2.3,00111
65.0,52.0,18.0,XXX,XX,XX,  Itna Union Total,4952,2.6,14.2,82.5,0.7,51.2,31.2,14.5,3.1,00111
65.0,52.0,23.0,XXX,XX,XX,  Joypur Union Total,4511,5.0,25.3,67.8,2.0,35.6,51.1,12.1,1.2,00111
65.0,52.0,31.0,XXX,XX,XX,  Kashipur Union Total,3122,2.9,22.2,72.2,2.7,24.3,59.1,15.4,1.2,00111
65.0,52.0,39.0,XXX,XX,XX,  Kotakul Union Total,2688,2.3,15.1,81.2,1.4,49.9,42.7,5.5,1.9,00111
65.0,52.0,47.0,XXX,XX,XX,  Lahuria Union Total,5355,1.8,27.6,69.7,0.9,41.5,44.9,11.1,2.4,00111
65.0,52.0,55.0,XXX,XX,XX,  Lakshmipasha Union Total,2096,2.5,15.2,81.3,1.0,6.8,77.9,14.4,0.9,00111
65.0,52.0,63.0,XXX,XX,XX,  Lohagara Union Total,1770,2.1,20.7,72.9,4.3,5.3,71.9,22.0,0.8,00111
65.0,52.0,71.0,XXX,XX,XX,  Mallikpur Union Total,3491,3.2,16.0,80.1,0.8,15.6,60.6,22.5,1.3,00111
65.0,52.0,79.0,XXX,XX,XX,  Naldi Union Total,4542,2.8,23.6,72.3,1.3,36.5,51.1,9.2,3.2,00111
65.0,52.0,87.0,XXX,XX,XX,  Noagram Union Total,3635,3.5,19.9,74.4,2.1,50.1,31.9,16.6,1.5,00111
65.0,52.0,94.0,XXX,XX,XX,  Shalnagar Union Total,4064,2.5,35.4,59.1,3.0,53.5,34.5,9.0,3.0,00111
65.0,76.0,XX.0,XXX,XX,XX,Narail Sadar Upazila Total,62647,9.1,24.8,65.3,0.7,27.1,34.4,34.1,4.5,00111
65.0,76.0,XX.0,XXX,XX,XX,  Narail Paurashava,9832,32.0,35.9,31.4,0.7,51.0,30.2,17.3,1.5,00111
65.0,76.0,1.0,XXX,XX,XX,  Ward No-01 Total,670,7.8,43.3,46.9,2.1,22.8,33.1,37.3,6.7,00111
65.0,76.0,2.0,XXX,XX,XX,  Ward No-02 Total,736,7.1,41.0,49.2,2.7,44.3,31.0,23.5,1.2,00111
65.0,76.0,3.0,XXX,XX,XX,  Ward No-03 Total,1374,54.2,34.9,10.5,0.4,61.6,27.9,10.5,0.1,00111
65.0,76.0,4.0,XXX,XX,XX,  Ward No-04 Total,1591,43.6,28.4,27.8,0.1,82.1,11.4,5.7,0.8,00111
65.0,76.0,5.0,XXX,XX,XX,  Ward No-05 Total,1664,37.9,30.8,30.6,0.6,48.1,35.0,16.4,0.5,00111
65.0,76.0,6.0,XXX,XX,XX,  Ward No-06 Total,1330,48.4,32.3,18.9,0.4,49.0,34.1,15.3,1.6,00111
65.0,76.0,7.0,XXX,XX,XX,  Ward No-07 Total,1172,22.8,42.0,35.2,0.0,46.7,29.1,21.4,2.8,00111
65.0,76.0,8.0,XXX,XX,XX,  Ward No-08 Total,573,4.4,37.0,57.6,1.0,12.2,57.1,29.3,1.4,00111
65.0,76.0,9.0,XXX,XX,XX,  Ward No-09 Total,722,5.3,50.3,43.9,0.6,43.2,35.0,20.6,1.1,00111
65.0,76.0,11.0,XXX,XX,XX,  Auria Union Total,5365,4.5,30.5,64.2,0.7,17.7,33.2,47.9,1.2,00111
65.0,76.0,13.0,XXX,XX,XX,  Banshgram Union Total,4109,1.8,22.7,75.1,0.4,31.8,37.4,25.7,5.1,00111
65.0,76.0,20.0,XXX,XX,XX,  Bhadrabila Union Total,4083,2.7,24.5,72.5,0.3,30.5,39.9,23.8,5.8,00111
65.0,76.0,27.0,XXX,XX,XX,  Bichhali Union Total,4587,15.2,16.1,68.5,0.1,18.5,51.7,22.1,7.7,00111
65.0,76.0,33.0,XXX,XX,XX,  Chandibarpur Union Total,3990,2.4,26.0,69.2,2.4,5.0,23.0,66.7,5.3,00111
65.0,76.0,40.0,XXX,XX,XX,  Habakhali Union Total,3913,1.7,16.0,79.6,2.7,10.9,53.2,33.0,2.9,00111
65.0,76.0,47.0,XXX,XX,XX,  Kalora Union Total,4520,9.1,18.0,72.7,0.2,16.6,35.7,41.9,5.8,00111
65.0,76.0,54.0,XXX,XX,XX,  Maij Para Union Total,4972,3.8,27.0,68.4,0.9,28.5,35.6,31.5,4.4,00111
65.0,76.0,61.0,XXX,XX,XX,Mulia Union Total,2051,5.4,15.6,79.1,0.0,51.8,22.0,20.5,5.8,00111
65.0,76.0,74.0,XXX,XX,XX,  Sahabad Union Total,3106,4.3,23.4,71.5,0.7,10.4,28.5,56.5,4.6,00111
65.0,76.0,81.0,XXX,XX,XX,  Shaikhati Union Total,4773,3.3,20.5,75.9,0.3,16.0,24.1,52.4,7.5,00111
65.0,76.0,88.0,XXX,XX,XX,  Singasolpur Union Total,3535,3.4,25.8,70.4,0.4,40.1,28.4,27.0,4.5,00111
65.0,76.0,94.0,XXX,XX,XX,  Tularampur Union Total,3811,3.9,25.4,70.5,0.2,33.0,35.6,26.1,5.3,00111
44.0,XX.0,XX.0,XXX,XX,XX,Jhenaidah Zila Total,421300,14.9,29.4,51.5,4.2,24.0,33.3,37.3,5.4,00111
44.0,14.0,XX.0,XXX,XX,XX,Harinakundu Upazila Total,48137,7.4,38.6,51.9,2.1,28.8,28.3,36.9,6.0,00111
44.0,14.0,XX.0,XXX,XX,XX,  Harinakundu Paurashava,5366,11.4,42.8,45.0,0.8,25.9,28.3,40.9,4.8,00111
44.0,14.0,1.0,XXX,XX,XX,  Ward No-01 Total,722,5.1,31.4,63.0,0.4,7.9,22.4,63.2,6.5,00111
44.0,14.0,2.0,XXX,XX,XX,  Ward No-02 Total,311,2.3,36.0,61.7,0.0,1.0,45.0,54.0,0.0,00111
44.0,14.0,3.0,XXX,XX,XX,  Ward No-03 Total,498,15.9,48.2,35.9,0.0,13.1,38.2,42.4,6.4,00111
44.0,14.0,4.0,XXX,XX,XX,  Ward No-04 Total,522,7.5,48.3,44.1,0.2,24.5,17.8,50.8,6.9,00111
44.0,14.0,5.0,XXX,XX,XX,  Ward No-05 Total,593,2.0,44.0,50.3,3.7,21.8,42.2,30.0,6.1,00111
44.0,14.0,6.0,XXX,XX,XX,  Ward No-06 Total,772,16.6,51.3,32.1,0.0,38.1,32.1,28.4,1.4,00111
44.0,14.0,7.0,XXX,XX,XX,  Ward No-07 Total,677,18.3,44.5,35.9,1.3,31.8,23.3,41.5,3.4,00111
44.0,14.0,8.0,XXX,XX,XX,  Ward No-08 Total,595,14.5,38.0,46.9,0.7,35.5,22.2,36.3,6.1,00111
44.0,14.0,9.0,XXX,XX,XX,  Ward No-09 Total,676,14.9,41.7,42.8,0.6,42.9,21.9,29.6,5.6,00111
44.0,14.0,10.0,XXX,XX,XX,  Bhayna Union Total,5716,11.4,29.1,58.5,1.0,25.4,23.9,43.6,7.1,00111
44.0,14.0,21.0,XXX,XX,XX,  Chandpur Union Total,6473,4.5,49.3,44.8,1.4,25.9,31.8,38.7,3.6,00111
44.0,14.0,31.0,XXX,XX,XX,Daulatpur Union Total,6019,8.0,36.7,52.7,2.5,37.3,28.1,26.4,8.2,00111
44.0,14.0,42.0,XXX,XX,XX,  Phalsi Union Total,2976,3.5,39.2,56.8,0.5,51.9,32.0,15.0,1.1,00111
44.0,14.0,52.0,XXX,XX,XX,  Joradaha Union Total,3724,2.8,36.2,55.8,5.2,15.7,27.3,45.4,11.7,00111
44.0,14.0,63.0,XXX,XX,XX,  Kapashati Union Total,6010,7.0,42.7,46.1,4.3,28.7,31.6,34.9,4.8,00111
44.0,14.0,73.0,XXX,XX,XX,  Raghunathpur Union Total,5986,2.3,36.4,59.5,1.9,32.6,30.1,31.8,5.5,00111
44.0,14.0,84.0,XXX,XX,XX,  Taherhuda Union Total,5867,13.1,33.7,51.8,1.4,22.2,22.4,48.5,6.9,00111
44.0,19.0,XX.0,XXX,XX,XX,Jhenaidah Sadar Upazila Total,108361,16.8,34.2,44.3,4.8,26.5,30.9,37.0,5.7,00111
44.0,19.0,XX.0,XXX,XX,XX,  Jhenaidah Paurashava,24964,41.8,35.2,20.7,2.3,53.8,26.2,17.5,2.5,00111
44.0,19.0,1.0,XXX,XX,XX,  Ward No-01 Total,2860,17.8,47.2,32.7,2.2,49.2,16.8,28.0,5.9,00111
44.0,19.0,2.0,XXX,XX,XX,  Ward No-02 Total,2642,50.7,26.2,21.5,1.6,68.1,17.5,11.4,3.0,00111
44.0,19.0,3.0,XXX,XX,XX,  Ward No-03 Total,1965,32.4,36.4,26.2,5.0,31.2,27.5,36.0,5.2,00111
44.0,19.0,4.0,XXX,XX,XX,  Ward No-04 Total,3634,47.9,34.8,15.2,2.0,52.9,35.7,11.1,0.3,00111
44.0,19.0,5.0,XXX,XX,XX,  Ward No-05 Total,3409,58.5,30.9,9.0,1.6,76.5,19.9,3.4,0.2,00111
44.0,19.0,6.0,XXX,XX,XX,  Ward No-06 Total,2312,61.9,31.7,5.3,1.1,80.8,16.8,2.4,0.0,00111
44.0,19.0,7.0,XXX,XX,XX,  Ward No-07 Total,2701,29.1,41.3,26.3,3.3,35.5,26.8,31.3,6.4,00111
44.0,19.0,8.0,XXX,XX,XX,  Ward No-08 Total,2894,39.9,33.0,25.0,2.1,47.2,36.7,14.6,1.6,00111
44.0,19.0,9.0,XXX,XX,XX,  Ward No-09 Total,2547,33.4,35.2,28.3,3.1,34.6,35.6,28.0,1.8,00111
44.0,19.0,11.0,XXX,XX,XX,  Dogachhi Union Total,3250,14.6,25.1,50.5,9.9,16.2,29.6,47.1,7.1,00111
44.0,19.0,13.0,XXX,XX,XX,  Fursandi Union Total,4175,3.6,21.9,72.4,2.1,21.1,34.5,37.7,6.7,00111
44.0,19.0,15.0,XXX,XX,XX,  Ganna Union Total,6907,9.1,34.3,49.3,7.3,16.8,35.5,44.0,3.7,00111
44.0,19.0,21.0,XXX,XX,XX,  Ghorshal Union Total,4252,1.9,29.6,64.8,3.6,24.7,16.7,46.4,12.2,00111
44.0,19.0,26.0,XXX,XX,XX,  Halidhani Union Total,4566,5.7,37.9,50.6,5.8,16.7,27.3,49.3,6.7,00111
44.0,19.0,31.0,XXX,XX,XX,  Harishankarpur Union Total,4608,4.0,29.6,44.8,21.5,17.8,36.1,41.3,4.8,00111
44.0,19.0,42.0,XXX,XX,XX,  Kalicharanpur Union Total,3661,5.7,39.9,51.1,3.4,22.0,40.9,29.3,7.8,00111
44.0,19.0,47.0,XXX,XX,XX,  Kumrabaria Union Total,4907,6.2,41.3,48.9,3.6,12.7,24.1,53.0,10.2,00111
44.0,19.0,52.0,XXX,XX,XX,  Madhuhati Union Total,6681,8.3,29.8,57.4,4.5,15.4,44.0,34.1,6.5,00111
44.0,19.0,58.0,XXX,XX,XX,  Moharajpur Union Total,6496,13.1,34.5,49.6,2.8,11.9,26.1,56.3,5.7,00111
44.0,19.0,63.0,XXX,XX,XX,  Naldanga Union Total,5644,8.7,28.0,57.2,6.1,22.0,26.5,40.4,11.1,00111
44.0,19.0,68.0,XXX,XX,XX,  Padmakar Union Total,4287,17.3,33.2,48.2,1.4,27.3,31.8,36.9,4.1,00111
44.0,19.0,73.0,XXX,XX,XX,Paglakanai Union Total,4492,11.3,48.6,36.4,3.8,15.0,42.5,35.7,6.8,00111
44.0,19.0,79.0,XXX,XX,XX,  Porahati Union Total,5976,6.6,41.2,46.0,6.2,20.3,34.7,39.7,5.3,00111
44.0,19.0,84.0,XXX,XX,XX,  Saganna Union Total,5112,9.4,34.6,53.0,3.1,13.9,34.1,48.2,3.7,00111
44.0,19.0,89.0,XXX,XX,XX,  Sadhuhati Union Total,5263,20.6,30.1,43.9,5.5,22.4,23.5,48.4,5.8,00111
44.0,19.0,94.0,XXX,XX,XX,  Surat Union Total,3120,10.7,34.2,52.1,3.0,20.9,42.1,30.3,6.7,00111
44.0,33.0,XX.0,XXX,XX,XX,Kaliganj Upazila Total,67696,22.0,28.7,42.9,6.4,24.6,35.8,35.0,4.5,00111
44.0,33.0,XX.0,XXX,XX,XX,  Kaliganj Paurashava,10535,46.4,27.4,18.4,7.8,49.2,30.6,18.3,1.8,00111
44.0,33.0,1.0,XXX,XX,XX,  Ward No-01 Total,1095,49.7,26.9,17.2,6.2,44.6,36.3,17.0,2.2,00111
44.0,33.0,2.0,XXX,XX,XX,  Ward No-02 Total,1213,43.0,27.0,14.4,15.7,44.2,34.3,17.6,4.0,00111
44.0,33.0,3.0,XXX,XX,XX,  Ward No-03 Total,1423,41.4,34.4,20.1,4.1,56.4,19.8,21.6,2.1,00111
44.0,33.0,4.0,XXX,XX,XX,  Ward No-04 Total,717,21.2,31.4,46.4,1.0,31.1,37.7,30.1,1.1,00111
44.0,33.0,5.0,XXX,XX,XX,  Ward No-05 Total,1958,59.6,24.6,9.6,6.2,67.1,25.4,7.4,0.1,00111
44.0,33.0,6.0,XXX,XX,XX,  Ward No-06 Total,648,53.9,27.8,17.4,0.9,42.4,47.4,9.7,0.5,00111
44.0,33.0,7.0,XXX,XX,XX,  Ward No-07 Total,1473,53.6,21.3,9.4,15.8,43.4,34.8,21.5,0.3,00111
44.0,33.0,8.0,XXX,XX,XX,  Ward No-08 Total,825,28.1,25.9,34.2,11.8,41.6,25.2,29.6,3.6,00111
44.0,33.0,9.0,XXX,XX,XX,  Ward No-09 Total,1183,45.8,30.8,19.9,3.6,47.8,28.6,20.0,3.6,00111
44.0,33.0,10.0,XXX,XX,XX,  Bara Bazar Union Total,7542,28.8,23.7,44.1,3.4,18.8,29.5,45.7,6.0,00111
44.0,33.0,20.0,XXX,XX,XX,  Jamal Union Total,4251,7.4,29.5,57.0,6.1,28.7,37.0,30.8,3.5,00111
44.0,33.0,33.0,XXX,XX,XX,  Sundarpur Durgapur Union Total,4737,20.4,27.7,42.7,9.1,39.8,35.9,21.0,3.3,00111
44.0,33.0,40.0,XXX,XX,XX,  Kashtabhanga Union Total,4488,21.5,30.7,45.3,2.6,27.9,42.0,24.0,6.2,00111
44.0,33.0,47.0,XXX,XX,XX,  Kola Union Total,5416,9.3,30.9,54.4,5.4,0.9,46.8,49.6,2.7,00111
44.0,33.0,54.0,XXX,XX,XX,  Maliat Union Total,4334,7.6,35.8,50.0,6.6,2.8,27.4,64.5,5.3,00111
44.0,33.0,61.0,XXX,XX,XX,  Niamatpur Union Total,5184,12.2,35.6,45.9,6.3,1.9,48.8,43.1,6.1,00111
44.0,33.0,74.0,XXX,XX,XX,  Roygram Union Total,5728,14.0,37.9,37.5,10.6,7.3,41.3,47.3,4.1,00111
44.0,33.0,81.0,XXX,XX,XX,  Rakhalgachhi Union Total,5854,25.1,17.3,52.5,5.1,29.3,31.2,32.5,7.0,00111
44.0,33.0,88.0,XXX,XX,XX,  Simla Rokonpur Union Total,3625,17.0,27.4,43.5,12.0,49.6,33.4,12.8,4.2,00111
44.0,33.0,94.0,XXX,XX,XX,  Trilochanpur Union Total,6002,20.9,25.7,49.7,3.7,25.2,32.9,36.1,5.8,00111
44.0,42.0,XX.0,XXX,XX,XX,Kotchandpur Upazila Total,34220,21.4,28.6,46.1,3.9,40.0,30.1,25.5,4.5,00111
44.0,42.0,XX.0,XXX,XX,XX,  Kotchandpur Paurashava,7921,35.2,30.9,23.2,10.7,43.2,30.7,23.1,3.0,00111
44.0,42.0,1.0,XXX,XX,XX,  Ward No-01 Total,777,17.6,35.9,26.5,19.9,17.1,57.3,19.0,6.6,00111
44.0,42.0,2.0,XXX,XX,XX,  Ward No-02 Total,1339,44.0,35.8,9.7,10.5,59.7,23.7,15.1,1.4,00111
44.0,42.0,3.0,XXX,XX,XX,  Ward No-03 Total,889,61.9,21.9,4.4,11.8,44.5,40.0,14.8,0.6,00111
44.0,42.0,4.0,XXX,XX,XX,  Ward No-04 Total,928,43.9,26.7,20.6,8.8,41.1,24.0,33.4,1.5,00111
44.0,42.0,5.0,XXX,XX,XX,  Ward No-05 Total,862,25.1,23.9,44.1,7.0,43.3,29.7,23.7,3.4,00111
44.0,42.0,6.0,XXX,XX,XX,  Ward No-06 Total,599,43.4,25.4,26.4,4.8,45.2,23.4,28.5,2.8,00111
44.0,42.0,7.0,XXX,XX,XX,  Ward No-07 Total,1033,37.3,30.1,16.8,15.8,44.2,37.0,17.8,1.0,00111
44.0,42.0,8.0,XXX,XX,XX,  Ward No-08 Total,827,16.2,33.7,41.7,8.3,37.8,18.4,39.4,4.4,00111
44.0,42.0,9.0,XXX,XX,XX,  Ward No-09 Total,667,16.5,44.2,32.1,7.2,44.7,24.4,22.8,8.1,00111
44.0,42.0,13.0,XXX,XX,XX,  Baluhar Union Total,5006,14.2,28.8,52.1,4.9,18.6,21.8,54.8,4.8,00111
44.0,42.0,27.0,XXX,XX,XX,  Dora Union Total,5393,15.3,30.0,53.8,0.8,41.4,30.6,19.9,8.1,00111
44.0,42.0,40.0,XXX,XX,XX,  Elangi Union Total,4505,19.6,28.5,51.5,0.4,53.9,29.3,13.0,3.9,00111
44.0,42.0,67.0,XXX,XX,XX,  Kushna Union Total,6085,18.5,24.7,55.1,1.7,38.5,31.6,25.9,4.0,00111
44.0,42.0,81.0,XXX,XX,XX,  Sabdalpur Union Total,5310,18.5,28.5,51.5,1.5,43.7,35.2,17.1,4.0,00111
44.0,71.0,XX.0,XXX,XX,XX,Maheshpur Upazila Total,79692,13.8,21.1,59.9,5.2,19.2,33.3,40.7,6.9,00111
44.0,71.0,XX.0,XXX,XX,XX,  Maheshpur Paurashava,6647,22.1,28.7,43.4,5.8,26.3,24.1,45.1,4.6,00111
44.0,71.0,1.0,XXX,XX,XX,  Ward No-01 Total,701,9.8,25.8,58.3,6.0,9.7,10.3,61.1,19.0,00111
44.0,71.0,2.0,XXX,XX,XX,  Ward No-02 Total,569,18.3,27.2,52.2,2.3,24.6,16.3,56.9,2.1,00111
44.0,71.0,3.0,XXX,XX,XX,  Ward No-03 Total,766,9.9,25.5,57.0,7.6,5.1,10.2,82.8,2.0,00111
44.0,71.0,4.0,XXX,XX,XX,  Ward No-04 Total,753,14.5,36.0,45.0,4.5,8.6,26.8,62.2,2.4,00111
44.0,71.0,5.0,XXX,XX,XX,  Ward No-05 Total,744,39.2,31.0,29.3,0.4,59.4,15.1,24.2,1.3,00111
44.0,71.0,6.0,XXX,XX,XX,  Ward No-06 Total,847,50.8,33.9,12.4,3.0,58.9,19.7,20.9,0.5,00111
44.0,71.0,7.0,XXX,XX,XX,  Ward No-07 Total,697,9.3,27.5,47.5,15.6,6.6,79.2,12.8,1.4,00111
44.0,71.0,8.0,XXX,XX,XX,  Ward No-08 Total,928,21.6,27.2,42.5,8.8,32.4,20.0,44.0,3.6,00111
44.0,71.0,9.0,XXX,XX,XX,  Ward No-09 Total,642,19.2,22.4,55.1,3.3,22.6,21.3,45.2,10.9,00111
44.0,71.0,10.0,XXX,XX,XX,  Azampur Union Total,5346,16.4,22.2,54.7,6.7,24.1,26.6,43.8,5.5,00111
44.0,71.0,11.0,XXX,XX,XX,  Banshbaria Union Total,7068,8.5,19.5,69.4,2.6,15.5,36.0,42.0,6.6,00111
44.0,71.0,17.0,XXX,XX,XX,  Fatehpur Union Total,5849,22.1,15.5,60.6,1.8,18.1,38.9,36.3,6.8,00111
