ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,General Households,Percentage of Households comprising-1 person,Percentage of Households comprising-2 persons,Percentage of Households comprising-3 persons,Percentage of Households comprising-4 persons,Percentage of Households comprising-5 persons,Percentage of Households comprising-6 persons,Percentage of Households comprising-7 persons,Percentage of Households comprising-8+ persons,Average size of Household,check_var
46,61.0,71.0,XXX,XX,01,  Lakshmichhari Union,2266,3.5,11.1,19.2,27.2,19.7,10.2,5.8,3.4,4.2,00110
46,65.0,XX.0,XXX,XX,01,  Mahalchhari Upazila,9063,2.3,9.5,18.6,26.0,20.4,12.0,6.2,4.9,4.4,00110
46,65.0,31.0,XXX,XX,01,  Mahalchhari Union,1445,3.1,10.2,20.3,28.4,18.8,11.0,5.2,3.0,4.2,00110
46,67.0,XX.0,XXX,XX,01,  Manikchhari Upazila,5688,2.9,9.1,15.9,21.7,20.5,13.7,8.5,7.8,4.7,00110
46,67.0,87.0,XXX,XX,01,  Tintahari Union,594,4.0,9.8,14.1,21.4,22.1,15.8,7.1,5.7,4.6,00110
46,70.0,XX.0,XXX,XX,01,  Matiranga Upazila,22076,3.1,9.0,17.3,22.6,20.1,13.8,7.6,6.5,4.6,00110
46,77.0,XX.0,XXX,XX,01,  Panchhari Upazila,8958,2.4,9.7,20.2,25.7,19.5,11.8,5.9,4.8,4.4,00110
46,80.0,XX.0,XXX,XX,01,  Ramgarh Upazila,7230,3.3,8.5,15.7,21.0,20.0,14.7,8.6,8.2,4.7,00110
46,80.0,76.0,XXX,XX,01,  Ramgarh Union,155,0.6,9.7,11.0,17.4,25.8,13.5,14.2,7.7,5.0,00110
22,XX.0,XX.0,XXX,XX,01, Cox's Bazar Zila,322857,1.3,5.7,12.3,17.1,18.1,16.1,12.0,17.5,5.5,00110
22,16.0,XX.0,XXX,XX,01,  Chakoria Upazila,74982,1.6,6.2,12.8,18.2,18.8,16.2,11.5,14.8,5.3,00110
22,24.0,XX.0,XXX,XX,01,  Cox's Bazar Sadar Upazila,41072,1.3,5.3,12.1,16.9,17.6,15.7,11.9,19.3,5.6,00110
22,24.0,35.0,XXX,XX,01,  Idgaon Union,2919,1.1,5.4,12.1,17.4,18.6,16.1,11.8,17.3,5.5,00110
22,24.0,42.0,XXX,XX,01,  Islamabad Union,1311,1.1,6.3,12.4,17.2,19.4,13.9,13.0,16.6,5.5,00110
22,45.0,XX.0,XXX,XX,01,  Kutubdia Upazila,17854,1.4,5.7,10.5,16.6,18.5,17.5,12.6,17.1,5.6,00110
22,49.0,XX.0,XXX,XX,01,  Maheshkhali Upazila,53043,1.2,5.5,12.0,16.6,18.1,16.4,12.5,17.7,5.5,00110
22,56.0,XX.0,XXX,XX,01,  Pekua Upazila,26402,1.7,6.6,12.4,17.4,18.5,16.3,11.5,15.5,5.4,00110
22,56.0,83.0,XXX,XX,01,  Pekua Union,3074,1.5,6.2,14.2,18.8,19.0,15.6,11.5,13.1,5.2,00110
22,66.0,XX.0,XXX,XX,01,  Ramu Upazila,40085,1.4,5.2,12.2,16.6,18.1,16.2,12.2,18.2,5.6,00110
22,66.0,15.0,XXX,XX,01,  Fatekharkul Union,260,3.1,6.5,15.8,25.0,17.7,9.6,7.7,14.6,5.0,00110
22,66.0,38.0,XXX,XX,01,  Joarianala Union,2610,1.2,4.5,11.9,17.2,19.0,16.4,11.4,18.3,5.6,00110
22,90.0,XX.0,XXX,XX,01,  Teknaf Upazila,36815,0.9,5.1,12.1,16.0,16.5,15.4,12.2,21.8,5.8,00110
22,90.0,63.0,XXX,XX,01,  Teknaf Union,3792,0.6,5.1,12.9,18.1,17.2,14.2,12.0,19.9,5.6,00110
22,94.0,XX.0,XXX,XX,01,  Ukhia Upazila,32604,1.3,5.7,12.9,17.3,18.3,15.9,11.6,17.1,5.5,00110
22,94.0,47.0,XXX,XX,01,  Raja Palong Union,5385,1.3,5.4,12.5,17.8,18.8,15.7,11.5,17.0,5.5,00110
15,XX.0,XX.0,XXX,XX,01, Chittagong Zila,857932,2.1,6.9,14.2,20.5,20.0,14.6,8.9,12.8,5.1,00110
15,4.0,XX.0,XXX,XX,01,  Anowara Upazila,48596,2.6,6.9,12.8,19.3,19.9,15.3,10.1,13.0,5.2,00110
15,4.0,15.0,XXX,XX,01,  Anowara Union,1005,4.0,8.3,15.7,23.9,18.5,13.0,6.7,10.0,4.8,00110
15,8.0,XX.0,XXX,XX,01,  Banshkhali Upazila,76742,2.3,7.6,13.3,18.1,19.1,16.2,10.7,12.7,5.1,00110
15,12.0,XX.0,XXX,XX,01,  Boalkhali Upazila,33702,2.2,6.9,14.4,22.4,20.1,13.4,7.6,12.9,5.1,00110
15,18.0,XX.0,XXX,XX,01,  Chandanaish  Upazila,37214,2.0,6.3,13.0,19.6,20.2,15.8,9.9,13.1,5.2,00110
15,33.0,XX.0,XXX,XX,01,  Fatikchhari Upazila,91455,1.7,6.3,13.5,20.0,20.7,15.3,9.3,13.3,5.2,00110
15,37.0,XX.0,XXX,XX,01,  Hathazari Upazila,80277,1.9,6.7,14.5,21.1,20.0,14.1,8.4,13.4,5.2,00110
15,37.0,59.0,XXX,XX,01,  Hathazari Union,13731,2.9,7.2,14.6,21.4,19.0,14.0,8.6,12.3,5.1,00110
15,47.0,XX.0,XXX,XX,01,  Lohagara Upazila,46625,2.2,6.8,12.7,18.6,20.0,15.7,10.2,13.8,5.3,00110
15,47.0,62.0,XXX,XX,01,  Lohagara Union,725,1.2,5.2,12.3,17.2,19.7,13.1,12.6,18.6,5.7,00110
15,53.0,XX.0,XXX,XX,01,  Mirsharai Upazila,72676,1.6,7.0,15.7,22.2,20.2,13.4,7.6,12.2,5.0,00110
15,53.0,59.0,XXX,XX,01,  Mirsharai Union,2437,0.5,5.6,14.4,22.2,19.3,13.1,8.3,16.5,5.4,00110
15,61.0,XX.0,XXX,XX,01,  Patiya Upazila,90510,2.0,6.6,14.0,20.5,20.0,14.8,9.0,13.1,5.2,00110
15,70.0,XX.0,XXX,XX,01,  Rangunia Upazila,55193,2.0,7.4,15.8,22.5,20.5,13.8,7.6,10.4,4.9,00110
15,70.0,34.0,XXX,XX,01,  Mariamnagar Union,3015,1.4,5.8,12.3,21.3,21.0,16.4,8.4,13.3,5.3,00110
15,70.0,60.0,XXX,XX,01,  Pomara Union,127,0.0,10.2,13.4,22.8,18.9,11.0,7.9,15.7,5.1,00110
15,74.0,XX.0,XXX,XX,01,  Raozan Upazila,51657,2.3,7.4,15.9,22.5,19.2,12.5,7.5,12.9,5.0,00110
15,78.0,XX.0,XXX,XX,01,  Sandwip Upazila,45878,2.6,9.0,15.7,20.8,18.9,13.7,8.0,11.3,4.9,00110
15,78.0,40.0,XXX,XX,01,  Harispur Union,85,2.4,7.1,31.8,25.9,18.8,7.1,3.5,3.5,4.0,00110
15,82.0,XX.0,XXX,XX,01,  Satkania Upazila,60325,1.9,6.1,12.1,18.0,19.6,16.4,10.6,15.2,5.4,00110
15,82.0,36.0,XXX,XX,01,  Dhemsa Union,1076,1.0,6.2,9.3,17.0,17.9,16.2,15.8,16.5,5.6,00110
15,86.0,XX.0,XXX,XX,01,  Sitakunda Upazila,67082,2.4,6.8,15.3,22.4,20.7,13.9,7.5,10.9,5.0,00110
84,XX.0,XX.0,XXX,XX,01, Rangamati Zila,92793,2.5,8.7,17.8,24.0,19.5,13.1,7.3,7.1,4.6,00110
84,7.0,XX.0,XXX,XX,01,  Baghaichhari Upazila,15929,1.2,7.5,16.4,24.0,20.5,14.4,8.0,8.0,4.8,00110
84,7.0,71.0,XXX,XX,01,  Rupakari Union,786,1.8,12.0,21.2,26.0,20.5,11.7,3.4,3.4,4.2,00110
84,21.0,XX.0,XXX,XX,01,  Barkal Upazila,8858,0.8,5.8,16.1,22.5,20.4,14.9,9.1,10.3,5.0,00110
84,21.0,47.0,XXX,XX,01,  Barkal Union,865,0.8,5.9,12.7,22.1,21.5,14.2,10.2,12.6,5.2,00110
84,25.0,XX.0,XXX,XX,01,  Kawkhali Upazila,10619,3.6,8.4,16.5,24.6,20.1,12.8,7.2,6.8,4.6,00110
84,25.0,19.0,XXX,XX,01,  Betbunia Union,1518,4.4,9.7,17.3,25.6,19.4,11.8,6.1,5.7,4.4,00110
84,29.0,XX.0,XXX,XX,01,  Belai Chhari Upazila,5400,1.6,7.8,18.5,24.4,18.4,13.5,7.8,7.9,4.7,00110
84,29.0,23.0,XXX,XX,01,  Belai Chhari Union,1221,2.0,7.2,17.7,25.6,19.3,12.1,8.0,8.1,4.7,00110
84,36.0,XX.0,XXX,XX,01,  Kaptai  Upazila,10369,6.7,10.5,17.9,24.3,18.0,11.0,5.9,5.6,4.3,00110
84,36.0,57.0,XXX,XX,01,  Kaptai Union,460,2.0,8.9,16.3,20.7,20.0,16.7,8.5,7.0,4.7,00110
84,47.0,XX.0,XXX,XX,01,  Jurai Chhari Upazila,4708,0.8,8.5,21.6,26.2,18.8,11.1,6.9,6.0,4.5,00110
84,47.0,57.0,XXX,XX,01,  Jurai Chhari Union,678,0.4,7.2,24.5,27.4,18.0,11.8,5.8,4.9,4.4,00110
84,58.0,XX.0,XXX,XX,01,  Langadu  Upazila,15315,2.9,12.3,18.9,20.8,17.5,13.2,7.3,7.1,4.5,00110
84,58.0,67.0,XXX,XX,01,  Langadu Union,782,0.6,7.2,19.6,23.1,19.4,15.6,6.9,7.5,4.7,00110
84,75.0,XX.0,XXX,XX,01,  Naniarchar  Upazila,8076,1.3,8.1,17.4,25.6,21.3,13.9,6.6,5.8,4.6,00110
84,75.0,57.0,XXX,XX,01,  Naniarchar Union,1256,1.4,5.7,16.6,24.2,23.3,14.3,8.1,6.4,4.7,00110
84,78.0,XX.0,XXX,XX,01,  Rajasthali  Upazila,5078,3.0,10.4,21.3,26.4,18.9,10.1,4.8,5.0,4.3,00110
84,78.0,71.0,XXX,XX,01,  Gainda Union,1207,3.1,10.7,23.4,28.1,16.7,10.7,4.1,3.3,4.2,00110
84,87.0,XX.0,XXX,XX,01,  Rangamati Sadar Upazila,8441,1.5,6.0,17.4,26.1,20.7,13.4,7.7,7.3,4.7,00110
30,XX.0,XX.0,XXX,XX,01, Feni Zila,218614,2.0,6.6,13.8,20.8,20.6,14.4,8.4,13.4,5.2,00110
30,14.0,XX.0,XXX,XX,01,  Chhagalnaiya Upazila,27177,1.9,7.0,14.8,21.7,20.8,13.7,7.9,12.1,5.0,00110
30,14.0,76.0,XXX,XX,01,  Pathannagar Union,6316,2.2,7.5,15.7,21.7,20.1,13.3,7.3,12.2,5.0,00110
30,25.0,XX.0,XXX,XX,01,  Daganbhuiyan Upazila,42324,2.2,6.7,14.0,20.4,20.2,14.6,8.3,13.5,5.2,00110
30,25.0,12.0,XXX,XX,01,  Daganbhuiyan Union,3408,1.9,5.7,13.3,20.2,19.5,14.2,9.6,15.7,5.4,00110
30,25.0,38.0,XXX,XX,01,  Jailashkara Union,7746,2.0,6.9,14.1,20.3,20.2,14.6,8.5,13.3,5.1,00110
30,29.0,XX.0,XXX,XX,01,  Feni Sadar Upazila,66107,1.7,6.0,13.1,20.2,20.7,14.8,8.7,14.8,5.3,00110
30,41.0,XX.0,XXX,XX,01,  Fulgazi Upazila,22447,2.1,6.9,14.2,21.3,21.2,14.3,8.1,12.0,5.1,00110
30,41.0,67.0,XXX,XX,01,  Fulgazi Union,5146,1.9,5.4,12.0,20.8,22.4,14.8,8.4,14.2,5.3,00110
30,51.0,XX.0,XXX,XX,01,  Parshuram Upazila,14359,3.1,7.8,14.8,21.7,20.1,14.1,7.7,10.7,4.9,00110
30,94.0,XX.0,XXX,XX,01,  Sonagazi Upazila,46200,1.8,6.6,13.6,20.7,20.3,14.4,8.8,13.8,5.2,00110
30,94.0,66.0,XXX,XX,01,  Matiganj Union,4881,1.7,6.9,14.6,22.2,19.3,13.4,8.0,13.9,5.1,00110
75,XX.0,XX.0,XXX,XX,01, Noakhali Zila,498689,1.9,6.7,13.8,19.5,19.4,15.0,9.7,14.0,5.2,00110
75,7.0,XX.0,XXX,XX,01,  Begumganj Upazila,77464,1.6,6.0,12.4,18.8,20.3,15.7,10.1,15.0,5.3,00110
75,7.0,70.0,XXX,XX,01,  Mir Warishpur Union,2903,1.5,5.7,12.4,18.1,19.6,16.0,10.9,15.9,5.4,00110
75,10.0,XX.0,XXX,XX,01,  Chatkhil Upazila,39803,2.3,7.5,14.6,21.1,20.2,14.2,8.2,11.8,5.0,00110
75,21.0,XX.0,XXX,XX,01,  Companiganj Upazila,43365,2.1,7.0,15.2,20.7,19.3,14.4,8.8,12.5,5.1,00110
75,36.0,XX.0,XXX,XX,01,  Hatiya Upazila,73172,1.6,8.2,16.3,20.4,18.1,13.5,9.1,12.8,5.0,00110
75,36.0,47.0,XXX,XX,01,  Harni Union,3524,1.2,7.5,18.2,22.3,19.2,13.8,8.8,9.1,4.8,00110
75,36.0,76.0,XXX,XX,01,  Sonadia Union,5159,1.1,4.9,11.0,19.3,19.6,15.5,11.4,17.2,5.5,00110
75,47.0,XX.0,XXX,XX,01,  Kabirhat Upazila,32745,1.8,5.6,11.4,18.4,19.5,16.3,10.9,16.2,5.5,00110
75,80.0,XX.0,XXX,XX,01,  Senbagh Upazila,48585,2.2,6.4,13.3,19.6,20.1,15.4,9.3,13.6,5.2,00110
75,80.0,13.0,XXX,XX,01,  Arjuntala Union,3679,2.4,7.3,13.9,18.2,20.4,14.2,9.5,14.2,5.2,00110
75,80.0,57.0,XXX,XX,01,  Kadra Union,3507,3.0,7.6,14.0,18.8,20.6,14.5,9.3,12.2,5.0,00110
75,83.0,XX.0,XXX,XX,01,  Sonaimuri Upazila,54211,2.1,6.1,12.7,18.6,19.6,15.2,10.1,15.7,5.4,00110
75,85.0,XX.0,XXX,XX,01,  Subarnachar Upazila,53894,1.6,6.8,14.7,19.1,18.1,14.3,10.4,14.9,5.2,00110
75,85.0,36.0,XXX,XX,01,  Char Jubille Union,7614,1.7,5.8,13.7,18.0,18.3,14.4,11.6,16.6,5.4,00110
75,87.0,XX.0,XXX,XX,01,  Noakhali Sadar Upazila,75450,2.0,6.6,13.4,19.1,19.4,15.6,10.2,13.8,5.2,00110
75,87.0,23.0,XXX,XX,01,  Ashwadia Union,5672,2.7,6.9,14.1,19.4,19.6,15.4,9.5,12.3,5.1,00110
75,87.0,25.0,XXX,XX,01,  Binodpur Union,3537,2.2,6.8,13.8,20.9,21.4,15.0,8.2,11.7,5.0,00110
75,87.0,40.0,XXX,XX,01,  Char Matua Union,5365,2.3,6.8,14.4,20.4,19.4,16.0,9.2,11.5,5.0,00110
75,87.0,60.0,XXX,XX,01,  Kadir Hanif Union,3421,1.1,4.6,12.0,18.8,20.9,17.3,10.4,15.0,5.4,00110
75,87.0,80.0,XXX,XX,01,  Noakhali Union,5299,1.5,5.5,11.6,18.5,19.3,16.4,11.2,15.9,5.4,00110
29,XX.0,XX.0,XXX,XX,01, Faridpur Zila,358853,2.4,9.0,17.7,24.6,21.0,12.6,6.3,6.4,4.5,00110
29,3.0,XX.0,XXX,XX,01,  Alfadanga Upazila,22570,3.3,10.0,18.1,24.4,19.9,11.9,5.8,6.7,4.5,00110
29,3.0,10.0,XXX,XX,01,  Alfadanga Union,2737,2.8,9.7,18.5,23.2,20.4,12.3,6.4,6.6,4.5,00110
29,3.0,31.0,XXX,XX,01,  Buraich Union,4395,3.2,9.7,17.8,24.8,20.0,11.7,6.1,6.8,4.5,00110
29,10.0,XX.0,XXX,XX,01,  Bhanga Upazila,46953,2.9,9.3,17.6,23.6,21.3,13.1,6.1,6.1,4.5,00110
29,10.0,13.0,XXX,XX,01,  Algi Union,4583,2.7,8.2,17.4,21.3,20.8,13.6,7.9,8.1,4.7,00110
29,10.0,25.0,XXX,XX,01,  Chumordi Union,988,5.2,9.8,19.6,23.3,19.2,13.6,4.5,4.9,4.3,00110
29,18.0,XX.0,XXX,XX,01,  Boalmari Upazila,50198,2.6,9.1,17.6,24.6,20.7,12.6,6.5,6.4,4.5,00110
29,21.0,XX.0,XXX,XX,01,  Char Bhadrasan Upazila,8995,2.4,9.8,18.8,24.6,19.9,11.9,6.3,6.3,4.5,00110
29,21.0,19.0,XXX,XX,01,  Char Bhadrasan Union,770,3.8,9.4,18.4,23.5,18.7,13.1,5.5,7.7,4.5,00110
29,47.0,XX.0,XXX,XX,01,  Faridpur Sadar Upazila,75709,2.4,8.9,17.9,25.8,20.9,11.8,5.9,6.4,4.5,00110
29,47.0,15.0,XXX,XX,01,  Ambikapur Union,5533,1.2,6.9,16.8,26.9,22.1,12.5,6.4,7.1,4.7,00110
29,56.0,XX.0,XXX,XX,01,  Madhukhali Upazila,42583,2.1,8.9,18.6,26.4,21.0,11.7,5.5,5.8,4.5,00110
29,56.0,52.0,XXX,XX,01,  Madhukhali Union,4969,2.2,8.8,19.0,25.9,20.9,12.2,5.8,5.3,4.4,00110
29,56.0,73.0,XXX,XX,01,  Noapara Union,4826,2.1,8.5,19.1,27.6,21.2,10.9,5.8,5.0,4.4,00110
29,62.0,XX.0,XXX,XX,01,  Nagarkanda Upazila,39489,2.1,8.5,17.1,24.1,21.8,13.1,7.1,6.3,4.6,00110
29,62.0,55.0,XXX,XX,01,  Laskardia Union,4291,2.7,8.9,16.5,24.5,21.3,12.7,7.0,6.3,4.6,00110
29,84.0,XX.0,XXX,XX,01,  Sadarpur Upazila,38790,2.4,9.4,17.1,23.6,20.9,13.3,6.6,6.7,4.6,00110
29,84.0,85.0,XXX,XX,01,  Sadarpur Union,4499,2.6,9.2,19.0,25.7,20.5,11.2,6.0,5.8,4.5,00110
29,90.0,XX.0,XXX,XX,01,  Saltha Upazila,33566,2.0,8.0,16.9,23.2,20.9,13.8,7.6,7.5,4.7,00110
29,90.0,16.0,XXX,XX,01,  Bhawal Union,3213,1.9,8.2,17.2,22.6,20.8,14.5,7.7,7.0,4.7,00110
29,90.0,78.0,XXX,XX,01,  Ramkantapur Union,2612,2.3,7.6,15.7,20.7,20.2,13.7,9.3,10.6,4.9,00110
72,XX.0,XX.0,XXX,XX,01, Netrakona Zila,425155,3.8,9.7,15.8,21.0,19.6,13.9,7.9,8.2,4.7,00110
72,4.0,XX.0,XXX,XX,01,  Atpara Upazila,29307,4.0,9.8,15.7,21.3,20.3,14.1,7.6,7.3,4.6,00110
72,4.0,11.0,XXX,XX,01,  Baniajan Union,2629,3.9,10.4,16.9,22.9,19.4,13.8,7.0,5.7,4.5,00110
72,9.0,XX.0,XXX,XX,01,  Barhatta Upazila,36065,3.0,9.3,15.2,20.2,19.7,14.7,8.8,9.2,4.8,00110
72,9.0,23.0,XXX,XX,01,  Barhatta Union,5587,3.7,9.7,16.0,22.8,19.4,12.9,8.2,7.3,4.6,00110
72,18.0,XX.0,XXX,XX,01,  Durgapur Upazila,44324,3.9,11.0,17.5,22.4,19.1,12.9,7.0,6.3,4.5,00110
72,18.0,51.0,XXX,XX,01,  Durgapur Union,4931,5.4,11.7,17.9,22.4,18.2,12.7,6.5,5.3,4.3,00110
72,38.0,XX.0,XXX,XX,01,  Khaliajuri Upazila,17601,2.8,7.7,12.8,18.2,18.9,16.1,10.3,13.2,5.2,00110
72,38.0,40.0,XXX,XX,01,  Khaliajuri Union,1629,2.9,7.3,10.9,18.0,19.8,16.0,11.4,13.7,5.3,00110
72,40.0,XX.0,XXX,XX,01,  Kalmakanda Upazila,54963,3.4,10.0,16.1,20.7,19.3,13.7,8.4,8.4,4.7,00110
72,40.0,35.0,XXX,XX,01,  Kalmakanda Union,7009,3.3,9.4,15.8,21.1,19.6,13.6,7.9,9.3,4.8,00110
72,47.0,XX.0,XXX,XX,01,  Kendua Upazila,61196,5.0,9.6,15.4,20.8,19.7,13.7,7.7,8.0,4.6,00110
72,56.0,XX.0,XXX,XX,01,  Madan Upazila,27734,3.6,8.8,13.7,19.0,19.5,15.6,9.3,10.4,4.9,00110
72,56.0,52.0,XXX,XX,01,  Madan Union,2981,3.9,8.7,13.1,18.3,18.8,16.3,10.2,10.7,4.9,00110
72,63.0,XX.0,XXX,XX,01,  Mohanganj Upazila,29086,3.2,8.9,14.9,20.3,19.6,14.6,8.8,9.8,4.8,00110
72,74.0,XX.0,XXX,XX,01,  Netrokona Sadar Upazila,61748,4.2,9.9,16.9,22.0,19.6,13.4,7.1,7.0,4.5,00110
72,83.0,XX.0,XXX,XX,01,  Purbadhala Upazila,63131,3.8,9.8,16.4,22.1,20.0,13.5,7.2,7.2,4.6,00110
72,83.0,71.0,XXX,XX,01,  Jaria Union,3863,4.2,9.9,14.7,20.2,20.4,14.0,8.2,8.3,4.7,00110
72,83.0,94.0,XXX,XX,01,  Purbadhala Union,4337,5.3,10.1,17.7,22.3,19.3,12.8,6.8,5.9,4.4,00110
39,XX.0,XX.0,XXX,XX,01, Jamalpur Zila,468653,5.0,13.1,20.4,25.6,18.7,9.6,4.2,3.5,4.1,00110
39,7.0,XX.0,XXX,XX,01,  Bakshiganj Upazila,45464,4.5,12.3,19.3,24.2,19.8,11.3,4.9,3.7,4.2,00110
39,7.0,23.0,XXX,XX,01,  Bakshiganj Union,4840,5.0,11.1,19.3,24.1,20.6,11.5,4.6,3.7,4.2,00110
39,15.0,XX.0,XXX,XX,01,  Dewanganj Upazila,48990,3.8,10.7,19.1,25.0,19.8,11.0,5.4,5.3,4.3,00110
39,15.0,36.0,XXX,XX,01,  Chikajani Union,3990,4.1,11.9,19.7,24.1,18.9,11.2,5.4,4.7,4.2,00110
39,15.0,43.0,XXX,XX,01,  Chukaibari Union,383,8.9,15.7,19.6,23.8,16.2,9.7,3.7,2.6,3.8,00110
39,29.0,XX.0,XXX,XX,01,  Islampur Upazila,64689,5.5,14.0,20.8,24.1,18.1,9.9,4.5,3.2,4.0,00110
39,36.0,XX.0,XXX,XX,01,  Jamalpur Sadar Upazila,116455,5.1,13.7,21.0,26.5,18.0,8.9,3.7,3.1,4.0,00110
39,36.0,59.0,XXX,XX,01,  Ranagachha Union,7977,4.9,13.3,20.7,26.4,18.7,9.1,3.6,3.2,4.0,00110
39,58.0,XX.0,XXX,XX,01,  Madarganj Upazila,55691,4.8,12.2,18.8,25.4,20.4,10.5,4.4,3.4,4.1,00110
39,61.0,XX.0,XXX,XX,01,  Melandaha Upazila,70428,5.4,14.5,21.7,25.8,17.9,8.4,3.5,2.8,3.9,00110
39,61.0,85.0,XXX,XX,01,  Nangla Union,4528,7.1,15.0,22.3,25.1,17.1,7.4,3.1,3.0,3.8,00110
39,85.0,XX.0,XXX,XX,01,  Sarishabari Upazila,66936,4.9,12.7,21.0,26.9,18.3,8.8,3.8,3.6,4.0,00110
39,85.0,21.0,XXX,XX,01,  Bhatara Union,7863,5.9,13.0,21.0,26.2,18.3,8.3,3.8,3.5,4.0,00110
59,XX.0,XX.0,XXX,XX,01, Munshiganj Zila,270798,2.8,9.4,18.3,24.4,20.0,11.6,6.0,7.5,4.6,00110
59,24.0,XX.0,XXX,XX,01,  Gazaria Upazila,33333,3.0,9.6,17.6,24.5,20.5,12.2,6.3,6.4,4.5,00110
59,24.0,42.0,XXX,XX,01,  Gazaria Union,2638,2.4,10.5,19.4,26.3,20.5,11.3,5.3,4.4,4.3,00110
59,24.0,73.0,XXX,XX,01,  Imampur Union,4186,3.2,9.7,16.5,24.2,21.7,12.7,6.0,6.0,4.5,00110
59,44.0,XX.0,XXX,XX,01,  Lohajang Upazila,34748,4.8,12.1,20.0,23.4,18.2,10.6,5.2,5.7,4.3,00110
59,44.0,13.0,XXX,XX,01,  Bejgaon Union,2763,5.2,11.5,18.5,23.5,20.8,10.0,4.8,5.6,4.3,00110
59,44.0,94.0,XXX,XX,01,  Lohajang Teotia Union,994,2.7,9.6,16.0,22.0,19.0,14.5,9.8,6.4,4.7,00110
59,56.0,XX.0,XXX,XX,01,  Munshiganj Sadar Upazila,51806,2.4,8.8,17.5,24.1,20.3,12.0,6.6,8.2,4.7,00110
59,56.0,76.0,XXX,XX,01,  Panchasar Union,11734,1.6,8.0,18.8,25.0,19.0,10.7,6.3,10.6,4.8,00110
59,56.0,85.0,XXX,XX,01,  Rampal Union,7463,1.9,7.2,17.6,26.2,20.8,11.7,6.2,8.5,4.7,00110
59,74.0,XX.0,XXX,XX,01,  Serajdikhan Upazila,58595,2.1,7.9,17.7,24.4,20.2,11.9,6.3,9.4,4.7,00110
59,74.0,88.0,XXX,XX,01,  Rasunia Union,3994,2.4,8.7,19.8,25.4,19.8,10.9,5.3,7.7,4.5,00110
59,84.0,XX.0,XXX,XX,01,  Sreenagar Upazila,53801,2.9,9.8,19.3,24.9,19.7,11.1,5.5,6.9,4.5,00110
59,84.0,74.0,XXX,XX,01,  Sreenagar Union,2441,2.9,9.4,19.5,26.4,19.1,11.7,5.0,6.1,4.5,00110
59,94.0,XX.0,XXX,XX,01,  Tongibari Upazila,38515,2.6,9.1,18.1,25.0,20.6,11.8,5.8,7.1,4.6,00110
59,94.0,39.0,XXX,XX,01,  Dhipur Union,2410,3.0,9.4,17.3,23.9,21.2,11.7,6.1,7.3,4.6,00110
59,94.0,94.0,XXX,XX,01,  Sonarang Tongibari Union,1206,2.7,12.1,17.4,28.1,19.5,9.9,3.4,6.9,4.4,00110
35,XX.0,XX.0,XXX,XX,01, Gopalganj Zila,221554,2.7,8.4,16.0,23.1,21.2,13.7,7.4,7.6,4.7,00110
35,32.0,XX.0,XXX,XX,01,  Gopalganj Sadar Upazila,60737,2.4,8.2,15.9,22.8,21.0,14.0,7.7,8.1,4.7,00110
35,32.0,21.0,XXX,XX,01,  Gobra Union,2589,4.5,12.1,22.6,23.2,17.3,10.7,4.4,5.1,4.2,00110
35,32.0,38.0,XXX,XX,01,  Jalalabad Union,3135,3.6,10.4,18.1,22.9,19.5,12.3,6.2,6.8,4.5,00110
35,43.0,XX.0,XXX,XX,01,  Kashiani Upazila,44912,3.4,10.0,17.6,23.7,20.6,12.2,6.1,6.4,4.5,00110
35,43.0,27.0,XXX,XX,01,  Kashiani Union,4241,3.4,10.4,18.7,25.4,19.6,10.4,5.3,6.8,4.4,00110
35,51.0,XX.0,XXX,XX,01,  Kotalipara Upazila,45440,2.6,7.3,14.6,22.3,22.3,15.1,8.0,7.8,4.8,00110
35,51.0,23.0,XXX,XX,01,  Ghagar Union,1068,2.2,6.7,16.2,21.1,21.9,15.3,7.9,8.8,4.9,00110
35,58.0,XX.0,XXX,XX,01,  Muksudpur Upazila,57401,2.7,8.6,16.4,23.3,21.1,13.2,7.2,7.7,4.7,00110
35,91.0,XX.0,XXX,XX,01,  Tungipara Upazila,13064,1.9,6.9,15.0,23.3,22.2,14.3,8.6,7.8,4.8,00110
35,91.0,66.0,XXX,XX,01,  Kushli Union,2819,1.9,8.0,16.1,20.6,21.0,14.8,8.7,8.8,4.8,00110
82,XX.0,XX.0,XXX,XX,01, Rajbari Zila,207054,2.5,9.5,19.4,27.2,20.1,10.8,5.1,5.5,4.4,00110
82,7.0,XX.0,XXX,XX,01,  Baliakandi Upazila,43919,2.4,8.8,18.1,27.4,20.7,11.1,5.3,6.1,4.5,00110
82,7.0,17.0,XXX,XX,01,  Baharpur Union,6896,2.1,8.0,18.3,27.1,20.1,11.3,6.3,6.8,4.6,00110
82,7.0,19.0,XXX,XX,01,  Baliakandi Union,4403,2.4,7.6,16.2,26.1,21.8,12.5,5.9,7.5,4.7,00110
82,29.0,XX.0,XXX,XX,01,  Goalanda Upazila,17653,2.1,8.5,17.2,25.1,21.4,12.9,6.2,6.5,4.6,00110
82,29.0,19.0,XXX,XX,01,  Chhota Bhakla Union,2567,2.7,8.7,19.7,24.9,21.2,11.7,5.3,5.9,4.5,00110
82,29.0,76.0,XXX,XX,01,  Ujan Char Union,4493,1.7,7.6,17.1,25.8,22.0,12.9,6.0,6.9,4.6,00110
