ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,"Population aged 7+, not attending school and employed-Both","Population aged 7+, not attending school and employed-Male","Population aged 7+, not attending school and employed-Female",Field of Activity-Agriculture-Male,Field of Activity-Agriculture-Female,Field of Activity-Industry-Male,Field of Activity-Industry-Female,Field of Activity-Service-Male,Field of Activity-Service-Female,check_var
12,63,94,XXX,XX,XX,Mulgram Union Total,2802,2545,257,1961,60,68,4,516,193,00111
12,85,01,XXX,XX,XX,Ward No-01 Total,386,378,8,259,3,18,0,101,5,00111
12,85,02,XXX,XX,XX,Ward No-02 Total,576,522,54,228,14,62,3,232,37,00111
12,85,03,XXX,XX,XX,Ward No-03 Total,1028,925,103,195,28,167,11,563,64,00111
12,85,04,XXX,XX,XX,Ward No-04 Total,409,343,66,14,2,58,7,271,57,00111
12,85,05,XXX,XX,XX,Ward No-05 Total,581,535,46,127,1,83,1,325,44,00111
12,85,06,XXX,XX,XX,Ward No-06 Total,225,213,12,75,1,4,0,134,11,00111
12,85,07,XXX,XX,XX,Ward No-07 Total,388,352,36,175,4,56,26,121,6,00111
12,85,08,XXX,XX,XX,Ward No-08 Total,872,845,27,281,10,48,4,516,13,00111
12,85,09,XXX,XX,XX,Ward No-09 Total,663,647,16,363,5,33,0,251,11,00111
12,85,12,XXX,XX,XX,Barikandi Union Total,2034,1906,128,1276,62,92,9,538,57,00111
12,85,13,XXX,XX,XX,Biddyakut Union Total,3541,3433,108,2855,53,132,47,446,8,00111
12,85,18,XXX,XX,XX,Birgaon Union Total,1607,1370,237,971,16,75,5,324,216,00111
12,85,22,XXX,XX,XX,Bitghar (Tiara) Union Total,2203,2146,57,1746,36,77,4,323,17,00111
12,85,27,XXX,XX,XX,Ibrahimpur Union Total,1058,1044,14,796,4,51,0,197,10,00111
12,85,36,XXX,XX,XX,Junedpur Union Total,1999,1840,159,1438,45,205,9,197,105,00111
12,85,40,XXX,XX,XX,Kaitala Dakshin Union Total,879,868,11,657,8,26,0,185,3,00111
12,85,42,XXX,XX,XX,Kaitala Uttar Union Total,1830,1795,35,1533,22,26,1,236,12,00111
12,85,45,XXX,XX,XX,Krishnanagar Union Total,3572,3350,222,2891,75,229,24,230,123,00111
12,85,47,XXX,XX,XX,Laur Fatehpur Union Total,1564,1513,51,1316,11,97,6,100,34,00111
12,85,58,XXX,XX,XX,Natghar Union Total,2914,2847,67,2634,63,74,2,139,2,00111
12,85,60,XXX,XX,XX,Paschim Nabinagar Union Total,2235,2171,64,1734,38,201,0,236,26,00111
12,85,62,XXX,XX,XX,Purba Nabinagar Union Total,1952,1670,282,1382,24,142,26,146,232,00111
12,85,67,XXX,XX,XX,Rasullabad Union Total,1125,953,172,845,162,37,1,71,9,00111
12,85,72,XXX,XX,XX,Ratanpur Union Total,2529,2274,255,1924,232,124,10,226,13,00111
12,85,75,XXX,XX,XX,Salimganj Union Total,1570,1523,47,814,21,102,2,607,24,00111
12,85,81,XXX,XX,XX,Barail Union Total,1790,1751,39,1344,10,52,4,355,25,00111
12,85,83,XXX,XX,XX,Satmura Union Total,1258,1162,96,926,17,59,0,177,79,00111
12,85,86,XXX,XX,XX,Shibpur Union Total,3384,3054,330,2644,78,179,5,231,247,00111
12,85,88,XXX,XX,XX,Shyamgram Union Total,2974,2702,272,1958,75,148,16,596,181,00111
12,85,90,XXX,XX,XX,Sreerampur Union Total,2088,1837,251,1494,182,129,52,214,17,00111
12,90,14,XXX,XX,XX,Burishwar Union Total,4660,4506,154,3915,119,227,6,364,29,00111
12,90,17,XXX,XX,XX,Bolakot Union Total,4842,4493,349,4207,212,106,8,180,129,00111
12,90,21,XXX,XX,XX,Chapartala Union Total,2055,1739,316,1500,262,61,10,178,44,00111
12,90,29,XXX,XX,XX,Chatalpar Union Total,5827,5376,451,4691,289,291,40,394,122,00111
12,90,36,XXX,XX,XX,Dhar Mandal Union Total,3332,2955,377,2491,282,80,9,384,86,00111
12,90,43,XXX,XX,XX,Fandauk Union Total,2399,2214,185,1420,88,61,1,733,96,00111
12,90,51,XXX,XX,XX,Goalnagar Union Total,2459,2386,73,2234,56,67,6,85,11,00111
12,90,58,XXX,XX,XX,Gokarna Union Total,3857,3706,151,3150,87,243,15,313,49,00111
12,90,65,XXX,XX,XX,Guniak Union Total,1237,1136,101,879,42,122,5,135,54,00111
12,90,73,XXX,XX,XX,Haripur Union Total,2021,1960,61,1660,26,133,17,167,18,00111
12,90,80,XXX,XX,XX,Kunda Union Total,3694,3545,149,3361,103,96,6,88,40,00111
12,90,87,XXX,XX,XX,Nasirnagar Union Total,2819,2649,170,1851,57,195,34,603,79,00111
12,90,94,XXX,XX,XX,Purbabagh Union Total,2209,2145,64,1920,35,179,17,46,12,00111
12,94,13,XXX,XX,XX,Aorail Union Total,4887,4405,482,3152,235,886,123,367,124,00111
12,94,19,XXX,XX,XX,Chunta Union Total,3380,3099,281,2978,259,54,18,67,4,00111
12,94,28,XXX,XX,XX,Kalikachchha Union Total,3683,3322,361,2577,111,68,7,677,243,00111
12,94,38,XXX,XX,XX,Noagaon Union Total,4321,3940,381,3347,317,208,18,385,46,00111
12,94,47,XXX,XX,XX,Pak Shimul Union Total,6031,5118,913,4867,851,173,20,78,42,00111
12,94,76,XXX,XX,XX,Sarail Union Total,4452,4098,354,1593,118,143,16,2362,220,00111
12,94,85,XXX,XX,XX,Shahbazpur Union Total,3802,3521,281,2047,55,86,15,1388,211,00111
12,94,90,XXX,XX,XX,Shahjadapur Union Total,3630,3265,365,2993,141,49,5,223,219,00111
12,94,94,XXX,XX,XX,Uttar Panisar Union Total,4335,3780,555,2262,147,332,167,1186,241,00111
51,33,47,XXX,XX,XX,Char Falcon Union Total,2038,1887,151,1547,76,133,25,207,50,00111
51,33,63,XXX,XX,XX,Char Kadira Union Total,3339,3200,139,2705,96,333,26,162,17,00111
51,33,71,XXX,XX,XX,Char Kalkini Union Total,4823,4580,243,4078,202,71,11,431,30,00111
51,33,79,XXX,XX,XX,Char Lawrence Union Total,2512,2376,136,2052,86,90,7,234,43,00111
51,33,81,XXX,XX,XX,Char Martin Union Total,3303,3100,203,2824,154,65,7,211,42,00111
51,33,83,XXX,XX,XX,Hajirhat Union Total,2559,2451,108,2042,68,96,8,313,32,00111
51,33,87,XXX,XX,XX,Patarir Hat Union Total,3201,3085,116,2845,87,148,7,92,22,00111
51,33,91,XXX,XX,XX,Torabgang Union Total,1944,1787,157,1290,33,52,0,445,124,00111
51,33,95,XXX,XX,XX,Saheberhat Union Total,4084,3770,314,3355,259,84,30,331,25,00111
51,43,01,XXX,XX,XX,Ward No-01 Total,208,193,15,67,6,28,6,98,3,00111
51,43,02,XXX,XX,XX,Ward No-02 Total,597,564,33,143,3,216,4,205,26,00111
51,43,03,XXX,XX,XX,Ward No-03 Total,645,612,33,270,4,98,13,244,16,00111
51,43,04,XXX,XX,XX,Ward No-04 Total,612,536,76,92,1,85,28,359,47,00111
51,43,05,XXX,XX,XX,Ward No-05 Total,297,269,28,40,1,6,0,223,27,00111
51,43,06,XXX,XX,XX,Ward No-06 Total,330,252,78,81,28,24,6,147,44,00111
51,43,07,XXX,XX,XX,Ward No-07 Total,315,261,54,47,1,31,3,183,50,00111
51,43,08,XXX,XX,XX,Ward No-08 Total,645,581,64,127,3,100,3,354,58,00111
51,43,09,XXX,XX,XX,Ward No-09 Total,483,452,31,118,5,93,4,241,22,00111
51,43,10,XXX,XX,XX,Ward No-10 Total,340,294,46,66,5,34,1,194,40,00111
51,43,11,XXX,XX,XX,Ward No-11 Total,467,464,3,209,1,67,0,188,2,00111
51,43,12,XXX,XX,XX,Ward No-12 Total,281,279,2,85,1,10,0,184,1,00111
51,43,13,XXX,XX,XX,Bangakha Union Total,1110,1079,31,751,4,68,2,260,25,00111
51,43,14,XXX,XX,XX,Basikpur Union Total,1560,1538,22,874,7,84,3,580,12,00111
51,43,15,XXX,XX,XX,Bhabaniganj Union Total,5101,4779,322,3625,157,523,27,631,138,00111
51,43,20,XXX,XX,XX,Chandraganj Union Total,1678,1623,55,774,11,54,1,795,43,00111
51,43,23,XXX,XX,XX,Charramani Mohan Union Total,5434,5057,377,4820,334,9,7,228,36,00111
51,43,25,XXX,XX,XX,Charsai Union Total,1498,1460,38,953,12,49,5,458,21,00111
51,43,30,XXX,XX,XX,Char Ruhita Union Total,4778,4351,427,3096,47,236,23,1019,357,00111
51,43,35,XXX,XX,XX,Dalal Bazar Union Total,2264,2207,57,1471,10,156,8,580,39,00111
51,43,40,XXX,XX,XX,Datta Para Union Total,1466,1428,38,919,13,70,6,439,19,00111
51,43,45,XXX,XX,XX,Dighali Union Total,1412,1368,44,1055,19,62,12,251,13,00111
51,43,50,XXX,XX,XX,Hajir Para Union Total,983,967,16,551,4,114,5,302,7,00111
51,43,55,XXX,XX,XX,Kushakhali Union Total,3800,3676,124,2923,77,405,17,348,30,00111
51,43,60,XXX,XX,XX,Laharkandi Union Total,2403,2279,124,1736,76,179,7,364,41,00111
51,43,70,XXX,XX,XX,Mandari Union Total,2740,2571,169,1852,68,123,6,596,95,00111
51,43,75,XXX,XX,XX,Uttar Hamchadi Union Total,1306,1267,39,944,23,52,2,271,14,00111
51,43,80,XXX,XX,XX,Parbatinagar Union Total,610,603,7,463,6,65,0,75,1,00111
51,43,85,XXX,XX,XX,Shak Char Union Total,1893,1777,116,1249,82,52,2,476,32,00111
51,43,87,XXX,XX,XX,Tiariganj Union Total,2665,2544,121,1888,77,503,19,153,25,00111
51,43,89,XXX,XX,XX,Tum Char Union Total,1871,1803,68,1366,29,42,4,395,35,00111
51,43,90,XXX,XX,XX,Dakshin Hamchadi Union Total,1355,1323,32,809,12,106,3,408,17,00111
51,43,95,XXX,XX,XX,Uttar Joypur Union Total,668,651,17,445,4,17,0,189,13,00111
51,58,01,XXX,XX,XX,Ward No-01 Total,257,245,12,97,1,67,6,81,5,00111
51,58,02,XXX,XX,XX,Ward No-02 Total,169,166,3,88,1,30,0,48,2,00111
51,58,03,XXX,XX,XX,Ward No-03 Total,246,208,38,21,0,70,0,117,38,00111
51,58,04,XXX,XX,XX,Ward No-04 Total,83,78,5,4,0,4,1,70,4,00111
51,58,05,XXX,XX,XX,Ward No-05 Total,312,282,30,68,4,17,1,197,25,00111
51,58,06,XXX,XX,XX,Ward No-06 Total,91,84,7,14,1,22,1,48,5,00111
51,58,07,XXX,XX,XX,Ward No-07 Total,194,186,8,13,0,53,2,120,6,00111
51,58,08,XXX,XX,XX,Ward No-08 Total,76,76,0,33,0,35,0,8,0,00111
51,58,09,XXX,XX,XX,Ward No-09 Total,89,76,13,38,0,7,2,31,11,00111
51,58,11,XXX,XX,XX,Bamni Union Total,1045,1005,40,675,11,27,1,303,28,00111
51,58,23,XXX,XX,XX,North Char Ababil Union Total,2547,2451,96,1904,30,60,25,487,41,00111
51,58,28,XXX,XX,XX,South Char Ababil Union Total,2354,2285,69,1965,29,28,7,292,33,00111
51,58,35,XXX,XX,XX,North Char Bangshi Union Total,4767,4587,180,4110,108,69,8,408,64,00111
51,58,38,XXX,XX,XX,South Char Bangshi Union Total,4074,3809,265,3559,146,67,7,183,112,00111
51,58,47,XXX,XX,XX,Char Mohana Union Total,1748,1650,98,1234,15,89,16,327,67,00111
51,58,52,XXX,XX,XX,Char Pata Union Total,637,628,9,379,5,51,0,198,4,00111
51,58,59,XXX,XX,XX,Keroa Union Total,815,791,24,528,7,32,3,231,14,00111
51,58,71,XXX,XX,XX,Roypur Union Total,963,927,36,651,14,51,5,225,17,00111
51,58,83,XXX,XX,XX,Sonapur Union Total,1586,1524,62,911,14,105,12,508,36,00111
51,65,01,XXX,XX,XX,Ward No-01 Total,301,240,61,73,0,3,0,164,61,00111
51,65,02,XXX,XX,XX,Ward No-02 Total,316,302,14,158,3,14,0,130,11,00111
51,65,03,XXX,XX,XX,Ward No-03 Total,180,132,48,41,4,0,0,91,44,00111
51,65,04,XXX,XX,XX,Ward No-04 Total,360,344,16,122,7,14,0,208,9,00111
51,65,05,XXX,XX,XX,Ward No-05 Total,200,178,22,48,11,67,0,63,11,00111
51,65,06,XXX,XX,XX,Ward No-06 Total,146,124,22,81,9,16,0,27,13,00111
51,65,07,XXX,XX,XX,Ward No-07 Total,124,114,10,35,0,9,1,70,9,00111
51,65,08,XXX,XX,XX,Ward No-08 Total,110,110,0,69,0,1,0,40,0,00111
51,65,09,XXX,XX,XX,Ward No-09 Total,110,101,9,55,1,6,0,40,8,00111
51,65,13,XXX,XX,XX,Bhadur Union Total,884,851,33,399,7,25,8,427,18,00111
51,65,14,XXX,XX,XX,Bhatra Union Total,1135,1111,24,759,11,31,2,321,11,00111
51,65,19,XXX,XX,XX,Bholakot Union Total,1346,1316,30,699,8,203,5,414,17,00111
51,65,23,XXX,XX,XX,Chandipur Union Total,1881,1806,75,1190,32,162,16,454,27,00111
51,65,33,XXX,XX,XX,Darbeshpur Union Total,613,601,12,391,5,38,1,172,6,00111
51,65,38,XXX,XX,XX,Ichhapur Union Total,1112,1078,34,843,13,46,0,189,21,00111
51,65,42,XXX,XX,XX,Kanchanpur Union Total,1190,1145,45,723,15,233,2,189,28,00111
51,65,47,XXX,XX,XX,Karpara Union Total,860,731,129,564,18,37,0,130,111,00111
51,65,57,XXX,XX,XX,Lamchar Union Total,897,853,44,539,8,60,5,254,31,00111
51,65,66,XXX,XX,XX,Noagaon Union Total,946,929,17,677,9,38,2,214,6,00111
51,73,01,XXX,XX,XX,Ward No-01 Total,102,102,0,71,0,5,0,26,0,00111
51,73,02,XXX,XX,XX,Ward No-02 Total,164,154,10,52,0,46,3,56,7,00111
51,73,03,XXX,XX,XX,Ward No-03 Total,168,162,6,134,3,17,2,11,1,00111
51,73,04,XXX,XX,XX,Ward No-04 Total,174,167,7,104,3,2,0,61,4,00111
51,73,05,XXX,XX,XX,Ward No-05 Total,364,351,13,238,1,38,1,75,11,00111
51,73,06,XXX,XX,XX,Ward No-06 Total,145,119,26,75,2,0,0,44,24,00111
51,73,07,XXX,XX,XX,Ward No-07 Total,305,291,14,51,5,30,1,210,8,00111
51,73,08,XXX,XX,XX,Ward No-08 Total,301,274,27,218,22,15,1,41,4,00111
51,73,09,XXX,XX,XX,Ward No-09 Total,169,164,5,73,1,83,1,8,3,00111
51,73,13,XXX,XX,XX,Bara Kheri Union Total,1288,1212,76,933,25,85,8,194,43,00111
51,73,15,XXX,XX,XX,Char Abdullah Union Total,3716,3322,394,2880,306,35,22,407,66,00111
51,73,23,XXX,XX,XX,Char Alexandar Union Total,4001,3816,185,2281,36,191,51,1344,98,00111
51,73,31,XXX,XX,XX,Char Algi Union Total,2482,2339,143,1718,53,149,26,472,64,00111
51,73,39,XXX,XX,XX,Char Badam Union Total,2514,2296,218,1801,59,117,9,378,150,00111
51,73,55,XXX,XX,XX,Char Gazi Union Total,6221,5844,377,4962,229,100,41,782,107,00111
51,73,65,XXX,XX,XX,Char Poragachha Union Total,3128,2938,190,2485,94,255,41,198,55,00111
51,73,87,XXX,XX,XX,Char Ramiz Union Total,4710,4454,256,3203,102,292,64,959,90,00111
46,43,15,XXX,XX,XX,Babuchhara Union Total,2014,1837,177,1721,155,12,0,104,22,00111
46,43,31,XXX,XX,XX,Boalkhali Union Total,1814,1632,182,1181,107,139,9,312,66,00111
46,43,47,XXX,XX,XX,Dighinala Union Total,1389,1252,137,1231,132,3,0,18,5,00111
46,43,63,XXX,XX,XX,Kabakhali Union Total,1717,1518,199,1258,175,9,2,251,22,00111
46,43,79,XXX,XX,XX,Merung Union Total,7498,4704,2794,4424,2749,118,10,162,35,00111
46,49,01,XXX,XX,XX,Ward No-01 Total,124,97,27,46,4,1,0,50,23,00111
46,49,02,XXX,XX,XX,Ward No-02 Total,522,450,72,41,4,15,0,394,68,00111
46,49,03,XXX,XX,XX,Ward No-03 Total,375,330,45,3,1,17,1,310,43,00111
46,49,04,XXX,XX,XX,Ward No-04 Total,152,124,28,7,0,2,1,115,27,00111
46,49,05,XXX,XX,XX,Ward No-05 Total,163,126,37,15,0,8,0,103,37,00111
46,49,06,XXX,XX,XX,Ward No-06 Total,636,544,92,38,5,25,1,481,86,00111
46,49,07,XXX,XX,XX,Ward No-07 Total,193,111,82,21,9,2,1,88,72,00111
46,49,08,XXX,XX,XX,Ward No-08 Total,92,80,12,2,1,3,0,75,11,00111
46,49,09,XXX,XX,XX,Ward No-09 Total,237,188,49,86,13,5,0,97,36,00111
46,49,15,XXX,XX,XX,Bhaibonchhara Union Total,2846,2502,344,2405,315,25,11,72,18,00111
46,49,25,XXX,XX,XX,Golabari Union Total,1407,1168,239,802,192,27,3,339,44,00111
46,49,47,XXX,XX,XX,Kamalchhari Union Total,1833,1516,317,1334,293,79,2,103,22,00111
46,49,63,XXX,XX,XX,Khagrachhari Union Total,1252,1087,165,1009,137,13,16,65,12,00111
46,49,75,XXX,XX,XX,Perachhara Union Total,1321,1011,310,987,294,12,2,12,14,00111
46,61,23,XXX,XX,XX,Barmachhari Union Total,1382,982,400,967,399,4,1,11,0,00111
46,61,47,XXX,XX,XX,Dulyatali Union Total,2340,1319,1021,1300,1016,1,0,18,5,00111
46,61,71,XXX,XX,XX,Lakshmichhari Union Total,2013,1523,490,1422,478,42,5,59,7,00111
46,65,15,XXX,XX,XX,Kayangghat Union Total,1648,1106,542,1057,530,42,1,7,11,00111
46,65,31,XXX,XX,XX,Mahalchhari Union Total,1824,1636,188,1231,125,1,0,404,63,00111
46,65,47,XXX,XX,XX,Maschhari Union Total,1968,1457,511,1311,476,45,3,101,32,00111
46,65,63,XXX,XX,XX,Mubachhari Union Total,1074,821,253,806,248,1,1,14,4,00111
46,65,79,XXX,XX,XX,Sindukchari Union Total,1642,1291,351,1262,345,2,1,27,5,00111
46,67,19,XXX,XX,XX,Batnatali Union Total,1563,1338,225,1250,217,49,4,39,4,00111
46,67,42,XXX,XX,XX,Juggachhala Union Total,1459,1257,202,1159,174,7,4,91,24,00111
46,67,63,XXX,XX,XX,Manikchhari Union Total,2214,1844,370,1347,236,8,4,489,130,00111
46,67,87,XXX,XX,XX,Tintahari Union Total,2003,1601,402,1346,309,8,3,247,90,00111
46,70,01,XXX,XX,XX,Ward No-01 Total,186,172,14,126,9,5,0,41,5,00111
46,70,02,XXX,XX,XX,Ward No-02 Total,399,355,44,132,3,111,0,112,41,00111
46,70,03,XXX,XX,XX,Ward No-03 Total,138,136,2,120,2,7,0,9,0,00111
46,70,04,XXX,XX,XX,Ward No-04 Total,386,373,13,199,7,2,0,172,6,00111
46,70,05,XXX,XX,XX,Ward No-05 Total,121,112,9,64,3,10,0,38,6,00111
46,70,06,XXX,XX,XX,Ward No-06 Total,110,105,5,11,0,6,0,88,5,00111
46,70,07,XXX,XX,XX,Ward No-07 Total,109,96,13,33,0,2,2,61,11,00111
46,70,08,XXX,XX,XX,Ward No-08 Total,208,180,28,57,4,2,0,121,24,00111
46,70,09,XXX,XX,XX,Ward No-09 Total,217,203,14,168,7,1,4,34,3,00111
46,70,13,XXX,XX,XX,Amtali Union Total,1032,950,82,901,62,5,1,44,19,00111
46,70,17,XXX,XX,XX,Baranal Union Total,1188,1113,75,1045,65,21,0,47,10,00111
46,70,23,XXX,XX,XX,Belchhari Union Total,1604,1301,303,1095,270,56,1,150,32,00111
46,70,35,XXX,XX,XX,Guimara Union Total,2116,1899,217,1670,187,11,1,218,29,00111
46,70,47,XXX,XX,XX,Gumti Union Total,1472,1363,109,1255,76,17,0,91,33,00111
46,70,59,XXX,XX,XX,Matiranga Union Total,1949,1640,309,1545,270,49,3,46,36,00111
46,70,76,XXX,XX,XX,Tubalchhari Union Total,1990,1915,75,1729,37,59,2,127,36,00111
46,70,83,XXX,XX,XX,Taindang Union Total,1595,1467,128,1343,96,3,1,121,31,00111
46,77,19,XXX,XX,XX,Chengi Union Total,1305,1173,132,1157,127,5,4,11,1,00111
46,77,38,XXX,XX,XX,Latiban Union Total,1426,1086,340,1065,316,19,5,2,19,00111
46,77,57,XXX,XX,XX,Logang Union Total,1614,1398,216,1369,194,14,8,15,14,00111
46,77,76,XXX,XX,XX,Panchhari Union Total,2312,2023,289,1575,212,25,2,423,75,00111
46,77,89,XXX,XX,XX,Ulta Chari Union Total,1559,1382,177,1237,169,78,3,67,5,00111
46,80,01,XXX,XX,XX,Ward No-01 Total,154,142,12,77,10,24,1,41,1,00111
46,80,02,XXX,XX,XX,Ward No-02 Total,48,42,6,12,2,6,0,24,4,00111
46,80,03,XXX,XX,XX,Ward No-03 Total,130,129,1,35,1,19,0,75,0,00111
46,80,04,XXX,XX,XX,Ward No-04 Total,129,116,13,13,1,12,3,91,9,00111
46,80,05,XXX,XX,XX,Ward No-05 Total,142,123,19,49,3,2,0,72,16,00111
46,80,06,XXX,XX,XX,Ward No-06 Total,93,77,16,61,8,2,6,14,2,00111
46,80,07,XXX,XX,XX,Ward No-07 Total,237,231,6,172,5,27,1,32,0,00111
46,80,08,XXX,XX,XX,Ward No-08 Total,383,355,28,110,15,218,11,27,2,00111
46,80,09,XXX,XX,XX,Ward No-09 Total,120,108,12,27,3,22,0,59,9,00111
46,80,38,XXX,XX,XX,Hapchhari Union Total,3805,2469,1336,2245,1292,66,11,158,33,00111
46,80,57,XXX,XX,XX,Pathachhara Union Total,1780,1423,357,1339,314,28,33,56,10,00111
46,80,76,XXX,XX,XX,Ramgarh Union Total,1137,1058,79,893,70,16,3,149,6,00111
22,16,01,XXX,XX,XX,Ward No-01 Total,544,509,35,197,6,12,2,300,27,00111
22,16,02,XXX,XX,XX,Ward No-02 Total,478,441,37,64,7,12,0,365,30,00111
22,16,03,XXX,XX,XX,Ward No-03 Total,782,680,102,139,17,29,2,512,83,00111
22,16,04,XXX,XX,XX,Ward No-04 Total,376,337,39,10,0,13,0,314,39,00111
22,16,05,XXX,XX,XX,Ward No-05 Total,831,753,78,493,16,7,0,253,62,00111
22,16,06,XXX,XX,XX,Ward No-06 Total,496,437,59,242,15,15,6,180,38,00111
22,16,07,XXX,XX,XX,Ward No-07 Total,788,768,20,384,11,159,6,225,3,00111
22,16,08,XXX,XX,XX,Ward No-08 Total,860,802,58,46,5,61,2,695,51,00111
22,16,09,XXX,XX,XX,Ward No-09 Total,649,605,44,100,8,100,1,405,35,00111
22,16,10,XXX,XX,XX,Badarkhali Union Total,3554,3320,234,2703,129,37,2,580,103,00111
22,16,12,XXX,XX,XX,Bamo Bilchari Union Total,921,758,163,604,108,45,5,109,50,00111
22,16,16,XXX,XX,XX,Baraitali Union Total,3225,3021,204,2632,134,129,25,260,45,00111
22,16,22,XXX,XX,XX,Bheola Manik Char Union Total,1963,1744,219,1282,65,47,4,415,150,00111
22,16,27,XXX,XX,XX,Chiringa Union Total,1741,1678,63,1506,42,63,2,109,19,00111
22,16,31,XXX,XX,XX,Demusia Union Total,1557,1510,47,1387,31,38,1,85,15,00111
22,16,33,XXX,XX,XX,Dulahazara Union Total,4581,4179,402,2726,101,283,14,1170,287,00111
22,16,39,XXX,XX,XX,Purba Barabheola Union Total,3311,3071,240,1735,88,31,6,1305,146,00111
22,16,44,XXX,XX,XX,Fasiakhali Union Total,2728,2104,624,1652,586,164,10,288,28,00111
22,16,50,XXX,XX,XX,Harbang Union Total,4268,3820,448,2656,221,260,46,904,181,00111
22,16,55,XXX,XX,XX,Kakhara Union Total,2116,1935,181,1336,103,134,3,465,75,00111
22,16,61,XXX,XX,XX,Kaiarbil Union Total,2077,1743,334,1211,210,64,21,468,103,00111
22,16,67,XXX,XX,XX,Khuntakhali Union Total,3889,3506,383,1802,88,497,43,1207,252,00111
22,16,69,XXX,XX,XX,Konakhali Union Total,871,847,24,718,9,37,2,92,13,00111
22,16,72,XXX,XX,XX,Lakhyarchar Union Total,440,427,13,243,7,88,1,96,5,00111
22,16,80,XXX,XX,XX,Saharbil Union Total,1629,1580,49,934,17,67,2,579,30,00111
22,16,87,XXX,XX,XX,Surajpur Manikpur Union Total,1585,1383,202,1211,88,47,9,125,105,00111
22,16,94,XXX,XX,XX,Paschim Bara Bheola Union Total,802,721,81,624,46,29,2,68,33,00111
22,24,01,XXX,XX,XX,Ward No-01 Total,4093,3561,532,1113,102,53,7,2395,423,00111
22,24,02,XXX,XX,XX,Ward No-02 Total,2381,2178,203,667,25,169,21,1342,157,00111
22,24,03,XXX,XX,XX,Ward No-03 Total,475,377,98,17,4,25,0,335,94,00111
22,24,04,XXX,XX,XX,Ward No-04 Total,6913,6723,190,6113,8,33,0,577,182,00111
22,24,05,XXX,XX,XX,Ward No-05 Total,801,739,62,192,3,41,2,506,57,00111
22,24,06,XXX,XX,XX,Ward No-06 Total,1391,1220,171,302,12,66,11,852,148,00111
22,24,07,XXX,XX,XX,Ward No-07 Total,2049,1730,319,72,0,14,1,1644,318,00111
22,24,08,XXX,XX,XX,Ward No-08 Total,781,602,179,24,2,3,0,575,177,00111
22,24,09,XXX,XX,XX,Ward No-09 Total,899,707,192,35,1,85,6,587,185,00111
22,24,10,XXX,XX,XX,Ward No-10 Total,334,251,83,5,0,12,0,234,83,00111
22,24,11,XXX,XX,XX,Ward No-11 Total,311,230,81,1,1,1,0,228,80,00111
22,24,12,XXX,XX,XX,Ward No-12 Total,2767,2616,151,800,3,27,0,1789,148,00111
22,24,20,XXX,XX,XX,Bharuakhali Union Total,2432,2335,97,1972,51,45,2,318,44,00111
22,24,22,XXX,XX,XX,Chaufaldandi Union Total,3940,3534,406,511,21,285,17,2738,368,00111
22,24,35,XXX,XX,XX,Idgaon Union Total,3445,3213,232,1312,35,148,24,1753,173,00111
22,24,38,XXX,XX,XX,Islampur Union Total,2146,2058,88,1088,29,590,40,380,19,00111
22,24,42,XXX,XX,XX,Islamabad Union Total,3159,3044,115,1209,35,347,15,1488,65,00111
22,24,45,XXX,XX,XX,Jalalabad Union Total,1600,1508,92,874,18,124,20,510,54,00111
22,24,47,XXX,XX,XX,Jhilwanja Union Total,4282,3827,455,1006,68,50,15,2771,372,00111
22,24,59,XXX,XX,XX,Khurushkul Union Total,6027,5811,216,1488,30,240,7,4083,179,00111
22,24,71,XXX,XX,XX,Patali Machhuakhali Union Total,4096,3971,125,3113,67,92,9,766,49,00111
22,24,83,XXX,XX,XX,Pokkhali Union Total,2052,1996,56,1557,24,30,0,409,32,00111
22,45,13,XXX,XX,XX,Ali Akbar Deil Union Total,2718,2597,121,1608,70,148,9,841,42,00111
22,45,27,XXX,XX,XX,Baraghop Union Total,3155,2833,322,1336,61,72,7,1425,254,00111
22,45,40,XXX,XX,XX,Dakshin Dhurung Union Total,2083,1896,187,942,59,6,2,948,126,00111
22,45,54,XXX,XX,XX,Kaiyarbil Union Total,1523,1420,103,944,50,11,7,465,46,00111
22,45,67,XXX,XX,XX,Lemsikhali Union Total,1404,1318,86,1254,59,10,0,54,27,00111
22,45,81,XXX,XX,XX,Uttar Dhurung Union Total,2539,2387,152,2063,115,19,2,305,35,00111
22,49,01,XXX,XX,XX,Ward No-01 Total,353,334,19,140,6,21,0,173,13,00111
22,49,02,XXX,XX,XX,Ward No-02 Total,264,253,11,160,7,6,1,87,3,00111
22,49,03,XXX,XX,XX,Ward No-03 Total,672,634,38,390,16,94,4,150,18,00111
22,49,04,XXX,XX,XX,Ward No-04 Total,204,125,79,20,0,60,63,45,16,00111
22,49,05,XXX,XX,XX,Ward No-05 Total,653,612,41,149,14,58,3,405,24,00111
22,49,06,XXX,XX,XX,Ward No-06 Total,255,229,26,55,7,105,13,69,6,00111
22,49,07,XXX,XX,XX,Ward No-07 Total,199,176,23,50,16,26,2,100,5,00111
22,49,08,XXX,XX,XX,Ward No-08 Total,136,134,2,60,2,7,0,67,0,00111
22,49,09,XXX,XX,XX,Ward No-09 Total,304,292,12,213,11,24,0,55,1,00111
