ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Number of Households,Source of Drinking Water (%)-Tap,Source of Drinking Water (%)-Tube-Well,Source of Drinking Water (%)-Other,Electricity Connection (%),Housing Tenancy (%)-Owned,Housing Tenancy (%)-Rented,Housing Tenancy (%)-Rent free,check_var
56.0,82.0,XX.0,XXX,XX,01,  Singair Upazila,58730,0.8,96.2,3.0,55.6,95.6,2.0,2.4,00110
26.0,XX.0,XX.0,XXX,XX,01, Dhaka Zila,635773,18.3,79.8,1.9,92.2,52.0,45.6,2.4,00110
26.0,14.0,XX.0,XXX,XX,01,  Dhamrai Upazila,78926,2.6,94.6,2.8,78.4,94.6,3.9,1.6,00110
26.0,14.0,35.0,XXX,XX,01,  Dhamrai Union,1973,20.0,77.9,2.1,92.1,96.1,1.4,2.5,00110
26.0,18.0,XX.0,XXX,XX,01,  Dohar Upazila,41214,1.0,95.8,3.2,81.9,86.4,8.6,4.9,00110
26.0,38.0,XX.0,XXX,XX,01,  Keraniganj Upazila,172967,31.2,66.1,2.7,96.9,46.0,51.4,2.6,00110
26.0,62.0,XX.0,XXX,XX,01,  Nawabganj Upazila,66704,1.2,96.3,2.5,86.8,90.4,5.4,4.2,00110
26.0,62.0,13.0,XXX,XX,01,  Bakshanagar Union,4527,2.1,97.8,0.0,93.0,84.6,10.8,4.7,00110
26.0,62.0,74.0,XXX,XX,01,  Kalakopa Union,1533,1.6,97.2,1.2,96.4,80.8,16.3,2.9,00110
26.0,72.0,XX.0,XXX,XX,01,  Savar Upazila,275962,21.4,77.7,0.9,96.1,29.2,69.0,1.8,00110
86.0,XX.0,XX.0,XXX,XX,01, Shariatpur Zila,218223,0.2,95.9,3.9,38.9,95.6,1.9,2.5,00110
86.0,14.0,XX.0,XXX,XX,01,  Bhedarganj Upazila,50885,0.1,96.3,3.6,37.7,96.8,1.3,1.9,00110
86.0,14.0,77.0,XXX,XX,01,  Rambhadrapur Union,3804,0.4,94.8,4.8,39.9,95.4,1.9,2.7,00110
86.0,25.0,XX.0,XXX,XX,01,  Damudya Upazila,20200,0.2,96.0,3.8,36.7,98.1,0.6,1.3,00110
86.0,25.0,23.0,XXX,XX,01,  Darul Aman Union,1414,0.4,98.7,1.0,58.6,99.1,0.6,0.3,00110
86.0,36.0,XX.0,XXX,XX,01,  Gosairhat Upazila,30790,0.5,94.0,5.5,26.8,95.5,1.0,3.5,00110
86.0,36.0,35.0,XXX,XX,01,  Idilpur Union,5718,2.3,90.0,7.7,18.5,97.6,0.8,1.6,00110
86.0,65.0,XX.0,XXX,XX,01,  Naria Upazila,44499,0.3,95.1,4.6,48.6,94.6,2.9,2.5,00110
86.0,69.0,XX.0,XXX,XX,01,  Shariatpur Sadar Upazila,34882,0.3,95.8,3.9,38.5,97.8,1.2,1.0,00110
86.0,94.0,XX.0,XXX,XX,01,  Zanjira Upazila,36967,0.1,97.7,2.2,40.7,91.6,3.7,4.7,00110
54.0,XX.0,XX.0,XXX,XX,01, Madaripur Zila,217008,0.3,96.4,3.4,55.5,95.9,2.6,1.5,00110
54.0,40.0,XX.0,XXX,XX,01,  Kalkini Upazila,50408,0.3,95.9,3.8,53.8,97.9,1.0,1.2,00110
54.0,54.0,XX.0,XXX,XX,01,  Madaripur Sadar Upazila,60245,0.3,97.0,2.7,62.5,96.3,2.3,1.4,00110
54.0,80.0,XX.0,XXX,XX,01,  Rajoir Upazila,44113,0.3,95.1,4.6,67.3,96.6,2.2,1.2,00110
54.0,80.0,95.0,XXX,XX,01,  Rajoir Union,554,0.0,99.5,0.5,10.6,99.3,0.0,0.7,00110
54.0,87.0,XX.0,XXX,XX,01,  Shib Char Upazila,62242,0.3,97.0,2.7,41.7,93.5,4.5,2.1,00110
54.0,87.0,18.0,XXX,XX,01,  Bayratala Uttar Union,1153,0.2,97.7,2.1,50.0,97.4,1.1,1.5,00110
54.0,87.0,42.0,XXX,XX,01,  Ditiyakhanda Union,2314,0.1,98.6,1.3,31.7,98.4,0.0,1.6,00110
93.0,XX.0,XX.0,XXX,XX,01, Tangail Zila,740131,0.6,95.6,3.7,52.0,96.4,2.0,1.6,00110
93.0,9.0,XX.0,XXX,XX,01,  Basail Upazila,35348,0.1,98.7,1.1,68.9,98.4,0.4,1.1,00110
93.0,9.0,11.0,XXX,XX,01,  Basail Union,3230,0.0,98.1,1.9,73.2,98.8,0.3,0.9,00110
93.0,19.0,XX.0,XXX,XX,01,  Bhuapur Upazila,39497,0.2,97.2,2.6,41.8,96.6,1.5,1.8,00110
93.0,23.0,XX.0,XXX,XX,01,  Delduar Upazila,44768,0.4,96.6,2.9,57.6,96.9,1.1,2.0,00110
93.0,23.0,23.0,XXX,XX,01,  Delduar Union,3977,0.5,98.4,1.1,67.5,98.0,0.9,1.2,00110
93.0,25.0,XX.0,XXX,XX,01,  Dhanbari Upazila,36794,0.1,96.6,3.2,35.2,98.6,0.3,1.1,00110
93.0,28.0,XX.0,XXX,XX,01,  Ghatail Upazila,96163,1.0,95.0,4.0,59.8,96.5,1.8,1.7,00110
93.0,38.0,XX.0,XXX,XX,01,  Gopalpur Upazila,51411,0.2,96.5,3.3,44.4,98.6,0.4,1.0,00110
93.0,47.0,XX.0,XXX,XX,01,  Kalihati Upazila,88746,0.3,97.8,1.8,62.3,95.9,2.1,1.9,00110
93.0,47.0,58.0,XXX,XX,01,  Kok Dahara Union,6610,0.2,99.2,0.6,68.7,96.3,1.0,2.7,00110
93.0,57.0,XX.0,XXX,XX,01,  Madhupur Upazila,59888,0.2,94.5,5.3,31.3,97.6,0.7,1.7,00110
93.0,57.0,21.0,XXX,XX,01,  Alokdia Union,6759,0.1,96.4,3.6,43.4,99.0,0.2,0.8,00110
93.0,66.0,XX.0,XXX,XX,01,  Mirzapur Upazila,85927,2.2,92.6,5.1,61.7,92.0,6.5,1.5,00110
93.0,66.0,36.0,XXX,XX,01,  Bhaora Union,3157,0.3,97.3,2.3,56.5,99.0,0.3,0.8,00110
93.0,66.0,39.0,XXX,XX,01,  Bhatgram Union,4996,2.1,97.3,0.6,66.7,98.8,0.4,0.8,00110
93.0,66.0,67.0,XXX,XX,01,  Latifpur Union,3366,1.0,98.9,0.0,60.3,98.9,0.0,1.0,00110
93.0,76.0,XX.0,XXX,XX,01,  Nagarpur Upazila,63395,0.1,97.3,2.6,26.7,98.5,0.5,1.1,00110
93.0,76.0,73.0,XXX,XX,01,  Nagarpur Union,3198,0.1,96.8,3.1,20.8,99.1,0.2,0.8,00110
93.0,85.0,XX.0,XXX,XX,01,  Sakhipur Upazila,59108,0.9,89.4,9.7,68.9,97.2,1.3,1.4,00110
93.0,85.0,27.0,XXX,XX,01,  Gazaria Union,8429,0.7,94.5,4.8,76.2,98.1,0.3,1.6,00110
93.0,85.0,81.0,XXX,XX,01,  Kalia Union,11271,0.2,92.0,7.9,74.0,97.8,1.3,0.9,00110
93.0,95.0,XX.0,XXX,XX,01,  Tangail Sadar Upazila,79086,0.4,97.7,1.9,51.2,94.9,3.2,1.9,00110
48.0,XX.0,XX.0,XXX,XX,01, Kishoreganj Zila,521579,0.2,94.6,5.2,43.9,96.5,1.1,2.4,00110
48.0,2.0,XX.0,XXX,XX,01,  Austagram Upazila,27132,0.0,92.2,7.8,42.3,90.4,4.1,5.5,00110
48.0,2.0,23.0,XXX,XX,01,  Austagram Union,632,0.0,87.3,12.7,35.3,97.0,0.5,2.5,00110
48.0,6.0,XX.0,XXX,XX,01,  Bajitpur Upazila,45383,0.1,96.8,3.0,50.8,96.5,1.2,2.3,00110
48.0,11.0,XX.0,XXX,XX,01,  Bhairab Upazila,34798,0.3,96.7,3.0,78.4,96.3,1.4,2.3,00110
48.0,27.0,XX.0,XXX,XX,01,  Hossainpur Upazila,36094,0.7,91.9,7.4,35.1,98.7,0.2,1.1,00110
48.0,33.0,XX.0,XXX,XX,01,  Itna Upazila,29359,0.0,92.8,7.2,45.5,94.1,0.8,5.0,00110
48.0,33.0,43.0,XXX,XX,01,  Dhanpur Union,2602,0.0,87.9,12.1,28.4,96.6,0.3,3.1,00110
48.0,33.0,51.0,XXX,XX,01,  Itna Union,833,0.0,78.4,21.6,35.5,95.7,0.1,4.2,00110
48.0,42.0,XX.0,XXX,XX,01,  Karimganj Upazila,56815,0.1,96.5,3.4,46.3,97.9,0.3,1.8,00110
48.0,45.0,XX.0,XXX,XX,01,  Katiadi Upazila,60651,0.1,95.4,4.5,35.9,97.7,0.4,1.9,00110
48.0,49.0,XX.0,XXX,XX,01,  Kishoreganj Sadar Upazila,67894,0.6,95.5,3.9,39.6,96.7,1.5,1.9,00110
48.0,54.0,XX.0,XXX,XX,01,  Kuliar Char Upazila,32543,0.2,95.2,4.7,35.2,97.3,0.7,2.0,00110
48.0,59.0,XX.0,XXX,XX,01,  Mithamain Upazila,21310,0.0,77.8,22.2,28.7,92.1,3.4,4.5,00110
48.0,59.0,81.0,XXX,XX,01,  Mithamain Union,1439,0.0,88.3,11.7,48.4,78.9,11.1,9.9,00110
48.0,76.0,XX.0,XXX,XX,01,  Nikli Upazila,26000,0.0,97.4,2.6,46.9,94.9,1.9,3.2,00110
48.0,76.0,76.0,XXX,XX,01,  Nikli Union,2927,0.0,99.9,0.1,53.8,95.1,1.6,3.3,00110
48.0,79.0,XX.0,XXX,XX,01,  Pakundia Upazila,50878,0.4,95.8,3.8,33.1,98.2,0.5,1.3,00110
48.0,92.0,XX.0,XXX,XX,01,  Tarail Upazila,32722,0.0,95.3,4.6,59.5,96.8,0.3,2.9,00110
48.0,92.0,94.0,XXX,XX,01,  Tarail Sachail Union,3425,0.1,98.5,1.4,47.5,94.2,1.1,4.6,00110
89.0,XX.0,XX.0,XXX,XX,01, Sherpur Zila,296638,0.2,94.5,5.3,36.5,98.1,0.3,1.6,00110
89.0,37.0,XX.0,XXX,XX,01,  Jhenaigati Upazila,39675,0.1,87.4,12.4,41.9,98.0,0.3,1.7,00110
89.0,37.0,25.0,XXX,XX,01,  Jhenaigati Union,7276,0.2,92.8,6.9,59.4,97.9,0.5,1.6,00110
89.0,67.0,XX.0,XXX,XX,01,  Nakla Upazila,39234,0.1,96.0,3.9,34.6,98.3,0.3,1.4,00110
89.0,70.0,XX.0,XXX,XX,01,  Nalitabari Upazila,58188,0.4,91.9,7.7,30.8,97.6,0.2,2.2,00110
89.0,88.0,XX.0,XXX,XX,01,  Sherpur Sadar Upazila,99499,0.1,96.6,3.3,37.6,98.5,0.3,1.2,00110
89.0,90.0,XX.0,XXX,XX,01,  Sreebardi Upazila,60042,0.1,97.2,2.8,38.0,97.8,0.2,2.0,00110
68.0,XX.0,XX.0,XXX,XX,01, Narsingdi Zila,377896,0.6,96.6,2.8,67.6,93.6,4.4,2.0,00110
68.0,7.0,XX.0,XXX,XX,01,  Belabo Upazila,37732,0.2,96.6,3.2,55.9,97.4,1.3,1.3,00110
68.0,7.0,13.0,XXX,XX,01,  Bajnaba Union,3660,0.1,97.5,2.4,58.5,98.9,0.2,0.9,00110
68.0,52.0,XX.0,XXX,XX,01,  Manohardi Upazila,58103,0.2,97.1,2.8,53.9,97.5,0.9,1.6,00110
68.0,52.0,33.0,XXX,XX,01,  Chandanbari Union,2867,0.2,98.6,1.3,65.3,98.0,0.1,1.8,00110
68.0,52.0,67.0,XXX,XX,01,  Kanchikata Union,5300,0.2,95.1,4.7,58.2,98.6,0.6,0.8,00110
68.0,52.0,94.0,XXX,XX,01,  Shukundi Union,4026,0.0,99.5,0.4,77.0,97.2,0.7,2.1,00110
68.0,60.0,XX.0,XXX,XX,01,  Narsingdi Sadar Upazila,97125,1.1,95.6,3.3,83.5,86.1,11.6,2.3,00110
68.0,60.0,25.0,XXX,XX,01,  Chinishpur Union,9877,3.3,96.6,0.2,95.6,58.6,39.3,2.1,00110
68.0,60.0,47.0,XXX,XX,01,  Kanthalia Union,7899,0.5,87.6,11.9,84.5,96.9,1.6,1.5,00110
68.0,60.0,53.0,XXX,XX,01,  Nuralla Pur U/C Union,4419,0.3,98.9,0.8,93.3,91.4,5.8,2.8,00110
68.0,60.0,59.0,XXX,XX,01,  Mahishasura Union,6408,0.2,95.3,4.5,86.9,90.1,6.1,3.8,00110
68.0,63.0,XX.0,XXX,XX,01,  Palash Upazila,24611,0.9,96.9,2.2,89.8,95.2,2.9,2.0,00110
68.0,63.0,15.0,XXX,XX,01,  Char Sindur Union,4279,0.7,97.8,1.5,89.3,98.4,0.7,0.9,00110
68.0,63.0,79.0,XXX,XX,01,  Jinardi Union,5234,0.6,96.0,3.3,87.7,96.6,2.1,1.4,00110
68.0,64.0,XX.0,XXX,XX,01,  Roypura Upazila,101008,0.1,97.1,2.7,54.0,97.0,1.0,2.0,00110
68.0,64.0,14.0,XXX,XX,01,  Alipura Union,2716,0.1,95.6,4.2,51.8,98.1,0.8,1.0,00110
68.0,64.0,74.0,XXX,XX,01,  Palashtali Union,5959,0.1,97.7,2.2,55.8,98.6,0.4,1.0,00110
68.0,76.0,XX.0,XXX,XX,01,  Shibpur Upazila,59317,1.1,97.0,2.0,76.2,93.6,4.4,2.0,00110
68.0,76.0,21.0,XXX,XX,01,  Baghaba Union,5872,2.7,94.3,3.0,66.7,94.8,0.3,4.9,00110
68.0,76.0,73.0,XXX,XX,01,  Masimpur Union,4816,0.9,97.4,1.8,85.1,99.1,0.1,0.8,00110
33.0,XX.0,XX.0,XXX,XX,01, Gazipur Zila,556863,27.9,69.2,2.9,78.6,62.4,35.5,2.0,00110
33.0,30.0,XX.0,XXX,XX,01,  Gazipur Sadar Upazila,269078,51.6,46.7,1.7,92.8,35.0,63.4,1.7,00110
33.0,32.0,XX.0,XXX,XX,01,  Kaliakair Upazila,72384,12.0,83.0,5.0,78.6,75.3,21.2,3.5,00110
33.0,32.0,66.0,XXX,XX,01,  Mouchak Union,21236,30.6,67.2,2.2,88.8,43.0,55.6,1.5,00110
33.0,32.0,76.0,XXX,XX,01,  Sreefaltali Union,3995,2.4,92.7,4.9,88.3,90.5,6.4,3.1,00110
33.0,34.0,XX.0,XXX,XX,01,  Kaliganj Upazila,47958,3.1,92.7,4.2,75.6,96.9,1.7,1.4,00110
33.0,36.0,XX.0,XXX,XX,01,  Kapasia Upazila,76605,1.7,94.0,4.3,48.3,96.8,1.6,1.6,00110
33.0,36.0,43.0,XXX,XX,01,  Kapasia Union,7013,6.5,91.1,2.4,73.5,89.6,7.0,3.3,00110
33.0,86.0,XX.0,XXX,XX,01,  Sreepur Upazila,90838,5.5,91.3,3.2,63.9,86.4,10.9,2.7,00110
90.0,XX.0,XX.0,XXX,XX,01, Sunamganj Zila,393203,0.2,88.0,11.7,30.1,94.2,1.0,4.9,00110
90.0,18.0,XX.0,XXX,XX,01,  Bishwambarpur Upazila,28712,0.0,84.7,15.3,20.4,96.6,0.4,3.0,00110
90.0,18.0,77.0,XXX,XX,01,  Palash Union,4953,0.0,95.4,4.6,16.6,96.3,0.4,3.3,00110
90.0,23.0,XX.0,XXX,XX,01,  Chhatak Upazila,57559,0.6,80.0,19.4,45.0,94.5,1.4,4.1,00110
90.0,23.0,13.0,XXX,XX,01,  Chhatak Union,1896,0.7,77.8,21.5,36.3,95.8,0.3,3.9,00110
90.0,23.0,47.0,XXX,XX,01,  Dakshin Islampur Union,4468,0.9,74.3,24.9,35.2,95.1,0.6,4.2,00110
90.0,23.0,76.0,XXX,XX,01,  Noarai Union,6143,0.1,76.2,23.6,26.2,95.9,0.2,3.9,00110
90.0,27.0,XX.0,XXX,XX,01,  Dakshin Sunamganj Upazila,31023,0.1,93.5,6.5,38.7,94.9,0.6,4.6,00110
90.0,27.0,33.0,XXX,XX,01,  Joykalas Union,5471,0.1,96.0,3.9,34.2,95.6,1.0,3.4,00110
90.0,29.0,XX.0,XXX,XX,01,  Derai Upazila,38449,0.1,92.7,7.2,31.4,93.9,0.8,5.3,00110
90.0,29.0,28.0,XXX,XX,01,  Derai Sarmangal Union,2603,0.0,99.8,0.2,31.6,98.0,0.0,2.0,00110
90.0,29.0,47.0,XXX,XX,01,  Karimpur Union,3455,0.1,94.1,5.8,28.3,94.2,0.4,5.4,00110
90.0,32.0,XX.0,XXX,XX,01,  Dharampasha Upazila,41537,0.0,90.7,9.2,11.3,95.6,0.4,4.1,00110
90.0,32.0,38.0,XXX,XX,01,  Dharmapasha Union,4389,0.0,94.3,5.6,13.8,94.1,0.5,5.4,00110
90.0,32.0,57.0,XXX,XX,01,  Madhyanagar Union,3295,0.0,99.8,0.2,9.3,95.2,0.3,4.5,00110
90.0,33.0,XX.0,XXX,XX,01,  Dowarabazar Upazila,39781,0.2,76.6,23.2,23.5,96.6,0.6,2.9,00110
90.0,33.0,27.0,XXX,XX,01,  Dakshin Dowarabazar Union,1523,0.3,86.4,13.3,14.9,99.1,0.1,0.9,00110
90.0,47.0,XX.0,XXX,XX,01,  Jagannathpur Upazila,35659,0.7,86.5,12.9,38.0,83.8,3.1,13.2,00110
90.0,50.0,XX.0,XXX,XX,01,  Jamalganj Upazila,28077,0.3,96.3,3.4,25.5,94.8,1.2,4.0,00110
90.0,50.0,67.0,XXX,XX,01,  Jamalganj Union,7847,0.1,94.4,5.5,29.3,95.1,2.3,2.6,00110
90.0,50.0,81.0,XXX,XX,01,  Sachna Bazar Union,4043,0.0,95.5,4.4,25.4,97.6,0.5,1.9,00110
90.0,86.0,XX.0,XXX,XX,01,  Sulla Upazila,19498,0.0,98.6,1.4,35.5,96.1,0.3,3.7,00110
90.0,86.0,47.0,XXX,XX,01,  Bahara Union,4293,0.0,99.5,0.5,26.3,96.3,0.1,3.6,00110
90.0,89.0,XX.0,XXX,XX,01,  Sunamganj Sadar Upazila,36764,0.0,90.1,9.9,33.4,95.8,0.4,3.7,00110
90.0,89.0,10.0,XXX,XX,01,  Aftabnagar Union,2991,0.1,92.8,7.2,42.1,96.8,1.3,1.9,00110
90.0,89.0,39.0,XXX,XX,01,  Lakshmansree Union,2388,0.0,99.5,0.5,45.6,93.7,0.3,6.0,00110
90.0,92.0,XX.0,XXX,XX,01,  Tahirpur Upazila,36144,0.3,90.3,9.4,23.3,94.3,1.1,4.6,00110
90.0,92.0,64.0,XXX,XX,01,  Tahirpur Union,1770,0.3,99.2,0.5,29.4,96.7,1.0,2.3,00110
36.0,XX.0,XX.0,XXX,XX,01, Habiganj Zila,345860,0.9,87.9,11.3,43.3,89.5,1.4,9.1,00110
36.0,2.0,XX.0,XXX,XX,01,  Ajmiriganj Upazila,18125,0.0,82.6,17.4,40.2,93.9,1.2,4.9,00110
36.0,2.0,13.0,XXX,XX,01,  Ajmiriganj Union,1383,0.4,74.6,25.0,49.7,92.1,0.0,7.9,00110
36.0,5.0,XX.0,XXX,XX,01,  Bahubal Upazila,36469,0.4,91.2,8.4,38.2,88.0,1.3,10.8,00110
36.0,5.0,11.0,XXX,XX,01,  Bahubal Union,4719,0.1,96.6,3.3,26.5,97.7,0.9,1.4,00110
36.0,11.0,XX.0,XXX,XX,01,  Baniachong Upazila,54233,0.3,86.6,13.1,39.9,94.6,1.0,4.4,00110
36.0,11.0,11.0,XXX,XX,01,  Uttar Purba Baniachang Union,1547,0.5,88.4,11.2,77.6,90.3,0.8,8.9,00110
36.0,11.0,12.0,XXX,XX,01,  Uttar Paschim Baniyachang Unio,2999,0.5,90.6,8.9,67.8,97.0,0.4,2.6,00110
36.0,11.0,18.0,XXX,XX,01,  Dakshin Purba Baniyachang Union,4365,0.0,88.5,11.4,69.6,92.6,0.9,6.5,00110
36.0,11.0,25.0,XXX,XX,01,  Dakshin Paschim Baniyachang Union,3280,1.1,87.9,11.0,69.3,91.9,2.3,5.8,00110
36.0,26.0,XX.0,XXX,XX,01,  Chunarughat Upazila,57164,3.0,84.9,12.1,38.0,78.7,0.6,20.8,00110
36.0,44.0,XX.0,XXX,XX,01,  Habiganj Sadar Upazila,41615,0.3,96.7,3.0,57.7,95.9,1.4,2.7,00110
36.0,44.0,22.0,XXX,XX,01,  Gopaya Union,3701,1.5,94.9,3.6,71.3,90.2,7.2,2.6,00110
36.0,44.0,76.0,XXX,XX,01,  Richi Union,4439,0.1,98.0,1.9,76.7,93.5,2.0,4.5,00110
36.0,68.0,XX.0,XXX,XX,01,  Lakhai Upazila,24471,0.1,94.1,5.9,34.7,95.6,1.3,3.1,00110
36.0,68.0,13.0,XXX,XX,01,  Bamai Union,3381,0.3,87.8,11.9,30.5,94.3,2.2,3.5,00110
36.0,68.0,54.0,XXX,XX,01,  Lakhai Union,3788,0.0,94.1,5.9,23.3,91.7,4.4,3.8,00110
36.0,71.0,XX.0,XXX,XX,01,  Madhabpur Upazila,57607,0.4,89.8,9.8,49.0,86.2,2.3,11.5,00110
36.0,71.0,17.0,XXX,XX,01,  Bagasura Union,4897,0.9,94.5,4.6,28.6,94.3,2.8,2.9,00110
36.0,77.0,XX.0,XXX,XX,01,  Nabiganj Upazila,56176,1.0,80.3,18.7,43.4,90.8,2.0,7.2,00110
36.0,77.0,14.0,XXX,XX,01,  Bausha Union,4823,1.4,62.6,36.1,42.5,90.9,0.1,8.9,00110
36.0,77.0,65.0,XXX,XX,01,  Kargaon Union,5040,0.3,74.7,25.1,27.6,90.3,0.7,9.0,00110
36.0,77.0,73.0,XXX,XX,01,  Kurshi Union,4340,0.4,86.9,12.6,51.6,88.2,2.6,9.2,00110
36.0,77.0,80.0,XXX,XX,01,  Nabiganj Union,3327,0.2,84.6,15.2,40.2,95.0,1.8,3.2,00110
91.0,XX.0,XX.0,XXX,XX,01, Sylhet Zila,448273,3.7,67.8,28.5,53.9,89.9,5.5,4.6,00110
91.0,8.0,XX.0,XXX,XX,01,  Balaganj Upazila,52654,2.1,68.1,29.8,57.6,87.9,5.5,6.6,00110
91.0,8.0,11.0,XXX,XX,01,  Balaganj Union,3147,1.3,58.7,40.0,50.0,94.7,1.2,4.1,00110
91.0,17.0,XX.0,XXX,XX,01,  Beani Bazar Upazila,34276,7.4,81.5,11.1,69.3,91.7,4.5,3.8,00110
91.0,20.0,XX.0,XXX,XX,01,  Bishwanath Upazila,34096,1.7,84.1,14.2,63.7,91.4,2.9,5.7,00110
91.0,20.0,21.0,XXX,XX,01,  Bishwanath Union,2859,2.8,85.1,12.1,67.8,86.7,6.0,7.2,00110
91.0,27.0,XX.0,XXX,XX,01,  Companiganj Upazila,25212,0.5,74.7,24.9,32.4,89.5,6.3,4.2,00110
91.0,27.0,11.0,XXX,XX,01,  Islampur Paschim Union,5661,1.0,85.1,13.8,46.9,78.5,15.5,6.0,00110
91.0,31.0,XX.0,XXX,XX,01,  Dakshin Surma Upazila,39784,4.6,84.2,11.2,77.8,87.3,10.6,2.1,00110
91.0,31.0,36.0,XXX,XX,01,  Baraikandi Union,1412,34.3,64.4,1.3,98.9,39.0,59.5,1.5,00110
91.0,31.0,45.0,XXX,XX,01,  Kuchai Union,2713,6.1,90.2,3.7,90.2,77.6,20.7,1.7,00110
91.0,31.0,65.0,XXX,XX,01,  Mollargaon Union,4923,6.2,90.4,3.4,86.8,86.4,12.1,1.4,00110
91.0,35.0,XX.0,XXX,XX,01,  Fenchuganj Upazila,14786,12.5,80.7,6.8,65.4,80.8,10.7,8.4,00110
91.0,35.0,23.0,XXX,XX,01,  Fenchuganj Union,3389,1.2,82.2,16.6,67.0,94.7,1.3,4.0,00110
91.0,38.0,XX.0,XXX,XX,01,  Golapganj Upazila,43952,5.0,88.8,6.3,70.7,95.6,2.5,1.9,00110
91.0,38.0,43.0,XXX,XX,01,  Fulbari Union,3703,5.2,86.4,8.4,78.3,92.3,6.7,1.0,00110
91.0,41.0,XX.0,XXX,XX,01,  Gowainghat Upazila,46851,0.4,45.7,53.9,31.2,94.8,2.6,2.6,00110
91.0,41.0,42.0,XXX,XX,01,  Paschim Jaflong Union,6717,0.3,54.3,45.4,20.8,97.5,0.1,2.4,00110
91.0,41.0,52.0,XXX,XX,01,  Lengura Union,5372,0.1,20.0,79.9,27.3,99.6,0.0,0.4,00110
91.0,53.0,XX.0,XXX,XX,01,  Jaintiapur Upazila,26176,2.0,69.2,28.8,38.5,91.5,1.7,6.8,00110
91.0,53.0,63.0,XXX,XX,01,  Nijpat Union,3669,0.7,33.0,66.3,21.9,97.4,0.8,1.8,00110
91.0,59.0,XX.0,XXX,XX,01,  Kanaighat Upazila,41368,0.6,25.8,73.6,41.1,97.3,0.3,2.5,00110
91.0,62.0,XX.0,XXX,XX,01,  Sylhet Sadar Upazila,52222,9.5,80.3,10.3,64.6,73.0,16.5,10.4,00110
91.0,62.0,42.0,XXX,XX,01,  Khadim Para Union,8294,20.9,76.9,2.2,84.6,68.3,21.9,9.8,00110
91.0,62.0,90.0,XXX,XX,01,  Tuker Bazar Union,9017,15.2,80.0,4.8,79.6,56.9,21.7,21.4,00110
91.0,94.0,XX.0,XXX,XX,01,  Zakiganj Upazila,36896,1.5,43.7,54.9,28.8,97.8,0.6,1.6,00110
91.0,94.0,57.0,XXX,XX,01,  Kholachhara Union,2843,0.0,87.2,12.8,21.8,98.6,0.0,1.3,00110
91.0,94.0,85.0,XXX,XX,01,  Zakiganj Union,2458,1.1,33.0,65.9,18.8,98.7,0.3,1.1,00110
58.0,XX.0,XX.0,XXX,XX,01, Maulvibazar Zila,320049,1.8,75.9,22.3,47.1,76.8,3.6,19.6,00110
58.0,14.0,XX.0,XXX,XX,01,  Barlekha Upazila,39123,2.0,66.2,31.7,42.8,88.0,1.8,10.2,00110
58.0,14.0,13.0,XXX,XX,01,  Barlekha Union,3749,1.4,54.2,44.5,42.3,94.6,1.0,4.3,00110
58.0,35.0,XX.0,XXX,XX,01,  Juri Upazila,25054,1.7,62.1,36.2,39.1,65.7,1.6,32.8,00110
58.0,35.0,47.0,XXX,XX,01,  Jaifarnagar Union,4500,1.7,86.5,11.8,63.1,95.1,0.7,4.2,00110
58.0,56.0,XX.0,XXX,XX,01,  Kamalganj Upazila,45824,2.5,74.6,22.9,39.8,68.4,3.1,28.5,00110
58.0,56.0,38.0,XXX,XX,01,  Kamalganj Union,1626,0.9,76.0,23.2,20.5,51.0,0.9,48.1,00110
58.0,65.0,XX.0,XXX,XX,01,  Kulaura Upazila,61140,1.5,71.8,26.6,50.9,83.3,2.0,14.7,00110
58.0,65.0,65.0,XXX,XX,01,  Kulaura Union,3101,2.4,50.5,47.1,48.6,86.3,1.1,12.6,00110
58.0,74.0,XX.0,XXX,XX,01,  Maulvibazar Sadar Upazila,51828,1.5,85.7,12.8,59.5,84.3,7.2,8.5,00110
58.0,80.0,XX.0,XXX,XX,01,  Rajnagar Upazila,40360,1.1,82.7,16.2,44.4,88.2,1.3,10.5,00110
58.0,80.0,63.0,XXX,XX,01,  Rajnagar Union,3554,1.5,82.4,16.1,51.7,92.5,3.7,3.8,00110
58.0,80.0,73.0,XXX,XX,01,  Tengra Union,4591,0.2,81.5,18.3,35.7,97.7,0.5,1.8,00110
58.0,83.0,XX.0,XXX,XX,01,  Sreemangal Upazila,56720,2.2,80.3,17.5,46.1,58.6,6.3,35.1,00110
58.0,83.0,85.0,XXX,XX,01,  Sreemangal Union,7877,3.8,89.4,6.7,71.9,62.4,27.5,10.1,00110
